miliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
0,4.9930263940509665,-0.00010529751739439021,-0.005128250915332103,-8.114999972424838e-05,-5.328809642383207e-06,0.0007564234377112374,-7.20645958940102e-05,4.6820785269070595e-06,0.00012203991600677271,1.7748144544462706e-05,-1.6590831310269817e-05,2.4782165542223146e-05,0.0003396887420918878
100,4.987262089794165,0.003549753192665899,0.006284716851067522,9.405876391447886e-05,0.00046887875374904765,2.663648725469115e-05,-8.043636955929826e-05,5.5733702324665984e-05,0.00015055108338920837,1.3132563456970083e-05,-2.056168347773558e-05,-8.433135324894315e-05,0.00012143329823234998
200,4.980039135996159,0.004197430210957336,0.019715157798143427,0.0003348540784195021,0.0005423195750768383,0.0009365774685501584,-1.6632172335330217e-05,8.30413991886228e-05,0.00011295869470238608,7.1524063307792815e-06,3.7503943915322986e-06,-3.061270293067519e-05,0.00027939592776262523
300,4.965091626264544,0.004249308653923494,0.030122837820315867,0.00105880363388554,0.0006185150735017772,0.003952908469742038,0.00015986368451724052,8.350944728417204e-05,0.0005114474125544141,2.4667002312440742e-05,-1.1349863512886347e-05,0.00012410516394944504,3.7724508098556223e-07
400,4.967351941046176,0.004630925396021094,0.03150488186889714,0.000634049704735023,0.000650094222614856,0.005749127979861552,0.00011081931010253164,9.304805041389366e-05,0.00059408953049336,7.6080315486827834e-06,1.6747845924916596e-05,-8.437378259291732e-05,-0.00048311819709292113
500,4.939451315110923,0.004705272891782596,0.048600142246444766,0.0008520786811473754,0.0006977080366380376,0.005619237146710334,0.0002615411880427334,0.00010341440907420178,0.0008185695459022849,4.0123729952377686e-05,6.872247853154199e-06,0.0001222579270299311,0.0007247695438146618
600,4.937210471039075,0.005050346621984469,0.051712119532712486,0.0014897230074908416,0.0007252890115555532,0.008303477402192784,0.00028672590018890014,0.00010114302781349961,0.000891852951182769,3.878687230703036e-05,7.543814007392402e-06,8.73782346594497e-05,0.0011243095735055852
700,4.922627218544473,0.005229808143386771,0.06210503764155587,0.002099877146750246,0.0007367560271794745,0.00986516820071196,0.0003961077128987737,0.00010591575545328968,0.001456943451708529,4.88886489754493e-05,1.9924066632931483e-05,0.0002216565726281722,0.001112532676053651
800,4.905911797721571,0.00550846005263584,0.0696038018006195,0.002090249768057932,0.0007928991034684984,0.010533315475240956,0.00030442054121642244,0.00011875505169480508,0.001513391433084421,7.12442295248177e-05,2.2146095128376755e-05,0.000282838918202815,0.0019171888782581212
900,4.903690665247649,0.005585408912286488,0.07613175971730188,0.003439714971665311,0.0008575950138291513,0.010938991347434698,0.0004923306872061985,0.00012165615925396684,0.0017473054485390934,6.785630246640383e-05,1.2900902939333954e-05,0.00013781340995614063,0.0020877720572324834
1000,4.895507356964512,0.00570005104504519,0.08940783988501479,0.0031639591379696522,0.000884877012491982,0.013218041728106417,0.0005648205281674928,0.00013214763106978128,0.001945642278898233,7.165683458702605e-05,4.999620397593613e-05,0.00026207515870596093,0.001480271957319119
1100,4.881364675936034,0.005954100705044547,0.09651573091226613,0.004158593808566531,0.0009073899690225536,0.013476463055407839,0.0005206693836802444,0.00014444729259684128,0.002265957945983812,8.876135549474575e-05,6.301874837478868e-05,0.0002654097182740137,0.002999458545219043
1200,4.8594008728721265,0.006363450602935571,0.11056183316155238,0.004717930401622402,0.0009277920398959148,0.0162291678347242,0.0005937423791744292,0.00014183869623387186,0.002313724574609769,8.875834402174399e-05,4.8778135857273056e-05,0.0005343794946252087,0.0034327304092337824
1300,4.847570175689505,0.00651196793032836,0.11799584386210232,0.004693181240255576,0.0010083234354238675,0.016368998526946423,0.0006800112711847412,0.00015132795811690524,0.002753313636650651,0.00012191512536760489,6.229599149483552e-05,0.0005356958654590777,0.003693334339552233
1400,4.832944477285804,0.0067492235433424695,0.13205136607287304,0.005498032566793874,0.001016581654996548,0.018936520925269016,0.0009560960581407659,0.0001649650635344652,0.002975364457711532,0.00013361999138568873,0.0001091027830153617,0.0005688387114516452,0.0036660903224768533
1500,4.823994584785789,0.006924783793678924,0.13510095194936028,0.006585532330431205,0.0010654268310949756,0.020061013386798505,0.000949250258097996,0.00016789411141238217,0.0030025181728406307,0.0001351726998532562,0.00010125963330667651,0.0008357579715739828,0.004809187174490951
1600,4.811084423473358,0.007249568974040373,0.14551055473496863,0.007139171712498856,0.0011258500185607593,0.02177065315133333,0.0010116965247432053,0.00018180729232986458,0.0031093075029859814,0.00016406726037978091,0.0001255391811839159,0.000954906813683707,0.005907752278422846
1700,4.79756715442143,0.007552132151907154,0.15560331739389072,0.007664619136581354,0.0011745912094675041,0.02415650476139872,0.001122908237427675,0.00018632246478417875,0.003496783120495546,0.000166769059191725,0.00015759899724285433,0.0008604048478454073,0.006662899191698656
1800,4.784682629494774,0.00765717000721074,0.1597640093588637,0.008514686234513591,0.0012206205080922726,0.024901000856947488,0.001300498639001787,0.0001876938666291226,0.003981831067726912,0.00019387171293725307,0.00015518067180005172,0.0009603810488972384,0.007999999582255108
