miliseconds,G1,T1,G2,T2
0,4.879521253542694,4.583082016079258,11.478704918592458,0.6906386286766568
100,4.884736681852665,4.516009952806463,11.498438169181103,0.6951783965090851
200,4.8951672210470285,4.49298506242321,11.526498040875367,0.6950192312244479
300,4.860127905900508,4.421526575605178,11.571371601587723,0.7020664818022129
400,4.852783159270859,4.3208212391932355,11.57618948932631,0.7076924306991119
500,4.8791812211751715,4.272507866581,11.582333229183924,0.7139412067823918
600,4.856771591498219,4.175433859987208,11.61620227898804,0.7160124908393874
700,4.852172073804765,4.073916730332316,11.650548441837344,0.7226833215124864
800,4.871013139502491,4.048142762684595,11.64946333303067,0.7306981933033324
900,4.829630806034142,3.94847859121236,11.688444341851035,0.7384605899552321
1000,4.865067962958487,3.8868110596647574,11.68910706590633,0.7381198579124382
1100,4.856822064229236,3.8306647564746745,11.699718945729822,0.7456094186812112
1200,4.864846383224719,3.759594082747749,11.739308986189396,0.7511121945103891
1300,4.846869386057857,3.7239588416715117,11.752485260147807,0.7548953183751994
1400,4.821899677636824,3.674045761247204,11.75040152400945,0.7671242359842982
1500,4.863780779170836,3.6249410626887166,11.769153371307732,0.771202592167441
1600,4.858366541416643,3.483608602766572,11.783603007648813,0.7726024309759714
1700,4.860385846317681,3.5071013954811443,11.810524889449987,0.7838601221468974
1800,4.841847251695584,3.4242920006474273,11.82592691921624,0.7823882091217559
1900,4.825515210010542,3.3677495248279143,11.866933787966689,0.7875902347880224
2000,4.847528723560709,3.2490450099730714,11.869154920852328,0.79939406451433
2100,4.88335864909781,3.180023639826417,11.902980210844486,0.8008634340343271
2200,4.849063106518473,3.168360174455955,11.896931496133021,0.8087508926813506
2300,4.8655973306166285,3.061407865766289,11.901714167179549,0.8099778615409653
2400,4.8865165822094685,3.0511417103074963,11.94327785879022,0.8217179153515448
2500,4.8977330048218315,3.037057964913411,11.952429696717264,0.8219232845275012
2600,4.894506317619384,2.939577714555242,11.980000161462904,0.8341731237200246
2700,4.8769009878666285,2.8441342662712623,11.99334720915612,0.8367039027387099
2800,4.899600734850557,2.873940807122128,11.99916841231296,0.8464536789292616
2900,4.9042252490595235,2.7420008675497245,12.002229248936233,0.8514861566865944
3000,4.941867727511693,2.7238497249552607,12.014985080225886,0.8588223996538128
3100,4.9063330082352845,2.6982510314083035,12.04116699983141,0.8577541918400261
3200,4.947932474685975,2.5753150646262073,12.050676203248054,0.8659868512641106
3300,4.951927908298274,2.59656328556579,12.060239401455899,0.8720506302040651
3400,4.9726315950165265,2.5125123724072727,12.077736539836026,0.8778569846700937
3500,4.982226349978537,2.5051020076294916,12.11547813040812,0.8815202051609609
3600,4.9689271221702445,2.4246784265839993,12.106823155891034,0.8951436619425897
3700,5.014746840784255,2.3989147666905994,12.11827209721196,0.8958982378184067
3800,5.03319997400377,2.2844106160064865,12.1483604636337,0.9055900337607322
3900,5.039152302799757,2.25699868126382,12.175587108427393,0.9114967012506416
4000,5.038103731341988,2.202415395936163,12.160304438657446,0.9204224513121347
4100,5.06141332616293,2.2088580217936964,12.19715543052245,0.9260838145259451
4200,5.042080060445068,2.1817346468961945,12.200314990747012,0.933511343800421
4300,5.080039363171635,2.0718945242785725,12.21554933330622,0.9354119318271155
4400,5.100740052647402,2.1130575047230473,12.226364700336129,0.9423663504855626
4500,5.124472852793412,1.985007444546932,12.228954320008173,0.951996533604527
4600,5.105949730321837,2.006528745723173,12.252649745080005,0.9564078113846862
4700,5.143148766890625,1.968096108084095,12.261303133789907,0.9674303493678662
4800,5.166775355670485,1.8901600508769285,12.296352612869134,0.9734030964348548
4900,5.153400704825058,1.907313805186463,12.302844965623974,0.9772880931026546
5000,5.209325332639116,1.8439036725099553,12.299800198089194,0.9830674794646239
