milliseconds,G1,T1,G2,T2
0,13.210332776031555,1.5281853398852705,8.280484124371231,1.3200028410874778
100,13.205540567471092,1.5466878870095326,8.300823340472604,1.305381246835206
200,13.201207336492528,1.5621595503820065,8.310532875481993,1.2767030826426684
300,13.191886745532534,1.579149300666636,8.32840190623288,1.2842126642732474
400,13.187618059257673,1.5985194122037234,8.332325483462904,1.2644945709435282
500,13.180547983134996,1.6182482595608967,8.356615152912894,1.2638230310262804
600,13.171159161609017,1.6292962847310575,8.367079615187452,1.2358368292546478
700,13.165898446513975,1.6517398752487698,8.377159403846559,1.2420476764008836
800,13.158659814640695,1.6655683159096173,8.40208119114972,1.2355488416931621
900,13.15220818113791,1.6957328857084828,8.420925950849552,1.204541072413758
1000,13.1434110932954,1.7217544154563003,8.425189957838102,1.2061380435564226
1100,13.129288846470539,1.7282859875545815,8.44548568870233,1.1870961275987952
1200,13.119579674129394,1.7454971895904376,8.455349213672092,1.1948400434372535
1300,13.115784054279898,1.7730039211916366,8.485145891413117,1.1731342880931073
1400,13.103451291145612,1.7884683624006348,8.493278149318161,1.1590801899014254
1500,13.092304705462043,1.808159887077535,8.509874824692421,1.1619343964988218
1600,13.081921374929497,1.8337651577775387,8.528479963247916,1.139367940761348
1700,13.063080476827814,1.8525181649487503,8.53895741683159,1.1307282940211594
1800,13.050302117700062,1.88541295746089,8.563881460347469,1.1214164629114027
1900,13.042099212364587,1.9083198319888182,8.574599780902338,1.1314924286058166
2000,13.027160088706477,1.9270492583960461,8.593608750890422,1.111262953428373
2100,13.013131306979572,1.943820235300468,8.61633139110123,1.1113853938513119
2200,12.998741035266344,1.9644038232935044,8.628504736762427,1.0991691070576008
2300,12.982478589556239,1.9927133543543176,8.649659762433362,1.0910061361506573
2400,12.963113575525009,2.019223187252631,8.66093069218929,1.0727237368413967
2500,12.949514526347643,2.037865776417474,8.67910603240953,1.0730346573819958
2600,12.933954248070009,2.0483299428847404,8.69501975153345,1.0625116284031622
2700,12.914572675688573,2.0889573940516324,8.720476442921306,1.0529320497320525
2800,12.894786378603603,2.102208356497706,8.727841630928783,1.0622434976811261
2900,12.882232845665595,2.121412009526916,8.753910049378336,1.0411640880248219
3000,12.85696507513718,2.1458828642887373,8.760143164544305,1.0391301787160867
3100,12.84235455996117,2.1693748753307602,8.783161867746145,1.0273438139738393
3200,12.820559784931605,2.210633782396995,8.803338842055068,1.0310239271574468
3300,12.80254591060801,2.2245567209314934,8.815740776502766,1.0089978391246714
3400,12.778645179161712,2.244410496606125,8.831093590216494,1.0022517774635094
3500,12.759717249462987,2.2871142054174896,8.855467490253982,1.0135697533570602
3600,12.730224033509582,2.2996924863210206,8.871586883159614,1.0106811174775627
3700,12.714346394391287,2.335896155468347,8.896430279134236,1.0003931120183314
3800,12.688265837693109,2.3545417952362935,8.903961775511796,0.9809927697751185
3900,12.66402637698506,2.389401362272445,8.92377708937302,0.9802082549103089
4000,12.642601483850147,2.412322834354997,8.953791730436524,0.9805151460801341
4100,12.613845960681113,2.4323577944605113,8.961901313640979,0.9680080595057095
4200,12.590090824380193,2.456553186123786,8.989350985328446,0.9629911516814107
4300,12.563092867980027,2.4861267730213688,9.008131326532062,0.9590861934733678
4400,12.536015543780712,2.5133636140135978,9.021066485623281,0.9449511862276282
4500,12.511547801627495,2.548089317993991,9.045501774362949,0.9570513519217126
4600,12.479122007725355,2.5720146934162633,9.061980643567999,0.9437614695263049
4700,12.454952013722504,2.6000364267025597,9.079827290268076,0.9391905329774587
4800,12.423394801168664,2.626153436560181,9.096458229638129,0.9463372560632254
4900,12.389796142430642,2.6522076498839118,9.12389734145715,0.9372216731243718
5000,12.36037569891892,2.6900501470327978,9.131052661494046,0.920668954145298
