milliseconds,species_1,species_2,species_3,species_4
0,0.1,0.1,0.1,0.1
100,0.11188033317757537,0.11310516289771495,0.18564687019245127,0.09048372018853681
200,0.12575668922752034,0.12280967339512047,0.2631422968824227,0.08187319759998303
300,0.14114031338008107,0.1296433288099434,0.33326347575402704,0.07408212912371726
400,0.15761903882322326,0.1340643477620762,0.39671174786308977,0.06703269033864796
500,0.17484506232770616,0.1364702056159957,0.45412224121691086,0.060654495200886
600,0.19252747674490275,0.1372041136992557,0.5060691249467445,0.054884054190803916
700,0.2104232890720518,0.13656298869517514,0.5530725964629815,0.04966405304650701
800,0.2283318462999901,0.1348024312519856,0.5956032334273277,0.044942924080701795
900,0.2460891484709774,0.13214185968562228,0.6340866056886078,0.04067438827762798
1000,0.26356251228439764,0.12876937909575312,0.6689077545717277,0.03681700405051214
1100,0.2806460334372999,0.12484598321902585,0.700415172847206,0.0333337533883842
1200,0.29725678628533003,0.12050911767194848,0.7289242697544055,0.030191662303062746
1300,0.3133316037201853,0.11587572802343889,0.7547204185817653,0.027361439670571027
1400,0.3288241816855358,0.11104500637787437,0.7780617722485605,0.024817114733850135
1500,0.3437024485940556,0.10610088882180493,0.7991819108215237,0.02253566917967871
1600,0.3579463095345627,0.10111419549614765,0.8182922115649748,0.020496681165429697
1700,0.37154573211011943,0.09614443346608852,0.8355839435927552,0.0186819878276465
1800,0.3844990686160405,0.09124135442191458,0.8512301640583699,0.017075365106212943
1900,0.3968115649413113,0.08644631482041315,0.8653874567660913,0.0156622281610115
2000,0.40849405875073286,0.08179344082319198,0.8781975089844373,0.014429360042478162
2100,0.419561860083891,0.07731060936199902,0.8897885269269726,0.0133646739658496
2200,0.43003377764795603,0.07302028565561212,0.9002765178341405,0.012457008453173072
2300,0.4399312792938874,0.06894023364821984,0.9097664474645668,0.011695957170653123
2400,0.44927776452893536,0.06508412790127827,0.9183532925547457,0.011071731133551239
2500,0.458097944157815,0.06146207744352419,0.9261229927590072,0.010575051631553195
2600,0.4664173172713283,0.05808107540816024,0.9331533098206467,0.010197070821286408
2700,0.4742617323177674,0.05494539022884002,0.9395146051247147,0.009929315686266054
2800,0.4816570223709411,0.0520569095551991,0.9452705441531314,0.009763650306863774
2900,0.4886287072901859,0.04941544456915306,0.9504787340180104,0.009692254855409711
3000,0.49520175543517136,0.0470190012795319,0.9551912999378571,0.009707615645633699
3100,0.5014003974966283,0.04486402438881014,0.9594554062898482,0.009802523013874655
3200,0.5072479843244552,0.04294561852909138,0.9633137286699373,0.009970074188740847
3300,0.5127668915441027,0.04125774515801108,0.9668048711303181,0.01020367970359087
3400,0.5179784339854933,0.039793413691497755,0.9699637696682587,0.010497069143104542
3500,0.5229028124002778,0.03854485485389896,0.9728220552329905,0.010844297329912852
3600,0.5275591193622555,0.037503659982911185,0.9754083393962909,0.01123974864182778
3700,0.5319653306687488,0.03666092327049632,0.977748507373855,0.011678141322324915
3800,0.5361383085120599,0.036007376916938116,0.9798659962098941,0.012154528283363423
3900,0.540093856672669,0.035533486626175545,0.9817819860511287,0.012664292843035182
4000,0.5438467273098302,0.035229568291059166,0.9835156460633553,0.0132031421298278
4100,0.5474106670330195,0.03508587671810875,0.9850843215976114,0.013767100955242011
4200,0.5507984572767948,0.03509269278771143,0.9865037202807865,0.014352502663270766
4300,0.5540219739601021,0.03524038158851528,0.9877880472995336,0.014955977396809936
4400,0.5570922356319793,0.03551945735520075,0.988950154911712,0.015574440320716988
4500,0.5600194544535547,0.035920638462626095,0.9900016760166104,0.01620507829705969
4600,0.562813090356574,0.03643488782417041,0.9909531342760904,0.016845334621636704
4700,0.565481897428666,0.03705344810446278,0.9918140499967284,0.017492893541612417
4800,0.5680339732107735,0.03776787171119066,0.9925930371009715,0.018145665958744187
4900,0.5704768062258337,0.038570047284420164,0.9932978949791186,0.018801774176331814
5000,0.5728173206763517,0.03945221078680637,0.9939356782841772,0.019459537072929474
