miliseconds,PII,PIIUMP,GLN,PIIUMP2,PIIUMP3,GS,AMP,GLU,AZGLU,ATP,ADP,AZGLN
1300,1.4658941468765687e-05,5.831286324444119e-05,0.39288064542873474,0.0002862075821151285,0.002631810765430331,0.01383121309019769,0.00016395695860199112,2.8182764737964683,0.4826811529698798,5.145214558360369,0.23584565470992297,0.337315432652821
1400,-1.1857058136739504e-05,6.747143528587289e-05,0.5024195752934952,0.00031442860080973606,0.0026123179118746425,0.01370411002451938,0.000261674031679316,3.1476913606021473,0.5648797493380032,5.10455484044005,0.25778151795443993,0.41826377871136156
1500,4.152854780202376e-06,6.839977634611307e-05,0.6063111652677184,0.00034398250487143513,0.00257258607826545,0.013603195280481886,0.00039132467033682253,3.4722185560134036,0.620310438821246,5.121662604743753,0.23798706794220298,0.48668358675369044
1600,2.1975656925056357e-05,4.5946447836775696e-05,0.6798949508499957,0.00037475461441816997,0.002584929931901722,0.013481744602441522,0.00047926115997309155,3.6881639951684217,0.6632358863734653,5.121370422856295,0.25139341035765195,0.5498981934241082
1700,2.063060356091234e-05,7.720373915252427e-05,0.7159218542811813,0.00041446808031777633,0.002536961007369986,0.013370291849805163,0.0006538162506065467,3.8223067973697415,0.6954745548139886,5.12225832208834,0.251286312428372,0.5743856009803254
1800,2.050316559071249e-05,7.787496710678832e-05,0.7388304605884478,0.000442388052814846,0.0024842444092126404,0.013183641550039047,0.0008369289783079485,3.9330665241767493,0.7237677943190312,5.128888980380819,0.22798676326508782,0.5971121014619912
1900,2.900999073655242e-05,7.043962813897297e-05,0.7286864168234253,0.00046802862445746,0.0024143537065008996,0.013012474074823246,0.0010622857279182867,4.03128852445692,0.7361467780920349,5.130707702196435,0.24307481682257426,0.6110709660905138
2000,-4.515777533552703e-07,7.198125865306006e-05,0.7207538122442352,0.00048608272814519435,0.0024236202850621003,0.01279891141241317,0.0011107799002339153,4.126968058528789,0.7526119649367098,5.132255633058706,0.2384782837295041,0.6070490680530789
2100,4.198110939661967e-05,8.837197669022124e-05,0.6877534240851476,0.0004968998362761594,0.00238736925334934,0.012731775383004821,0.001335796458009813,4.111005597640627,0.7566939340749649,5.1403167722470045,0.22708693093258328,0.5907220592699086
2200,2.918919414895813e-06,0.00010664339978338445,0.6732813642442327,0.0005032188035726432,0.0024214225435729075,0.012617219409644262,0.0014843206491486705,4.159301146503621,0.7606246210052842,5.171993496028577,0.2271304118136191,0.5831915434022128
2300,2.7736197945331736e-05,9.458621251695055e-05,0.6343579328756187,0.0004966050051363914,0.002391893024909226,0.012493031250552058,0.001562444377485262,4.155582212756303,0.7696948166599512,5.1584317704268585,0.2036747386959062,0.5679385230681714
2400,4.616888469452894e-05,0.00010134973044581377,0.6161054226407806,0.0005061968286247808,0.002382509031603155,0.012400214774538402,0.0015663538855242493,4.150929428609358,0.7622399824519147,5.1569748360213445,0.20131668116948637,0.5562420030283227
2500,4.655064294846397e-05,0.00010994583668359875,0.5991761264804808,0.0004926551543102815,0.002375845899646038,0.012417900021618768,0.0016308888647891449,4.0843973207025845,0.7606360541849251,5.15311605044187,0.19591813969836522,0.5386215326719156
2600,1.9635209617503918e-05,9.02135776440924e-05,0.5883255515894162,0.0004916212124387286,0.0023518785894272977,0.012427998582106591,0.0015376245770759133,4.066227509755197,0.7527752457128905,5.17162745212665,0.2165344410278471,0.529271787914293
2700,3.637270059387486e-05,9.801565118571576e-05,0.5847878326539155,0.0004846480127555608,0.0024041603044860013,0.012416045796557881,0.0016056297078772552,4.061069645094771,0.7530235650318664,5.16282822465617,0.20418952956756356,0.5218680028613847
2800,5.0883603413798156e-05,9.378015468268657e-05,0.5908475968060045,0.00048141195619323457,0.0023662899509346983,0.012467861263312835,0.0015031351144543879,4.041908835024831,0.7530717452665475,5.1636996572465295,0.21130462026007307,0.5130429983694631
2900,-3.732686351370189e-06,8.803382882012443e-05,0.5832361678264973,0.00047274069543065683,0.002416294438586121,0.012475538394651436,0.0015316433545351385,3.9973808525839143,0.7388744227407764,5.173315566981998,0.22191187292318165,0.5258520197138294
3000,3.359525891749361e-05,0.00010242717649492714,0.5775714797477437,0.0004698516998527742,0.0024317927562919318,0.012534307041267479,0.0014779053219393316,4.027284776288235,0.7425679871331071,5.1466352577800825,0.21823958267318777,0.5151189323376202
3100,1.426787767433538e-05,9.820825159487242e-05,0.5896521317020583,0.00047001010724772343,0.0024462001443121594,0.012516665810709902,0.001440459863329804,4.013355000272277,0.7391006591299876,5.1726957808409155,0.22360928308066308,0.5150280556115396
3200,4.6852726356627285e-06,8.873600009755255e-05,0.5852845896430656,0.00047786200414405095,0.002408888896219404,0.012599344571404098,0.001452215464500718,4.016868141968827,0.7460170049077323,5.141713272752671,0.2155597246714175,0.5211867779187268
3300,8.853810037886172e-06,9.582855455009422e-05,0.5922122006307873,0.0004770533282710286,0.0024453424866293493,0.012553856961279112,0.0013946937418692395,4.00058856933047,0.7377538803881257,5.169552239398252,0.22882817531946445,0.5285831483210476
3400,2.668496222687942e-05,8.004494575574678e-05,0.5918959798273923,0.00046891803505824236,0.0023843100122365657,0.01260284107740908,0.0014019361774956405,4.040247741243306,0.7360478772765242,5.169780980018991,0.21215908088993068,0.5335944289241462
3500,1.4987396651248441e-05,0.00010634323736653215,0.6068893223996379,0.00047583457836403414,0.0024356794975271294,0.012600552633899642,0.0014836040272932596,4.004628231263785,0.7460788080786471,5.169294456821116,0.21687389627830006,0.5223645826373938
3600,2.5553137813990977e-05,0.00010365304673947746,0.597123890263773,0.0004690719493327014,0.00245060771282012,0.012525716901013683,0.0013837704186989435,4.057945595354296,0.7468173438010087,5.16106294751627,0.21763330046702623,0.5243877717521054
3700,2.329723262935401e-05,8.65620721334906e-05,0.5988877174158845,0.000473253225125463,0.0023710655040739595,0.01252540607133608,0.0014549576157004507,3.999209642208393,0.7468706122579057,5.174209404330935,0.2291026334276838,0.5299683956039625
3800,7.582582623279467e-06,9.040481267700537e-05,0.6050488172926427,0.00047548388730959864,0.0024416019569623764,0.012513626031487212,0.001495384793919902,4.007270265079472,0.7389815332088123,5.141124713430395,0.2072689462388724,0.5261010679031383
3900,1.6808737097087359e-06,8.438356637169665e-05,0.6046773878981654,0.00046934225895785465,0.002410057221192639,0.012563338531961763,0.001428629401237371,4.003008456275247,0.7385405992835552,5.166429064490252,0.223488410662054,0.5351767452294532
4000,1.499842532315065e-05,8.66558641813195e-05,0.6040075112467129,0.00046962656525098556,0.0023999606120869857,0.012557295745203702,0.0014375103875585971,4.011838836317722,0.7439361959720098,5.17369695846582,0.19918193323414035,0.5235387210899536
4100,3.433688823514439e-05,9.515558932409123e-05,0.5889088795674311,0.0004786691791301791,0.002432491770653262,0.012504165299526195,0.0014429732754445326,4.040224019980561,0.7426470474447194,5.161747808223004,0.21956346238426677,0.5236316785923417
4200,1.242889770867041e-06,0.00010474854168065964,0.5906822477456448,0.00047095140216305204,0.002431296961791041,0.012517733289270905,0.0014884113848631388,4.007817667250779,0.7458336691128072,5.165791062774681,0.2116542060895005,0.528671273739569
4300,3.691898010940141e-05,8.639764941806298e-05,0.5978346136436705,0.0004725968307490933,0.002428549080874925,0.012488784841100138,0.0014635290756504406,4.026039422821353,0.7452998793352111,5.147211381785927,0.20059621446879677,0.5297156670618752
4400,-1.4417377564064544e-05,0.00010435004211379169,0.6023041932217085,0.00047638623791696887,0.0023923999752802167,0.012529414345548785,0.0014494269932110275,4.027403495572347,0.7462580520416638,5.146887731810835,0.1955864966023752,0.5250901260825264
4500,1.1864398910223815e-05,9.651383536382846e-05,0.6019291477070516,0.0004784896797570525,0.002420937093463564,0.012528042221878076,0.0014943834496650898,4.016654959912597,0.7448448253641106,5.157927753324534,0.22872516499436646,0.5296675511187479
4600,-6.154617043679287e-06,0.0001083535252269534,0.5925784257228603,0.0004746666725579613,0.002409950007006832,0.012586611086029447,0.0014884412992105757,4.005536150289155,0.738555155842541,5.141549925956562,0.1985600512010634,0.5350902013802896
4700,1.0826829104379464e-05,9.640888640075256e-05,0.5956053485588402,0.00047988426983084444,0.0023966568286715333,0.012546448435444545,0.0014804717590807136,4.053403597805035,0.7455382654560211,5.146268433644629,0.2255598093294416,0.536137583241983
4800,4.941844914800464e-05,0.00010049204666140692,0.5924144781643356,0.0004692644844372507,0.0024180172464609304,0.012560617823462655,0.0014205776383421271,4.06214943231881,0.7483937289302015,5.171883450636232,0.22684953403241315,0.535466869588014
4900,3.43904489294252e-06,0.00010725664032073844,0.6065882757895059,0.00047971179009820096,0.0024358198965911044,0.012596504932051892,0.0014212916894946485,4.049482808783889,0.7430488275836572,5.159032954481043,0.21507850088883074,0.5257588163575305
5000,-3.070600974819347e-06,9.235523590236194e-05,0.6010657711793411,0.0004776258464525284,0.0024388281413938884,0.012563946582432269,0.0014914991549549114,4.057293055788559,0.7397989271038105,5.166549214116519,0.19439868432475738,0.5277375224647674
