miliseconds,PII,PIIUMP,GLN,PIIUMP2,PIIUMP3,GS,AMP,GLU,AZGLU,ATP,ADP,AZGLN
2400,9.420201921695879e-06,0.00010671227241506149,0.6136749669001532,0.0005014891903874317,0.002383668264789856,0.012374770887440104,0.0015411773219396806,4.142274578841523,0.7670124696404229,5.1705343304094304,0.22407784818284662,0.5500615683402289
2500,1.2950756853355221e-05,8.401033495608957e-05,0.601501846955532,0.0004916836845311628,0.0023743559198015573,0.01241347246136522,0.0015711659189596616,4.117493826684264,0.7581399246276911,5.159401560099065,0.19529646708832055,0.5370361922094035
2600,1.0493004679001011e-05,0.00010892612396309887,0.5882431640852253,0.0004914672612861947,0.0023971976631751352,0.012445890974678887,0.00158617789864875,4.116492039366823,0.7579629389674616,5.150644578830736,0.20339450073117493,0.5364640445441695
2700,-1.3054962209763619e-05,0.00010590864857715809,0.5899907111379427,0.000489599679630126,0.002426703745053872,0.012399825852490984,0.0015985302250571824,4.0636540488102195,0.7487561334855299,5.163865313674578,0.19773254775526974,0.5252856777559204
2800,-6.754346458645942e-07,9.244648214754821e-05,0.5815364309054879,0.0004771577056030133,0.002369779112910307,0.012440570626479911,0.0015678784743061373,4.039249111233388,0.7463232604737688,5.1504480896465,0.20684450076206537,0.5224163732520684
2900,1.1162915106438557e-05,8.295357073201363e-05,0.5752945639492948,0.0004798565495574423,0.0023772363089381446,0.012519553853278237,0.0015631983515310525,3.999460918903619,0.7437901347117133,5.150124521781424,0.20516511386798303,0.5240356796695118
3000,3.865215353034044e-05,8.695868789150444e-05,0.5904234678932757,0.0004769220875619543,0.002434020534900283,0.012563839338654766,0.0014387452717819272,4.03552923794822,0.7443011594580528,5.150931844535562,0.19834934688399558,0.5275172972104774
3100,2.0589372472460907e-05,8.351753791929925e-05,0.5951324527123926,0.00047261883887651974,0.0024214055077996,0.012595930976115595,0.0014661769264455418,4.0354932045203435,0.746371524862443,5.174261979642653,0.2028102543601898,0.52978307779122
3200,-3.0263489134019256e-06,7.914551762785661e-05,0.5904532876518411,0.00047519727181648,0.002406469774627842,0.01251977636484102,0.0014372992979561237,3.9989900528510978,0.7438153944290629,5.152015107222388,0.21037862152076015,0.5231433189159458
3300,8.013691785427151e-06,0.00010231852088879646,0.5889710833794006,0.00047318155650939063,0.002381545970845029,0.012609379447960721,0.0013997950294545823,4.043084877313811,0.740832506336513,5.148603866789708,0.21046530724217127,0.5227089877042067
3400,1.302611031919521e-05,9.5761916316783e-05,0.593057377931702,0.00046864634725018246,0.0024315455587450613,0.012515635198948428,0.0014875047156216376,4.021052277004824,0.7420404539116794,5.148433703780101,0.22034839935524175,0.5279632157125194
3500,1.8977939276012316e-05,0.00010092105358613385,0.6004141353059748,0.0004687856168864046,0.0024196950264257448,0.012509167709929419,0.0014467987798504796,4.004085775669774,0.7380583505254011,5.166413915787459,0.20058677286984442,0.5248347281644813
3600,3.0257233682603235e-06,0.00010303221326687694,0.5948183407176857,0.0004796728767101209,0.0023776624734686805,0.012610456160465277,0.0014313989534015788,4.008496097095265,0.7419708827997953,5.162789609691071,0.201337497066652,0.5371662177942989
3700,1.5109145599763842e-05,8.971228840266568e-05,0.6060060004584596,0.0004816246184839795,0.0024391731251050324,0.012510093604981292,0.0014899168857021889,4.026520794257031,0.738147229953182,5.166213532878338,0.197485454333242,0.5311400813019306
3800,3.754412740759285e-05,8.590083566544548e-05,0.5969903394822613,0.0004817285122413099,0.002384719858389976,0.012606839690701609,0.0014427289253568214,4.018645373261427,0.7453706590938685,5.162261346203826,0.19672006807306835,0.5243899940406835
3900,6.08620665461773e-07,9.038456768146711e-05,0.5924619746153831,0.0004724860818139925,0.0024480250570216946,0.012608007663409464,0.0014256021063969327,4.025934640547672,0.740205264225714,5.152081328425619,0.19836859807087073,0.5272273935642494
4000,4.383661167652172e-05,0.00010312280852169502,0.5967107665399507,0.0004797443372131043,0.002435822869940218,0.012567562367490464,0.0014980291700436611,4.01802270421289,0.7391609541232956,5.156804718659744,0.21212062340535753,0.5348287184785891
4100,1.8077044123419236e-05,9.871778889532755e-05,0.6036828558016052,0.00047585359163878656,0.002381826015697445,0.012548693150852563,0.0014677679219421917,4.053630495879846,0.7463102073753413,5.158248400103352,0.21231662904743873,0.5278166376145026
4200,2.2434526931254935e-05,9.577061240641857e-05,0.6015660357825734,0.00047282300130362613,0.0023980790026339616,0.012571839039643273,0.001403318775639479,3.9978199844737152,0.7466309258776967,5.155676632696447,0.20623317518963558,0.5364088780686188
4300,1.9147824940699137e-05,9.076360303673319e-05,0.5899309659310371,0.00047764041555381314,0.0024178071848498825,0.012555176521985683,0.00142676993456655,4.059622158517897,0.7429982355064757,5.169364801425348,0.19762274449022202,0.5296620964462037
4400,2.1122942788760203e-05,8.691019131445757e-05,0.6071347882687438,0.0004792632525201612,0.002413886466972444,0.012555623178276762,0.0015098107229551364,3.9992765673391855,0.7385526826197364,5.168972366977767,0.21933971270556377,0.5267289487515829
4500,2.7465920129828706e-05,9.626714675938026e-05,0.593880105432057,0.00047043977617531826,0.002437537810184318,0.012495918350606004,0.001415098226670983,4.037653506420854,0.7456635361809762,5.15104306439373,0.20266099520363998,0.5329703575916495
4600,-4.822346742910476e-06,9.459587227875336e-05,0.6038358694346215,0.00047642574478643174,0.002391165893193283,0.012490456087988176,0.0014207873358518448,4.045694190649266,0.7457914482595768,5.163772923656901,0.2194343087388756,0.5316206838706103
4700,2.163151190927521e-05,9.562037539344929e-05,0.5966647279870786,0.00047596845073086497,0.0023845367588370705,0.012550067324970318,0.0014363621124258246,4.037545515360148,0.7380905666583912,5.15445413385671,0.22394178355490638,0.5310410632073731
4800,2.9369072665499905e-05,0.00010732834902789525,0.5921443653655977,0.00048168043382189666,0.0024413787828498853,0.012524509524341929,0.001450783982545667,4.003199638051565,0.7482894193923489,5.146468893750609,0.2194647035795131,0.5329742967175161
4900,4.7328471923190974e-05,8.949181408526636e-05,0.5924561713467228,0.00046906443943706686,0.0023733994370983176,0.012550367503217755,0.0014387814620938021,4.057000265122734,0.746713156308846,5.158653984090453,0.2116083707455571,0.5218971976608019
5000,4.7784348840297796e-05,9.254111816147543e-05,0.5989715896157138,0.0004711332950141515,0.0024422199778156776,0.012572943287866739,0.0014806103701853828,4.055458666482428,0.7448226129271771,5.1646678492122815,0.19704388599251052,0.5305328186086048
