miliseconds,PII,PIIUMP,GLN,PIIUMP2,PIIUMP3,GS,AMP,GLU,AZGLU,ATP,ADP,AZGLN
0,0.0030117343732056936,-1.322705676985683e-05,1.0087647865514942,-6.9501754289362494e-06,5.9199446757849965e-06,0.013972572465667,-5.7518773947514706e-05,1.0123153705779013,1.0054164510877066,2.6963632678726586,2.6765335818832323,1.0027873092045512
100,0.0024794010514079578,0.0004775744115379347,0.35445548392843323,5.197829201337991e-05,4.470577785664813e-05,0.013194855844424029,0.0008211854534869431,2.6759681684558623,0.48728129620200394,5.182009463807378,0.21525204498955222,0.5653983068430432
200,0.002060980956781818,0.0007590465329856848,0.3420989178122503,0.00014372380302542334,9.556839975935239e-06,0.012443955252801705,0.0015045554947242584,3.152590448589884,0.5503398966463181,5.162203953506192,0.17847073975305222,0.40899981151889003
300,0.0017004141263808731,0.0009338890224237579,0.3252887714246699,0.0002699639551412124,6.205596763875767e-05,0.011825000659084515,0.0021320303708401633,3.3591762251016557,0.6101475731805992,5.204116063349374,0.17622182423674282,0.3684075944942755
400,0.0014264785051522442,0.001038378026390147,0.278918592684422,0.00041482609175072115,0.00012254558065033904,0.011179581678139974,0.002816497482204483,3.42376348605332,0.6308052593545801,5.225526412524096,0.15517187955570128,0.3299983004689823
500,0.001146563273427677,0.0010539866275999523,0.22353339374702855,0.0005491550365275033,0.00024106447054558387,0.010481046150757489,0.0034686860720162115,3.3568988949526317,0.6222080004932281,5.235413631017378,0.13205567372561028,0.2845163246538012
600,0.0008175781170231003,0.0010080622879746143,0.1917054879017901,0.0006814927242781718,0.00043448305330419916,0.009906736815280282,0.004071260282397244,3.2344066834252643,0.606420765307985,5.260868879708045,0.1083972445873449,0.25844342472089576
700,0.0005884903968877681,0.0009010354621696734,0.15043844862672073,0.0007677663628878758,0.0007649759587512254,0.009364713684898437,0.004728645537895487,3.016813792305445,0.5752204974177213,5.2788465742031745,0.1217101434406097,0.2145552357477372
800,0.00038118273536428675,0.000732624488817699,0.12072645231112147,0.0007832455163624644,0.0011274042269623582,0.008836546316156066,0.005167510527624389,2.8074218171113126,0.5328094151131904,5.283445758300636,0.08879313933729747,0.18740789533130817
900,0.00022220919671369857,0.0004976075940202258,0.10011155450401862,0.0007099672759332627,0.0016113130964152463,0.008635548741308927,0.005337324510778259,2.556183449755949,0.48452245235864594,5.266697303668424,0.10283742948376681,0.16324721070995069
1000,6.585452630338547e-05,0.00027898931955926717,0.08613041263102318,0.0005403193540054802,0.0020938738154015223,0.009026445924351803,0.005032678477851619,2.3192407303464155,0.4423216740739718,5.267545165500651,0.10003166891663413,0.14200459757522685
1100,4.605754457454674e-05,0.0001555210814020953,0.12165452493857286,0.00035648730138196133,0.002463032472295792,0.010729427444212068,0.0032816050460348425,2.2240686359919857,0.40835930613475613,5.268973094630951,0.11575315572694736,0.15069243647537592
1200,-7.680410058618565e-07,7.83983535905849e-05,0.23042145807082412,0.0002780642614644916,0.0026128386970496603,0.013318329112300284,0.0007328777085420491,2.327539458015477,0.41368452222660596,5.1928272944682545,0.19776673537194936,0.2148493275559437
1300,7.866418819577867e-07,6.737769117947427e-05,0.38515854310853903,0.00028558947051498314,0.0026436118147443364,0.013750563154354117,0.00022214931978992608,2.79638436628904,0.4876446198164181,5.11605840709391,0.23399511816262747,0.3303727904349978
1400,2.4915255658218928e-05,5.72776326971126e-05,0.5008696805490968,0.0003062253222301298,0.0026405984387764723,0.013754136317056723,0.00024384696409677776,3.1391348201032856,0.5585007697131631,5.13486374509675,0.2627100877397783,0.41864481172131923
1500,2.9735986734374167e-05,4.9695951117985075e-05,0.591501508658168,0.0003387913285888525,0.0025948252973313863,0.013578271588368204,0.0003510962582398215,3.426229800365446,0.6146054668714553,5.099829440295418,0.2616950762208457,0.493447019909517
1600,-2.041200783892781e-05,6.507597341845798e-05,0.6739547250472274,0.0003837786647915763,0.0025846797614514933,0.013456332423717127,0.0005197130918578105,3.647740464759526,0.6555596068842242,5.1113994158564875,0.2518431330389482,0.5414872079993195
1700,3.799638425872986e-05,6.374496287878974e-05,0.7214885123742069,0.0004122771728933047,0.0025081978003312667,0.013346225203888706,0.000616702216051239,3.8602479052135408,0.6937986980539629,5.128039776254831,0.24866874807776004,0.5750911261200572
1800,7.660742376331586e-07,6.276619402107872e-05,0.731567194958448,0.0004355545158663112,0.0024775992760949846,0.013174943008403578,0.0008457512060889766,3.9335653880354973,0.7232613713909767,5.124178594454942,0.24960497387293584,0.5993044535192443
1900,3.427118547521044e-05,8.011417206102604e-05,0.7430008916426588,0.00046853661503638605,0.0024380648476068825,0.013040826425563352,0.0010318226378010068,4.059318533116317,0.7378617343302418,5.132334490562085,0.24808958491339517,0.6141383478220188
2000,-1.1898385058217281e-05,8.611284005857743e-05,0.7269694835292709,0.0004820566092322697,0.0024568960855389545,0.012782933595761919,0.0011459535786297504,4.092319615325677,0.7480751787595731,5.154859049868273,0.21560480380449543,0.602134384998511
2100,7.535018507781475e-06,8.56401165211969e-05,0.6863728919765891,0.0004961960297737265,0.0024400070129007604,0.01271511202398297,0.0013181555882937016,4.171768515072026,0.7641478511364087,5.153605925220692,0.22509853074983271,0.6009416560093856
2200,3.256413116975589e-05,8.522292973086286e-05,0.6691431237291678,0.0005013963097727669,0.0024008931710563087,0.012537039799847691,0.0014060261882374483,4.1498366007310326,0.7604071068951237,5.156011136178406,0.2013405707088031,0.5765544096241982
2300,1.841423459356517e-05,0.00010564553585077105,0.6502008069292193,0.0005024832674941269,0.0023752263401928754,0.012434372956132896,0.0015479141642006442,4.129659074279186,0.7618627401444262,5.160106665599113,0.22168040264157676,0.5599575928811219
2400,2.9292808570950778e-05,9.088520435501966e-05,0.6096726309363129,0.0004972819516828876,0.0023713573800779922,0.012469337977951222,0.0015180874433055695,4.122799239167089,0.7672258849928054,5.179036429316233,0.21421822257081735,0.5587876427774809
2500,2.6607002091591797e-05,8.718161261302468e-05,0.6025825196976257,0.0004983610915978097,0.002416781502670912,0.012420663204334062,0.0016201961925590563,4.114147448650688,0.7654893706831346,5.163476190100148,0.21186874481875084,0.539322514325983
2600,5.5751483108371645e-06,0.00011290887472328565,0.5992946589421554,0.0004915036675270095,0.002425820560590261,0.012455873702144836,0.0015480553483536307,4.061906857543102,0.7550620755138214,5.150392952042808,0.21215081871483038,0.5320484492975445
2700,1.6589549764417699e-06,8.290629316285693e-05,0.5836612127701376,0.0004824879049601071,0.002434559212986617,0.012395144914875448,0.001568503032342593,4.055663350157453,0.7548989546755929,5.179605882288876,0.22045801813614135,0.5297019165452137
2800,-1.3233024508122613e-05,9.72460882584822e-05,0.5891002324045658,0.00048628684791730066,0.0023959295608776705,0.012483846713265459,0.001563132899407887,4.014485505227874,0.7444382679221002,5.174849156620083,0.21763661233310455,0.5155674967237737
2900,9.036940712955844e-06,0.00010366670924351715,0.5741833913129094,0.00047633202353472435,0.0024116622544328044,0.01250181141316263,0.001456946686946416,4.013494720051417,0.7478679264473076,5.150696658604803,0.19811716457072995,0.5240968618472815
3000,3.0322571840510347e-05,8.712947805511469e-05,0.5801235761803538,0.00047881519134675436,0.002449599005762842,0.012476636619276843,0.0014943947698341541,4.024648330922316,0.7425890441491637,5.174341077235416,0.19339026207991644,0.5269723461217015
3100,4.2183192173693624e-05,0.00010561158315923992,0.5823492385177266,0.0004738597290825539,0.002390537956104018,0.0125397972370559,0.0014123550695811387,4.013701017488242,0.7440758315662189,5.153012180373817,0.198530564724489,0.5209583896360026
3200,2.605615894000073e-05,9.968555939579201e-05,0.5874690976979893,0.0004712550849602083,0.00244102093032671,0.012551357962533807,0.0013871292171608396,4.042276567040609,0.740063892835435,5.158751779845593,0.1951466515682266,0.5281099401411838
