milliseconds,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,R_act,R,R_inact
1000,28.51476645443084,6.107363966385662e-06,28.51476570179272,-4.537485920148065e-06,-2.9399706051468835e-09,-2.1969003572967957e-05,50.780926319485005,2.4128039129013116e-09,6.356941412392223e-05,3.4371165740653214e-09,2.4304141458658926e-10,0.00012330984551847947,50.7810120975779,60.58957973642165,0.0002089904853521682,60.589466527584705,0.0002629532292254139,-7.248546212928633e-11,2.750281746918341e-05,1.2211127081257355e-09,0.004418891081911148,0.9954618773530013,0.0
1100,28.514764641410178,-7.606519625604328e-07,28.514794179102367,8.810876295592025e-06,-3.269154071722057e-09,-3.778298909858876e-05,50.78092442530586,8.455442390790709e-10,-4.214059209025418e-05,-9.521638555792647e-10,3.656809740936289e-09,5.672445769836122e-05,50.780749417203715,60.58963223186505,0.000274594682813836,60.58972572575759,0.0002719812609393361,-1.5606002474441726e-09,0.00011262041111164309,1.0256505007633097e-09,0.005119802811952399,0.9948608686728179,0.0
1200,28.51477598483974,4.817505829360594e-07,28.51479372478976,-8.999175412465574e-07,2.0180881003195327e-09,5.7805307691109184e-05,50.780932991235204,1.4320974271811453e-11,3.399719151971387e-05,9.99750143927392e-10,4.262856752003085e-09,8.528191759291438e-05,50.78069689741949,60.58938694153252,0.00026851478982603056,60.58947575171501,0.000313424848487785,9.071616485304792e-10,6.375634131163235e-05,-1.6581927068289722e-09,0.00585961376976878,0.9945614239797982,0.0
1300,28.51478002644016,8.790999328725235e-08,28.514770507274427,7.949295125891519e-06,9.038869095582967e-10,-2.4238240960568993e-05,50.78093464724338,-3.3519148491485577e-10,-2.873863495448458e-05,5.038997171848863e-10,2.5001899133361613e-09,0.00012376402494737658,50.78074367552011,60.58962480450837,0.0003420053919672243,60.589532194588934,0.0003767334037292303,-1.4287959848113801e-09,0.00010467309797997363,3.0168492585650277e-09,0.006613873477134926,0.9938509491549078,0.0
1400,28.51476925980843,1.1160049258069942e-05,28.51479195554859,8.640444361354948e-06,-3.441921388587907e-11,2.0140711158817358e-05,50.78093814215708,1.407138168757666e-09,6.70609565035481e-05,-9.75731144743274e-10,7.060238979637458e-10,0.00012497955644510825,50.78090289597633,60.589575640874486,0.00039023147624047495,60.589341373254406,0.0003839300870206244,2.682762619544862e-09,7.143185261359412e-05,1.403265784181665e-09,0.007346276211681342,0.9937144977214676,0.0
1500,28.514788427577813,1.438534706763504e-05,28.51477944764944,-1.4286970110830294e-06,-1.8101745788394692e-09,-1.8309573065526e-05,50.780924254862654,-3.2602886804682633e-09,-4.160794896919205e-05,2.728415862677632e-09,-1.2130664479046633e-09,0.0001097063086339256,50.78084179139652,60.58946596644007,0.0003656536726674538,60.58940081596337,0.0003926515341350388,-1.3352016423250624e-09,9.917479708223054e-05,-4.26518804184307e-09,0.007405354358802263,0.993421769033185,0.0
1600,28.514771569080157,7.082439239555142e-06,28.514774458814696,1.1876562750367379e-05,-1.4721489820832032e-09,-2.2432728675557022e-05,50.78092488241978,8.676305924028323e-10,4.8736416940749086e-05,-3.155988956204085e-10,2.3285254527652067e-09,6.794688507170592e-05,50.780638634836784,60.58921469018988,0.0004855705113684059,60.589238911681704,0.0003846285706763611,2.0904979306198224e-09,0.00013124222930254638,-1.5680002934053922e-09,0.007825009682143405,0.992680084961355,0.0
1700,28.514774765090273,1.4654634599120188e-05,28.514778485972013,3.6981917701556648e-06,-1.2090677778055472e-09,4.679925926722265e-05,50.78093642499322,-2.1124931766847057e-09,7.266953106114407e-05,2.409712044005879e-09,-1.420830575678197e-10,0.00019509610625432995,50.7808933736468,60.589328032216564,0.0005297713418028584,60.589149989005854,0.0005315923376221144,3.820928900429828e-09,8.535290510014891e-05,-8.249153826590205e-10,0.008273525811929465,0.9916971272841293,0.0
1800,28.514771090084803,4.754701590594312e-06,28.514780956530362,1.5105821919271435e-05,3.3204649135086823e-09,7.699176635517368e-05,50.78093949133764,1.16789731783653e-09,2.945506111984504e-05,2.1392142289780317e-09,-5.122004286833941e-10,9.017224925128047e-05,50.7806667376285,60.58934796977072,0.0005265380272848777,60.58915235735913,0.0004574323673908714,-4.4444873294120815e-09,8.635776593109463e-05,-3.6531532858253525e-09,0.009242799678970985,0.9913687309247617,0.0
1900,28.51479374512353,7.560265315144284e-07,28.51477381652941,1.010520778231231e-05,-3.318861745824795e-09,-8.524762751786589e-06,50.78093793900022,-1.6643232867233627e-09,4.790854706885749e-05,2.750600898843363e-09,1.213901208706036e-10,9.38325156353812e-05,50.780848120431884,60.589224400452736,0.0005452490678401293,60.58925256290128,0.0005201431794574253,4.564188917056118e-09,0.00013854233758804423,2.300823028777383e-09,0.009510709148946122,0.9913015604938842,0.0
2000,28.51478863408102,6.892544158655767e-06,28.51479685438235,7.201063149576785e-06,1.5125260584189638e-09,5.693263880801407e-05,50.7809240104336,-2.5058912320118528e-09,2.844780634019567e-05,-3.1682952422732427e-09,1.140761161444407e-10,0.00013876571851285805,50.780759482115855,60.589144894163596,0.0005655907487767218,60.58904881946405,0.0005661712894651028,-2.3603951364867572e-09,0.00014008689480879535,-4.43763245076948e-09,0.008998485317195232,0.9908707870485299,0.0
2100,28.514781392085666,6.242602305100612e-06,28.51478226156026,9.569754712560985e-06,1.0944823619044028e-10,-3.134532386719862e-05,50.78093189256596,-6.184993894266683e-10,-2.4013241413129757e-06,-2.3258738630831513e-09,-1.097796578453991e-09,0.00019157141494434462,50.78049697723188,60.58923291439975,0.0006281757315787479,60.58913903682849,0.0006466055217195145,3.7355708812626775e-09,0.00013788276962244334,2.8237915716700706e-09,0.00976274464767374,0.990375011606218,0.0
2200,28.514779963988566,8.235264295291261e-06,28.51478229479943,2.640242653612653e-06,2.0632644473518375e-09,1.1502881395225954e-05,50.780937828776715,-3.6049373137364165e-10,7.565710894098244e-05,3.080987487031113e-10,3.059014799591036e-09,0.00018127925265288268,50.78068562001476,60.588983758581556,0.0006663565892259131,60.589053685664574,0.000606740218832944,-7.199329016566473e-10,0.0002273412584761298,-1.3222080537066554e-09,0.009937403575451132,0.9900866844915777,0.0
2300,28.51479277714098,2.264476228914716e-06,28.5147890575041,1.2875399030603859e-05,3.316440677410893e-09,-3.342602609356831e-05,50.78091711059049,2.4719626149625605e-09,6.419559152899068e-05,2.922302577964846e-09,3.985012668971327e-09,0.00022308344541573322,50.78077136210053,60.588964907470825,0.0007245151774839495,60.58902445277293,0.0006265384320796179,2.1997696385017147e-09,0.0002530191802304419,-4.282017651938573e-09,0.011058459076059332,0.989121291835424,0.0
2400,28.51477477144432,7.117764421328997e-06,28.51479037365872,1.6213200182153e-05,2.883316187268661e-10,6.751357251439734e-05,50.780924562700356,-2.461684716887991e-09,4.128675442869307e-05,2.3064132996919173e-09,9.463644059368382e-10,0.0002034178236010475,50.78076563009636,60.58888185461422,0.0007153603906287088,60.588882457149786,0.0006462068610208879,1.2688219001666853e-09,0.0002002258120004777,3.774312022549979e-09,0.012266097299289692,0.9877522924852387,0.0
2500,28.514785524117023,1.0388546045358492e-05,28.514769096803217,7.033818591159502e-06,-2.6609187692395245e-09,-1.9630791507169546e-05,50.78092801866145,6.793519597767306e-10,-1.868474046077081e-06,2.622977746214137e-09,-3.3885796271287656e-09,0.0002483962993705702,50.78062848233196,60.58888182043287,0.000776122366445365,60.58888219082729,0.0007328625536177464,2.6169834098014455e-09,0.00020598803698677618,-2.5845205451195755e-09,0.011616093431891605,0.9880516114257542,0.0
2600,28.51478880366101,1.9243386583700607e-05,28.514768885502612,1.7069199026289226e-05,-2.0288616561470323e-09,4.738460388029945e-05,50.78092170780591,-2.575032214041857e-09,3.671453242531117e-05,1.927501094800104e-09,-2.125099227662018e-09,0.000267892866390465,50.78063316909939,60.58879777808301,0.0007417326597028895,60.58899123219598,0.0007370362850674118,-1.88631406890531e-09,0.0001962813314276381,-2.9783708035863244e-09,0.012279394225205787,0.9870133402561823,0.0
2700,28.51478096401949,1.8334298394821247e-05,28.51479014884747,5.21454357324119e-06,1.2742140966693671e-09,1.5732934164597068e-05,50.780918504979844,3.1940013240695814e-09,-1.1623515621094385e-05,-1.1368103893602567e-09,-4.237864856140186e-09,0.00023021260235989768,50.7804401678764,60.58897990588039,0.0008718012092354488,60.588855980391855,0.0008544827876284495,2.6064821713924504e-09,0.00027874574598068494,-3.691716955490046e-10,0.013376866584478064,0.9865915991546755,0.0
2800,28.5147941357278,6.134728032308426e-06,28.51478034661497,1.2499320204090245e-05,-1.9284476013986697e-09,6.808841447567683e-06,50.78091198636863,1.4628647392395562e-10,8.400485419042472e-05,-2.7512023251394416e-09,-7.281088499971323e-10,0.0002570401973339596,50.78063470180571,60.58874600801189,0.0008022530962974369,60.5887277700496,0.0008431334955611862,-1.926476111013218e-09,0.000226627786740873,1.4501710767899693e-09,0.012849233760569184,0.9866231007788444,0.0
2900,28.5147710160806,1.870278266900452e-05,28.514771325763157,1.811359851366485e-05,6.691270508309076e-10,2.8819477134582423e-05,50.78092809922077,3.575255795718859e-10,9.281157025454078e-05,2.5282687572348844e-09,1.2663019131532103e-09,0.00029537003631182566,50.780561898285384,60.58891964000647,0.0009242138881225513,60.58862542141936,0.0008420279228104011,-4.275518883834927e-09,0.0002512609424027138,-6.787211202139516e-10,0.01423814940565395,0.9858306485061016,0.0
3000,28.51479961367559,8.057973599814563e-06,28.5147947854421,2.1948355702450886e-05,3.372997526842204e-10,5.830966217816807e-05,50.78092072863093,1.0465308132413617e-10,5.297762215911157e-05,2.2116864522641922e-09,1.3567192093147061e-09,0.0002234939071478473,50.78037446511452,60.58879152905623,0.0009559156275268353,60.58875562516618,0.0009402176058507197,-2.8862176058357245e-09,0.0002516772814717179,-2.754329703357905e-09,0.014521299337218862,0.9860749751765086,0.0
3100,28.514774123953085,6.958876250961293e-06,28.514768732554764,1.1213906109360692e-05,1.54369947061892e-09,3.0637564652643935e-05,50.780929087042004,1.2993536194151333e-09,1.8820090698765833e-05,3.4552020779846224e-09,-5.248911362075365e-10,0.00021376097389319933,50.780470858997354,60.5887189994129,0.0009729467163544336,60.58859898378131,0.0009292182853566044,-4.051451870782574e-09,0.0003384937026876551,4.222254796874213e-09,0.014666731324697669,0.9850224245244218,0.0
3200,28.51478514884956,1.0046833111138912e-05,28.51477515528089,7.707039570213223e-06,-3.334244383002724e-09,3.280302119101646e-05,50.780911961275706,-2.457947104689795e-09,8.061257912738375e-05,3.4577081363832653e-09,4.403049236049504e-09,0.000259619806664588,50.780548669793674,60.58872138099183,0.00099450065476044,60.58873422699065,0.0009405480005832713,3.5066820277134208e-09,0.00032726985554839736,4.215824254924481e-09,0.015936549232721017,0.9850745906416697,0.0
3300,28.514789786372262,2.4248730115317538e-05,28.514800814040314,2.5143848773159368e-05,9.370106582907449e-10,4.0720857383654955e-05,50.78092958586282,3.394367578163032e-09,6.249158410075115e-05,-1.9236823666912658e-10,-6.147950008696686e-10,0.00023640005651327672,50.780273465510426,60.58852714171453,0.0009426838998163865,60.58858122212492,0.0010759664561885147,-1.999517697149842e-09,0.0002774518949169695,-3.0216864782821504e-09,0.01597266071670067,0.9847472054192946,0.0
3400,28.51478490758051,2.1508877304782015e-05,28.514772783842712,8.082339599724838e-06,2.4497957302360515e-09,9.446658989783747e-05,50.7809189907735,2.3868513322330595e-09,-9.794163775518613e-07,-2.1673371493268652e-09,-1.1663320945417578e-09,0.0002945392669590317,50.78053668741378,60.58863117036627,0.0010074256035759752,60.5885494157249,0.0010793621840918452,-3.1059093207196285e-09,0.00029287489470229314,4.0609729752229e-09,0.016184811460913,0.9830116929658885,0.0
3500,28.514775881670857,1.9364993853811267e-05,28.514802254673892,1.2518288251130926e-05,-8.699833630965473e-10,5.620805729515807e-05,50.780927862004674,-7.001351848099866e-11,9.672674140862924e-05,-2.355909869855871e-09,2.8709742286858533e-09,0.00031169314682438066,50.78034567296104,60.58838880059452,0.0011254868603164745,60.588623713970584,0.0011307749671384286,6.509944435790166e-10,0.0003358916430733493,4.117728663307822e-09,0.01718167641760092,0.9834657362660352,0.0
3600,28.514794721863638,1.0318356598772795e-05,28.514792012126584,1.7943161279422415e-05,3.230594374338725e-09,8.787933646453165e-05,50.7809283547855,3.5329973427239354e-09,1.8975127693575634e-05,1.7266447373014822e-09,3.189029479120435e-09,0.00028395270100049135,50.780500762138736,60.58859666609654,0.001144002396578803,60.58835584620254,0.0011190984093001587,-1.5108647045792652e-09,0.00029507417649460185,3.78910858649039e-09,0.01684957199242071,0.9821926298226423,0.0
3700,28.51478255145118,2.5861276151108106e-05,28.514770201266202,1.7604559426365918e-05,-4.847483137157787e-10,5.569769627060903e-05,50.78091414704304,2.399476176525135e-10,-3.442404665972984e-06,1.3935628497753535e-11,1.1423375046906381e-09,0.0003311827474381595,50.7804826118586,60.58847677501482,0.0011022054609341717,60.58832253324549,0.0010904712376094987,2.3851693247233798e-09,0.00036885700222148634,2.343171776736161e-09,0.017428930575043158,0.9815997008994228,0.0
3800,28.514771349104592,1.8746570679229546e-05,28.514797494708375,2.4239884354494894e-05,-5.266321297963383e-10,7.86561597696681e-05,50.78091251302449,3.3104626230865168e-09,5.754152042763302e-05,-1.8655439862090146e-09,-5.189172524676149e-10,0.00040401646709397644,50.780357556929644,60.58824055321254,0.001188831219485723,60.588299588380785,0.0012110387064469001,-2.9353721605660737e-09,0.00034086570907932275,-7.073496080548394e-11,0.018165042661752482,0.9812463076203906,0.0
3900,28.51474375451208,3.5140693512266216e-05,28.514739658760355,4.911781065825348e-05,1.0394743021023378e-08,0.0002127985072953723,50.78087058034757,7.688199289304766e-09,0.00024513667352643294,1.3500164417850097e-08,1.40260618871483e-08,0.00044813314568229774,50.77987050666423,60.587993674873154,0.0013064989492607595,60.587966409492644,0.001350015437919684,1.0553666022633667e-08,0.0005603193830832672,1.1055306310220062e-08,0.018806997633109692,0.9811651654902266,0.0
4000,28.514675428081336,7.430350662372876e-05,28.5146858117033,6.328580942111973e-05,2.439653084842986e-08,0.00039555973786423165,50.78084687916138,2.1942133671044692e-08,0.000373801209337636,2.4296491511330847e-08,2.7367767573270118e-08,0.0007047983005950387,50.7792956836643,60.58750848981281,0.001363448798304658,60.58754778416924,0.0014503561530266784,2.982609792782177e-08,0.0007045066397490002,3.022038337544616e-08,0.019751427146144675,0.980469816115601,0.0
4100,28.514651507535323,8.740342088623491e-05,28.514644613150413,9.265429661551837e-05,3.403327290997933e-08,0.0006161925018753621,50.780795957833966,2.919333746306593e-08,0.0006515833243445827,3.227162587744268e-08,4.259095360011706e-08,0.0008161278170106036,50.77876155285702,60.587357804977884,0.0014891438115602347,60.58733430520868,0.0014499343939369368,4.344921288565369e-08,0.0008102731122307321,4.1401072542399736e-08,0.020155344382925204,0.9805784125899168,0.0
4200,28.514591964313023,0.0001235543053332961,28.514596132042733,0.0001298947451660622,4.0169509753524236e-08,0.0007817510851535484,50.78073975617791,4.492079703179721e-08,0.0007584180691174857,4.4732887812623803e-08,5.742044115859016e-08,0.0009953569074261973,50.77836312574906,60.586841562451696,0.001588252574147552,60.58687994962494,0.0016682739593382229,5.733070326652861e-08,0.001027419924482294,5.8817263533223365e-08,0.01990958097877726,0.9804521418763636,0.0
4300,28.514531777438464,0.0001407609517067658,28.514544762248992,0.00014770091114702546,5.253914531566516e-08,0.0009999468008605984,50.780701467149264,5.7295032248798863e-08,0.0009440021553866386,5.533470648660349e-08,7.324020960555012e-08,0.0012211418913410353,50.77780691334356,60.5864307457158,0.0017952102401964155,60.58640164071478,0.0017974990017676834,6.982847843680106e-08,0.0012293457190663767,7.150996624793311e-08,0.02093155371753146,0.9802336318299304,0.0
4400,28.514486338126716,0.0001792408267964497,28.51449618486025,0.00017259891222706292,6.801017859679483e-08,0.0011539687055233982,50.78067465894205,6.340630849821146e-08,0.001141780717715829,6.398398848732714e-08,8.380944009398257e-08,0.0013940163155705266,50.777531527324015,60.58620901952019,0.001807868382884545,60.58620377005909,0.001795347961056417,9.043866912814835e-08,0.0014337861784982989,8.506396926710406e-08,0.021282842385994163,0.9792372192772751,0.0
4500,28.51442857148722,0.00019700855364872654,28.514429334825493,0.00020838644788716596,7.420109679906535e-08,0.001297185090923354,50.78062974885768,7.937708905777514e-08,0.001302801522194884,7.89446814622999e-08,1.0105556070007859e-07,0.001633776546036503,50.776814811645,60.585954259051526,0.001998899784131584,60.58576655276155,0.0019776522040963244,9.862764587862011e-08,0.0015838728580149565,1.0270179363277794e-07,0.021718810520984108,0.9789345536943052,0.0
4600,28.514367857557147,0.00022880872753689495,28.51437547386214,0.0002243074602717368,8.919351986719632e-08,0.0014944680289177249,50.78057171084812,9.048608385617568e-08,0.0015292650066511284,9.062104772954706e-08,1.1874154787703952e-07,0.0018245270373367136,50.77637069000054,60.585369489065194,0.002043087805203661,60.58545329122086,0.002100083659044712,1.1862136432911081e-07,0.0018051889643028497,1.2058254374411257e-07,0.02210505585049304,0.9777130195656639,0.0
4700,28.514308236466878,0.0002546974013408552,28.5143190841253,0.0002460379917083125,9.86853900117413e-08,0.001713241410724248,50.780515439913536,1.0006103247075644e-07,0.001675474767910792,9.611815118821746e-08,1.333995775267966e-07,0.0019031424709316416,50.77577571420033,60.585110810739785,0.002252991323195187,60.58508659341804,0.002119749878749258,1.316205212251905e-07,0.0019004250802364755,1.3483548419076792e-07,0.021873066528950293,0.9786055326074435,0.0
4800,28.514272978659623,0.0002833206328021438,28.51428123791999,0.0002861901325890455,1.0850015375880459e-07,0.0019162670910521846,50.78049026326221,1.0747954873283916e-07,0.001931828371309792,1.0951311026316632e-07,1.4245105104023752e-07,0.002123748421097834,50.7754018407022,60.58481170275599,0.002232830175365268,60.58463540469186,0.0023430810048150484,1.427984879191973e-07,0.0021176743639326613,1.5149817346478224e-07,0.023009028328523876,0.9775018899523951,0.0
4900,28.51423628731742,0.0003070181506565341,28.51423635481656,0.0003048593806316538,1.1885927785536948e-07,0.0021117447305229156,50.780447758530435,1.1873539147232307e-07,0.002047487961407292,1.234379992281485e-07,1.577728651424027e-07,0.0022829461279385544,50.774873017656034,60.58449917604747,0.0023657830836356594,60.58444393365451,0.002404695356705706,1.6579489273234957e-07,0.0022621099774458257,1.5760214606017148e-07,0.023061507704674952,0.9775112368318153,0.0
5000,28.514163284149546,0.0003223777888489091,28.514177554177017,0.0003332823257358189,1.3180668471206098e-07,0.0022632612778034234,50.780403768961826,1.312443365289806e-07,0.002254432894753641,1.3015778650799786e-07,1.786330853289412e-07,0.0025367334829990568,50.77448267003016,60.58386559440486,0.0025084425066692643,60.58396673347959,0.002526654952911963,1.7501972442225608e-07,0.0025224542031425023,1.7752106144734846e-07,0.02388427788531647,0.9769211656402116,0.0
