milliseconds,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,R_act,R,R_inact
1700,28.514768006406854,9.350082754753791e-06,28.514793282748105,1.31552713035025e-05,2.2489512971071908e-09,2.2189508138025818e-05,50.78093989882937,2.0652304028132516e-11,2.88184751510394e-05,-3.711223038093426e-10,1.6366420738193081e-09,0.00011712910071421748,50.78070566745902,60.58943244995737,0.0004486070634736234,60.589235013606256,0.0004692336624021348,4.4840680053006205e-09,0.00012579628251994623,-3.6632158950394773e-09,0.008542548187244915,0.9911740202027116,0.0
1800,28.514785063181456,3.918415525588012e-06,28.51476881499104,1.0464609702792665e-05,-3.6062013557939026e-10,5.782402181911907e-05,50.78094097157736,-2.683128714544383e-09,-2.263523212298721e-05,-1.917306180065476e-09,3.3014332414197792e-09,0.00013439423223615698,50.78061977636375,60.58937705663309,0.0005172320304004335,60.58916399952959,0.000560592683943403,8.356226049983131e-10,9.484571276746845e-05,3.0416612278544754e-09,0.008724973856784593,0.9913906179828771,0.0
1900,28.51477763201728,1.1920645932647033e-05,28.51477135411724,6.909950029826625e-06,9.764066777963153e-11,8.043954760598193e-05,50.7809240006573,2.2851738564405133e-09,6.327399224198366e-06,-3.024333150620022e-09,-1.0996548645802779e-09,0.00010372379277032653,50.78079951348539,60.58917574115809,0.00048538013698028084,60.58906976167941,0.0005159246852825046,-2.3312747824126358e-09,0.00021775504860198298,4.394391051369208e-09,0.009824829396511296,0.9912794115561772,0.0
2000,28.514776581618772,1.2102045508185225e-05,28.51477190780568,7.284431808908152e-06,3.379341809154358e-09,7.812476542900891e-05,50.78091902861428,-2.2566346026247302e-09,5.400065235462552e-05,2.927902168638299e-09,1.7049113731902046e-09,0.00021071682915338365,50.780715899357574,60.589146005370644,0.0005676047033366427,60.589322496196104,0.0005360062961524803,-1.095902789673901e-09,0.00010055099194624134,-1.285317790205467e-09,0.009965799701701904,0.99011252730712,0.0
2100,28.514775066127267,9.659924096242416e-06,28.51477032312841,7.76398480433015e-06,-1.5244865256952082e-09,2.1429083971307007e-05,50.78091714891769,-1.0303813236942614e-09,1.8319177140830096e-05,1.741683128545505e-09,-1.7856765482528218e-09,0.00018254524759904226,50.78070019902498,60.58900786714364,0.0006480489249870542,60.589252080994214,0.0006319856805426302,-2.44494225587402e-09,0.00023249124645379922,-5.875313123420648e-10,0.010372834809948184,0.989783089128677,0.0
2200,28.51478882248681,7.994458898579792e-06,28.51476910503989,5.587050592548169e-06,-5.753140485976846e-10,7.018568165259818e-05,50.78093818073164,3.0494315553658437e-09,1.7777205838777646e-05,-3.13069562528927e-09,-1.3344577125297726e-09,0.00021602058287408665,50.78070904236353,60.589181418588375,0.000690193839711074,60.588965286274764,0.000596210629578133,3.517914141472172e-09,0.0001458268911344742,1.3066145788324524e-09,0.010445420401396621,0.9899738945831157,0.0
2300,28.51478258618554,1.1002150651132095e-05,28.514775083805244,1.9343200213378158e-05,-5.983769855342052e-10,4.36995867525159e-05,50.78091978012708,-1.11856184470311e-09,5.341626033692497e-05,1.9690676900648228e-09,4.792603976966626e-09,0.0001583566261197064,50.78054464539913,60.58910078855762,0.000610732316310379,60.58903234223493,0.000615928259539038,7.923275797972252e-11,0.00014955989716659208,-1.5327615406309415e-09,0.010823887856629364,0.9884538556815733,0.0
2400,28.514779858983776,1.6000039442611343e-05,28.514777885334727,1.4621623943044781e-05,-1.6152123455909654e-09,6.669876114203169e-05,50.780916662816885,-1.2561422791368333e-09,4.7049642042625286e-05,3.5271924758769815e-09,1.5842778548298242e-09,0.0001810787361336663,50.78078064537449,60.589120132371974,0.0006483773669525245,60.588910622375515,0.0007240376510025786,2.487956663557122e-09,0.0002292975546319146,2.6163081150516886e-10,0.011151512828952942,0.9883463950328868,0.0
2500,28.514789642689525,1.4014824747011623e-05,28.514781050340318,2.0518666549653175e-05,2.277625830331276e-09,-1.1867443354918221e-05,50.78092646201375,-2.8381618552486324e-09,-2.1930648863144094e-05,2.2732678844232305e-09,2.1408263292580834e-09,0.00014948425804174297,50.78043252793723,60.58894559921837,0.0007101734328480575,60.58899923565995,0.00079959141453962,4.60264287464582e-09,0.00021151118955113559,1.4904242012539996e-09,0.01197726988595448,0.9877262815390161,0.0
2600,28.51477632239192,1.1435926992186952e-05,28.514788933631362,1.8068749255413064e-05,2.1266502318622994e-09,4.242479243872968e-05,50.78092218269792,2.636380931606098e-09,5.492769934917629e-05,1.5491048132820273e-09,4.3267212569988447e-10,0.00021558314326314032,50.780490736117166,60.5889455189429,0.0007560856149839717,60.58881019469608,0.0007135251361221279,-1.6559362778054193e-09,0.00020938752606889383,-1.5385973188747898e-10,0.013178948849316727,0.987910662946541,0.0
2700,28.514790488787987,1.809106995671898e-05,28.514797350552275,2.145985535766952e-05,1.7760943538090486e-09,1.68730667853387e-05,50.780938830680455,-1.0946934405007173e-09,1.5021858592303094e-06,2.9472006524305686e-09,-2.1179862495950356e-09,0.0001951618535204689,50.78056242125918,60.58893075303726,0.0008481201746896407,60.588956499659794,0.0008487741171800611,1.285864522901512e-09,0.00025881429577217054,-2.270929770123157e-09,0.012989680674907106,0.9868204663295939,0.0
2800,28.51478801079738,1.8490824804111665e-05,28.51480019747736,1.6096090752752406e-05,3.5419014281827056e-09,7.5259696565210215e-06,50.78093138458692,1.634543745515209e-10,7.752607577026513e-05,-2.2480709950370648e-09,2.264662021916853e-09,0.0002622973848863573,50.78066627264499,60.58875131095747,0.000797282587520268,60.588906378618745,0.0008103735429926088,8.368122516283567e-10,0.00028129016549427135,-3.406046936519919e-09,0.013000632934670797,0.9858808795993662,0.0
2900,28.514769297965735,1.3773071405931274e-05,28.514777986181176,1.7714338853663573e-05,1.991385156647429e-10,5.52884844393729e-05,50.78092125500314,-6.348232370947084e-10,-1.4784040583358722e-05,-1.259248751154842e-09,3.198761948787682e-09,0.00029675500770233383,50.78048882912242,60.58875854028608,0.0008247365724683215,60.58866513434391,0.0008479894914715844,-1.235975108167917e-09,0.0002009072520897483,-3.915648255608188e-09,0.013504132682142426,0.9866175719039921,0.0
3000,28.51478106502496,1.2362895136969862e-05,28.514770597536668,6.4300016648159235e-06,-2.1703614424565045e-09,2.0760977170601824e-05,50.78092516115373,-2.274674763104593e-09,-1.794910164132551e-05,4.724233843450232e-10,1.642095659050253e-10,0.00026084242468518205,50.78047635471312,60.588735408601714,0.0009640037695448205,60.58887041510329,0.0008902820381857042,-2.681845865900141e-09,0.00029179137104549035,-1.2558498977591102e-09,0.014609828245753872,0.9855441759403175,0.0
3100,28.514795885887107,1.6884365365773704e-05,28.51478466408539,1.2158814348239752e-05,2.359888446628761e-09,7.847224696343134e-05,50.78092883055794,-7.005311821173482e-10,7.924471413826782e-05,1.8405026209486685e-09,-4.599068897330459e-09,0.0002209737884320888,50.78058086970452,60.58864720000827,0.000901403265512314,60.58881789979276,0.0009986751994568925,4.0001163630681386e-09,0.00023022614910851412,-4.577413591518836e-09,0.014589433481725774,0.9853585347680679,0.0
3200,28.51479508574721,1.7672520796753118e-05,28.514769614201175,1.9581245794892057e-05,1.8816489657121267e-09,2.6669128733458604e-05,50.78091193200502,-2.5076460952913717e-09,1.3872110642015147e-05,5.126379930982581e-10,-6.00965938905074e-10,0.00026813209369396743,50.78061372885582,60.58878033640554,0.0009996444585572775,60.58852297850763,0.0009924547082145285,3.7135922004674096e-10,0.0003037752926571653,-3.958148265930479e-09,0.015351729525220513,0.9841455420263104,0.0
3300,28.51478529851412,1.485342037876726e-05,28.5147828999835,1.6303524181103155e-05,-2.192301224082663e-09,7.035524098132212e-06,50.780926994971026,-2.6107139535036103e-09,-3.6411937588635962e-06,1.127252508128447e-09,-3.210800559074063e-09,0.0003021709998924425,50.78047011857742,60.58856793170701,0.0009622457787537235,60.58871908035755,0.0009560352420305228,-1.411987724477639e-10,0.00030651332711760846,1.4212698666675483e-09,0.016530631706924936,0.9843415260284906,0.0
3400,28.51477282438028,2.3798084316127842e-05,28.514793495400454,1.4230724966402632e-05,2.9638561675085595e-09,-2.2903266395943737e-05,50.7809217202527,-3.2698003285633077e-09,3.982900629870803e-05,-3.043952978092201e-09,-1.7451538579641316e-10,0.0003486900684473496,50.78025053708748,60.588438725334726,0.0010179762835264407,60.588628880681775,0.0009919686635516643,3.884185895913239e-09,0.00024063067704876339,-4.37545800884515e-10,0.016933081358474992,0.9832621644409715,0.0
3500,28.514795280881657,1.8495239674556685e-05,28.514800006002016,1.0809422511782401e-05,-1.10862920288028e-09,2.3315544923064062e-05,50.780927366103946,-1.5234607504860909e-09,4.0948126084797715e-06,-1.263905752130249e-09,-2.8281502901468385e-09,0.0003654188717385888,50.78049720809208,60.5885369174751,0.0010375447736955916,60.58862070911368,0.0011457051551318094,1.1308609639270026e-10,0.00029370072100926383,-4.215411654659332e-09,0.017412596693921686,0.9832670925316425,0.0
3600,28.514788384319196,1.7582553033550197e-05,28.51477387009434,2.1856631537915888e-05,1.4349316307250217e-09,1.4687800702172155e-05,50.78093166557972,-2.1242254641705655e-09,8.88521333719283e-05,1.7869598332905367e-09,-4.180590229581858e-09,0.0003752499563567163,50.78028317905701,60.5884423901332,0.0010889985808408729,60.58849849895206,0.0010998527878294645,3.6574411760094405e-09,0.00027310828309980433,1.177383317866358e-09,0.01774046206192175,0.9821895464610483,0.0
3700,28.51477077717319,1.419477741919248e-05,28.514785752681295,1.0296580199543264e-05,-1.6060915567817013e-09,9.157620703536135e-05,50.78091700304665,-1.3098872757145902e-10,-3.0456698666253196e-06,1.9621785427277245e-09,1.9211395426608335e-09,0.00031633897851187883,50.780407034262765,60.5884437705569,0.0011231315869412878,60.588423466086,0.0011237064503608284,1.1861757734875464e-09,0.0003774905034657332,2.8273884716702825e-10,0.018161618140185447,0.982350419887841,0.0
3800,28.514801361776087,2.3326861813112763e-05,28.51478313420639,2.1307073957551988e-05,-3.3187149881205457e-09,8.352873874864558e-05,50.78090562347148,1.0445559898542174e-09,-9.33551085699972e-06,-2.8412346431111956e-09,1.1242891847528087e-09,0.0003125743622043645,50.78029615791368,60.58828522519159,0.0011390160958464968,60.58829239784279,0.001151441469042523,-2.094506904243138e-09,0.0003110871734662132,4.360753443022017e-09,0.01788086128006743,0.9818422263470841,0.0
3900,28.514731977398586,5.115261367558417e-05,28.514731693895232,3.673879206511746e-05,9.622650172659838e-09,0.00021480024640052337,50.7808786839629,1.2393801635744979e-08,0.0002577372558417609,1.2751961833288153e-08,1.6745999850021444e-08,0.0004464407862647715,50.78002702754606,60.58815789320695,0.0012499517730028189,60.588071401118285,0.0013017822737713422,1.2929507550947471e-08,0.0005644699310943423,1.6822444417536672e-08,0.01925798254259627,0.9807197788189602,0.0
4000,28.514683833913825,7.276996115340542e-05,28.51467343439004,7.32467553733772e-05,2.00279440571454e-08,0.00046217764815016345,50.78084117655033,2.2142240145623408e-08,0.00043892280816545384,2.1485255343812776e-08,3.307900166012992e-08,0.000735082250350034,50.77935495583822,60.5875272624279,0.0014509680781072927,60.58769452423383,0.0013789654544516833,2.707744971597797e-08,0.000717910557093143,3.067298098863564e-08,0.019187993848817045,0.9805204523794112,0.0
4100,28.514647410391035,9.972261295885719e-05,28.514649728255705,0.00010112636577632386,2.9690505467497067e-08,0.0005419077409759883,50.78078199843492,3.049842144544345e-08,0.0005426303297106646,3.2557144736108865e-08,4.0455739531597336e-08,0.0008511559593748547,50.779045971275245,60.58743563077834,0.0015781480168717114,60.58738506135539,0.0014965898477039554,3.874070833911896e-08,0.0008553559349636762,4.194596968247704e-08,0.019949489297502614,0.9806633198057335,0.0
4200,28.514571484281042,0.00012502387816832027,28.514583697164696,0.00011311463926326578,4.596526175148645e-08,0.0007972804169944728,50.78074334420619,4.065386820922031e-08,0.0008021919487670004,4.518086051214051e-08,5.439770038599198e-08,0.0010481381298073115,50.77829897468529,60.586921054882055,0.0015629022853615507,60.58700586770026,0.0016568317327626766,5.531135650076084e-08,0.001085254622912059,5.856884338451431e-08,0.02057092781247593,0.9805340005596059,0.0
4300,28.51451588458402,0.00015396429553572516,28.514537940759137,0.00014363143503621305,5.276090287801199e-08,0.0009703649755754544,50.780690959545204,5.728879136050748e-08,0.0009789086527012957,5.2570860499055e-08,6.901872172347753e-08,0.0012870039962829638,50.77771579402171,60.58659751491928,0.0017202096052335307,60.58651783164966,0.0017758678932766768,6.863431324157322e-08,0.001265851308927567,7.09815062880927e-08,0.01988022930856506,0.9796773167933862,0.0
4400,28.514469822740843,0.00017803806298719192,28.514465420718118,0.0001672468728153465,6.199603844842746e-08,0.0011004223786276921,50.78065209290456,6.25418902889846e-08,0.0011733157974880446,6.367797910248559e-08,9.106136053851727e-08,0.0013985594585329954,50.777385986226044,60.58606455614467,0.0018368003247023511,60.58619818016458,0.0018120765455556791,8.929941663837566e-08,0.0014315457168849177,9.13998765287446e-08,0.021305966128921307,0.9785467577423852,0.0
4500,28.51441867585664,0.00020144704223106963,28.514426938618058,0.00020401209529979973,7.810656652484806e-08,0.0013186464406344748,50.78062839127585,7.824858741968164e-08,0.001303980184022707,7.934868687711687e-08,1.017044396259433e-07,0.0015915595628033538,50.776996339294136,60.58590750589402,0.0019608734219450277,60.585715292929244,0.001994510119080601,1.0290519971586092e-07,0.0015247254783749369,1.0003967745689155e-07,0.02103086070884248,0.9784311702920166,0.0
4600,28.514370726688377,0.00023377269448845664,28.514374994598914,0.00023208163545335796,8.76032674163246e-08,0.0015373896253237727,50.78058461186606,8.6937670581777e-08,0.001537048766213152,8.517028741238423e-08,1.1833955060557033e-07,0.0017609154189495231,50.776222091250794,60.585394461837396,0.0021181019615243387,60.58554945688667,0.0020172088888657084,1.2197000105405773e-07,0.0017343637947245009,1.127630406232361e-07,0.021751168641119416,0.9787045156583336,0.0
4700,28.514308102447487,0.00024447520995125535,28.514308326327612,0.00024694395955468317,1.012771506859198e-07,0.001667599597183904,50.780518403525775,1.0023989841374667e-07,0.0017255471330430857,9.896637868788526e-08,1.3339893478744184e-07,0.0019288056222167128,50.77587502068449,60.58500077057585,0.002178669866646097,60.58498673450914,0.0021443546820345246,1.3535806801825692e-07,0.0020091842589299207,1.293654292530073e-07,0.021784856967657733,0.9780048271413253,0.0
4800,28.51425913464845,0.0002837801362024425,28.51428811182259,0.0002780890376976859,1.1194288798038132e-07,0.001967206883720279,50.780482940758695,1.0931175269854597e-07,0.0019120864254451547,1.1093345183280363e-07,1.487540795509957e-07,0.002160580247003089,50.77544353752071,60.58483369878112,0.0023134842370435968,60.58468740097725,0.002250577205436577,1.4790224391303924e-07,0.002096238755765315,1.490968731811476e-07,0.022942950944195663,0.9772303520671102,0.0
4900,28.514222540457222,0.00030616726600109456,28.514219147655957,0.00030502167862697107,1.1945767215402128e-07,0.002113391814886801,50.780425949270075,1.1890714683665131e-07,0.0021370347585275454,1.1885251489511646e-07,1.6624484746562086e-07,0.002367651987073342,50.77502670597869,60.584436006975025,0.002361215587794255,60.58446442597391,0.0023604238168204845,1.6102646739260647e-07,0.002357899466104148,1.5898706563224762e-07,0.023379005332742505,0.9769572899107083,0.0
5000,28.51415911120167,0.00033956186308922563,28.514172407063306,0.0003236132437784902,1.3447591148882032e-07,0.002273569878227318,50.78039531122296,1.3471079640279426e-07,0.0022563838994345753,1.2997240488034702e-07,1.8123706342243324e-07,0.0025246846506954586,50.774447058760764,60.58383762521667,0.00253207190569633,60.583873701529946,0.002476527782436932,1.8087126424191124e-07,0.0025335760070788324,1.7889548726271442e-07,0.02388339150791311,0.9764825471053986,0.0
