milliseconds,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,R_act,R,R_inact
1000,28.514773405383163,9.707519731628749e-06,28.514771926827276,-4.523134429488658e-06,-2.842998577606214e-09,5.673385326900825e-05,50.780928388117744,-8.177936430540906e-10,6.815644039052945e-05,8.301714880589962e-11,2.8805964772501636e-09,0.00011335029471942348,50.78080580823382,60.58968363316956,0.00026318131659067715,60.5897620996914,0.00015796501446120332,-5.801184903087645e-10,1.3359530948715832e-05,3.421534268320823e-09,0.004219566605717852,0.9954270546052145,0.0
1100,28.514773736280844,4.488295075524133e-06,28.514776028698027,8.728939291254776e-06,-1.3399691372869755e-10,-2.4257302816397125e-05,50.780933686908554,-8.692273113955988e-10,-6.549042339081884e-06,3.3587396124930616e-09,1.5713738258286829e-09,2.314705033996584e-05,50.78070766268081,60.589432147902116,0.00029299470708330145,60.589517017636965,0.00029109747170391034,-4.424994690409112e-09,5.598375278029995e-05,3.815624241527762e-09,0.004795002131082955,0.9944166336362777,0.0
1200,28.514794695377706,1.4075378552858493e-07,28.514770897841853,5.452792056218296e-06,3.2078855801422613e-09,-1.4423039989815794e-05,50.780936464803595,1.1647713252601031e-09,1.8960829792817095e-05,-3.1578774609194804e-09,-8.344236687163363e-10,0.0001314535189615774,50.78072854220812,60.58941400488645,0.0003271770358018128,60.58952913547967,0.0002407836427736652,-2.9901425922692967e-09,8.015358277095972e-05,3.543283868531395e-09,0.006161912738209826,0.9935798952363262,0.0
1300,28.51477588153407,2.469797819495166e-06,28.514786457791196,7.578583476779285e-07,-3.0472304314749223e-09,2.1141542061996668e-05,50.78093159201923,-2.7714325618471113e-09,-3.583259494661903e-05,-7.543047262339998e-10,-2.397010154429227e-09,0.00013959865172504226,50.78068483996672,60.589431641758125,0.000310201932524111,60.58963353626439,0.00027066556943562464,-1.405954243439793e-09,4.090526139063166e-05,2.874000944206042e-09,0.006505827754899865,0.9935444385101446,0.0
1400,28.51478552920385,3.3826719991972824e-06,28.51477788899876,1.222523813756023e-06,-2.7456291915295174e-09,2.7632844992118183e-05,50.78091974387779,1.0047827131042988e-09,-2.4818268452710127e-05,-2.503020433151476e-09,1.6530559413394265e-09,3.850815640446146e-05,50.78090954086625,60.58944241113863,0.00030763561382795706,60.58930971898634,0.0003647809090181411,-3.636095702368987e-09,0.00013769096224837475,-3.9303953457694515e-09,0.007215963594953331,0.9928749495673856,0.0
1500,28.51479119922667,1.0628855604361387e-06,28.514773680973672,1.1984019891430568e-05,8.420482515982081e-10,4.671829481212322e-05,50.780942037481104,1.9927031133821008e-09,-4.3919255476168375e-05,-1.3093138260950435e-09,1.931020927119657e-09,0.00014759609590833818,50.780649901703946,60.58931044771111,0.0003551140413852655,60.58942210979428,0.0004666409073145309,-1.9111371387091666e-09,5.97848521835205e-05,1.141483957495131e-09,0.006977309535976201,0.9926282002622345,0.0
1600,28.514784744462926,9.807335082505475e-06,28.51479102324403,1.1508896109942894e-05,2.1994667983421977e-10,3.537578349294421e-05,50.78092411380468,-2.4796039089883964e-09,-3.339318800624418e-05,1.914624226013881e-09,4.525558813188651e-09,9.001386813826617e-05,50.780745254652345,60.589196093664384,0.0004588753834756177,60.58934285451724,0.00044128361507495386,4.2357328826929496e-09,0.00013442983197498192,-7.142831477816462e-10,0.007440817057542838,0.9921561680474076,0.0
1700,28.51479078463448,7.96614867317942e-06,28.514775717965197,7.890227287869456e-06,3.0582180889958348e-09,-4.135938862568482e-05,50.7809316717695,1.192868569260985e-09,2.329773317561799e-05,5.874416247110731e-10,-4.488326511246237e-10,7.099469963730046e-05,50.78076026941266,60.589292397855914,0.0004903090320774315,60.58932241758017,0.0004886307058327709,-4.263574651073847e-09,6.895746926695178e-05,-4.93784838947094e-10,0.007702295052177346,0.9916114688380743,0.0
1800,28.514765543698747,4.071379553413351e-06,28.514794398401104,5.958835508647075e-07,1.5288621034092833e-09,-5.059143278006969e-06,50.78093778924793,3.0793033832102777e-09,4.9024247738484394e-05,5.39552170348226e-10,-4.492131259832111e-09,9.114570965525944e-05,50.78064097916403,60.58925025468497,0.0005189496720908593,60.58918820645804,0.0005005598107233093,-3.038650231125011e-09,0.00014200054122612618,-3.805575396876069e-09,0.008753415687113134,0.9908958128109442,0.0
1900,28.514777355285947,1.4398952510524415e-05,28.514786697431443,9.657943739008952e-06,3.2977389774743527e-09,4.8854866444498915e-05,50.78093419468187,-1.8117732073252874e-09,-1.8469103695646954e-05,2.6768137819244037e-09,-4.3505781087421814e-09,0.00018004514096682886,50.78063933673465,60.58914718709229,0.0005150959725416381,60.58917710280222,0.0005851693300685609,-3.0023108788946397e-09,0.00017441396539306453,3.7262296678817326e-09,0.008878292776669596,0.9903690603098942,0.0
2000,28.514778329386484,3.0340108042257435e-06,28.51477590875599,1.2300460100718054e-06,-1.8785258024158675e-09,-3.8859097783403406e-05,50.7809296792803,-8.79250999883299e-10,3.860519879276145e-05,-2.5193079840586694e-09,-2.6781603618636517e-09,0.00013927900226770484,50.78068759666541,60.58906062797291,0.0005804479659219559,60.58905790127495,0.0006136317274714073,-4.190581138645603e-09,0.00016520238126321163,2.16253566673281e-09,0.010113313535190505,0.9902499430506705,0.0
2100,28.5147857685341,1.2024955264933345e-05,28.5147665800405,5.665638151869843e-06,-3.479382315671502e-09,-3.86313414005195e-05,50.7809184356251,2.9447112194617336e-09,1.2202825850635402e-05,3.138698261082224e-09,1.6064118131598862e-09,0.0001237591967178997,50.78072888201102,60.589150924065365,0.0006454197662270702,60.589275436478,0.0005416503475327136,1.0483423323691892e-09,0.00023794258053989496,-3.62844128281353e-09,0.0105112756263952,0.9901595426527204,0.0
2200,28.514793895054517,1.4871563427597814e-05,28.514798397053237,1.8830468634611112e-05,1.8488775934113894e-09,7.385706503414713e-05,50.780940239262236,2.237221149582484e-09,3.044258628556352e-05,-1.850863700214663e-09,1.7008404033439045e-11,0.00017374138451800946,50.780556524236125,60.58897199335464,0.0006611681657632523,60.58915413459674,0.000624516505033944,2.99276492738006e-09,0.00013282722976272338,-2.056733424000251e-09,0.010308341107345735,0.9899547869542742,0.0
2300,28.514792236440165,1.3123373462153964e-05,28.514790188763634,1.1659068067086872e-05,2.9505881131659266e-09,2.417540654572976e-05,50.78093806536088,1.4379787752030533e-09,-3.66897320773279e-05,2.2201628721514414e-09,2.9663564947891553e-09,0.00019852703541677308,50.78073530254242,60.5890538035512,0.0006914951270882579,60.58896883580825,0.0006888070557172778,4.869317590221748e-09,0.00015292440816411156,-2.452797793505976e-09,0.010420592426624289,0.9892275343790886,0.0
2400,28.5147822654064,1.174587570578032e-05,28.514783392653353,1.2871537367364901e-05,1.7376374845741377e-09,3.125342281944915e-05,50.780913791044206,3.158880275992134e-09,3.314919294024952e-05,2.096350955022794e-09,3.4802164772587522e-09,0.00018259689294387012,50.78051492403152,60.58894559308637,0.0007460606965768426,60.589016849981846,0.0006453533052195202,3.448836288081061e-09,0.00019997039059780844,-4.084321889937663e-09,0.011527961290100062,0.9886738091867894,0.0
2500,28.514784244298077,1.1992496109143593e-05,28.514774019412652,8.299866884064772e-06,-2.7508083283338317e-09,-2.352154481924146e-05,50.78093126089272,2.0369520922885557e-09,1.2321652818922653e-05,-2.4011987702673676e-09,-1.1616900145221164e-09,0.00026472258255810744,50.780742535277824,60.58901992492615,0.0007616113267637302,60.58881698723432,0.0007884868364867084,-2.4007679225960344e-09,0.0002708293498039462,1.3469638633394136e-09,0.012593382936972097,0.987247636963958,0.0
2600,28.514772741301694,6.787515091002001e-06,28.514792067377623,6.09691981451764e-06,-2.372064602701549e-09,7.288203011708475e-05,50.78092915701861,1.975469873067518e-09,-2.1619520968638452e-05,1.5214144124792056e-10,-2.4085598390257412e-09,0.0001886973916471766,50.78073709837107,60.589021293072186,0.0007490270687853283,60.58878079929058,0.0007176140364413256,-4.028803433624504e-09,0.00017410128438986156,4.516855294694909e-09,0.012769641112290574,0.9875235917816875,0.0
2700,28.51477721942847,4.849654180516844e-06,28.514778383664613,5.093712504021913e-06,2.060779005834021e-09,-8.829701763935157e-06,50.78093253864852,2.8478930386517015e-09,5.255488479618224e-05,-1.6191622873119026e-09,-8.833348498434068e-10,0.000206300220165997,50.7805499969035,60.58893013552666,0.0007966783383755471,60.588897869200714,0.000870600696215765,4.303856778097398e-09,0.00023098570719693948,-2.683949734230759e-09,0.013090350036091979,0.9870508786695269,0.0
2800,28.514780310182726,7.578190539799439e-06,28.51478389470303,6.42784288205027e-06,1.3945154535597261e-09,2.699233488880707e-05,50.780930875823145,-7.270747952997412e-10,2.3971577595566453e-05,-2.2829274077530374e-09,4.81426712374279e-09,0.00026345385491100665,50.780674132110455,60.58882519194093,0.000809263931232539,60.58895883626612,0.0008337006854242846,-2.815568460492484e-09,0.00019765693821979948,-7.821543468271656e-11,0.012926053920553866,0.9860195510018933,0.0
2900,28.51478785081554,1.6263315488521226e-05,28.51480085109539,2.1470806887274406e-05,-1.9082485584932687e-09,6.736514290158079e-06,50.780928680247484,2.1436064518305357e-09,-4.495987439664286e-06,-2.655111275284653e-09,-1.2883403511157869e-09,0.0001967221861771801,50.780457023414364,60.588806667236604,0.0009435281462492676,60.58868253934194,0.0009116402669988128,-4.5849922765229055e-09,0.00022685733813509324,-4.3575981274725963e-10,0.013442698164541592,0.9856202126233147,0.0
3000,28.514797127969697,1.4789359076246649e-05,28.51479105970214,1.7438178083447424e-05,7.11783617434129e-10,8.067714876617378e-05,50.78091451385272,-3.3066565324953064e-09,3.409565003870042e-05,3.1446952870506875e-09,6.002521165430915e-10,0.0002839726928826878,50.780440419258206,60.58887146148736,0.0009631887465995054,60.58860590713439,0.0009712433918384884,-2.264347472473595e-10,0.0002463884232686237,1.8011858374126168e-09,0.01398103775253077,0.9854569178509524,0.0
3100,28.514788156610972,2.4029229493040345e-05,28.51478954877886,1.669375543998452e-05,-6.456183844269982e-10,-1.6398618795105157e-05,50.78091368781552,2.3661424553051053e-09,-1.599937566107337e-05,2.9472136329417326e-09,-3.5252826390909333e-09,0.0002330615797483153,50.780620553687704,60.588627957974346,0.0010116299649192868,60.588703181156504,0.0009606960508989508,2.395342731549472e-10,0.0003299879134458921,-7.461276874944515e-10,0.014673692474279826,0.98535541438921,0.0
3200,28.51478499590513,1.8637540940237324e-05,28.514772549923457,1.0107168990526369e-05,-9.3639835003187e-10,3.574240647535634e-06,50.78091463746476,-1.3578234448028776e-09,6.055225022510165e-05,1.0721278392829102e-10,1.945041854867333e-09,0.00022738399930075413,50.780441683954166,60.58864009871652,0.0009459904785543113,60.5886503877172,0.0009639729030220747,3.2292666715703606e-10,0.00022981369039073757,1.644249929443821e-09,0.015406948356703865,0.984707677731895,0.0
3300,28.514785295930864,1.733175028101855e-05,28.5147753350133,2.0766860142165973e-05,-7.046636603315794e-10,4.5445091994844904e-05,50.78092560725933,-2.119668337937936e-09,-5.396012006365581e-06,2.704665598691978e-09,-2.2699537874575977e-09,0.00025130100598542754,50.78044835078333,60.588473917546004,0.0009929796930731112,60.58869328152932,0.0010294487893928355,-9.433693708987285e-10,0.00023732537619975785,-2.8642094620690215e-09,0.016113179244863853,0.9844968519003279,0.0
3400,28.51478543279327,1.4588919858855886e-05,28.514782703215907,1.683986361822084e-05,-3.4607975230077194e-10,2.2406050811253607e-05,50.78092907035121,-5.290150539649952e-11,5.600506191027388e-06,2.7782894731920034e-09,5.497961825337181e-10,0.00029522670364290425,50.780286035614644,60.58845709809709,0.0010050797890025825,60.58843659457486,0.0009804816370825279,-1.3224095140591267e-09,0.00031213626552343177,1.1385454428390928e-09,0.01668677381586243,0.9839780070846365,0.0
3500,28.514787097677136,2.0902241238925877e-05,28.514790513015658,9.744748434870027e-06,1.4473003367522739e-09,7.210396207649654e-05,50.78092222984341,-1.7427132049283823e-09,2.365154235013306e-06,-3.8661640497236484e-10,3.095413417613744e-09,0.00029420520099397094,50.78041722038269,60.58864370126073,0.001112258947747586,60.588521091387655,0.001033189741888223,-1.6718534128590874e-09,0.00030493728311835507,-9.331165977038371e-10,0.01638867745872779,0.9833040422817594,0.0
3600,28.514785048038636,1.3927808672576745e-05,28.51479191563905,1.5290240581653565e-05,-2.6654066638236703e-10,1.2639827971764584e-05,50.780906785229384,-1.6469765069878359e-09,5.4816774014311844e-05,1.7895892507547181e-09,4.82576361813654e-09,0.0003497807880989151,50.78041153012397,60.58852664735796,0.0011104584832626672,60.58849863295966,0.0011679300283773371,2.864819014637275e-09,0.00034343715849670636,-3.3277689796107168e-09,0.01671979801644258,0.9830876751680501,0.0
3700,28.514785592594276,1.0577405915827019e-05,28.51480078394582,1.2316221744058145e-05,2.292163875387541e-09,1.2148208607551402e-05,50.78090843268676,-3.489156702315241e-09,4.87865619881588e-05,2.7910609845041505e-09,3.818538679490883e-09,0.0002807755228923241,50.78020869658845,60.588521378238376,0.0011892762793251905,60.58834721812567,0.0011132689148818976,2.369863178193183e-09,0.0003904547513942348,-4.854115420367051e-10,0.01743193287615419,0.9821345603059374,0.0
3800,28.51478133840682,1.422500408216081e-05,28.514785053572517,2.7342561755607258e-05,-8.38990679097693e-10,4.505835450965533e-05,50.78091849790835,1.668659873461597e-09,3.731644184352672e-05,-2.3480663423994313e-09,-3.1507097884179094e-09,0.00027948505308111215,50.78032325738828,60.58821634481233,0.0011336896030231967,60.588299443769145,0.0011345799563254129,4.73253189596832e-09,0.0003624048201290951,7.607691707374136e-10,0.01842813454525648,0.9809940302376265,0.0
3900,28.514753514807488,3.9789251752487524e-05,28.514741504900453,4.357263132235e-05,9.314156421337622e-09,0.0002723722954964346,50.78086684569001,1.3035725289148577e-08,0.00023909021017961938,7.851883926733995e-09,9.618036779592648e-09,0.00048389201700768403,50.779970446584166,60.588037573560264,0.0013030071657166061,60.58796071813811,0.001292761108762447,1.0425979780606847e-08,0.000531302941886982,1.0549456365537999e-08,0.01853820746286555,0.9810604936969267,0.0
4000,28.51467246181812,6.424585110006372e-05,28.5146851588068,6.862184769195146e-05,2.1531360159234285e-08,0.00045045989063742525,50.780843092746046,1.8014345690154666e-08,0.00042820888419140837,2.2463163174344388e-08,3.0544903412407285e-08,0.0006398244602635809,50.77950201695265,60.58750669250025,0.0014019509686461317,60.587779728827655,0.0013428137958495334,2.563326207067967e-08,0.0006563954076611272,2.860554850447783e-08,0.019509100568473194,0.9804879462247202,0.0
4100,28.514630414282703,0.0001003660395323867,28.514633389659267,8.69519313598811e-05,3.0941378007329866e-08,0.0005402640299222875,50.78078913828751,3.212151787967152e-08,0.0005704786662654451,3.234859091821479e-08,3.923472454353584e-08,0.0008674524371407352,50.77899486520544,60.587194003237144,0.0014652721383357156,60.587216945496,0.0014807909092099533,4.169833891004261e-08,0.000831192235508194,4.765270671136031e-08,0.01937452923700683,0.9805003617837078,0.0
4200,28.514591029649974,0.00011372838492164541,28.514587455264003,0.00011508391297770839,4.56162133311304e-08,0.0008079995821125165,50.78075450016083,4.5041781327181e-08,0.0007311997755758787,4.538616916342653e-08,5.3629803385597625e-08,0.0010024654358767758,50.77833113263264,60.58688602919987,0.001662279633070889,60.586996764385795,0.0016746522873409492,5.8035924372305715e-08,0.0010492940471607227,5.41618982763708e-08,0.0199971634376068,0.9802756845435295,0.0
4300,28.514531874661014,0.00015277765536712528,28.514538968915385,0.00015283077018581002,5.276131354519824e-08,0.000925959067002318,50.78070720463566,5.599755782217888e-08,0.0009169875516692491,5.4336374702234026e-08,7.514668255128311e-08,0.0012525866090479056,50.77786165257199,60.58661301306121,0.001772076477284278,60.58661266699053,0.0017714536023285413,7.225686317557774e-08,0.0012733113413157995,7.579907582210437e-08,0.020124418057880716,0.9800107910124223,0.0
4400,28.514482200464514,0.00016948203502189406,28.5144810574212,0.00016969632744801073,6.357782785153263e-08,0.0012067733248592573,50.780656849186606,6.38345431400775e-08,0.0011105025714563952,6.46801294978836e-08,8.649002628847756e-08,0.001355952079181271,50.777206167535184,60.5863198792615,0.0018422662187747199,60.58628033263367,0.001910407274192081,8.52536222127331e-08,0.0013810426722805677,9.184642090874556e-08,0.021099597647212677,0.9792754100588689,0.0
4500,28.514412403833113,0.00019932961967268742,28.514428379434115,0.0002027968918928825,7.430448704350193e-08,0.0013379957683882686,50.7806277440289,7.767002687970198e-08,0.0013481884115670352,7.620055290032524e-08,1.0235954048631365e-07,0.0015576995275741162,50.77687839089526,60.58595874413548,0.0019413262764373918,60.585733717347246,0.0019793190203626822,1.0355753575286689e-07,0.0016191299906020795,9.98662717084556e-08,0.0206213777856239,0.9790827749142842,0.0
4600,28.514382565131804,0.00021909680747933375,28.514386681950025,0.00022512759886932087,8.5521708279264e-08,0.0014931358288171864,50.780563192223966,8.879418403306687e-08,0.0015211229664722481,8.444535109179378e-08,1.1776576005599082e-07,0.0017079761556551526,50.77654252513028,60.58558489794172,0.0020682373070834816,60.58541665737951,0.0020749268865877424,1.2184360355252208e-07,0.001778909791969786,1.1837891305924569e-07,0.021391679586485152,0.9780655834446358,0.0
4700,28.514330324827792,0.0002528774739627888,28.51431119743533,0.0002582215128880915,9.641208082714795e-08,0.001766493937242846,50.78053741460486,9.4923786347596e-08,0.0017832659593017923,1.0194804004712652e-07,1.2938784807833842e-07,0.0020118794740710422,50.776020480945725,60.585221902035485,0.002179673960539181,60.58518317064842,0.0022048671247345084,1.2884138817004148e-07,0.001973425749419881,1.3105303154707498e-07,0.021666915137289813,0.9783023988551401,0.0
4800,28.5142761546819,0.00027472822380267525,28.514289125857783,0.0002813348467348465,1.1246925199022274e-07,0.001971904144132999,50.78047662647323,1.1260166082768808e-07,0.001908396934147769,1.0976401683273475e-07,1.4588945263539005e-07,0.0021508223609934597,50.775469170639035,60.58472640768962,0.0022911534933373035,60.584810338334314,0.0023142679813810364,1.4528424432482314e-07,0.0020768969754762084,1.438642938793737e-07,0.02253054915536725,0.977371512694628,0.0
4900,28.51420874155814,0.0002998616917202138,28.514231079672793,0.00030979704545222,1.2222762671302807e-07,0.002147747834732071,50.78044397734378,1.2075266899832773e-07,0.0021129932521332714,1.1943420822493648e-07,1.6291382327529144e-07,0.0022515797621670483,50.77485686785332,60.58428614197961,0.0024476228419105565,60.58428851806491,0.0024032595605869996,1.633777443793809e-07,0.0022444903154404962,1.622178563605469e-07,0.022400476113733102,0.9771458861708214,0.0
5000,28.514174758539944,0.0003353845247023616,28.514182375795333,0.00033144184093864356,1.2980495807552775e-07,0.002325338478901859,50.78040749873097,1.3091388093764469e-07,0.002236045511342593,1.3496652464029826e-07,1.799806511591519e-07,0.0024304839559078813,50.77445421145845,60.58396755329949,0.002489613959667335,60.584135454895076,0.0024927041458330103,1.7280151173749273e-07,0.002466773931851888,1.790406378167352e-07,0.02261331149144008,0.9766012745065845,0.0
