milliseconds,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,R_act,R,R_inact
2000,28.514779706864832,7.510979481846485e-06,28.51479814982818,9.87777803040505e-06,2.135531533563729e-09,1.2719474755896254e-05,50.78092820659105,1.770338546353438e-09,6.159526102717779e-05,4.2590818619325276e-10,-1.5474163795080774e-09,0.0001837323363632084,50.78080729235717,60.589323965205324,0.0005301840917558953,60.589297180781095,0.0005674283574485688,3.565777836510671e-09,0.00015385730150461593,-3.6969367238461034e-09,0.010260235706581935,0.9900047872426396,0.0
2100,28.514784909517413,1.2348530647692768e-05,28.514776503538418,1.0111064761445015e-05,-2.2912477120338157e-09,5.574316372416118e-05,50.78093078591799,-2.6991873691342125e-09,2.2016732168097574e-06,-1.4393551127509862e-09,3.660504549089276e-09,0.00013454859379032977,50.78080111141132,60.58922892271218,0.0005470925992161395,60.58901358115142,0.0006577173706795989,8.479500485684623e-10,0.00021592158448103263,-3.639545872869793e-10,0.009434746896169376,0.9902812021246362,0.0
2200,28.514790806272355,1.017950703095578e-05,28.514775962889072,6.804159996687978e-06,3.346621512530143e-09,-3.098106372109667e-05,50.78092152639612,2.5800263190680793e-09,5.108806461713011e-05,8.608526353436778e-10,-1.6934428991561984e-09,0.00020330259573002535,50.7805632688655,60.58912059068627,0.0005905590031820091,60.58900810155741,0.0006112581510442669,-3.2230062593500725e-09,0.00015793831057801802,2.2716549346493133e-09,0.009912284148836511,0.9894676452988881,0.0
2300,28.51477917383863,1.6760558887816132e-05,28.514786708678212,1.34819524242156e-05,3.362718363372348e-10,-3.186602096750827e-05,50.78093281011729,2.418512858433388e-09,5.884222931942361e-05,3.1315885686384606e-10,7.282228680545504e-10,0.00021719636957747579,50.78068611110783,60.58899278175176,0.0006234265274404219,60.58918040979192,0.0006776748647159605,-4.300717456067645e-09,0.000166838955982222,3.988952757749357e-09,0.011674865932992778,0.9896028300603465,0.0
2400,28.514791339863727,1.5453197178583177e-05,28.514768678307032,1.947835727494939e-05,3.541553291888152e-09,6.745141278792026e-05,50.780940380711066,2.9530492817785193e-09,-2.2776225438686392e-05,-3.500870153484769e-09,3.304281953530604e-09,0.0002282072932108093,50.78057255458245,60.58912592398025,0.0007702720988366177,60.58886200573733,0.0006544086549181155,4.555050877227132e-09,0.0001767393101744321,-2.873739104864796e-09,0.01178316454336302,0.988627100824708,0.0
2500,28.51476877624715,1.7121276927536235e-05,28.51478315464065,1.9466569551567722e-05,8.923938334356157e-10,5.643833897264852e-05,50.78093710568079,-1.0944233872438657e-09,6.301263253934165e-05,1.5606494268369636e-09,-3.18575556196312e-09,0.0002506110352018985,50.78062773599746,60.58905050306669,0.0007462812429562158,60.58887425904914,0.0007445957971352808,2.0727606146854647e-09,0.00019347723200537116,-9.416290305967726e-10,0.012635103725171919,0.9873803523691627,0.0
2600,28.514798964777064,1.2780596420364603e-05,28.514778371111962,1.9097240108630925e-05,1.3350487244110115e-09,-1.7950312183583942e-05,50.78093747847295,-2.8722391972680323e-09,3.346359535267429e-05,-3.1628676049829847e-09,4.6547366618548404e-09,0.0002578562920039705,50.78054300959241,60.58891432065787,0.0007215136295881521,60.588866888144516,0.0008032513402236197,-4.099027731800351e-09,0.0002208932491156195,2.677347134851834e-09,0.012250784991996475,0.9880777311966755,0.0
2700,28.514789626289144,1.5019647780781657e-05,28.51477936820287,2.0386499674436536e-05,3.4353975949870435e-09,-2.4174919222623443e-05,50.7809296698289,6.941369582345029e-10,1.990276846061552e-05,2.2460097848224188e-09,-1.4639274995427283e-10,0.00021034534927396638,50.780675771102636,60.58874959330424,0.0008447810332140361,60.58880167119912,0.0007922192810352808,-2.0598280358930287e-09,0.0002709957672021126,-1.3183849831002918e-09,0.012911911205849488,0.9872325622635906,0.0
2800,28.514788425176913,1.838060083412147e-05,28.51477285545255,9.847680248694936e-06,1.762847174667907e-09,8.386740999894865e-05,50.780916170745215,6.602128628414835e-10,1.9880258795619665e-05,-1.0915569492628294e-09,3.3373310157769056e-09,0.0001961573459344608,50.78057761124423,60.588956339815034,0.0007744330874607863,60.58894943918301,0.0008562237211715909,2.2532667000695655e-10,0.00024912156025270137,-9.590142710718468e-10,0.014158958985923521,0.9870617646283062,0.0
2900,28.51477979516726,1.4771264158004373e-05,28.51478421441887,1.6318619082527713e-05,-2.629823514262741e-09,-2.534370996319509e-05,50.780913219089975,-3.1785316516169047e-09,4.200275282692847e-05,1.7122910981408318e-09,-9.80008102819016e-10,0.00021144625856225332,50.78053510430662,60.58873644765103,0.0009418687027416616,60.58868880812215,0.0009045784363591273,-3.423614125858514e-09,0.00019692882425644624,2.9026936882405555e-09,0.014478328293029639,0.9854271021760668,0.0
3000,28.514789622336448,2.058306186658336e-05,28.514799493517007,2.0651629643105388e-05,-3.3828990565905083e-09,-2.3825147423075148e-05,50.780913697137265,-9.737934031382979e-11,4.70597386099544e-06,-8.560084106963341e-10,-2.2966242709529787e-09,0.0003233414694200061,50.780564111888005,60.588626716686456,0.0008427377871148038,60.58881981142885,0.0009527970310266611,4.612590944296742e-09,0.0002429619037272659,4.0284094462904204e-09,0.014675823336743754,0.9849611524857801,0.0
3100,28.514776778947148,1.3202762822930638e-05,28.514780717270536,1.4868055178744192e-05,1.7729119335277726e-09,8.517179763213698e-05,50.780933051728624,-1.9603907920560427e-09,5.761721447687562e-05,-1.4448273953075759e-09,-1.8353225792674916e-10,0.00033071759811369904,50.78049050873463,60.588606350537354,0.0010041663880623979,60.58870427872773,0.0009432813239709642,3.599957281467338e-10,0.0002839954246547834,2.1662205026187998e-09,0.014620065272011143,0.9849298002792006,0.0
3200,28.514775412447854,1.6852551627506325e-05,28.514787191280845,7.109673626568298e-06,-1.9580479490974984e-09,2.8722311762320855e-05,50.780932296980566,-2.893581037684935e-09,5.3168806030295504e-05,-2.339224494517793e-09,1.354756827307306e-09,0.00031920705706688627,50.780572099298816,60.58848579628718,0.0009112332377704839,60.58854411248168,0.0009148910343493446,-3.4946574911309025e-10,0.0002739724480593556,4.233234062627202e-09,0.014751331801690238,0.9849592544160284,0.0
3300,28.514800356485484,1.6365389037344335e-05,28.514797495203787,1.570067214030492e-05,-2.1780128084838535e-09,7.306953427892109e-05,50.78092617047012,-2.0401601743036717e-09,-1.351106839995718e-05,3.069914237503246e-09,-4.2213569827179966e-09,0.00029362911321626525,50.780400701537246,60.5886270046068,0.0010293542300775433,60.588588562040385,0.0010698501132311222,7.70194534062239e-10,0.0003069255149128015,3.452548722671132e-09,0.01587756321725759,0.9847876368300896,0.0
3400,28.51477071392776,2.334717241853225e-05,28.5147704044346,2.060868513751089e-05,2.905975836825689e-11,5.727209214122781e-05,50.780908381197996,2.630252685745194e-09,-1.1371526583948223e-06,1.0513548872344208e-09,2.546542703678029e-09,0.0002846517506764113,50.780282089301735,60.58861609765107,0.0010520171548084943,60.58868204300935,0.0009833198011268596,4.000197011913066e-09,0.0002894160671708083,2.2313817864325298e-09,0.016450502139934986,0.9839472042411992,0.0
3500,28.514782903085724,9.43371548747352e-06,28.514791038414238,2.157478472421069e-05,1.6544449879850255e-09,7.94797206460294e-05,50.780908241275846,2.9709006150145924e-09,1.4232897419084518e-05,-1.0003728620433428e-09,1.4641300688763127e-09,0.00035219235242159286,50.78047637102419,60.58858423614724,0.0010535298146657646,60.588420341511444,0.0010218232453951524,-1.6261527918856642e-10,0.0003176110142943241,1.3392159525599184e-09,0.01658185268395781,0.9827435074711541,0.0
3600,28.514794125376284,1.9185856853393706e-05,28.514796802088263,2.3213443249927867e-05,7.657883958974021e-10,9.192096183611027e-05,50.78091091507594,-1.31324974371512e-09,0.00010082864888193435,-1.654949936773723e-09,-4.1354904952819644e-10,0.0003294850989779654,50.780479060093406,60.58844160393997,0.0011022952620224804,60.588574976329234,0.001079076689463797,-2.3478174689912003e-09,0.00034840515304555847,-4.605816328846246e-09,0.01755656106793947,0.9823472223792176,0.0
3700,28.514797622756202,2.164125555248968e-05,28.514784392293905,1.8941181304139782e-05,-3.5369776798549244e-09,0.00010138029613233633,50.78093274190068,-1.6367842457530065e-09,1.5508791276433785e-05,-3.2657166610555765e-09,-4.156376185158588e-09,0.0003719807678336691,50.780426373162506,60.58825237835274,0.001183985812376284,60.588549203206156,0.0011954134787196605,-4.41236099167458e-09,0.0002693285664691175,3.5326782530330665e-10,0.017699825250314567,0.981816694942025,0.0
3800,28.51477334107794,2.1322684086322396e-05,28.51477852272474,1.3103007736334986e-05,1.7131902374449849e-09,-6.620877550411584e-06,50.78090596849383,2.996700950898157e-09,-1.3524863214728241e-05,2.0907602499284133e-09,2.819878582360112e-09,0.0003821609089819788,50.78049048658014,60.58833612201964,0.0012207795750920672,60.588260486667615,0.001169304279519386,1.7626658144999502e-09,0.0003843826396579756,3.799246599449379e-10,0.017639790697162507,0.9821074693819616,0.0
3900,28.514756196628216,5.1018520428858434e-05,28.51475233097878,3.594961454978469e-05,1.1865028036073298e-08,0.00017716798714754984,50.78089236505449,8.946771964786924e-09,0.00025384266456063374,9.016385154752355e-09,1.814425745092811e-08,0.0005656102099498575,50.77998674397877,60.587959923862805,0.0013282881498254567,60.58796994828262,0.001285587992769086,1.61356514711737e-08,0.00046840689154297306,1.4148987637675145e-08,0.018306308914601162,0.9818290239746876,0.0
4000,28.514692205102754,6.106787029479409e-05,28.51468293357346,7.357487510881843e-05,2.2596596403466516e-08,0.00039589546633749266,50.78084150601115,2.0069368487998925e-08,0.00040669299559586015,2.3138439370267012e-08,2.8147784260698562e-08,0.000685534600638685,50.779316185411666,60.587681127123645,0.0013385482272829964,60.58775333515187,0.0013424694160861378,2.8490249608178996e-08,0.0006811428151132146,3.193958045244769e-08,0.019336435669665586,0.9806709574936745,0.0
4100,28.514630744652525,9.479408116953369e-05,28.514624055043267,9.497220562873921e-05,3.0870332854553426e-08,0.0005613015280454897,50.780791708174355,3.266257160957728e-08,0.0006229916793014609,2.957653092088406e-08,4.39927692909817e-08,0.0008984594903474741,50.778963305241334,60.58733059243626,0.0015083985271966977,60.58739085296924,0.0014935062450967833,4.336965963699881e-08,0.0008341715926982927,4.4404107605787815e-08,0.019504840115314094,0.9798743895136539,0.0
4200,28.51459182045309,0.0001225975537347605,28.514581318218646,0.00011633524098687987,4.1459319785448265e-08,0.000745608403341856,50.78075633682347,4.290065447361792e-08,0.0007850592638513478,4.532316148438788e-08,5.4110974856407013e-08,0.0010140584363297616,50.77833580192824,60.58689322929849,0.0016230482069796938,60.58700773201734,0.0016150587412814012,6.049837669965737e-08,0.001022945714031459,6.270333634409872e-08,0.02051586425238303,0.9793391605719186,0.0
4300,28.514528170399743,0.00014288653295727743,28.514548537193548,0.0001434588898417372,5.163401229144789e-08,0.0009414218852019276,50.78070245619562,5.385375554462133e-08,0.0009838565273829459,5.444471964141208e-08,7.692084711630361e-08,0.0011630783327780214,50.777802831277114,60.5867081927774,0.0016744210962137684,60.58666006386756,0.0016840911153833532,6.820119661741698e-08,0.0011772914022141216,7.562525294795064e-08,0.02043703184404433,0.9796805979576679,0.0
4400,28.51447033147801,0.00016683355172599363,28.514487729045474,0.0001767067974259526,6.561614310967523e-08,0.001214716762182965,50.780649162086526,6.592394953658313e-08,0.001211503168607565,6.636626427031074e-08,9.166654142943457e-08,0.0014155973734672075,50.77752172560637,60.58611528876711,0.0018763196463963824,60.5861074909957,0.0017955447996678817,8.766680322625383e-08,0.0013478460762021008,8.530131600146365e-08,0.020208006952475606,0.9791252523989178,0.0
4500,28.514431207829578,0.00019177734477506192,28.514442606916404,0.00019908455868360354,7.721370513939611e-08,0.00130998948581701,50.78062373667595,7.812970261113995e-08,0.0012970117114801817,7.444674346891986e-08,9.888349814913658e-08,0.0016077107271936027,50.77702758364536,60.585751788021255,0.0019362386561102031,60.58587389006637,0.0019983919102722664,1.0618170351892262e-07,0.0016117704795062557,1.0427180964232524e-07,0.021760381114706406,0.9783101683395272,0.0
4600,28.514364085151772,0.00022108580121918915,28.51436642975062,0.00021813733591474782,8.723085470067334e-08,0.0014915086843676768,50.78057289865824,8.89099731127679e-08,0.0016012211926473452,9.039167532331083e-08,1.1396436208303437e-07,0.0017555942271961112,50.776285380145914,60.58545902413184,0.0020791964493735225,60.58542283800649,0.0020094642085817017,1.1450576588627667e-07,0.001768244516998269,1.1852913096206555e-07,0.021775479825226488,0.9787892177819691,0.0
4700,28.514337640922026,0.0002463462249556518,28.51431476308474,0.00025564194478536537,1.0125016572115524e-07,0.0017457648895860764,50.780514559191104,9.747921600394075e-08,0.0017338670680291926,9.63984583935345e-08,1.3553643863586036e-07,0.0019134440305648374,50.77574632580943,60.58502192930446,0.0021278751221457427,60.58512502519984,0.002160114258055129,1.2851122627356266e-07,0.0019353896227694675,1.3494247728094905e-07,0.022275753812841588,0.9784343821023441,0.0
4800,28.51426595827488,0.0002732302825892574,28.51426747501127,0.00027452339748760103,1.1214665965298639e-07,0.0019378226561866513,50.78048965813261,1.1113244482094095e-07,0.0019335316012988764,1.1070986338407361e-07,1.4459410945215733e-07,0.0021363824851690374,50.7752880187548,60.58481621885609,0.002266325757231506,60.5846646909101,0.0022605370261555386,1.446438771287266e-07,0.0021381471241910433,1.469081150124592e-07,0.023075163282022235,0.9777119278267735,0.0
4900,28.514215734380926,0.00030507519540577617,28.51420899243848,0.00031298727002827023,1.1969424338896782e-07,0.002136502162251673,50.780451211323346,1.1878933408787887e-07,0.0021576586865891777,1.2111989502485944e-07,1.5743379395349834e-07,0.0022558603939162453,50.774730632334084,60.58424381061693,0.002402998439221685,60.58427239749152,0.0023992857575563117,1.5979622230755943e-07,0.002257956607966323,1.6645313689651431e-07,0.022414454191032974,0.9765398895324298,0.0
5000,28.51415616864324,0.000324885331150715,28.514160124373838,0.00033601906187373656,1.285350589859465e-07,0.002353400982000443,50.780385310548404,1.351916972220461e-07,0.0023183591233822396,1.286959198218284e-07,1.7744847470205848e-07,0.002548855942097712,50.77456026948836,60.58402377737715,0.0024872867952220297,60.58412082658337,0.002484659830161022,1.7815015089291673e-07,0.002475681945984768,1.7503433228494206e-07,0.02389360008344,0.9770342022779751,0.0
