milliseconds,C,M,X,MI,XI
0,0.010200893690443961,0.009947738711915762,0.01003037958169765,0.9900175650850054,0.9899904736631712
100,0.012621811816751883,0.00021595059968675307,-8.626382017600969e-06,0.9996916414828783,0.9999961387089885
200,0.015319003521539417,0.00034941674456495024,-7.139411561516557e-06,0.9996682555514803,0.9999582881988563
300,0.016356658697424142,0.00041349930881316374,-6.021964224974657e-08,0.9996650312967904,0.9999403864670863
400,0.020453837464667786,0.0003729443623155005,-7.423267258183656e-06,0.9996231872850662,0.9999346619106574
500,0.02139327871045403,0.0005021617063079692,-4.833387517541509e-05,0.9994982103326417,0.9999605097076363
600,0.026012217117291677,0.0004649743145999655,-2.8528604729181812e-05,0.9994139382586422,1.0000324576395778
700,0.028266603483207198,0.0005195862269931665,-3.5256817158582434e-05,0.9993684811124487,0.9999769308763902
800,0.03155560216390626,0.0006291230318568641,-1.1267030584239479e-05,0.9994446092681756,0.999936197018773
900,0.032046196431539865,0.0007167680204949692,6.913648508290539e-05,0.9992887482425329,1.0000585271517355
1000,0.03517468330639825,0.0007615882751728647,-3.326899427034228e-05,0.9992017644024416,0.9999746648860043
1100,0.037285216197242226,0.0007884453546467818,-5.2725983666177e-05,0.9991684909702918,1.0000169931017104
1200,0.03811201983485217,0.0008771448359941685,1.2157237001851259e-05,0.99908955844746,1.0000066630711237
1300,0.04271101383634356,0.000984957309745626,1.8707469441888142e-05,0.9990132768787794,1.000027235110658
1400,0.04593862535496577,0.0010257858307976772,-2.1684684657710725e-05,0.9990953435079194,0.9999491281127704
1500,0.048007070213991185,0.0010987186648951483,1.8507757788521848e-06,0.9989112383089951,0.9999275797081937
1600,0.04929971506891887,0.001161610804172377,-2.9431792569982487e-05,0.9989533067250985,1.0000294417649898
1700,0.051481021883507394,0.0010869799284194605,-2.013310917277376e-05,0.998797713446729,1.0000034408559781
1800,0.056069636515739915,0.0012783894815482772,-4.9067840076740454e-05,0.9987335007246068,0.999934699290732
1900,0.05790921509571425,0.0012600945408291204,-3.0279211380397685e-05,0.9987871941856408,1.0000309219543215
2000,0.059853167505165776,0.001393111122567565,-5.510717234414716e-05,0.998614897361046,0.9999501411349734
2100,0.060589374323817675,0.0014211813966029086,4.255341046365021e-05,0.9986699103615018,0.9999690528499495
2200,0.06368420446456849,0.0014588476802976252,-2.5638648879396314e-05,0.9985270200798176,0.9999242111754298
2300,0.0665653228962479,0.001590607378884153,-1.7094021931856412e-05,0.9985060458590181,1.0000308786511007
2400,0.07025946678846451,0.0016297425991271843,-3.0874854274591777e-06,0.9984169984860299,0.999987233965752
2500,0.07266816580181272,0.0016574182921479366,-2.5520352541191362e-05,0.9983345533622693,1.000043571158134
2600,0.0730350576858372,0.001663219887893317,-3.410141962474281e-05,0.9982625055774066,0.9999289072155112
2700,0.07658594890752571,0.0018009191475952923,1.053587286649904e-05,0.9982070387202042,1.0000449733445167
2800,0.07732929459671829,0.0018504190212947854,3.297603273988122e-05,0.9980923476996229,0.9999901649880603
2900,0.08239954833137988,0.0019020544686231026,1.1732359845771354e-05,0.9980801009607134,0.9999918984043915
3000,0.08251053964892528,0.002000573086000561,4.929987909489096e-05,0.9980135386638151,1.0000177149144034
3100,0.08521690172155941,0.0021218118825113924,-4.895393011982245e-05,0.9979955102343904,0.99991904607908
3200,0.0880107869678071,0.002101562368322752,-3.623009543179961e-05,0.9979050791107009,0.9999357648028051
3300,0.08900730620923664,0.002217187926593494,5.732176931713281e-06,0.9977717020315756,0.9999415241416766
3400,0.09377762624020405,0.0023001537137431055,7.354701675799642e-07,0.9976893296963081,1.0000385365333604
3500,0.09468444349961637,0.0022773769425791963,5.275543563901986e-05,0.997618179016392,0.9999676654022422
3600,0.09861178438688638,0.002385990185080182,8.903418655914621e-06,0.9976180409571107,0.9999635533641178
3700,0.09988051324493005,0.002521366869920072,8.163937387961756e-05,0.9974435723294224,1.0000206308946908
3800,0.10114152176031113,0.0025845512171721497,6.72314200131378e-05,0.9974770589428006,1.0000104243535635
3900,0.10545167033302283,0.002656465717391039,4.44528340001814e-06,0.9973580195636516,1.0000052795971097
4000,0.10880239879499154,0.002655425220453688,5.138228182591694e-05,0.9972287057061121,0.9999886265248115
4100,0.10874888805054272,0.0027523259867711053,4.99954836371995e-05,0.997204062425616,0.9999398916911106
4200,0.11071170473055802,0.002833746917293943,8.986192062577661e-05,0.9971576102536354,1.0000144371262383
4300,0.1163381338156957,0.0029674346930945988,5.7289575855110836e-05,0.9970387058349772,0.9999887994729844
4400,0.11543083789333633,0.003089123013913013,3.854224266135882e-05,0.9969081366413031,0.9999277923925934
4500,0.11874540829345163,0.003078608857313774,-2.2362184988303816e-05,0.9969064133111069,1.0000336166210233
4600,0.12219980539417613,0.003163944131765197,6.621615891774313e-05,0.9967794466663761,0.9999232226230043
4700,0.12322177731354751,0.003315283566467574,1.5356135486452024e-05,0.9967826715297416,0.9999559958496349
4800,0.12550330356874415,0.003289865786644837,2.6834459569578628e-05,0.9965902273168865,0.9999511755367432
4900,0.12806487645900955,0.0034977066737646024,4.9796606086095525e-05,0.9965107881507345,1.0000059130970844
5000,0.13030081548192532,0.003475527299620178,1.5964889151753966e-05,0.9965181617949965,0.9999288683461356
