miliseconds,C,M,X,MI,XI
0,0.010109323283840399,0.010039337133440894,0.01002203416252716,0.990037983414772,0.9900121280811708
100,0.011565956996743114,0.00020869298505114882,7.033276188278156e-05,0.9997220340261864,0.9999576547668386
200,0.014380017921167235,0.00034676950480187036,7.028367840505145e-05,0.9996988567935985,1.0000370588169105
300,0.01851512281012253,0.0003779413773417692,5.4555312750603574e-05,0.9996754837522023,0.9999381342521074
400,0.020385860697519995,0.0004461799368836199,7.093573140133277e-05,0.9996277891610464,1.0000079775408814
500,0.024190099174540142,0.0004910372643032491,4.9931339064323886e-05,0.9994980689220839,1.0000134723054677
600,0.023303402875493935,0.0005654407292995206,3.5420051007921976e-05,0.9994632134732224,1.0000084581359523
700,0.02567322238725374,0.000591505325464436,1.0216918812332934e-05,0.9994331855623751,1.0000180439729296
800,0.03137961843557943,0.0006583600071083612,-1.1089288589970038e-05,0.9994082609386935,1.0000434011302897
900,0.03400836738564175,0.0007091438505628176,-5.3151543012538316e-05,0.9993475412922835,1.0000372263819177
1000,0.03637589629495403,0.0006878748526756229,1.819722352522543e-05,0.9993029918130222,1.000019614230218
1100,0.035477532946029504,0.0007801610221819994,-2.395457723476612e-05,0.9992526102280166,1.0000545188287444
1200,0.040545956601882906,0.0008478896526903307,-2.5363574012061957e-05,0.9991000055464295,0.9999965075111175
1300,0.04380201613864767,0.0009222196898704188,-4.456268791625208e-05,0.9990776741166343,0.999929890221449
1400,0.043421784665518846,0.0009500585396157792,1.6319484413033202e-05,0.9990918138491813,0.9999819873033706
1500,0.04565318811916381,0.0010813531161154198,7.308933685644151e-05,0.998909594031173,0.999994463497352
1600,0.04891604376568839,0.0010620691400581792,5.8703307417667396e-05,0.9989604601643387,0.9999882733944423
1700,0.05221382381336757,0.001135621708590361,1.4197451441517997e-06,0.9988616216927738,0.9999597325926245
1800,0.053755972265033855,0.0011768424040472939,6.638291798185301e-05,0.9987623418910984,0.9999519621267979
1900,0.05813047178328373,0.0012548198198092159,1.2805470241322322e-06,0.9987648589423817,1.0000330467770473
2000,0.06000830228568743,0.0013548638279970906,-1.5322886020052923e-05,0.9987222182934529,0.9999811622103534
2100,0.06008964026523556,0.0013699519749856618,4.466539003573296e-05,0.9986540069383119,0.9999770747809461
2200,0.0643090839750779,0.001461223139255201,7.890669313792314e-05,0.9985635265387223,0.9999457415730707
2300,0.06680718333415137,0.0014632764841911324,-1.4782595334522687e-05,0.9985252367784628,0.9999269261381722
2400,0.06907080111989213,0.0016441347344822313,7.576539491266902e-05,0.9983857834773648,1.0000449745932078
2500,0.07227158717118462,0.0016070394089127294,2.6417768450100754e-05,0.9984207993344185,0.999983345311664
2600,0.07351078368278594,0.0016642929944733187,-1.2275974413104133e-05,0.9982904770957977,0.9999754589702519
2700,0.07740648853632977,0.0018252558516904688,7.240450993196698e-06,0.9982728273830977,0.9999256168175713
2800,0.07822784962473822,0.0019103503445630568,1.8553872638388626e-05,0.9981522094510329,0.9999615287086062
2900,0.0814660505425679,0.0019740599792650673,5.179549557511781e-05,0.9980614483071509,1.0000318134945203
3000,0.08529157524176505,0.001982809327964253,3.716194744386465e-05,0.9980287664117441,1.0000238023114694
3100,0.08484013150736067,0.001986102286824685,-2.028341317113578e-05,0.9979839244702275,0.9999380281613327
3200,0.08806156380583044,0.002134647378723186,3.477940497504562e-05,0.9978018355445896,0.999969136815897
3300,0.09151106574142383,0.0022048323262784386,-2.2214806140967444e-05,0.9977393094943788,0.9999612120756342
3400,0.09330261475659794,0.002202138216083992,7.337685895574647e-05,0.9976820554827719,0.9999992133157598
3500,0.09643292072520182,0.0023685862303694637,-2.5463946975124764e-05,0.997721620005845,1.0000246750031032
3600,0.09758203634580934,0.002341904089108345,-1.7219358093845875e-05,0.9975401237372072,1.000041261463172
3700,0.1001750402955679,0.0025376680045770955,6.281768630890901e-05,0.9975405357009256,1.000044458053045
3800,0.10151684017536476,0.002537151072338817,4.3681663923273384e-05,0.9974742991612277,0.9999929821768001
3900,0.10610011044141468,0.0026502150257942175,8.718608801354024e-05,0.997394869248536,0.9999936742640264
4000,0.10934776124081744,0.0027409968953575393,3.14026534447413e-05,0.9972458968984077,0.9999461233892241
4100,0.1095311947726718,0.002719905162552459,2.017876420832055e-05,0.9971591803744376,0.9999761472013805
4200,0.1128742077025418,0.0028391439505761912,-2.9650397742293368e-05,0.9971534351583987,0.9999276907965369
4300,0.11516516474524967,0.0030107716954271965,8.864108643430368e-05,0.99707898557925,0.9999547151363142
4400,0.11633376516924693,0.0030465357405259253,9.847138030606287e-05,0.9969795626015865,0.9999793696586727
4500,0.11897880827609651,0.0030370569615557883,1.1050686860227502e-05,0.9968363166371531,0.9999332317197677
4600,0.12146912351972172,0.003156321385453292,-1.1952955473665143e-05,0.9967980567138385,1.0000277347063098
4700,0.12411903465388491,0.003299312237799252,8.819469864214989e-05,0.9967665024305699,0.9999791944789261
4800,0.12502204986985652,0.0033309699853118365,8.246886183127878e-05,0.9966254556695693,0.9999408351178324
4900,0.13010207222748882,0.0034573845557520893,7.647539774979873e-05,0.996514253949205,1.0000235712575551
5000,0.13225499435681454,0.003479946080845244,-4.95992582697655e-06,0.9965115218826408,0.9999052300498477
