milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
0,4.997114499697849,5.00302889882305,94.99850243836715,10.000194045107737,9.99999999994705,3.858464993532104e-17,200.0,3.2808688316679496e-20,-1.4682916900265463e-16,0.0,7.22170070531782e-11,-3.5335785462544207e-16,100.7562887735832,99.84563421813515,0.8185187111523878,-0.22314063622432248,499.99999992627977,3998.028236520573,200.0,200.0,200.0,0.005756216505987169,0.0012713192750374964,-0.000195623524089058,9.09109831488162e-06,-1.3036184722563706e-05,1.5207538956684742e-05,-2.507334527086376e-06,-4.5724875587894795e-08,-8.287666116509848e-10,-2.03582314631649e-20,1.5145811811507062e-21,-8.018414456924111e-23,1.1602899541211613e-24,6.328027039950946e-11,1.9338767536288684e-12,2.617737725462387e-28,500.00052769642696,0.0003965169020241329,1.2506805601985301e-23,2.0827351837021537e-06,-6.398766129754441e-16,2.0545536701959568e-13,0.0008802257351069956,7.467981609882988e-05,7.473876820040742e-06,100.00028742710069,3.020736517136806e-11,1.5099240681400038e-15,-9.275651914516957e-09,50.0,-2.4800711716968474e-14,9.17437143190649e-12,0.0,100.0,1.0570084936618593e-16,2.4253329448289576e-33,0.0,0.0,0.0,0.0,0.0,-4.2292309908024223e-16,0.0
100,5.000959877944512,5.0016058235001335,95.00320803649869,9.999465572495543,10.000000000022045,-2.951541883295481e-17,200.0,3.663359766142698e-20,7.433744291416679e-17,0.0,8.600672808963118e-11,-2.4662673474346196e-16,96.0529186018539,100.07184472567599,5.893291441092506,-0.5432093598345599,500.0000001100901,3993.6367432821817,200.0,200.0,200.0,0.0016459159911835885,0.0013121782023644837,5.9932017336899604e-05,-2.6660148886545267e-06,7.242115461921006e-06,-2.823395462301547e-05,-9.10836143956015e-07,1.114030481934497e-08,1.281364895843785e-08,-2.6639344505101098e-20,-5.905206508993641e-22,-9.452102556939843e-23,3.041082284696625e-24,1.7890430038649766e-09,-6.152376108581609e-12,-4.146989203504671e-28,499.9987505948324,0.0011286433861083462,-1.0259962718900636e-23,1.7979458674743243e-06,-1.3227059996740345e-16,-1.1614166872668488e-12,0.0008765249013081218,-0.0001066093836343902,1.683107075879612e-05,100.00016043204545,3.404369121637362e-11,-2.3608687608040744e-15,-1.0200743411489484e-07,50.0,-1.2746129317193822e-14,5.511571980405165e-13,0.0,100.0,-3.258107326258608e-17,1.6658524457743916e-33,0.0,0.0,0.0,0.0,0.0,9.550524187384287e-17,0.0
200,4.995481308039733,5.008713686322019,95.00624455706652,9.99934916936468,9.999999999933676,-3.8460785259417304e-17,200.0,3.5879674782411336e-20,3.013787888684777e-16,0.0,-6.92885443452274e-11,-2.010276720448066e-15,90.95136471553027,100.0294542386895,9.292660498305883,0.8823183332365332,500.0000001768688,3990.3608285283535,200.0,200.0,200.0,-9.108518820143645e-05,0.0008010879364276038,-0.00011048887555335699,2.753515437147596e-08,3.248590079242222e-06,-1.6267912956663395e-05,6.447187952297681e-07,-1.8643211130200403e-07,-1.2780694244945589e-09,3.455167767533826e-20,1.1569074192177727e-21,3.4825175597950716e-23,2.2881579323928447e-24,6.746090499983991e-09,5.8659636755557825e-12,7.370982361011662e-28,499.9989009162882,0.0009128308649245426,6.856266624001534e-24,5.164486544008836e-06,-4.3516746012300367e-16,-5.970425185727697e-13,0.0023552807378286167,-0.00012488925115062362,-9.31224021714543e-06,99.99848840446995,4.818722948177231e-13,-9.524711809120337e-16,-6.421291275870548e-08,50.0,-5.1597057524773683e-14,2.6134029650378893e-12,0.0,100.0,1.2337813427573091e-16,9.131684876608487e-34,0.0,0.0,0.0,0.0,0.0,-3.343026928000956e-16,0.0
300,4.990881661566146,5.0160640785239545,95.01125593233965,9.999570247110325,10.000000000004174,4.3884546277671723e-17,200.0,-2.924749306063517e-21,1.9564458576841597e-16,0.0,9.577195114752511e-11,-8.8646420878034555e-16,83.22321936424284,99.45354183049031,14.619644007434784,0.5210030533163406,499.99999993225026,3987.1830209369373,200.0,200.0,200.0,0.0057809460760546985,-0.0003323766276236364,-2.1891799681741423e-05,-1.082696332889644e-05,-9.613083097846786e-06,-9.770191778667323e-06,8.146332698426989e-07,1.4612336784000866e-07,6.178032928832381e-09,-1.794658761751334e-21,-5.312279646930716e-22,-1.7813855467511738e-24,-2.070812292701976e-24,5.680547854399582e-09,-5.195644767167893e-13,1.2885892728005032e-28,499.99793904205217,0.0008633338448782848,2.8950877643719966e-23,8.064918411608987e-06,-6.833731321712808e-16,1.7433172882140846e-12,0.002691113839494982,0.00018842224208396642,-7.68863829646542e-06,99.99703027872228,-3.521264424047028e-11,2.0293276579316613e-15,1.1534137818278694e-07,50.0,4.4629185054587265e-14,7.699237355407339e-12,0.0,100.0,-2.7431786612423135e-17,-2.2527699734731904e-33,0.0,0.0,0.0,0.0,0.0,-4.3378814863680816e-16,0.0
400,4.992008453741134,5.01672841440647,95.01161592631514,9.998960154246086,10.000000000030157,-3.336992935068545e-17,200.0,6.5934176649665025e-21,1.0193807284025149e-16,0.0,9.166627461501748e-11,-1.9739834801424574e-16,81.21544963084366,100.3128889778198,19.29316210518979,0.5458810135558005,499.99999968639264,3982.0925140369895,200.0,200.0,200.0,-0.002475031843063256,-0.00034471469726682515,-4.989841929474417e-05,8.550223364734062e-06,9.472348874180503e-06,-4.527016487504447e-07,2.0053188793718166e-06,-8.423223578886162e-08,-1.2231493808503742e-08,3.3805905021344667e-21,1.2507017219870769e-21,-7.759149551931347e-23,1.3194116274137348e-24,-1.7699605726686344e-09,2.5956852491514984e-12,-1.0815544992036015e-27,499.9976385566925,0.0020697416810204466,1.6709753348033558e-23,7.508825835560812e-06,1.03869472600286e-15,1.2263547734309224e-12,0.0032745925065605997,-5.3424689662038126e-05,8.221117005406372e-06,99.99724872810033,-3.949862664100446e-11,-2.1730082370786774e-15,-3.9964282596614185e-08,50.0,1.965923013638006e-14,-1.6016439556039935e-11,0.0,100.0,8.088379143245967e-17,-2.4370235462263525e-33,0.0,0.0,0.0,0.0,0.0,3.8801066681148604e-16,0.0
500,4.98635391197017,5.019721991888141,95.01126089678695,9.999020827952938,9.999999999978176,3.043782979483623e-17,200.0,1.4535733850216162e-20,-1.1734964547376046e-16,0.0,-6.070563695766741e-11,-1.307739352130917e-15,75.32647439005345,98.78870901407028,23.238408655116977,0.285619421326671,499.99999989477647,3975.214256802613,200.0,200.0,200.0,0.004058881353433394,0.00021363421944188486,9.881123457287224e-06,-9.772997076095085e-06,1.2173251224418073e-05,-9.30995810130335e-06,1.6006652783738334e-06,1.902919968040308e-07,1.0518136249402893e-08,3.5765337335038746e-20,-9.702177352959583e-23,-5.73552676919642e-23,-1.692234180745587e-25,-1.1430718274504126e-09,-2.2482482701757103e-12,-4.505067735130037e-28,499.9979204924407,0.0018014317877853964,-2.0541199903996274e-23,1.052048121471233e-05,6.22142753656911e-16,-1.990717824394661e-12,0.004002787937265111,5.691522118511415e-05,6.08015947752173e-06,99.99585994663278,1.4455598734058506e-11,-2.91478150212801e-15,1.918508532265523e-07,50.0,2.2406767594606455e-14,1.0716962578707701e-11,0.0,100.0,7.315972914917368e-17,4.228165296081917e-34,0.0,0.0,0.0,0.0,0.0,-2.2300302694832405e-16,0.0
600,4.986638621476971,5.017954701561426,95.014188543406,9.998293979875104,9.999999999965052,-2.5185430230834194e-17,200.0,2.768772441602608e-20,-3.3885401530914413e-16,0.0,2.0219346847243962e-10,1.9004523486769173e-15,75.37848824210324,98.8461019838228,26.39367459005682,0.12299160090984085,499.99999964434625,3971.6167147568267,200.0,200.0,200.0,-0.0012732346452448548,-0.0005888514327153098,-2.1083290883224037e-05,-3.015831139227835e-06,-5.369703891823653e-06,9.480368293376703e-06,-1.5187976486283048e-06,-3.621039818660045e-08,-8.845590440981817e-10,3.170458975966082e-20,-1.0873273807708417e-21,-8.660875009788368e-23,1.1532221398352025e-24,2.4364471605413615e-09,-5.34609059909283e-12,-5.780373969949687e-28,499.9976475155045,0.003162168512984598,1.32626834463565e-23,9.98406642533103e-06,-8.097083730239628e-16,4.591634387310076e-13,0.005079488030411961,0.00013574906045835182,6.0501959111426075e-06,99.99315360344461,-2.8754259864395126e-11,-2.1127831977174694e-15,1.5612567523924974e-07,50.0,4.9131050764452585e-14,1.4860412225229902e-12,0.0,100.0,1.260026523208097e-16,-2.6230820385574607e-33,0.0,0.0,0.0,0.0,0.0,2.952126087466364e-16,0.0
700,4.981102323718265,5.025138585980003,95.0196919217497,9.997982338804613,10.000000000012815,-2.7021340488195096e-17,200.0,-4.7384492352693595e-21,2.1913976065040745e-16,0.0,1.8282399472473834e-10,-1.48097312839929e-15,69.25157275367974,99.04406915624924,30.72940047445146,0.38646421310571544,499.99999994510614,3970.670765940425,200.0,200.0,200.0,0.003968386763722509,0.0007199788020483004,-0.00016647426533332953,9.371624354917299e-06,7.697480522785724e-06,-3.509035053280542e-06,-1.138695994368298e-06,1.5449403681130277e-07,8.177730692723422e-09,1.612605903948694e-20,9.121763411296899e-23,4.666762835795257e-23,-5.511270184455025e-25,-1.1672496299344843e-09,-5.024389015276469e-12,-1.0836484852341333e-27,499.9959889499953,0.0029046611782412124,-5.968906326587826e-24,1.2534692299123485e-05,-1.1214042357698372e-15,-1.0184285718411902e-12,0.005812625121331143,0.00010862075537934723,1.0209644267161783e-05,99.99417988285202,-2.957802746161005e-12,-2.464224428361689e-15,4.7434628305520323e-07,50.0,1.867304282957084e-14,-6.865965919054999e-12,0.0,100.0,-2.8750243280414194e-17,4.8053773976792536e-34,0.0,0.0,0.0,0.0,0.0,-9.237520533471211e-17,0.0
800,4.982504200236781,5.029103573490311,95.02181790749165,9.997826519186674,10.000000000119805,-4.178335175582362e-17,200.0,2.65252510439303e-20,-3.947027739265748e-17,0.0,2.1827977635430032e-11,-3.3729436449871667e-16,68.33051150873078,99.16690650109672,35.36684026030655,1.0159767143188247,499.99999976532496,3964.402603517389,200.0,200.0,200.0,-0.00290438552409421,-0.000558996593266902,-0.00019888091954422133,1.1305650492905607e-05,-8.138953157039828e-06,4.165255555699689e-05,-3.3048465996370696e-07,1.3522792843146355e-07,1.0992652191180233e-08,1.8472918334398867e-20,3.858823455907854e-22,-1.1723711707658504e-24,-3.455892357149937e-24,-5.7511661492197335e-09,-3.533791059859586e-12,-5.148914392687961e-28,499.99647581919515,0.0038880361735483416,-2.1061925508391142e-23,1.6595684032844706e-05,-7.017578493106256e-16,-3.3536856810042613e-13,0.008459964964746356,0.00021720048226011622,1.6343655839428585e-05,99.99156741125017,-4.9147414457715286e-11,-3.022718161668706e-15,4.3742402094887514e-07,50.0,3.849308493639994e-16,-1.115536391963962e-11,0.0,100.0,1.514972797659236e-16,1.3656886719019545e-34,0.0,0.0,0.0,0.0,0.0,1.9444169973751497e-17,0.0
900,4.98247376650184,5.0288248043143176,95.02422980820371,9.99796836032827,10.000000000063974,3.883206488381411e-17,200.0,3.608544118080302e-20,5.209664299819566e-17,0.0,1.188471802166297e-10,1.1819466023637353e-15,63.88459721442339,97.79296431063632,37.15235274703126,2.10715857499405,499.9999996206105,3961.1113472935554,200.0,200.0,200.0,0.002988236853672448,-0.0006542628771640059,-0.00010924056657619373,7.289870389369064e-06,7.095060273983814e-06,3.449651804162695e-05,7.104359782481968e-07,1.3671360209778956e-07,-1.2708636270715652e-08,-2.0421857950325585e-20,-1.589735269043387e-21,1.2344081044403135e-24,2.6767675301480413e-24,-4.205713143978168e-09,-4.749445575340823e-12,1.1844922627493593e-27,499.99555536571984,0.004342218403755621,1.9428484624699998e-23,1.8350485191213736e-05,-1.10317341266391e-15,-5.661605162237632e-13,0.007425591240953262,0.0002456097012831683,1.88666305007586e-05,99.99202877000336,-1.0710327594785456e-11,1.5132638880291937e-15,3.293304549047141e-07,50.0,4.909063065249332e-14,-2.5052050612558516e-11,0.0,100.0,8.75909171627307e-17,-1.547886222404104e-33,0.0,0.0,0.0,0.0,0.0,5.145217691483236e-16,0.0
