miliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
1400,0.05707561436067449,0.019722545521262923,-0.009878062593142587,0.013000003841199209,0.2659999853008812,0.01999999743408529,1000.0,0.0018728233649414824,1.9862172074383255
1500,0.054466202864184375,0.02144499225643741,0.010052747983696462,0.013000001760443743,0.2660000331845487,0.01999999756309742,1000.0,0.00039494384147094265,1.9911948803968365
1600,0.07603049334833752,0.027394518385549772,-0.003690575265719034,0.013000003459144387,0.2659999657151858,0.01999999660701335,1000.0,0.0010525710328328419,1.9814411266156078
1700,0.07047801969714737,0.027032563469540916,-0.00985605025699659,0.013000007971074753,0.2660000251577423,0.019999996058524767,1000.0,0.0019558491073605197,2.00245873483406
1800,0.05821229838661001,0.02747197741913717,-0.008308032406231399,0.01300001331473562,0.2660000407573845,0.019999994541202874,1000.0,0.001448016110133872,2.0011426499851868
1900,0.05028741590152271,0.026754120679964473,-0.010606094888659996,0.013000009972418321,0.2660000015469698,0.019999994401750973,1000.0,0.002245026245657782,1.9880551755273979
2000,0.061729740378359106,0.03279048539300916,0.009082857531589935,0.01300001446784028,0.26600001258835765,0.019999993107249127,1000.0,0.002037780247305998,1.9639288429106903
2100,0.07560922201753872,0.030027857362161223,0.002097429450896384,0.013000016405459103,0.2659999979576394,0.01999999284098179,1000.0,0.001934759201048259,1.9817042911785996
2200,0.0652366294136912,0.028646333014795553,-0.008049009972808831,0.013000022248885287,0.26599996854407526,0.01999999205698423,1000.0,0.002015112835562941,1.9786026538086723
2300,0.06372629391490589,0.027470586314396472,0.011298994741170998,0.013000023087269755,0.2660000381682489,0.019999990883256828,1000.0,0.0026185343046136768,1.97477375899104
2400,0.06403707308960596,0.029490971941194138,0.0013173443671597332,0.013000027797039229,0.26600005179981495,0.019999989868807477,1000.0,0.0029816487458250206,1.967819372665616
2500,0.09630953281820548,0.037310699048396984,0.009249772498426368,0.013000028538427867,0.2660000312421346,0.019999988912001096,1000.0,0.002507761057814461,1.9547995663091458
2600,0.0722512596940128,0.04076366029340823,-0.006291867294484101,0.01300003291795476,0.26600002645356746,0.019999987096483148,1000.0,0.0021766478617601557,1.9433540843679098
2700,0.10758055443769375,0.035280324599016546,0.003368239895514293,0.01300003842067646,0.26600003796776334,0.019999986968319644,1000.0,0.003024557127399484,1.9662157735503643
2800,0.10381984516741122,0.03944265676680283,0.007627392164319579,0.013000045297924487,0.26600004868407995,0.019999985732342785,1000.0,0.003085626604622615,1.9572227927325392
2900,0.09735586875587132,0.045556586606552436,-0.008715348144321658,0.013000048213380204,0.2659999961534563,0.019999984475742166,1000.0,0.00255979907264524,1.9525862717647782
3000,0.11762478583117654,0.04303717427398044,0.009250913572271124,0.013000058488627815,0.26600003497082725,0.019999983421133932,1000.0,0.0037981374201586657,1.9559871512929112
3100,0.1274551311535369,0.04083248310893963,0.0021124136373208004,0.013000060407835785,0.2660000524022768,0.01999998172678386,1000.0,0.0043091910636747395,1.9324744765866233
3200,0.12437823139096692,0.05222529568087554,-0.0007964972900099828,0.013000068950355772,0.2660000158536919,0.019999979752606662,1000.0,0.004264463849299694,1.9209425724190006
3300,0.12642124195665042,0.057327815679469915,0.006059131060273627,0.013000077427826854,0.26600001090907766,0.019999979027786156,1000.0,0.004152577463299531,1.8963864869262999
3400,0.15505655022850873,0.06257063563047983,0.007514391268091437,0.01300008935696397,0.26600007375219664,0.01999997635563032,1000.0,0.005073448962789813,1.8699473525807002
3500,0.18737751991519908,0.058477744753511744,-0.004112908138454082,0.013000091767703267,0.2660000141707688,0.019999975783069508,1000.0,0.0062246762751713425,1.8511801880062868
3600,0.23276164995286758,0.06574624753777436,0.0019910917482354805,0.013000107565169077,0.26600007481152393,0.019999974291599176,1000.0,0.007030985698641968,1.8122279846795033
3700,0.2703637132363677,0.0817258235365298,-0.0017441797313978175,0.013000110365632613,0.2660000798919568,0.019999972390057855,1000.0,0.009229775129500602,1.7624336744723939
3800,0.3056786709919119,0.08525494287259111,0.009599787653488633,0.013000124815686041,0.2660001169705174,0.019999970853777676,1000.0,0.01283887183079907,1.702887168501877
3900,0.3832005551994729,0.11188137881113425,0.026427582228207763,0.013000131655880208,0.26600006677240357,0.01999996860820202,1000.0,0.016113846609622715,1.6368166059448614
4000,0.48526736559948863,0.1310014422260909,0.027658489781613282,0.0130001373347136,0.26600014527446963,0.019999967787108688,1000.0,0.019638524245153832,1.528643175246477
4100,0.6292939108070803,0.15732810553031237,0.07153301532968134,0.013000148356540122,0.26600021752719444,0.01999996640075192,1000.0,0.025848185080691678,1.4092579960546237
4200,0.7596436571438038,0.19185716982715098,0.15427038184626363,0.013000161828466935,0.26600026802123505,0.01999996395983884,1000.0,0.03264999680978227,1.2332066999856035
4300,0.8849548452083771,0.23337436771277564,0.2956172522850168,0.013000165505160694,0.26600049616679183,0.019999962948870166,1000.0,0.03756726302485395,1.103304962828573
4400,1.0058800456899224,0.279290260680383,0.4372861782712198,0.01300017342555395,0.2660007796700575,0.019999961481065115,1000.0,0.04494974699006784,0.9842854129805502
4500,1.0642769887967136,0.32098601978016544,0.5548579305676441,0.013000184039056976,0.26600119908764486,0.019999960672689422,1000.0,0.04964069751117542,0.905732262619635
4600,1.1229883596773569,0.36572355746655266,0.6611912929676366,0.013000193147425365,0.2660017712017916,0.019999959540481244,1000.0,0.0557553781791883,0.8701574853153168
4700,1.1603999325013168,0.40028839843692515,0.7665754402860626,0.013000203529750596,0.2660024228527808,0.019999959130328777,1000.0,0.05867369825544286,0.8444058098504275
4800,1.1595047353993135,0.43364642572932544,0.819536537624279,0.013000215269455308,0.2660032293660892,0.01999995823553569,1000.0,0.06214728514309787,0.8102707951214166
4900,1.1690230267146948,0.4529176758063801,0.8626921140112559,0.01300021888743247,0.26600408901205236,0.019999957357952153,1000.0,0.06589671602103302,0.8070216345859124
5000,1.1574918685386872,0.4791465800833202,0.9046028702973065,0.013000234556861192,0.266004950103858,0.019999957516423354,1000.0,0.06972854500231064,0.8176051540656857
