milliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
0,0.063146919646445,-0.006117876172023051,0.001840104983250919,0.012999997857294327,0.2660000007569588,0.01999999958775147,1000.0,-0.00015025615286538374,2.004108553131289
100,0.06812667980413697,0.00269404094084475,-0.006074819046324443,0.012999998497674688,0.2660000239648324,0.020000000145503898,1000.0,0.000869619765792771,2.019286802438528
200,0.05565311767995734,0.01030806508135289,-0.006429073814603604,0.01300000357158505,0.26600000230685933,0.02000000071399639,1000.0,0.0011296563336848004,1.9862666182198843
300,0.060430617591340496,0.01658089967054842,0.0007425021722859981,0.012999999641650106,0.2659999557490405,0.020000000539360692,1000.0,0.0008008893976887311,2.017727129991548
400,0.057469463161474735,0.008271055902678398,-0.009692082713018685,0.013000001417737043,0.2659999503424743,0.019999999974736133,1000.0,0.0005813541758080121,1.9793390702660674
500,0.06751557665687931,0.01725044727199259,-0.007937376634334326,0.013000002901827871,0.2660000379268419,0.019999999492116623,1000.0,0.0005083038002975444,1.9847877451797478
600,0.06511595032874662,0.012537238964094297,-0.002300318904171108,0.013000002140441792,0.26599999926277235,0.02000000043328369,1000.0,0.000262550035194305,2.014037343839702
700,0.059480895837913855,0.02463585151084678,-0.0038840775588946516,0.012999998609268088,0.2659999944995384,0.020000000209633384,1000.0,0.0003413103722992312,2.00382143765307
800,0.04089130817536376,0.018789319077958045,0.00885742158669371,0.012999999837438629,0.2660000023320737,0.020000000043435235,1000.0,-0.0004878734044316737,1.9819497895187157
900,0.03548014823775851,0.024228689292551085,0.006933947724746111,0.013000003312548579,0.266000007374069,0.01999999887522166,1000.0,0.001027449254798047,2.014251086802531
1000,0.06303126343452307,0.023081042679404383,0.007739392120414555,0.013000000965190517,0.266000001705079,0.019999998621911083,1000.0,0.0008978758603655312,1.9926382497736588
1100,0.07169759959459879,0.018309714392227287,0.010922267671720578,0.013000001804599077,0.2659999819495036,0.019999998887915035,1000.0,0.0006499655028047777,1.9835659372816103
1200,0.07334406416924143,0.029832358863706644,0.007624254153248672,0.01300000227318086,0.2660000205850043,0.0199999984873387,1000.0,0.0005536146306603898,1.9852417304722565
1300,0.0689741520672489,0.029207420663237907,-0.0013143129399547384,0.013000006560911288,0.2660000523737465,0.019999998717488497,1000.0,0.001139449224306381,1.9785086459139358
1400,0.07258097044241027,0.027913590057006703,-0.008531633285862268,0.013000002540964287,0.2660000208583926,0.019999997991488203,1000.0,0.0005148855126364787,1.9729862349644698
1500,0.060495926053193476,0.022297363155361155,0.010448195026931704,0.013000005690987602,0.26599998994390056,0.019999996362933987,1000.0,0.0007517124932646782,1.9990972637889084
1600,0.05045301594510905,0.022426885978432065,-0.008186799846140872,0.013000008025360808,0.2659999905845301,0.019999997053019067,1000.0,0.0006416841659203611,2.0031779211610568
1700,0.06677704851291212,0.029125343221727704,-0.008002008506744207,0.013000006004185214,0.2660000303688111,0.019999996235777636,1000.0,0.0020899766862167686,1.981695828019679
1800,0.06608584843150189,0.030001141862613455,-0.004004441001049783,0.013000011965744096,0.2660000150126933,0.019999994967414753,1000.0,0.0015977389022332781,2.0020518711611706
1900,0.059805585722085136,0.025628920741790667,-0.003114428955968324,0.013000012493141637,0.26600003796119753,0.019999994092579056,1000.0,0.001990664166186956,1.988102488824307
