miliseconds,C,A_T,R,RC
0,3992.16763893138,0.0,53.152997057787104,-0.17761797227167814
100,3534.5891349822073,0.0,-0.10098086912976935,52.59351407572111
200,3191.9809923700136,0.0,0.11356472746923883,52.65143820144213
300,2959.421415945174,0.0,0.12322192966813636,53.20788298160062
400,2687.8835107077753,0.0,-0.03229699454921498,52.974296863809435
500,2399.505584043129,0.0,0.09734927003537377,52.80623964514623
600,2201.042357981017,0.0,0.1825078560206595,53.259201544813415
700,1927.2568429897374,0.0,-0.08856367883787974,52.88991988036504
800,1799.1203602075614,0.0,-0.23153305570134508,52.75300797863402
900,1629.4544275266785,0.0,-0.1843831897450145,53.183367413723026
1000,1430.3167933024895,0.0,0.3974458969889188,52.623750116811976
1100,1304.4567917189768,0.0,-0.17655024945701472,53.09129020305037
1200,1187.1789320177047,0.0,0.20528492652667144,52.878898537053374
1300,1025.572925777059,0.0,-0.007561361262246304,52.78948915279155
1400,936.1311079954135,0.0,0.28378472234259483,53.10846491741964
1500,884.710996145899,0.0,0.005691414849463193,52.81847060483259
1600,783.3462186323356,0.0,0.05752842462542775,52.659610233347365
1700,746.4669238385078,0.0,-0.27159534296091625,52.846192837062674
1800,676.2886527563729,0.0,-0.1032268472153068,52.59798455662423
1900,613.6916754688378,0.0,0.2294247084041135,52.90504283515275
2000,510.70574971583477,0.0,-0.24373742433734596,52.42249939798704
2100,481.25168844064444,0.0,0.2401408487022393,53.02586212404896
2200,426.9817479896872,0.0,0.012202736658818908,52.6348004180232
2300,405.42934673125797,0.0,0.029885641512240532,52.49058361186547
2400,322.8558915152522,0.0,0.47573076812111864,52.73629750547155
2500,362.5209962422446,0.0,0.14484592817653066,52.77434991792495
2600,314.74029203158574,0.0,0.42015272654698826,52.74412730530259
2700,244.82826359925218,0.0,0.10830085133665729,52.77903260764925
2800,266.5576438522769,0.0,0.11943273120009132,52.482639501555056
2900,169.2536808725967,0.0,0.10077740750526551,52.651048484056595
3000,223.51980806667774,0.0,0.0064120204983688645,52.533695356548336
3100,217.19992693809746,0.0,0.6390368863049266,52.80023252078656
3200,129.2767940821076,0.0,0.3789792396537987,52.44460527179595
3300,157.58682761637522,0.0,0.43238508542119025,52.54205293398972
3400,88.37884933039801,0.0,0.3521564293796704,52.64702934002635
3500,70.22805234414761,0.0,0.5509044394503504,52.123761236767194
3600,127.28562518153814,0.0,0.2981753944590366,52.55517124086818
3700,132.04023905769495,0.0,0.19564610441832564,52.35837834588
3800,102.4569674373645,0.0,0.6440961663474309,52.30761241029708
3900,123.10583768036471,0.0,0.8445016061644088,52.18902846583838
4000,76.55200706232625,0.0,0.2608504714680872,51.776177825152644
4100,72.2262693919181,0.0,0.9167084745219388,51.836443712550455
4200,48.519322690825405,0.0,0.5672739614084108,51.6356454852259
4300,35.50281023809579,0.0,0.695309419534058,51.6946373476677
4400,14.008376956592926,0.0,0.8669331274569279,51.474962271285634
4500,14.875936474813592,0.0,0.7503255309450644,51.28696755243961
4600,-0.9935173425428943,0.0,1.2400925157672344,51.690214613967335
4700,52.037329620008336,0.0,0.8464001590443182,50.99711332402934
4800,14.166381980524495,0.0,1.1705293517358846,50.94937401147467
4900,63.366918979200804,0.0,1.3204748016806287,50.89768408500804
5000,-17.75306174936612,0.0,1.2664348229026756,51.04746783185148
