milliseconds,C,A_T,R,RC
0,3960.7208704228433,0.0,52.94174074559464,0.10089661510968184
100,3563.4449552817205,0.0,0.3285584777915359,53.230560244878454
200,3252.6530149968817,0.0,-0.12045772426335699,52.552719200799125
300,2935.2564495380716,0.0,0.0023653156996098906,52.86294810651915
400,2683.3001106908623,0.0,-0.31245182081013023,53.21596389259419
500,2363.4009576140193,0.0,0.2977526584409695,53.06240101141729
600,2181.515965336205,0.0,-0.3397694652211166,52.92794227445784
700,1946.8972236689358,0.0,-0.20996282877182998,52.712985372884376
800,1803.334410026951,0.0,0.1798196881264336,52.55605810091603
900,1593.8659127058424,0.0,0.1845441056224908,52.69283821664965
1000,1478.110536904479,0.0,0.17018282227624518,53.101571873047426
1100,1287.6463910175326,0.0,0.16350556623675763,53.14101260243089
1200,1191.7622427611254,0.0,-0.22307398984708593,52.661336523529236
1300,1066.0865328136592,0.0,-0.28501855672920207,53.1264838777254
1400,936.9506441826721,0.0,-0.08057666058935481,52.855558465027514
1500,894.2672243348246,0.0,0.2922088053127175,52.624495404862785
1600,750.5627815743029,0.0,-0.16994566151903384,53.194509112591
1700,675.5035756205821,0.0,-0.2891057377781532,53.11660461081683
1800,676.9642567339728,0.0,0.26889549949594965,52.56609740046639
1900,605.6392625496925,0.0,0.44699667957942324,53.15581381412744
2000,549.7661958611433,0.0,0.19002436453918398,52.84670695712864
2100,529.8175948033606,0.0,-0.00895811794798912,53.050668203913105
2200,416.84962392786804,0.0,0.2835082461477836,53.11294300438651
2300,390.5850472970753,0.0,0.0946306876060068,52.52178968341103
2400,353.17123522792804,0.0,0.2449938189243318,52.79170865886555
2500,331.7902118825276,0.0,0.40048058525465036,52.60855662457249
2600,280.77932182693314,0.0,0.2749875655219238,52.78777187232243
2700,233.33698793594814,0.0,-0.024331322686486745,52.390494927161484
2800,248.60431383306738,0.0,0.5322031764982764,52.67938884691022
2900,197.03424981195963,0.0,0.34862024111482776,52.937176910778064
3000,170.37001016519727,0.0,0.2480275394370179,52.26784483751064
3100,207.64848550228396,0.0,0.2965930145431641,52.51247198659066
3200,145.84764329049534,0.0,0.26481348704296026,52.595662789238126
3300,124.06211617408273,0.0,0.21419908737003257,52.31810765666882
3400,183.3889058457053,0.0,0.5776013986723416,52.13917285318798
3500,116.77629457175927,0.0,0.18506288324691014,52.18769452231674
3600,74.17042994727687,0.0,0.29617468309878076,52.47947437600163
3700,121.55976782103235,0.0,0.11730949300472832,52.080187193630245
3800,44.93250167061245,0.0,0.64345138899662,52.25034657236283
3900,33.303459452012994,0.0,0.20008657912379313,51.78565478000701
4000,37.689304759842734,0.0,0.23389851667206257,52.00674178846059
4100,98.69904881984593,0.0,0.35549364284926344,51.79480437015507
4200,65.36381475373022,0.0,0.7047887756846782,52.12672619898906
4300,78.44697163250554,0.0,0.6576899583482796,51.49383823020404
4400,31.361591630302094,0.0,0.9588110086996895,51.32295469063045
4500,31.542137859598387,0.0,0.9551401806823168,51.31239921155066
4600,66.91456417365103,0.0,0.964353527189063,51.20964144775346
4700,11.623173053473849,0.0,0.789863032809852,51.248385064795585
4800,0.48446443416231233,0.0,1.0281079682822867,51.407687634652994
4900,-5.380829377690976,0.0,1.2082118590182909,50.75589272391583
5000,-22.038879607509912,0.0,1.098974499073034,50.826149105864246
