miliseconds,C,A_T,R,RC
0,4003.907600505817,0.0,52.776842288610574,-0.053028292955897165
100,3567.081305474456,0.0,0.11539635106485376,53.00612487545172
200,3282.233820043932,0.0,-0.206780721645394,53.10090507511626
300,2907.6214232758052,0.0,-0.25834152551718037,53.05201880344279
400,2604.3292782758376,0.0,0.2671241676790183,52.82953589959645
500,2419.8563642036215,0.0,-0.03909998103625599,53.11660176022695
600,2203.2662041924214,0.0,-0.260936700650006,52.57052034359727
700,1996.782660876057,0.0,0.13173491202028936,52.703023971818304
800,1766.6072967819873,0.0,-0.07037843560282848,52.61952793471525
900,1596.1405320052634,0.0,-0.31611454279187645,53.23420160867167
1000,1401.8387267186367,0.0,-0.13372803502078606,52.921574300166995
1100,1292.4488893591704,0.0,-0.32487346607994544,52.75924372554914
1200,1237.046370897123,0.0,-0.21618584550136988,52.63626295398981
1300,1038.8711375942441,0.0,-0.09401707005973464,52.60193366371294
1400,924.9759712177222,0.0,-0.04651294195095806,53.14245169298334
1500,841.152341195822,0.0,0.010411550922937031,52.86300198887909
1600,765.8817218577985,0.0,0.0452461518186653,52.596786394079786
1700,705.7247504603689,0.0,-0.2618009825385012,52.97571302821418
1800,644.7579615265521,0.0,-0.24927163114932166,52.87806798320398
1900,609.66247010457,0.0,0.3024401606567547,52.86064470292713
2000,523.8508127245933,0.0,-0.18593698347510662,52.759850797997565
2100,455.0141792780869,0.0,-0.12472834185803436,52.49395404790692
2200,488.4912856173883,0.0,0.23082196165507496,52.8836389846274
2300,359.25145281833437,0.0,0.4502838078595695,52.63038440070881
2400,343.2582400310491,0.0,0.06866730528875899,52.6463123390309
2500,356.0519140697546,0.0,0.15207682129887484,52.649684049974404
2600,267.9462050172233,0.0,0.34626352775150593,52.97520963516643
2700,309.5600421187856,0.0,-0.11890199272495214,52.70153121756761
2800,288.47686531510254,0.0,0.042872692723323225,52.78180426060122
2900,192.94486300896395,0.0,0.018009731388693523,52.93766081975182
3000,188.994703250225,0.0,0.40396287769529515,52.200490776369335
3100,214.61879662847124,0.0,0.4818908300265541,52.85948384595226
3200,204.27163113790454,0.0,0.21072474874553027,52.2808464007965
3300,109.34314467426961,0.0,0.07682643424446797,52.44198618457387
3400,97.2085574129251,0.0,0.683272475961683,52.03076236381343
3500,131.17850084756049,0.0,0.47510399184799623,52.04298261242756
3600,61.78489155524551,0.0,0.7370071217375501,52.20748133807544
3700,95.41967669888614,0.0,0.6297710945482202,52.121922202546635
3800,124.78089242255255,0.0,0.6068271086660324,52.20611994972083
3900,86.07778994801768,0.0,0.37397048269753763,52.20094753456013
4000,118.76799494433502,0.0,0.6405948676325267,51.98995846665919
4100,100.78267078303568,0.0,0.9758852201916604,51.972554231599496
4200,15.687961929820986,0.0,1.0132204425110396,51.49939708225662
4300,99.18440640558612,0.0,1.117023129459643,51.59700663345111
4400,56.427232727617096,0.0,0.5495672998332622,51.936500891914356
4500,67.96287163071976,0.0,1.256617656073098,51.63479098893069
4600,82.49003823559073,0.0,0.7593712721963805,51.044592994093854
4700,8.913748874321346,0.0,0.7059924033555375,51.1558083537642
4800,66.31704912874243,0.0,1.4733156028087528,51.04264907899325
4900,27.908029234440146,0.0,1.167657767487918,51.158476164280934
5000,-16.335680954238747,0.0,1.2577716930905234,50.91823629182171
