milliseconds,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p
0,49.9344643421136,0.000931221500588088,0.0,0.011815001204792,0.0527894351383809,86.2418960059256,0.00095272377217019,0.00891531075576947,13.7482359094757,99.9986712896423,0.00132871035763352,78.0219322115859,12.2197372437326,9.6963389945784,0.061992532897245,96.927052256569,3.07294774343092,99.9045223943705,0.0954776056294795,95.4699007486273,4.53009925137289,4.5880858350243,45.4119141649757,99.8296860066098,0.170313993390069,98.2037625421647,1.79623745783512
100,27.386418951367872,0.010476098383999202,22.522047976254314,0.02695353486044016,0.054103439090682375,86.22479813197414,0.002056825714022073,0.023667803938298267,13.749477188302851,99.99866592292005,0.001334077079833593,70.50844430362783,19.627894261308924,9.744173831841845,0.1194885860155048,96.01290106677158,3.9870989332283733,99.89999850522715,0.1000014947727825,95.29697022593811,4.703029774062013,4.744333900701379,45.25566609929862,99.82963219705937,0.17036780294055823,98.20367281304533,1.7963271869544064
200,16.406433163299265,0.015144268648421411,33.459898828973756,0.05723677369505134,0.061286965340831494,86.13617995727932,0.004226563443989966,0.09733649468134836,13.762256934524624,99.99863643329127,0.0013635667086668013,54.90534430639029,34.416270615515195,10.277950155201765,0.40043590568681575,92.12655061511842,7.873449384881555,99.8760709188807,0.12392908111922396,94.04833107568678,5.9516689243134175,5.851855440988765,44.14814455901122,99.82898734129876,0.1710126587011548,98.19939095683469,1.8006090431650017
300,11.058235073340551,0.01740523450974368,38.758675325487125,0.08929779021790755,0.07638657640203966,85.9384594014658,0.006466346201216999,0.24853292424862247,13.806541278013567,99.998576291028,0.0014237089719962004,43.41117715629111,43.89955496808975,11.652280029483244,1.036988828929961,87.04058240655095,12.959417593448938,99.82863915360312,0.17136084639676843,90.97037452668314,9.029625473317022,8.36910321014548,41.63089678985453,99.82725110431876,0.17274889568113938,98.18511662403368,1.8148833759660363
400,8.451962632490757,0.018494565658123924,41.31276920030727,0.11715924514228455,0.09961435635893345,85.61664332459046,0.008286299658367014,0.47248123562342204,13.902589090056948,99.99848853626469,0.001511463735326068,36.03147212728416,47.759540606536206,13.990952734634904,2.2180355143387724,80.9091462406191,19.090853759380803,99.76146210181624,0.2385378981836475,85.59171818753585,14.408281812464333,12.145086578420319,37.85491342157968,99.82421321635631,0.17578678364354844,98.15808467466496,1.8419153253347678
500,7.1808987087996865,0.01901380325846085,42.5313159493986,0.13843406438846265,0.1303374741121668,85.15246667153536,0.009493098082419412,0.7686787472899446,14.069361433021406,99.99838087318025,0.0016191268197349755,31.07465068509922,47.60936761246463,17.097319691891318,4.218662993338868,73.00549555346939,26.99450444653043,99.68113592212953,0.3188640778703845,77.98723417710144,22.01276582289877,16.45093172955035,33.549068270449645,99.81955640578063,0.18044359421919542,98.11547038902211,1.8845296109776228
600,6.560210415563253,0.019255871004524274,43.100494813899836,0.15267390552293675,0.1673649939668267,84.55145022708396,0.010182823544411662,1.1153910063327477,14.322975892967907,99.99826150993117,0.0017384900687765947,27.292793174535618,44.923601370415746,20.600444687077864,7.183161750764861,63.62313712386785,36.37686287613197,99.59464580086615,0.4053541991337734,69.26998770011191,30.730012299888323,20.322955763808533,29.67704423619147,99.81289113106614,0.18710886893367273,98.05334521647266,1.9466547835270576
700,6.256452693015887,0.019363445581556372,43.354523846496285,0.16051245617608487,0.20914755868756663,83.87087858281049,0.010554265445330824,1.451502331170245,14.667064770503051,99.99813623779693,0.0018637622030096604,23.990751521545665,40.8482322346452,24.28988462387946,10.871132602723685,54.49482549028148,45.505174509718344,99.50812810896811,0.491871891031787,61.028933695129616,38.97106630487061,23.24337017975602,26.756629820243983,99.80408470714353,0.19591529285627243,97.9693776369135,2.030622363086216
800,6.107274988871934,0.01940602356444276,43.45619511792904,0.16310840283552586,0.2540154667564428,83.18804167789921,0.010700066258082315,1.7148301621306106,15.086428043641217,99.99800869592946,0.0019913040705095432,20.989014157266865,36.11603570286512,28.128333941758004,14.766617180904012,47.13205400478774,52.86794599521208,99.42632207372826,0.5736779262716144,54.27129450850427,45.72870549149596,25.241506431293214,24.75849356870679,99.79341349906741,0.20658650093237083,97.86526369715538,2.134736302844335
900,6.033588873543329,0.019417468108125936,43.48483053597936,0.16178756814505627,0.3003755541814937,82.55479269503542,0.01064228063627038,1.8808353689097146,15.553729605347687,99.99788183189636,0.002118168103571707,18.323010199238357,31.235997566453023,32.05866809150291,18.38232512559972,41.82711126138499,58.17288873861483,99.35244864863509,0.647551351364787,49.1997084879411,50.800291512059125,26.555530977063654,23.44446902293635,99.7813512853757,0.21864871462404653,97.74553272299971,2.2544672770000282
