milliseconds,Gsbg_cell,L_cell,Gsa_gdp_cell,Gsa_gtp_cell,b1AR_S464_cell,PDEcAMP_cell,PDE_cell,b1AR_cell,Gs_cell,A2RC_cell,A2R_cell,PKAC_cell,ARC_cell,PKAC_AKAR_cell,Propranolol_cell,b1ARinhib_cell,light_spot_cell,AC_cell,PKI_cell,PKAC_PKI_cell,RC_cell,b1AR_Gs_cell,cAMP_cell,GsAC_cell,IBMX_cell,PDE_IBMX_cell,Fsk_cell,FskAC_cell,b1AR_p_cell,L_b1AR_cell,AKAR_cell,AKARp_cell,PP_cell,PP_AKARp_cell,DMNB_cAMP_cell,L_b1AR_Gs_cell
0,0.0004338670749448254,0.0,-8.622800230692408e-06,0.0006422620949985189,0.0,7.222107269627141e-07,0.013999098518729094,0.013192640757775096,3.829974921999683,-2.031521014465466e-08,-0.0002586345602566135,3.078888718180268e-07,1.644515293033884e-05,3.1722930014621747e-07,0.0,0.0,0.0,0.04962486042761469,0.17981728627432064,3.218359928621407e-05,1.1803261160176473,5.201345785629148e-06,-3.694026892824143e-05,3.771436251126409e-05,0.0,0.0,0.0,0.0,-6.85809169369174e-11,0.0,10.000016812101448,2.4653966279183145e-05,0.6699976938359067,2.334779619073078e-06,3.01,0.0
100,0.002253545255564871,0.0,6.253961873198696e-05,0.0015371627283732178,0.0,1.9581655566329146e-06,0.013999444930812465,0.011846168145935575,3.826890331468201,-1.0361916046481611e-09,0.00020120180876436578,2.618656064860469e-07,-1.985532791828922e-05,4.001885781443547e-07,0.0,0.0,0.0,0.04942602364822715,0.18029008695007104,-0.00018251128890484962,1.1802482116813282,0.0013607419683769925,-7.573570915420322e-05,0.0002859716095217618,0.0,0.0,0.0,0.0,3.162138675960305e-11,0.0,9.999993941039389,6.9236188419156055e-06,0.6700014664369444,-1.1408395293090553e-06,3.01,0.0
200,0.004500824627120599,0.0,0.00023189938324226343,0.004185359876899638,0.0,8.873596332161525e-07,0.014000227929754229,0.011838840802401336,3.8239840027500196,2.1461615465876562e-08,0.00011955592565134144,-5.908607678550192e-08,2.4682560774500076e-05,2.0786193623732563e-07,0.0,0.0,0.0,0.04919582318423944,0.1801711053684937,0.00011837496484281934,1.1803084337251135,0.001362015476597454,0.00016202607212382515,0.0004738057802116534,0.0,0.0,0.0,0.0,6.227552167052164e-11,0.0,10.000007762299456,-2.09889739174774e-05,0.6700007980079574,8.245109862224041e-07,3.01,0.0
300,0.005590105978614627,0.0,0.00038419702180158123,0.0051169180001710175,0.0,2.354096627117497e-06,0.013995990455655255,0.01184307470336922,3.823100576741247,2.4011283687063737e-08,0.00012444277918180184,6.507627918796147e-07,4.770283106527731e-05,-8.5296871950726e-08,0.0,0.0,0.0,0.04901816668883403,0.17979771670126968,6.39985775375947e-05,1.1799068085078912,0.0013579023635983264,0.0002506415604650412,0.0007233407791561601,0.0,0.0,0.0,0.0,-3.526989983648303e-11,0.0,10.00000388203295,2.4968744744527263e-07,0.6700002717852345,-1.130034980464837e-06,3.01,0.0
400,0.00815185661591406,0.0,0.0004785648236529077,0.006963686384654305,0.0,5.708541834909771e-06,0.013996704716316852,0.011840603102797286,3.8205390576489235,-5.611054893891229e-09,0.00022023816928664293,-8.759281443164948e-07,3.6516792307796364e-05,4.964252555588308e-07,0.0,0.0,0.0,0.048916817591786614,0.18014710635707074,8.105746246381986e-05,1.1798317173478845,0.0013825939608720563,0.00046736683094416,0.0007746358023069051,0.0,0.0,0.0,0.0,1.3541439719476242e-11,0.0,9.999974543206754,-3.88952227977815e-06,0.6699986324127148,2.0343437372975477e-06,3.01,0.0
500,0.009203860515046982,0.0,0.0005328003278827692,0.00833657412055374,0.0,5.457634280013403e-06,0.013992826642342046,0.011830299185152807,3.8196809581681705,-1.591282146723053e-08,0.00025422670217139853,9.29470843537942e-07,6.415950010886363e-05,5.38382388407882e-07,0.0,0.0,0.0,0.048774937855865765,0.1802245425437389,0.00021845296382557943,1.1798947958127406,0.0013703037180209684,0.0005860452429407852,0.001000148389292084,0.0,0.0,0.0,0.0,-7.872583105099132e-11,0.0,10.000013899965218,-1.9758199270801956e-06,0.6699994150251519,3.5665200041169976e-08,3.01,0.0
600,0.01171211014406502,0.0,0.0005503223630513974,0.010129249606618885,0.0,1.003506097389661e-05,0.013992472315112166,0.01183912441636911,3.817191678154116,-9.76555502169941e-09,0.0001512044994590327,1.30273014729344e-07,9.445239765362354e-05,4.670221781446414e-07,0.0,0.0,0.0,0.04852915441244595,0.18005565258221845,0.00021358808464333945,1.179634926779236,0.0013522047630654987,0.0006919986425147416,0.0011981521570872157,0.0,0.0,0.0,0.0,1.9847770267013527e-11,0.0,10.000003144902648,1.1405639154741669e-05,0.6700011956724589,-1.6937716643792645e-07,3.01,0.0
700,0.012515728576470141,0.0,0.000565497694043939,0.011150611412805713,0.0,9.366652961459878e-06,0.013989379029791372,0.011847575716522923,3.8153530483867435,-6.692109446969049e-09,-0.00028735898986602187,1.4041544739590746e-06,0.00015360168514313478,-2.1791881109022149e-07,0.0,0.0,0.0,0.04839686448675779,0.17988227094244258,-6.0692477165865245e-05,1.1798459284521954,0.0013865985301104436,0.0007879761696072333,0.0013376928772075552,0.0,0.0,0.0,0.0,1.4324869609107551e-11,0.0,10.000008256052991,2.4960131401371658e-05,0.6700004375642641,1.0951626123077512e-06,3.01,0.0
800,0.014552448354786111,0.0,0.0005643515685319341,0.012013484366618534,0.0,1.167765676683481e-05,0.013988058699436572,0.011847900425937086,3.8150279694749236,4.146387729384941e-08,-5.791407967590936e-05,2.9568079723708885e-07,0.00014130390686031266,8.155188925302297e-07,0.0,0.0,0.0,0.04824071616154857,0.18014476440061686,8.900019510088257e-05,1.1795680345850492,0.001370752276952562,0.0012233503835419844,0.0014820592185271308,0.0,0.0,0.0,0.0,-3.509322601495848e-11,0.0,9.999978713269062,2.71240457112212e-05,0.6700014655599329,2.3677263789546197e-06,3.01,0.0
900,0.014645583789238716,0.0,0.0005616484006742653,0.013362418022587181,0.0,1.6992787695861817e-05,0.013983696203217322,0.01183360420028787,3.8128846884180714,2.7842466751851847e-08,-5.1495051297201744e-05,5.866461069102629e-07,0.00017509742856659213,9.022622816539163e-07,0.0,0.0,0.0,0.04814858043784206,0.1801739501399855,0.00030637967012544864,1.179769009714677,0.0013696407382445864,0.0013288204056660122,0.0015599545300409602,0.0,0.0,0.0,0.0,-6.786415917077448e-11,0.0,9.99998403077928,1.7854578567938437e-05,0.6699991063185017,4.696470014880759e-07,3.01,0.0
1000,0.015550643141627074,0.0,0.0005775724502463928,0.014031959208190052,0.0,1.997646459030518e-05,0.013979327409003178,0.01184547953578369,3.8132434156763835,6.725234183002121e-08,-5.0878394260061715e-05,1.7460082424287163e-06,0.00020471145503333883,8.052599740006928e-07,0.0,0.0,0.0,0.04796075253026359,0.18007712278378818,-0.00010963061556431102,1.1796374663910436,0.0013600476135505045,0.0015857255287392417,0.0017471935593235239,0.0,0.0,0.0,0.0,-4.73200342613936e-11,0.0,9.99997306829282,-2.605068780105849e-06,0.6700009330040817,2.1328913437659787e-06,3.01,0.0
1100,0.017936245909666856,0.0,0.0005820288650282833,0.014801892677063397,0.0,2.0124559890247655e-05,0.013978609338694522,0.011829085403695443,3.8119663088748936,1.0870597496117058e-07,0.00012918721308948552,3.152470986687054e-06,0.0002724536232092049,7.424412337894883e-07,0.0,0.0,0.0,0.047932692605275704,0.1796777154867039,0.0001537807765483405,1.1799483400073507,0.00135144898561825,0.002135239997718416,0.0018105521615037307,0.0,0.0,0.0,0.0,-2.0681015969446063e-11,0.0,9.999973971357008,2.594358950379078e-05,0.6699999139074502,-5.069680748728268e-07,3.01,0.0
1200,0.017472895946599443,0.0,0.0005829779164814462,0.016309542150860654,0.0,2.6896742196566397e-05,0.013975219286822483,0.01183244392685024,3.8110602736080237,1.3636206059458157e-07,-2.936497331990079e-05,3.0048094195423992e-06,0.00032669299128773057,9.60749374044035e-07,0.0,0.0,0.0,0.04780358245565721,0.1800701477664898,0.00012640322450239178,1.1797305086533854,0.0013820096972267898,0.0021685946737756818,0.001901544557245918,0.0,0.0,0.0,0.0,-3.8748037088716904e-11,0.0,9.999987536232348,1.3081859807145688e-05,0.669998220229777,-1.1911037048132603e-09,3.01,0.0
1300,0.019130923450710494,0.0,0.0005705683345997312,0.016145261388616286,0.0,2.9465846019543494e-05,0.013971338199202136,0.011842363513476414,3.8094276046590405,1.6956635446406483e-07,0.00045037887421879916,2.9296025064206563e-06,0.00033233176555795714,1.3840711521144195e-06,0.0,0.0,0.0,0.04770753429629937,0.1795670866256181,0.0005125749484497677,1.1797014585447831,0.0013820132596886702,0.0025529046523912746,0.0020552170210997598,0.0,0.0,0.0,0.0,-4.6700103761321616e-11,0.0,9.999953806929865,4.590602762924336e-06,0.6699984120727044,1.4734349291814795e-06,3.01,0.0
1400,0.020415279055613,0.0,0.0005751082319912007,0.017858087331541057,0.0,3.292533997238477e-05,0.013970289820923009,0.011847907439707992,3.8091300541193887,1.7456905006631723e-07,0.00018736093618449448,5.734731417977469e-06,0.00040023044379265926,2.679218631748618e-06,0.0,0.0,0.0,0.04756180153817745,0.18002186460308056,0.00011071134343172524,1.1792231064783019,0.0013730847564063116,0.003132715965797063,0.0020745005298104667,0.0,0.0,0.0,0.0,5.867126271223903e-11,0.0,9.999963926305613,2.3873707148138443e-05,0.6699971124985294,9.006636471387343e-07,3.01,0.0
1500,0.021451483314915903,0.0,0.0005763546555047313,0.017922435758468004,0.0,3.460269825776667e-05,0.013965246459612593,0.011820536319750205,3.807564283739774,2.2674138973540426e-07,0.00030199354000168044,6.444058637021832e-06,0.00041977682397067035,2.5460135128100864e-06,0.0,0.0,0.0,0.04752448628724942,0.1799338702236745,8.675378858257865e-05,1.1794081453480065,0.001382360394286743,0.0030582767902319658,0.0022011633258442287,0.0,0.0,0.0,0.0,3.5697792100412096e-11,0.0,9.999942224044416,5.202419969858202e-05,0.6699944414349511,4.6255196430567235e-06,3.01,0.0
1600,0.021968636156953155,0.0,0.000584003800422115,0.017990759336286632,0.0,3.885532771041365e-05,0.013961402095618676,0.011825956460013302,3.8067908543910507,2.498485278908598e-07,0.0004018889921650437,5.902573377507069e-06,0.000436611107560886,3.4204573545202517e-06,0.0,0.0,0.0,0.04749657519318618,0.1795959304850433,0.00040088419104287077,1.1794036301001298,0.0013457571028922652,0.0034759606863947437,0.002145825144884315,0.0,0.0,0.0,0.0,1.7326982078756589e-10,0.0,9.999945461857692,5.7734736885395374e-05,0.6699968375861741,4.216344525966955e-06,3.01,0.0
