milliseconds,FeIII,FeII,FeII_O2,FeIII_star,FeII_star,FeII_star_O2,FeIII_NO,FeII_NO,FeIII_t
2300,0.19420521791173084,0.004275573522330707,0.019248964680082217,0.21601470207959778,0.004405163647807447,0.021588251399272864,0.07639988897208551,0.469047524657941,0.43715864831312634
2400,0.19145445747298717,0.0038426719171836803,0.01867023229533525,0.21666194345688372,0.00461302863011367,0.021086500251143718,0.07948016758631497,0.4601031724800868,0.41300561919797146
2500,0.17898903766057156,0.0040861147888743106,0.01799508963457477,0.2086051050859803,0.004266657986499095,0.020762508602649245,0.07564852947876385,0.47690303643851273,0.4067361481187668
2600,0.17349458893754208,0.0036421361645569738,0.01903573317299678,0.21416123419108135,0.004156454369258869,0.02011304449650689,0.07286367339007316,0.46505786612635064,0.38949647449481445
2700,0.18669312256863388,0.0036856322928663647,0.017345562266666153,0.202657485105089,0.004135598462068114,0.02073460227956819,0.07396779998249765,0.5049376882725001,0.393416186361193
2800,0.19672478759858059,0.003682213677155662,0.018423832462090877,0.19078025255101777,0.004024315687765456,0.019370696012593693,0.07078590758468084,0.5208522745591753,0.3685643938708007
2900,0.17972398432412504,0.003678627191053428,0.01894212301776169,0.19552944424001267,0.004029740563832686,0.0190226433894277,0.06621330236275194,0.5269922952440383,0.3639859702625265
3000,0.18022706442184264,0.003585368390802625,0.01720436258232447,0.18749840110351926,0.003947456638386647,0.019643269112121782,0.07030362401812827,0.5373741523862392,0.36576317795179775
3100,0.16366611104326445,0.003520389913683998,0.0170882683158851,0.18032242598041784,0.00396393052154912,0.019372842415384655,0.06553466836701638,0.5368332334409285,0.3443867586876075
3200,0.15862640264905523,0.003629922408904859,0.016743541339599644,0.18603363819332852,0.0037158137838713724,0.018049093756908115,0.06689755676944406,0.5353320037127514,0.3549740206373887
3300,0.1697923056446514,0.0037069158294778097,0.016135166324178666,0.17651230107691207,0.003748704345161874,0.018782372894045635,0.06624722711489878,0.5457172362703049,0.36029238477971637
3400,0.17439977069180812,0.0033895616827962316,0.017752134434316252,0.18434393795888604,0.003783384723414532,0.017943872176922875,0.06543054163299271,0.5601901312628332,0.3525700110141347
3500,0.1720273253035578,0.003664300815419537,0.017663402603917876,0.17191767473245517,0.0037169553018284564,0.018411782699198215,0.0639518185849447,0.5635438815088897,0.3478048882027609
3600,0.14938964148798142,0.0033185508307642495,0.01569315656769305,0.1694223106614927,0.0037442370313345015,0.01746768582032546,0.05866171573149492,0.5771181068881157,0.3310587953123309
3700,0.17379877919307282,0.0033396284660592943,0.01682912887747147,0.16907321022127317,0.0033927806918688562,0.01796134283523437,0.06254609594311376,0.5753782706511432,0.31968330801622974
3800,0.16000434268109265,0.003108668751099349,0.015839809109956915,0.1721722915763746,0.003638052396131221,0.017188126641449815,0.05936340559168916,0.5895821670082325,0.31517909831819546
3900,0.14459313565298787,0.0030458153314441385,0.017208067888472813,0.16854823343037703,0.003291851204394497,0.01747877032653087,0.05782791639748078,0.5633702203315993,0.3134738623756373
4000,0.16363977443879366,0.0034555668160854507,0.014847459410131731,0.16133507724813514,0.0033226478183739044,0.017013362236953718,0.05856197436061325,0.5942607625986711,0.3355886831402184
4100,0.14930802435786156,0.003216366074033235,0.014576136700953474,0.1553584045129486,0.0033718722364366933,0.015908464613450572,0.05795687100630575,0.6033191608843881,0.3218489319921883
4200,0.16003978807285368,0.0030761414153569317,0.016531070137702053,0.15538374124048182,0.0031720798887221045,0.016192308062149326,0.05596907823770398,0.6036614331103157,0.3061823349691105
4300,0.1450182588610045,0.003068954097559102,0.01598368670356172,0.1546257159644246,0.0033394619609024008,0.015752941249926117,0.057227966500331164,0.6001032606763491,0.31025694615824856
4400,0.16691066176141606,0.003268208585604517,0.015222867596529157,0.15185303007742385,0.0034247523644542334,0.01520455467466828,0.056550679653619686,0.5888117286875865,0.3043433338078943
4500,0.16310145147441524,0.003091295279177413,0.015975106860174948,0.16291154895710713,0.0030995227833229117,0.015345479647623275,0.05525210981474891,0.619300789176754,0.2931880247932936
4600,0.16447559002457762,0.003258745122637145,0.01594392083660672,0.15236032385390982,0.0031737890167757065,0.015182295229802184,0.05542563911095602,0.602700897581712,0.294094019452401
4700,0.1609994946770318,0.0028642044233802982,0.01380526034041814,0.15203395158822153,0.0030548869277917993,0.014810862926521293,0.0553068444581718,0.5970447614062214,0.29555910162501037
4800,0.1472230121584716,0.0029335365407517663,0.015990307586397964,0.14913723210918214,0.003213451380393501,0.014575242302297346,0.050350856990098385,0.6263119583994736,0.31295668262984766
4900,0.13999374609776674,0.0031878605285855,0.015543606443264227,0.14641347349654021,0.0031037023396700337,0.01598249742930054,0.05493429780089664,0.5957186449196474,0.28900682347748546
5000,0.13831579491951235,0.0028414193195767778,0.013889658465636385,0.14770878740700147,0.003156137221244564,0.01452516139921322,0.053973380824639657,0.6000390536286081,0.295962080256461
