milliseconds,FeIII,FeII,FeII_O2,FeIII_star,FeII_star,FeII_star_O2,FeIII_NO,FeII_NO,FeIII_t
2100,0.20847925651635857,0.004035435474350716,0.021813810057500577,0.22850739556840846,0.004855050840048351,0.02345649489348006,0.08242011381010948,0.4231102199761325,0.43068781261187145
2200,0.21568559519323727,0.004306245162460591,0.02081666330027893,0.22836963852230252,0.004558781618323388,0.02344717957321411,0.08341907486029042,0.4225223524320556,0.44537593157360117
2300,0.20793024063944426,0.003883735762926519,0.01956992641996648,0.21768544379326635,0.004657985592400207,0.021865151248297365,0.07701619619937151,0.4494338028188962,0.42254707919854056
2400,0.19320043466189765,0.003952902703891652,0.018497784937083466,0.21841619622025987,0.004611613957542129,0.02180936012101604,0.07927422552103891,0.45291708567957534,0.42752865810964574
2500,0.1981535058331904,0.003880162844508187,0.019167516245487886,0.20775496092134613,0.004282768049841258,0.02202004118126939,0.07361381460863177,0.47364852419731013,0.4024452631414786
2600,0.17723882630777058,0.00397934769075643,0.019916786371698542,0.20972143851566843,0.00411343272583096,0.021302518947606593,0.07464721891768258,0.4660745913639827,0.38263114414911764
2700,0.1714673407657853,0.003712197941024976,0.019852879801469093,0.20577851614739792,0.004078947185179394,0.020308730479817728,0.07274093357178137,0.479578582398995,0.39423040184016217
2800,0.17917740342692975,0.003682681723173371,0.019216810453075137,0.19779328647541497,0.003942094414105193,0.01980482866061163,0.07089445773493974,0.49388252769500324,0.38695657513123055
2900,0.1762766046165158,0.0034621618005435764,0.019185021523777268,0.1953034090010731,0.004147329784447219,0.01950959237893489,0.06689252189524494,0.495320772428925,0.3888929969013022
3000,0.1693542909838453,0.003748157174869852,0.016679446191277914,0.19643531878136417,0.0038926903217334297,0.018718879274926988,0.06764744805212775,0.51304849069715,0.35259311581595754
3100,0.16481796658167439,0.003597245059871613,0.018587060078450634,0.1808121680314743,0.003732345459091814,0.018392655565000585,0.06494060471034616,0.5208187017086109,0.36187925019071526
3200,0.1711994130048497,0.0033737405345684117,0.01812133143665831,0.1793240199801035,0.0036539283110482513,0.018210746412299198,0.06453700353627968,0.5244152922794234,0.3669485960448631
3300,0.16331653117349448,0.0034732732900766717,0.01666205404048728,0.18785600520574955,0.0035963212608495186,0.01820713653596207,0.06119213608453517,0.5623611533872369,0.346834395830782
3400,0.16269557552951647,0.003637603919255518,0.016435025184113036,0.17296977615553177,0.003679061000447038,0.018602900721062448,0.06395766006449527,0.5335850391224447,0.3303382542170074
3500,0.15858801375560672,0.0035494037037878787,0.016717633431109963,0.17241367522113832,0.0037681562187599055,0.017242790569531985,0.06412461385766484,0.5698022481260154,0.34915932232702135
3600,0.17513954981912253,0.003263510614053835,0.015940188084278484,0.16996380290461088,0.003627717858567348,0.017535792516966114,0.058678118879744584,0.5756251713922333,0.3534703231400717
3700,0.17403983721100447,0.003524663437042282,0.015465555121708172,0.17660896942576942,0.003579582585322171,0.018016055722796992,0.060813230857357604,0.5557616750265522,0.34014167453906297
3800,0.15145704501656787,0.003109088025775873,0.016379133772436067,0.17027347881951427,0.003533962987466381,0.017479585001414194,0.06171987750761716,0.5849232245715438,0.3374183738405724
3900,0.16376778414326096,0.003528023562994947,0.015505417786722257,0.16338476180908013,0.0033905287171478176,0.017243446122985336,0.060537129515867226,0.5655971365656437,0.31892034621547954
4000,0.15951613547978663,0.0031654677315885917,0.01588727408037987,0.16448547174442163,0.0032763030491873867,0.016173805875114928,0.05848549188572814,0.5773377075941934,0.3164115880273956
4100,0.15994964986068946,0.003253320233702026,0.01620023050015872,0.15690509424001406,0.003321106547450392,0.015614234580612472,0.05841528431940501,0.5960647506433612,0.31316412986366066
4200,0.1633987670386609,0.0033765086480096467,0.015512141501660656,0.16640858499553318,0.003267873603223145,0.015558455136222057,0.05765848341613487,0.6044675643426296,0.3055567788999563
4300,0.1475290059472325,0.003351631325921473,0.01465339971506332,0.15808472654493536,0.003213477715536078,0.016312533552538255,0.057578684411357856,0.5970624800609198,0.3015868586878994
4400,0.13627985953040533,0.003008385381916967,0.01436255454568255,0.15291177544705495,0.0032472059011384867,0.015507041512122672,0.05545429232514958,0.5792194603255795,0.3033340116304615
4500,0.16099750119428352,0.0029341863825852275,0.016349045725257878,0.15316936925314348,0.003327591899536118,0.015252393180685235,0.05482100914446198,0.5981519626903324,0.29118919326883874
4600,0.14664014305447007,0.0032389101994767665,0.014921260115013405,0.15465497443025975,0.003173188983490891,0.014844837557199161,0.054254175838766995,0.5980001360779925,0.29102623772915853
4700,0.1475196183035299,0.002849819643693666,0.015420850140235018,0.15633323300866897,0.00323364493788388,0.01618653341242065,0.05268529970381406,0.6239270291593932,0.2881503159881258
4800,0.1394601272348216,0.0033081756488935366,0.01605990902241142,0.1534620818549818,0.0031445094574934305,0.015244210767936233,0.051254782140086365,0.6275220123304186,0.2946574506087665
4900,0.1319507209494921,0.0028549623294912355,0.01479853742752132,0.15565141745828334,0.0030516382476642825,0.014573445117380283,0.051351966097626454,0.6038073254850097,0.29833673327759686
5000,0.1601212734578138,0.0031651391412940147,0.015335333710968757,0.14366160872484596,0.003135978603311732,0.01593127978310526,0.051714771353705266,0.6191690864622521,0.3040787064673769
