milliseconds,Ste5,Ste11,Ste5Ste11,Gbg,Ste5Ste11Gbg,Fus3,Ste5Ste11GbgFus3,Ste5Ste11GbgFus3P,Fus3PP,Ste5Ste11GbgP,Ste11Ubi,Kss1,Ste5Ste11GbgKss1,Ste5Ste11GbgKss1P,Kss1PP,Ste11P,Ste12Kss1,Ste12,Ste12P,PREP,Ste12TeSte5Kss1,Ste12TeSte5,Ste12TeSte5P,FREP
0,42.3,13.3,5.6,53.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,54.4,0.0,0.0,0.0,0.0,35.9,0.07,0.0,0.0,13.7,0.25,0.0,0.0
100,42.29741123044085,13.29410380445662,5.595293782067514,52.99270533322306,0.00051371177627728,216.99457450464348,0.005250895564959566,0.0001704556256997842,4.144165789483118e-06,6.807605583786561e-07,1.600556317772035e-07,54.39189452743331,0.0013161963967233885,4.2726648887381575e-05,0.0006000501422501966,0.003307586341556374,35.90399026668715,0.06600971835584596,1.495699305053415e-08,2.759479523689009e-10,13.698165966068709,0.2518303274269521,3.7063011491505095e-06,7.318644640310811e-08
200,42.294104462920096,13.280949729669542,5.577240301904416,52.97135048719323,0.0010180311546741643,216.97784227842465,0.020705261623204824,0.0013836959822844993,6.87639698703827e-05,5.836274118438336e-06,2.8500490235169695e-06,54.38363662666182,0.00518985368113946,0.0003468340875234528,0.004778009619197075,0.01315759443487892,35.903980139329796,0.06601953414832275,3.2652188255908885e-07,1.1558115202405238e-08,13.69808839735489,0.2518536522732582,5.794348847386705e-05,2.2596893768417226e-06
300,42.28916709279714,13.259748549990944,5.5475822752155555,52.936778812637485,0.0014908577172764274,216.95031165967214,0.044771874340441664,0.004571654734153941,0.0003448112532292195,1.9636815869901674e-05,1.4635106880709757e-05,54.365840755845234,0.011221298493230883,0.0011458652577169821,0.016045942417293315,0.029433265118557622,35.90395712860991,0.06604081315588177,2.0582342293756083e-06,1.0648986612370827e-07,13.697831880831458,0.25188145471330314,0.0002866120953455989,1.6557424514361144e-05
400,42.281888018468,13.22992740907756,5.507898847717929,52.889879230530376,0.0019311506419628182,216.91245939358555,0.07596493938508994,0.010509135333371715,0.0010665316957093798,4.555822818757325e-05,4.581402531315522e-05,54.33547020040228,0.01903617828949853,0.002633807587699165,0.03783381679889626,0.052006791562594516,35.90391509598997,0.06607723354403736,7.67046601613067e-06,5.191052264934581e-07,13.6971958050106,0.2519188842117655,0.0008850929485814279,6.733382094333726e-05
500,42.27173098738157,13.19110315489887,5.459611637056636,52.83156428895946,0.0023385803688308155,216.8647123105833,0.11292531725737433,0.019826733462263834,0.0025356386962966954,8.644092483588719e-05,0.00010971995208594167,54.2896484626395,0.028290494672051626,0.004968144351358438,0.0734761223526716,0.08073866474330153,35.90384638843103,0.06613230545825091,2.1306110737753537e-05,1.7744701244044514e-06,13.695923999197733,0.25196395142218625,0.0021113970167026363,0.0001983280122821741
600,42.25830998577338,13.143057334396467,5.403992733459436,52.762752343592105,0.002713384036529435,216.8074470754583,0.1544218591433991,0.033024111657896794,0.005106953736500058,0.00014455084209689305,0.00022208829860018416,54.22567001550755,0.03867081523203675,0.008272935492112275,0.12619675417747048,0.11547746355714893,35.90374160961362,0.06620937550197119,4.901488438895737e-05,4.832814151093157e-06,13.693706260474569,0.25201432944345015,0.004277821945569244,0.0004763602186170069
700,42.241366753144675,13.08571301045901,5.3421740702553855,52.68435335419952,0.0030562400542718782,216.74099145137063,0.19934980187901027,0.05048323660684246,0.009175510137465521,0.0002216397876087249,0.0004004913602647782,54.141006463035076,0.049893881161347665,0.012641846307574782,0.1990926639724192,0.15606000808685175,35.90358948047191,0.06631163942628832,9.888010175825699e-05,1.1236399426116455e-05,13.690186184706992,0.25206745013425,0.007743012930606096,0.0009939150353327746
800,42.22075044950051,13.01911350004056,5.275157657828079,52.59725781670111,0.0033681608654224076,216.6656267117863,0.24672688072226345,0.07248131515089244,0.015165092332653202,0.000319003974443855,0.000663837936331122,54.03331415812587,0.061705747391949076,0.01814107519009745,0.2951167329695576,0.20231180414852726,35.903376776662135,0.06644215416842701,0.0001810691693791231,2.3250611050774564e-05,13.684968733136678,0.2521205459470923,0.012904345552332153,0.0018707375167688757
900,42.19639943991223,12.943403060742863,5.203826248457296,52.50232835778924,0.003650402587461073,216.58159087210691,0.2956877493830934,0.09920322704760356,0.02351815145482654,0.00043753983402953486,0.0010319348206673804,53.90044278794788,0.07388057593374595,0.024812147420999388,0.4170602935533639,0.2540477138813978,35.90308832373786,0.0666038492370097,0.00030782702507004326,4.399351248547385e-05,13.677627547804928,0.2521706895919941,0.020190564693371365,0.003254566413484866
1000,42.16832510839209,12.858809491281656,5.1289540859865115,52.40039355101678,0.003904389975105963,216.4890824629696,0.34547720865980236,0.13075331383168792,0.03468701453118511,0.0005777964949593346,0.0015251060062017705,53.740444442009505,0.08621918395474228,0.03267455606308838,0.5675356882474982,0.31107279543176375,35.90270703345867,0.06679953747008663,0.0004934290711844436,7.75505338242174e-05,13.667712062945563,0.25221483330160793,0.030054630288430043,0.005321114215703082
1100,42.13659766442156,12.765628650054534,5.0512174666317815,52.29224364017442,0.0041316550084071315,216.38826463177608,0.39544262599201124,0.16716639746039175,0.049126344763866486,0.0007400243981722099,0.00216386725989747,53.551582728500726,0.09854742328140496,0.04172823368135969,0.7489592376215838,0.373183268929782,35.90221396839684,0.06703192515077357,0.0007541064523227988,0.00012907200641933196,13.654754440258547,0.25224984617788676,0.04296674331096731,0.008273361548273236
1200,42.10133373420332,12.664210725546276,4.971204900247257,52.17862773901454,0.004333787417838954,216.2792693657874,0.44502593740028823,0.20841798881295076,0.06728670799169222,0.0009242199111697061,0.0029686492015675203,53.33234151534905,0.11071446982885151,0.05195585761052832,0.9635349613096896,0.4401675609412512,35.90158842141375,0.06730362149170234,0.0011079570944796824,0.00020485379749384127,13.63827635321185,0.2522725508863597,0.05940752520892015,0.012340276840592263
1300,42.06268567594862,12.554948224893426,4.889426715864551,52.06025228624479,0.0045123955308080605,216.16220170367907,0.49375547345063364,0.2544336234628805,0.0896091993996635,0.0011301657146820182,0.003959566464181354,53.08143293303856,0.12259107078712105,0.06332498480523971,1.2132393911208528,0.5118073982732819,35.90080800175014,0.06761714743307698,0.001574850816711024,0.0003124011467094082,13.617795616885726,0.2522797595774932,0.07986135424652224,0.01777500418207151
1400,42.020832369529415,12.43826545418636,4.806324051318186,51.937780432417725,0.004669075677657834,216.03714383107487,0.541237829268959,0.3050973691477203,0.11652097050065566,0.0013574672105663122,0.005156225593661336,52.79780437817838,0.13406779373412026,0.07579003253940696,1.499807688921059,0.5878789211304303,35.899848719969796,0.06797494367949856,0.002176336350636396,0.0004604780636655034,13.59283266682556,0.252268309162751,0.10480985483270684,0.024852615868606934
1500,41.975971425026735,12.314609455242662,4.722277125118761,51.81183219784758,0.00480538938869321,215.90415896910756,0.587149947142552,0.360259465418224,0.1484316183238675,0.001605584829773799,0.006577569659593912,52.480644178268385,0.14505331072075112,0.08929410464857288,1.8247214137037613,0.6681537936374341,35.8986850661185,0.06837937782570763,0.0029355560557129436,0.0006591432704195656,13.56291686055987,0.25223509600900085,0.1347255660015691,0.033867460848946415
1600,41.928312722903726,12.18444232682938,4.637612743145995,51.68298526192396,0.0049228460292476735,215.76329499819957,0.6312315369938749,0.41974308401767746,0.18573038078108853,0.0018738622565903345,0.008241756844116264,52.129385634970376,0.155472742181158,0.10377066659363732,2.1891982377460173,0.7524002940137796,35.897290076146845,0.06883275076341233,0.0038771730896696695,0.0009197743328015301,13.52759256635371,0.2521771097237194,0.17006582466586462,0.0451301480394485
1700,41.878072970574905,12.048234621706214,4.5526111186009,51.5517761307926,0.005022891007817268,215.61458780424616,0.6732779093939474,0.4833503432914088,0.2287839430606871,0.0021615512495453313,0.010166064348549959,51.74370937178179,0.16526607598700233,0.11914509827383878,2.5941836672203658,0.8403843696793998,35.8956353841202,0.06933730188222498,0.005027313997498779,0.0012550841153074926,13.48642501863535,0.25209146602033133,0.21126688388350953,0.058964270104725935
1800,41.82547124201509,11.906459799059853,4.4675119652029895,51.41870160796114,0.005106897619293236,215.45806430755593,0.7131332969139786,0.5508675624056016,0.2779348331166725,0.002467832954800117,0.012366816457454497,51.32354372681458,0.17438667673370448,0.1353361254076359,3.0403450751563943,0.9318706433290818,35.893691257985196,0.06989521321144845,0.006413528803275401,0.001679131080264322,13.43900588005623,0.25197543829800517,0.2587383264773845,0.07570289180019255
1900,41.77072537789139,11.7595896082311,4.382519921488244,51.28422049688623,0.0051761620792660544,215.29374519114901,0.7506846605083919,0.622069818008711,0.33350033032607007,0.002791836175407695,0.014859333432350545,50.869063183675586,0.18279988518679544,0.15225714115134745,3.5280680762132435,1.0266233684159005,35.8914266188586,0.07050861251843019,0.008064768622893126,0.0022073254175004366,13.384958476195322,0.251826487539182,0.31285780826413423,0.09568485082981139
