milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1900,0.06796725792295552,0.000175834385702937,0.031194084567307403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863134821268736,0.0005902917675835812,0.0009987328357010463,0.0,0.0,0.0,0.008110495007168048,0.0,0.0,0.0,0.5
2000,0.06806136686562964,0.00017578408332667136,0.031216273322191665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06857460643538243,0.000593257764292474,0.001033336160497965,0.0,0.0,0.0,0.008571662745687967,0.0,0.0,0.0,0.5
2100,0.0681665288118281,0.0001757564315342173,0.031241198398410767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06851748512862701,0.000596013599933906,0.001065560042826739,0.0,0.0,0.0,0.009031283971743005,0.0,0.0,0.0,0.5
2200,0.06828267711758813,0.00017574147788419504,0.031268670208373366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06846002564957834,0.0005986116156091071,0.00109556266556283,0.0,0.0,0.0,0.00948935708783963,0.0,0.0,0.0,0.5
2300,0.06840974583384664,0.00017573249110754038,0.031298511714159094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684022574051935,0.0006010947669947554,0.0011234983909385887,0.0,0.0,0.0,0.009945880941482155,0.0,0.0,0.0,0.5
2400,0.06854767006047573,0.0001757271490717912,0.031330557576361794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06834419847782931,0.0006034980878888683,0.0011495167981358195,0.0,0.0,0.0,0.010400854741498985,0.0,0.0,0.0,0.5
2500,0.06869638526859177,0.0001757250105471813,0.03136465438673868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06828585897521788,0.0006058501948017911,0.0011737616288949636,0.0,0.0,0.0,0.010854277923830383,0.0,0.0,0.0,0.5
2600,0.06885582656212984,0.00017572467509733154,0.03140066096140137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822724453624197,0.0006081746955505532,0.001196369828658024,0.0,0.0,0.0,0.011306150017737802,0.0,0.0,0.0,0.5
2700,0.06902592897291442,0.0001757248129843249,0.03143844745051386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06816835650109224,0.0006104910940776264,0.001217471236808288,0.0,0.0,0.0,0.01175647059823136,0.0,0.0,0.0,0.5
2800,0.06920662766179543,0.00017572483951614796,0.031477894510009125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06810919212844525,0.0006128154791380739,0.0012371885234281825,0.0,0.0,0.0,0.012205239247736421,0.0,0.0,0.0,0.5
2900,0.06939785781417412,0.00017572442863093038,0.03151889280324592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06804974560476083,0.0006151611497508525,0.0012556371647610143,0.0,0.0,0.0,0.012652455505958641,0.0,0.0,0.0,0.5
3000,0.06959955454726985,0.00017572314885548658,0.03156134250574275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06799000886008014,0.0006175391571352966,0.0012729254867203223,0.0,0.0,0.0,0.013098118828502711,0.0,0.0,0.0,0.5
3100,0.06981165302428732,0.00017572078744069336,0.03160515259001151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06792997179885023,0.0006199587420381125,0.0012891548250962735,0.0,0.0,0.0,0.013542228560518175,0.0,0.0,0.0,0.5
3200,0.07003408836009205,0.00017571693900963654,0.03165024035557468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786962295748832,0.0006224276712366406,0.0013044197493260773,0.0,0.0,0.0,0.013984783908037845,0.0,0.0,0.0,0.5
3300,0.07026679565101517,0.00017571108691130367,0.031696530848222555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06780894965564975,0.0006249524352100648,0.0013188084106150932,0.0,0.0,0.0,0.014425783925962608,0.0,0.0,0.0,0.5
3400,0.07050971005315934,0.00017570287558643007,0.031743956247513035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06774793805266986,0.0006275384938501275,0.0013324028256293658,0.0,0.0,0.0,0.01486522750559195,0.0,0.0,0.0,0.5
3500,0.07076276677461832,0.0001756920394769584,0.03179245537657151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06768657339835081,0.0006301904588163148,0.0013452791869994238,0.0,0.0,0.0,0.01530311336155724,0.0,0.0,0.0,0.5
3600,0.07102590107687229,0.0001756783604243282,0.031841973244194785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676248402125973,0.0006329122237405451,0.0013575081841822737,0.0,0.0,0.0,0.015739440022924104,0.0,0.0,0.0,0.5
3700,0.07129904830395241,0.0001756617448979472,0.031892460514448294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675627224280103,0.0006357071497493419,0.0013691553140421512,0.0,0.0,0.0,0.016174205822104028,0.0,0.0,0.0,0.5
3800,0.07158214382769106,0.00017564201044575022,0.03194387322920429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06750020355447782,0.0006385780651309475,0.0013802812072708343,0.0,0.0,0.0,0.01660740889377425,0.0,0.0,0.0,0.5
3900,0.07187512310956949,0.00017561908575339737,0.031996172169870864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674372668058866,0.0006415275255025591,0.0013909419398878348,0.0,0.0,0.0,0.01703904715998674,0.0,0.0,0.0,0.5
4000,0.07217792166537818,0.0001755928272279848,0.03204932276651764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06737389507320116,0.0006445576318221007,0.0014011893344519134,0.0,0.0,0.0,0.01746911834266502,0.0,0.0,0.0,0.5
4100,0.07249047509615399,0.00017556312500875872,0.03210329444074324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06731007115010317,0.0006476703264950818,0.0014110712855435405,0.0,0.0,0.0,0.01789761994489605,0.0,0.0,0.0,0.5
4200,0.0728127190717687,0.00017552987697308265,0.03215806062025371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06724577754706572,0.000650867191062941,0.0014206319571061993,0.0,0.0,0.0,0.018324549268930134,0.0,0.0,0.0,0.5
4300,0.07314458934476713,0.00017549296795759336,0.03221359811580029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671809967534088,0.0006541496684978453,0.0014299121642320257,0.0,0.0,0.0,0.01874990340002962,0.0,0.0,0.0,0.5
4400,0.07348602175116181,0.0001754523502619808,0.032269887142413786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711571107415909,0.0006575189740805474,0.0014389494345638447,0.0,0.0,0.0,0.019173679218882148,0.0,0.0,0.0,0.5
4500,0.07383695221230901,0.00017540797871326924,0.03232691077129903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06704990280278009,0.0006609761952738839,0.0014477784486063168,0.0,0.0,0.0,0.01959587339362905,0.0,0.0,0.0,0.5
4600,0.07419731673169012,0.00017535983551115816,0.032384654956807465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669835541986027,0.0006645222925730343,0.001456431010477371,0.0,0.0,0.0,0.02001648238470387,0.0,0.0,0.0,0.5
4700,0.07456705140412344,0.0001753079443943138,0.03244310802940257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06691664753094298,0.0006681581420142633,0.0014649364966588406,0.0,0.0,0.0,0.020435502442954775,0.0,0.0,0.0,0.5
4800,0.07494609239582191,0.00017525226114978212,0.032502260982687055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06684916509539378,0.0006718844582428379,0.00147332166216808,0.0,0.0,0.0,0.020852929618663606,0.0,0.0,0.0,0.5
4900,0.07533437597487672,0.0001751928399256117,0.03256210652180111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06678108927673068,0.0006757019853959592,0.001481611362941289,0.0,0.0,0.0,0.021268759749693618,0.0,0.0,0.0,0.5
5000,0.07573183850017368,0.00017512976140705418,0.03262263911042423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06671240257129099,0.0006796114541747843,0.0014898285582764222,0.0,0.0,0.0,0.021682988467369595,0.0,0.0,0.0,0.5
