miliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
1000,2.2175611407369029e-07,3.9000526697767866,0.0015174341390057518,40.19599483848812,1.0557152462029404,1.8778793343360612e-05,227.558047448907,0.0010669406456096013,-1.1269976593233128e-26,0.43778917185839944,1.2993522489315768e-06,1.6847517664800145e-05,0.43877602172722496,-9.59295387833133e-10,1.1215495641454426e-07,0.015953156065154954,9.06920263566241,0.9308086479139539,1.5106796318976126,74.10376507465514,5.581178444502049,0.0020565421576098693,-1.61134131894217e-27,9.826922279865174e-05,4.510101594913592,1.8387282297759305e-05,0.4375011803341418,1.4915057215274065e-06,0.020757199507232277,8.769992064872019,1.2300167896375034,1.510462491951006,1.9308802345004822e-06,5.580998877352389,0.0022253287193039887,2.061103369443821,0.0021326913018403855,-2.49139112694508e-27,0.07244533858189765
1100,-3.1499625819052405e-07,3.9000619114202015,0.0015081252969297648,40.196067418276066,1.0557221014532838,1.8720193602093535e-05,225.5917951729356,0.0012801166761846137,-1.1217923493451104e-26,0.4377915920471005,1.2965495111533226e-06,1.6830794987326345e-05,0.43877679657327257,-2.078854016580883e-08,9.974769118881833e-08,0.015949488480457654,9.069220057924795,0.9308027458979652,1.5106927406438533,74.10392789701174,5.581178105852695,0.0020385485863310517,-1.6373970208644106e-27,0.00010025667904345211,4.566036006632235,1.804348734435783e-05,0.4375040948020817,1.4800375855281571e-06,0.020754253433433192,8.769998451823234,1.2300455894596434,1.5104810682002763,6.151450138338509e-06,5.581016284105349,0.0022090182177633548,2.4153920761998173,0.0023698768193847293,-2.4945359809611118e-27,0.07508921536517474
1200,-3.530880495856884e-08,3.9000690127778275,0.0014973168211809072,40.19608775988174,1.0557245317567792,1.856667735184224e-05,226.94085546306195,0.00128218381150276,-1.1203238731288853e-26,0.437793218250905,1.2891779213846086e-06,1.6678249370807392e-05,0.4387772773592828,4.545121914739345e-07,1.115339094774611e-07,0.015950506396711212,9.069227042138726,0.9307936252563523,1.510694777214857,74.10396559585931,5.58118934178272,0.0020384038641263927,-1.6388559478380215e-27,0.00010592873507051744,5.303436099684087,1.803388576558588e-05,0.4375104058130516,1.458792063660593e-06,0.020749941745729562,8.7700218939265,1.2299647643040297,1.510516213978654,7.958141828638454e-06,5.58104057380987,0.0021732111497001073,2.4716455870071106,0.0026133359025297233,-2.5006338637177286e-27,0.08357550664739578
1300,-4.206377168982487e-07,3.900074837834899,0.0014812094535780953,40.195991249986896,1.0557443994375526,1.84943088613222e-05,226.26566688763407,0.0014729530311463792,-1.1156348562206541e-26,0.4377938446083693,1.2872480839418748e-06,1.6722422872801348e-05,0.43877748876514233,5.386082102137376e-07,1.1117803072901551e-07,0.015948741196701317,9.069207778161525,0.9307912793602503,1.5107075792103768,74.10367184426028,5.5811962860343,0.002028845622418748,-1.682047342913646e-27,0.0001066829454602241,5.569459977759375,1.7808317953872452e-05,0.4375133785055727,1.4506067826267762e-06,0.020740064774664144,8.7700407372275,1.2299623236287915,1.5105448702218682,2.847764632948982e-06,5.581070440951432,0.0021492157100407487,2.8605144912412808,0.002662892021754173,-2.5116909239620407e-27,0.09042262457854931
1400,2.066352971983354e-07,3.900087041505567,0.00147591885021925,40.19594786569706,1.0557513401811383,1.834790688926013e-05,224.3220668340121,0.001606389468204549,-1.1158376971534152e-26,0.4377932202465592,1.280723076904125e-06,1.6607102792614622e-05,0.4387785497894451,3.3302819021855055e-07,9.658209742001361e-08,0.015948770686887735,9.069219903277359,0.9307568954301968,1.5107201954544425,74.10377968822364,5.581202573291175,0.002016439829726758,-1.689083175221495e-27,0.00011894472294866997,6.4232079476856985,1.7488390501677458e-05,0.4375166035009195,1.448091338982474e-06,0.02073499574806386,8.770019151338897,1.2299398660974863,1.510555054629589,2.215512805155436e-06,5.581079211397687,0.0021372803877292316,2.9183325803369318,0.0029221064255473377,-2.5185826198445998e-27,0.10608036218141217
1500,3.602145314538535e-07,3.9000896068920397,0.0014579583736979537,40.19593929376789,1.055764016531096,1.80894177024388e-05,225.53791033586018,0.0017068935132752972,-1.1117059240551933e-26,0.43779683188716084,1.2791980954444807e-06,1.6580621895328048e-05,0.4387793671392657,2.3831159454944339e-07,1.0167306422468284e-07,0.0159467389806286,9.06923423897192,0.9307766447988028,1.5107218369642437,74.1036529486107,5.581205390167314,0.0020106884618174893,-1.7074631734780132e-27,0.0001233207795830682,6.871924346560033,1.7360515747860113e-05,0.4375256411598649,1.4311363368158385e-06,0.020737224919176397,8.770060166306816,1.2299641097522682,1.5105923720508427,3.2949131517441866e-06,5.581106441165147,0.0021112650224369136,3.4096960774540936,0.0031161465212965135,-2.519487097671184e-27,0.11155395281895811
1600,6.233718787852792e-08,3.9000941564855864,0.0014546348335635955,40.19598092967576,1.0557714530676963,1.795133611585471e-05,224.23905033137015,0.0017427920189545274,-1.1092804069744899e-26,0.4377964593628943,1.2705820393341597e-06,1.638181490166473e-05,0.43877983890743166,4.1004193767882165e-07,1.0534885959122994e-07,0.01594476045069684,9.069241030612831,0.930757908018139,1.510743203282887,74.10353831334562,5.581214025234347,0.0019919758626771576,-1.7213273092813023e-27,0.0001294680061235002,6.843494201554197,1.723102833530708e-05,0.4375236180860478,1.4197350149640684e-06,0.020725280417842048,8.770113294035006,1.2299264657735736,1.5106147579623252,-2.8744844880393775e-06,5.581120871486889,0.0021051962809821205,3.559796599718322,0.0031548648417311894,-2.5247756586278865e-27,0.12212105251217978
1700,-4.5735293232129045e-08,3.900098984551951,0.001439724647667769,40.1959062350998,1.0557754721333235,1.797785257327464e-05,221.18410234885394,0.0018375093856639753,-1.1044872243696048e-26,0.4377997771583149,1.2676005984322566e-06,1.6287190668631954e-05,0.43878049023982885,5.13904299371579e-07,1.0912005925938105e-07,0.015941442112673957,9.069267580438606,0.9307458058771791,1.5107467052475172,74.10365310031328,5.581221004355686,0.001990598748491416,-1.736247349994346e-27,0.00013657955276372843,7.474401826908944,1.7132919586916842e-05,0.43753550364066557,1.4193055712976619e-06,0.02071774518820861,8.770154766237493,1.229839055396186,1.5106393067967347,-3.6606088001522024e-06,5.581141229686722,0.0020795948591044986,3.7849230197979855,0.003466720591596871,-2.5290501169276137e-27,0.12456189761148827
1800,-2.495380180584085e-07,3.900110514113142,0.0014279916936579772,40.195895725574644,1.0557954135041108,1.7818384781549015e-05,221.78475119898877,0.002079461207221665,-1.1030392054037633e-26,0.4377993411591154,1.2663940586561023e-06,1.625030673373722e-05,0.4387808104385056,-1.6599412130261505e-07,9.924057657119928e-08,0.01594019356998366,9.0692515542964,0.9307282726007949,1.5107514381132696,74.10355589338519,5.581234194102826,0.0019819969327053545,-1.7681841444032333e-27,0.00014567161194245796,7.865236786346244,1.696094056795064e-05,0.4375359857175055,1.4101291128724367e-06,0.02071908782646381,8.770171868172653,1.229813568981475,1.5106556916543068,4.097903492959494e-06,5.581140734585225,0.0020658672479249287,3.8634444612464387,0.0034844170476460608,-2.53816186814344e-27,0.13041472633467371
1900,-2.165544158313746e-07,3.9001139937672935,0.0014205331968202984,40.195874308563795,1.0557980806525311,1.760549402454753e-05,221.65283817672423,0.0021874191249897194,-1.1010556590735643e-26,0.4378025049325374,1.260261702099661e-06,1.616947117924762e-05,0.4387815889834733,5.1566841002105056e-08,1.0716099575615789e-07,0.015937665519843502,9.069267809360548,0.9307281630051651,1.5107662444358254,74.10323763860113,5.581240840222856,0.0019670453254310083,-1.79447478260704e-27,0.0001527228086426214,8.422998756082274,1.674313677476112e-05,0.43754251880915784,1.3918847301282178e-06,0.020708061300503112,8.77024646883813,1.2297375811755575,1.5106754419185335,5.364993221751088e-06,5.581159325654618,0.0020557940821894025,4.218962921464459,0.0038133115055298916,-2.5403379871289012e-27,0.1445313182265538
2000,7.502380404040968e-09,3.900121219950799,0.0014116593845120064,40.195946475705824,1.0558115290828782,1.7548488354044153e-05,220.47863264343707,0.002171077135237563,-1.0960679967566967e-26,0.43780387216172584,1.2541161167714897e-06,1.6050912221545037e-05,0.43878199285211983,-9.351730682237307e-08,9.985411160747946e-08,0.015936627982222087,9.06929287466387,0.9306981179690779,1.5107898474884223,74.10343419322047,5.58124777103076,0.001953518874069503,-1.8071523391535015e-27,0.0001611593283501478,8.610814558198866,1.6666908611536266e-05,0.43754395320444534,1.3942700328906872e-06,0.020707931071081882,8.770281913940309,1.2297786436368552,1.510702009416156,6.428570109217192e-07,5.581171561644797,0.00202294499194724,4.5454575197409754,0.003974864822690396,-2.5485683877124038e-27,0.15192674120069252
2100,-1.433231223431424e-07,3.9001222370725666,0.001397116485244389,40.19589666358548,1.0558183109416173,1.733598420435644e-05,219.23992949931173,0.0022959440467873455,-1.0945478928888874e-26,0.4378058240328646,1.2457896925483948e-06,1.594456672731517e-05,0.4387829429046619,-4.5413183210702916e-07,9.939230817839663e-08,0.015935534862874516,9.069291752728352,0.9306909491604672,1.5107975278789674,74.10337065604625,5.581252194004563,0.001951848435426109,-1.830216771655625e-27,0.00016131782078908892,9.26876963260333,1.6566734074412856e-05,0.43754852598628546,1.3813402090940182e-06,0.02069694557236292,8.770281457840724,1.2297287249626556,1.5107168925427237,-5.80000667638072e-07,5.581193446883403,0.002000584795680304,4.753016199170103,0.004000954826359687,-2.552227040532469e-27,0.1536411700075584
2200,-1.6066153445894327e-07,3.9001275506700805,0.0013992843219132315,40.195852507404396,1.0558355689879326,1.722686737270338e-05,217.96429447055465,0.0024529148038360342,-1.0931749177034784e-26,0.4378064748310416,1.2418904378058621e-06,1.5890499877808294e-05,0.4387837756259739,-7.794254360892673e-08,1.0608036740057099e-07,0.01593444375902969,9.069318293014346,0.9306764618983924,1.5108051509260327,74.10314911399549,5.581254616625995,0.001930708217627601,-1.84945938457069e-27,0.00018094997416701232,9.503378107306329,1.6492011448058383e-05,0.4375553944170113,1.381030373756123e-06,0.020690851252928882,8.77039562347694,1.2296120012634804,1.51073948927191,6.597658492705928e-06,5.581197224585917,0.0020035782010895636,4.905862303001889,0.004155164881737406,-2.563399683333086e-27,0.1636381007574967
2300,2.2839484083894612e-07,3.900137273181278,0.0013830550249922067,40.19578068856159,1.055846574554829,1.710880742155184e-05,218.33053921320942,0.002523855234346051,-1.0915569418944495e-26,0.4378074432645377,1.236615025064832e-06,1.5768968415201283e-05,0.4387842844010826,-2.682114002059148e-07,1.0549333498022076e-07,0.015932824823000392,9.069340441363023,0.9306671060964768,1.5108189898575375,74.10298418854143,5.581269144701963,0.0019253873883178217,-1.849909118990759e-27,0.00018938521527180128,10.369540670647648,1.6210341477677022e-05,0.43756160120557985,1.3699700069872184e-06,0.020686035478824753,8.770435769491197,1.2295760737763748,1.5107359881348044,4.755373473535602e-06,5.581211497180343,0.0019774061844298886,5.097260321470461,0.0044542710123340965,-2.565032580344769e-27,0.173325117833253
2400,-1.6670033039091651e-07,3.900139075781836,0.001378307586295668,40.195653901202355,1.0558551388175883,1.6969951094921075e-05,218.91301954945803,0.0026686423498917767,-1.0856592097211739e-26,0.43781059247351883,1.2322918032290395e-06,1.569258364357314e-05,0.4387851715395873,-2.1409754420919938e-07,9.746102265326188e-08,0.01593048342917766,9.069351446113417,0.930643624392411,1.510837494463837,74.10280421649384,5.581270336964038,0.0019074157912376008,-1.8850566516672127e-27,0.0001950997294225249,10.783855578047772,1.6198142234734017e-05,0.43757016788656716,1.3614978484256313e-06,0.020675118448819852,8.770476746081462,1.2295685001698577,1.510771807894855,3.295712412011848e-06,5.581219365484333,0.0019537624970994193,5.4136723521861745,0.004627377442051762,-2.5714285735379414e-27,0.177222362609636
2500,4.933597412843034e-07,3.900144875263462,0.0013668798354410018,40.195603654542516,1.0558606643141506,1.6883883475301984e-05,218.488678352361,0.0027672935469762235,-1.0845885710260028e-26,0.4378131074563036,1.2236081241207766e-06,1.5622749398707894e-05,0.43878541789533837,9.553848863933965e-08,9.535047499425497e-08,0.015925474096250114,9.06936671825186,0.930641021890374,1.5108345795446119,74.10241225140862,5.5812838387804495,0.0019040445706821369,-1.9055933762645106e-27,0.00020524195619971999,11.110621570676104,1.6061995997277367e-05,0.4375760439378952,1.3574671593511779e-06,0.020668320134165977,8.77051758079845,1.2295035396588223,1.5107781178522466,-3.271329642005758e-06,5.581227631576001,0.001942988124722064,5.613864052381234,0.004675855194050434,-2.5803989865019285e-27,0.18446408764420333
2600,2.8398324797256096e-07,3.900153311816032,0.0013583927420677223,40.19566106219858,1.0558658677442923,1.681049530084726e-05,216.58487999470015,0.0029449041900916,-1.0831530471173061e-26,0.4378127186910741,1.2243758819619056e-06,1.5544323186781806e-05,0.438786101523349,-4.608595980424177e-07,9.894007393764163e-08,0.01592362527776505,9.069370374341814,0.9306108126026106,1.510856539071929,74.10252304868226,5.581288259103879,0.0018842329889932718,-1.906682024355224e-27,0.00020536530781379436,11.418360672930982,1.5935941469194124e-05,0.43758073332395886,1.350375667890469e-06,0.02066665989958386,8.770581867273378,1.2293609562066814,1.5107887620850662,9.62202362285033e-06,5.581253334973202,0.0019163174221156181,5.703063162668116,0.004794296341241923,-2.5815034642157677e-27,0.19023617284390573
2700,-1.0729895072874255e-07,3.9001521238039816,0.0013502229118617962,40.1955506073693,1.055873594188911,1.6741819405438773e-05,216.90328648998099,0.003035738526064131,-1.0797721123884963e-26,0.43781626964701736,1.2166449068789318e-06,1.5451004438002176e-05,0.43878671699849353,6.55071413619734e-08,9.79168823102611e-08,0.01592198650999269,9.069421941775936,0.9305942582863356,1.5108594224869365,74.1022168437476,5.581294201685652,0.0018690177471970507,-1.927067605052658e-27,0.00021846724308391933,11.902035946145018,1.5715783884899294e-05,0.4375810082821295,1.342220341272425e-06,0.020661716956561473,8.770673237092527,1.2293372916327199,1.5108032959359021,3.305270003332006e-06,5.581263485922194,0.0019145930896780996,5.898156536703628,0.005145832363031774,-2.5904842398417763e-27,0.2078196349339349
2800,3.192682406450271e-07,3.9001566340770104,0.0013328925292187945,40.19542714205827,1.055890295172623,1.6625741340888045e-05,215.23257464371645,0.003197646232402353,-1.0763675743591381e-26,0.437816911215703,1.213288154210656e-06,1.5387594620093453e-05,0.4387870331442005,-3.8161182859524785e-07,9.295945110180821e-08,0.015920428643202478,9.06944113435685,0.9305616776364336,1.5108824406975496,74.10209010867625,5.581303454259411,0.0018669508000756954,-1.957983025799051e-27,0.00022663395041253734,12.053580910783069,1.5692386173307275e-05,0.43759236416488684,1.336272496708188e-06,0.02065075957098698,8.770759086026112,1.2292888086449494,1.5108435462020406,3.9751113198557315e-06,5.581268808590314,0.0019018857881770985,6.154032663308326,0.005223898635322906,-2.5959259905451946e-27,0.20581951266590676
2900,3.12415869084932e-07,3.9001624892146722,0.0013225672293660717,40.19536884152195,1.055892355553028,1.64488046620077e-05,213.65365612758433,0.0033026770982616206,-1.0728636488064938e-26,0.4378207947242476,1.2075062838748289e-06,1.5191606986605783e-05,0.43878740374059066,-1.8637847614523966e-07,9.51857373949079e-08,0.015917098723042734,9.06944769425391,0.9305470251162536,1.5108845138508422,74.1017804611648,5.581302597835031,0.0018535902496908086,-1.974935592949355e-27,0.00023662469040204454,12.458382745515186,1.548601388165403e-05,0.43759425091708365,1.319344469487006e-06,0.02064852985551502,8.770837876321908,1.2292151469645525,1.5108600066826567,6.242399097479565e-07,5.581273654552548,0.0018881842079590003,6.481537348674555,0.00532859613394993,-2.6008391941707486e-27,0.2174137985687475
