milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,4.81348943046549e-05,3.9000015532609935,0.0015812272213576982,40.196095812520895,1.0556346786856894,1.987874863619689e-05,0.0077019852591197,6.456418935098322e-05,-1.1562417568788701e-26,0.43778105415130025,1.3796456184267974e-06,1.7496079397720864e-05,0.4387686530785641,5.8686966647265617e-05,8.87527686486456e-07,0.015962678353621466,9.069188235960386,0.9308181705509931,1.510633687884925,74.10385323054163,5.581136448824218,0.0020915763980751084,-1.4015318917743982e-27,-4.976411890636222e-06,0.28775315522613676,2.3640556148140602e-05,0.4374653081345831,1.7907188027394482e-06,0.020792392038719534,8.769874180901809,1.2301573253855176,1.5101929850672764,0.0007455440453518413,5.580759112675168,0.002472222118188979,0.15704704671841824,4.862301459713978e-05,-2.4266040361254577e-27,0.002757479905862517
100,4.828455752152211e-05,3.900003248744628,0.0015820779101902408,40.19610192773929,1.0556341239591138,1.9922355819020746e-05,235.6963116820189,-5.887033895866609e-05,-1.1528347361737031e-26,0.4377827591494604,1.3764967299975714e-06,1.7445388737396494e-05,0.4387687080732852,5.891253095098671e-05,8.838645801177789e-07,0.015960152580777327,9.06917538353222,0.9308014305099025,1.510636476637043,74.10384471269028,5.581132794798388,0.002099843710844575,-1.4168165622065913e-27,-3.665839377063624e-06,0.2158349043491879,2.3754662196321204e-05,0.43746502839904755,1.7879462204697948e-06,0.02078929324045729,8.76986080405223,1.2301537561493068,1.5101865007444826,0.0007491192891387978,5.580752398874144,0.002470551680375124,0.10493690005666627,-2.1055988561145287e-05,-2.4320152855351784e-27,-0.0006311668126871764
200,-1.4319689095133508e-07,3.9000029420878515,0.0015794085816079363,40.196082157904335,1.0556346494601831,1.955924857076069e-05,232.4148757470573,0.00013973475749865167,-1.150163249313495e-26,0.43778132783515666,1.33600788754457e-06,1.721768139485668e-05,0.43876944941791846,9.551274947804906e-07,3.8266636006330206e-07,0.015959304191592555,9.069201135873703,0.9308210797422465,1.5106322601808269,74.10409381840218,5.581135936169267,0.002098937358551673,-1.451655987682525e-27,5.500522656774154e-05,0.5482781868214183,2.0203924724519725e-05,0.437467484365724,1.599842007950823e-06,0.020791748512225844,8.769845429541304,1.2300819593666956,1.5102234929696585,1.5923684020621465e-05,5.580769956903213,0.0024417344717356745,0.19791315667734266,0.0009593345710495843,-2.4388662726129635e-27,0.004639230470240888
300,2.3706168633712936e-07,3.9000098797958915,0.0015717425642749066,40.19608162657901,1.055648453426264,1.9522988014696713e-05,231.58517122346962,0.0003760381206932733,-1.1466883098795767e-26,0.43778241797800244,1.3215762928261165e-06,1.7135548668156147e-05,0.43877053657625803,1.687215597559059e-07,1.8010829383347435e-07,0.015959456856645057,9.069179844448442,0.9308030666938798,1.510647377066238,74.1041321389352,5.581141783834365,0.0020845614088056217,-1.480989864244635e-27,6.375109543248004e-05,0.8296087223980368,1.991207884233823e-05,0.43747462455793384,1.5785683764722214e-06,0.02078935369140867,8.7698821704793,1.230136785240651,1.5102498625124823,1.206346595390765e-05,5.580816272079699,0.0024187044084374434,0.47480771910453645,0.0010955051468090502,-2.4476128364164323e-27,0.01485063361815634
400,-2.8672661530609333e-07,3.900013050131536,0.0015645099973215896,40.19598333672403,1.0556570513351364,1.950497844130566e-05,231.47421871614213,0.0003743283585828458,-1.1426309743126843e-26,0.4377834470649383,1.3176984406895839e-06,1.71314769675614e-05,0.43877141853661183,-3.094108652336794e-07,1.343321287027326e-07,0.01595846753745609,9.069190169889389,0.9308076612093017,1.5106523143133181,74.10402789567519,5.5811464377737465,0.002090350551004796,-1.5004071699456832e-27,7.340891714794701e-05,1.4205025920445336,1.969203598623612e-05,0.43747488671449153,1.555088293958702e-06,0.020785528274199046,8.769836018379472,1.230161384431209,1.5102744436590012,7.910308091875382e-06,5.580852885246711,0.0023791465311741554,0.8697333126299234,0.0011590585251701829,-2.453999260500412e-27,0.022986774108079235
500,1.7061636364761862e-08,3.9000192306895305,0.0015616004300278781,40.19603391867845,1.0556626577933066,1.943008538932498e-05,231.09959777358722,0.0004894397442590952,-1.140775684896098e-26,0.43778431839964016,1.3100361765452238e-06,1.7101714158796615e-05,0.4387721655911539,-4.1933693318754907e-07,1.1693194864477445e-07,0.01595764214868628,9.06918126522404,0.9308203553245323,1.5106417305598288,74.10408933687359,5.581152308069415,0.0020842183803697085,-1.512309353791749e-27,7.640841074464234e-05,1.709650303138879,1.9285230423951203e-05,0.43748041256858794,1.5524518719583025e-06,0.020782144306370015,8.769843953575055,1.2301083922834268,1.5103292278001994,-1.5219484693554067e-06,5.580880118435088,0.0023515750641485682,0.8763178007714714,0.0013512087614823117,-2.459821180426802e-27,0.029629619928261956
600,-3.209486846344001e-08,3.9000277418091858,0.0015543356861952686,40.19605624294333,1.0556651028789517,1.9319825311907e-05,231.91749464522033,0.0006283344655076102,-1.1384122305352296e-26,0.43778622473261825,1.3085378383331263e-06,1.7120582807948358e-05,0.4387730606908651,4.094795192315725e-07,1.0069739971527346e-07,0.01595611161530632,9.069188031268125,0.9307952859769048,1.5106514995403817,74.10383580171825,5.581152495380157,0.002080376859599506,-1.5197922998546326e-27,7.580500309478602e-05,2.1688660620394242,1.913362878779293e-05,0.4374838549496829,1.5395311571985023e-06,0.020776904227026965,8.769915677504585,1.2300602239150422,1.510344443906888,1.093371963125168e-05,5.580901444763932,0.002316777019795979,1.1227826626765443,0.001542417025785225,-2.4693013487250296e-27,0.04360937465590275
700,-4.505327907778171e-07,3.9000368411432382,0.0015401453445767904,40.19608159236737,1.0556736291932451,1.914590374811334e-05,230.74943476924207,0.0007310808072741545,-1.1364599978980098e-26,0.43778683214541464,1.3069241854308263e-06,1.7041399034252057e-05,0.4387732618734297,-4.612971626435279e-07,9.959546263105514e-08,0.015955502034266912,9.069184465182726,0.9308069247235937,1.5106675892175423,74.1039542217648,5.581155716866031,0.002072171308519891,-1.5605343068191341e-27,8.32753515416917e-05,3.096885116868852,1.8968342323642196e-05,0.43748813152536525,1.5178428004826802e-06,0.020769941811144707,8.769876465087643,1.2301251152395971,1.5103676090575868,-1.8036432082536898e-06,5.580936271221927,0.0023031047326745606,1.402606589628078,0.0018139272380007327,-2.473593034040537e-27,0.05173109333218328
800,-2.921636195193898e-07,3.9000406347850056,0.0015289394180004062,40.19605869792887,1.0556832440370796,1.9014952132831194e-05,230.23708243715512,0.0009016225316468806,-1.1321757983144943e-26,0.43778757129222123,1.304425085342144e-06,1.695284431286458e-05,0.43877390339231004,-5.004794204859963e-07,9.88622203471024e-08,0.01595417185516235,9.069193550064385,0.9308166411437148,1.5106627581480787,74.10405370349024,5.5811651008447605,0.0020603939713339185,-1.5647391430700183e-27,8.571425925623554e-05,3.061124613121224,1.8611178325525423e-05,0.43748997381841337,1.5044163997786425e-06,0.02077106640004033,8.769883894976182,1.2300572154234248,1.5104203948928396,3.136355239971779e-06,5.580955587771371,0.0022782682659051525,1.677242171433987,0.001776678080973412,-2.4829986748935327e-27,0.059835152879979696
900,-4.082098322458318e-07,3.900051093846018,0.0015294371974518917,40.19607123201132,1.0556990174020207,1.8850072019816947e-05,228.356623976961,0.0009758456629982525,-1.1299087873936243e-26,0.4377881660801386,1.3024074459173032e-06,1.688088936969282e-05,0.438775023940268,5.77370960423157e-07,1.1074809224394894e-07,0.015952703904673397,9.069203541135197,0.9308113586617891,1.5106694808802343,74.10402631653734,5.581164733559922,0.0020591901721067523,-1.5916656767907727e-27,8.508656820816459e-05,3.789428819171367,1.8543091978137958e-05,0.43749551598166553,1.4931422503852504e-06,0.02076054458490326,8.769974800673877,1.230087749532163,1.5104483153830741,2.935681974788644e-06,5.580988986881747,0.0022534062171827426,1.8282217466135324,0.002138738402334928,-2.484908788827447e-27,0.06790609260818486
