miliseconds,Normal_cells,Tumor_cells,Immune_cells
0,0.9866779028012089,0.9998424918205244,1.222108430417437
100,0.9184714736385745,1.1241195944564524,1.1516867795803967
200,0.8620023657701474,1.251323440654323,1.090780012035839
300,0.7666683060115959,1.3898507297692089,1.0483063732915379
400,0.706684507334742,1.5366686659795377,1.0065910257399227
500,0.62284458423,1.6540050742799857,0.9698081447464818
600,0.5425752913622008,1.7672279824448824,0.9402859716350666
700,0.4639739583100325,1.8760748542959658,0.9167973293400588
800,0.4069547650334792,1.9892383464598031,0.8969527077679926
900,0.35563782019995827,2.0533723576408454,0.8812369085033955
1000,0.2817923474021926,2.128594672709283,0.8707843448987697
1100,0.24416215840412867,2.199558567609455,0.8545126186645521
1200,0.203434670824469,2.215420502118289,0.8461659305900463
1300,0.16349479509509074,2.2693373029987187,0.8342680360779307
1400,0.15366955574322355,2.2922093342895233,0.8289071798850932
1500,0.13324648455664356,2.2957949839986695,0.829640110085065
1600,0.10022366873606227,2.305649255500111,0.8244206933050116
1700,0.08143384664186193,2.307060792132251,0.8154974781277896
1800,0.0776274236918777,2.3336002969344523,0.816060868002941
1900,0.061336323138555846,2.3189619490505966,0.8154564442029953
2000,0.05098396477580857,2.3083059925840623,0.8154480778017824
2100,0.05379141921895926,2.315541423947255,0.814429855110742
2200,0.047018959898471865,2.295023717594717,0.8139884008253264
2300,0.02023847372083968,2.2792461496370704,0.8159259773548555
2400,0.01901962483388081,2.25843805148621,0.8150654066397591
2500,0.029821407098179657,2.269437577690235,0.8165986908246076
2600,0.009796378105422832,2.2534482455030767,0.8221729523414
2700,0.011158846388778027,2.248686523546696,0.8204196756189561
2800,0.020771007896847028,2.2234564473018152,0.8252267648711181
2900,0.005603898312881047,2.2184979091790344,0.8296055432041399
3000,0.014878328864235237,2.205358692230551,0.8297352234629837
3100,0.01602987585119858,2.1697067511833183,0.8333276573144209
3200,-0.004797321812487456,2.1829493385389838,0.8397028160211126
3300,0.013029303880900737,2.1636057020212958,0.8405945680846498
3400,-0.00851389182748566,2.143126764888769,0.8442711078085678
3500,-0.006475812905682731,2.1442187474874923,0.8489972709345125
3600,-0.009502504633905076,2.1296493868631003,0.8457894771322658
3700,-0.005140053657390243,2.097586491243334,0.8481627499501695
3800,-0.011019335298939935,2.0983289931925153,0.8538488869846059
3900,0.010494024872147106,2.083951177345676,0.8544922163892276
4000,0.0005929633462857553,2.0743023801868463,0.8616170028314152
4100,0.00019646777953136424,2.082304412928749,0.8696556111679914
4200,0.00017914720440168335,2.050055631942005,0.8655785147241016
4300,0.0006452610216705109,2.0616271989287536,0.8686827215066338
4400,-0.006233514683970675,2.024564993794223,0.8764770477046954
4500,-0.005652983431517571,2.039245002115401,0.8756444540217
4600,0.0012527140174603537,2.0129783905550123,0.8813796302648265
4700,-0.002375205032171373,2.0009142939590867,0.8863817952470371
4800,-0.00784653906567471,2.0066734917037903,0.8902258292989561
4900,-0.006933414768249805,2.0035068265820226,0.8909636917998706
5000,-0.0044105045277678,1.97961676390563,0.8956694796976337
