miliseconds,Normal_cells,Tumor_cells,Immune_cells
0,1.0001423494380874,1.0080344441656943,1.218529358043851
100,0.9203431024564019,1.1340872956716026,1.149375733572846
200,0.8492117181971178,1.2615489743076602,1.0938512679374326
300,0.7813097842876597,1.3913102698076367,1.0451467463589579
400,0.6944390899143553,1.545100269099145,1.0054212922943324
500,0.606784930342519,1.6595879416816721,0.9708586660323674
600,0.5477485116658733,1.7752928148987503,0.9464164753575577
700,0.48264806011981753,1.887324261124606,0.9179084733078249
800,0.40479048581627247,1.997283070523467,0.896775707328959
900,0.354513578701626,2.063152435411731,0.87856075415063
1000,0.28667808478147483,2.145488368007513,0.8696626688010095
1100,0.25431573833467236,2.172503291169416,0.8567293995554548
1200,0.20738032356772254,2.2354592374098563,0.8425006845175869
1300,0.1863052706288435,2.2512952900351593,0.8413417320439672
1400,0.15665524513686704,2.2734455891228538,0.8313933931724107
1500,0.12191608502810346,2.295140887048093,0.8299961414466324
1600,0.09072360309380896,2.327049604519523,0.8237608045284388
1700,0.08747600345847012,2.3133230763642207,0.8234459530311657
1800,0.057271864143424084,2.314968444807427,0.8150330860517155
1900,0.06593145971979662,2.312719435522717,0.8202723245853647
2000,0.05598305083191392,2.3060392051900545,0.8157216690105187
2100,0.04247119855283694,2.2976869757710143,0.817654924496968
2200,0.02331561863078306,2.30868093064056,0.8195925803216189
2300,0.019209992325885838,2.2968097957051126,0.8134583089478112
2400,0.01925548720512985,2.2617455360786853,0.8205062697827223
2500,0.013979656417532823,2.2500486802642237,0.8190571321893129
2600,0.024115222303075872,2.259977128700787,0.8195451701534614
2700,0.007985237038708518,2.2329468666797228,0.8261672440378877
2800,0.024268609947995484,2.2344752033055255,0.8285663805586322
2900,0.019518435814831772,2.2018803283283668,0.8246235798080225
3000,0.020963676962539906,2.190158043249061,0.8283020017417217
3100,-0.0042554816381654235,2.169952983490874,0.8335977609747932
3200,0.007008835741318832,2.182857215899972,0.8393613117992109
3300,0.016058712693350363,2.1628812124112744,0.8369543224102705
3400,-0.003331070676943654,2.160889101504047,0.8463936198334414
3500,0.0012016165650705654,2.130136363475602,0.8459923686886414
3600,-0.002146686175448239,2.124657360117434,0.8503872045101645
3700,-0.008158642962015883,2.101119759393264,0.855338679932078
3800,-0.002620333103176426,2.1030132508369572,0.8558926999683634
3900,0.002756654390400368,2.0866126353770102,0.859172785774671
4000,0.011753949121598604,2.0645721515721203,0.865096002177967
4100,0.006970436294469004,2.0709860917628986,0.8641638124582711
4200,-0.009155783960619692,2.069934991766388,0.8647866583729774
4300,-0.006644774018238173,2.0396721917466207,0.8731678241813718
4400,0.010523390051123634,2.038457165165042,0.8797343276862996
4500,0.002130983816608242,2.0337678631196487,0.8746947956930168
4600,0.0033828649450414966,2.0324620829647286,0.8810650055180126
4700,-0.005611170656444574,2.0240001873368234,0.8895913818031078
4800,0.007730565969307703,2.012680263515811,0.8870313654917072
4900,-0.004614325355729033,1.9915120547331484,0.8898504417440415
5000,0.003735630858880541,1.9812080794506814,0.8933848064927095
