milliseconds,x,y,v,z
0,0.9902810351502676,0.010249141058953663,0.010945466165980196,0.010003490269218426
100,0.989523193392778,0.009182992245360911,0.0205476362743408,0.00997565675858969
200,0.989535744520796,0.008312275166346217,0.026021503287635656,0.009931749229322186
300,0.9901025838408893,0.007955263359299117,0.027852956094445033,0.009918185920899086
400,0.9894375691946019,0.007616326032274874,0.04077462532740444,0.009860702299073529
500,0.9884945167384956,0.007409979475417389,0.04686295219221541,0.009854554865684505
600,0.988894839403736,0.007329016223550289,0.04794372721893255,0.009820712064179817
700,0.9883263333679544,0.007065912465534134,0.05314230342614189,0.009767382056573133
800,0.9874424523507958,0.006881896581671543,0.05501114855196674,0.009761385110127674
900,0.9878410313028855,0.006637504804530957,0.06205350241446496,0.009717873344198921
1000,0.9874696608621479,0.007066566067961315,0.062293553385068826,0.00967978755610726
1100,0.9859896503430997,0.00715430389158694,0.0723856805512569,0.009657000921436402
1200,0.9855102131575788,0.007012085896473964,0.07010037381185442,0.00962373435949549
1300,0.9845155151841131,0.007053477737096605,0.07897060713927455,0.009591611760685482
1400,0.9845940968513109,0.0074661739234173725,0.08175715125217602,0.009586087337430375
1500,0.9844054412789568,0.007509714692151033,0.08931472558854206,0.009557480477824357
1600,0.983146531983641,0.007411341399270927,0.09341946485085316,0.009526408937080798
1700,0.9831120489174493,0.00781189757039749,0.0967964192199989,0.009458637288119905
1800,0.9820793561023766,0.007787712299694078,0.09973894628621284,0.009437904559898222
1900,0.9816688141575308,0.008124426160750568,0.09898987809854255,0.009403921259489044
2000,0.9810133515289635,0.008877907860448174,0.10605624074491857,0.009388368906464354
2100,0.9792090565495413,0.009191454195248841,0.11031455273183174,0.009355231231563052
2200,0.9782926900722914,0.009339275374895008,0.11527507373977344,0.009347230056799109
2300,0.9775168712783008,0.009525616962680528,0.11732090126912528,0.009306078964592611
2400,0.9772699637966008,0.009715269525772148,0.12207975318992317,0.009289273200933177
2500,0.976088750292402,0.010208408981773259,0.1278337701201978,0.009263541930062272
2600,0.9754324753008914,0.010430890879965373,0.1361900838133167,0.009208945347625543
2700,0.9740991333972945,0.011132478895653324,0.14148986357315999,0.009198868405776637
2800,0.9739039911096651,0.01156963355598319,0.14882187738682862,0.009155430594727882
2900,0.9726986175524072,0.011692121684718953,0.15020450963107487,0.009124418074628061
3000,0.970763741055795,0.012463547279146215,0.16102700843628193,0.00912434439689778
3100,0.96931949803415,0.013022041326046927,0.1674326885107664,0.009077021086100201
3200,0.9693453975946436,0.013083545396735542,0.1765625078457623,0.009073824122666562
3300,0.9674167065538685,0.013800250288819482,0.1755284962430516,0.009055323947204392
3400,0.9665888568881401,0.014333943401368336,0.18505552180673787,0.009027775610729762
3500,0.9653906861570191,0.015166448718805004,0.19395569251300318,0.008991914434371263
3600,0.9632770955489359,0.015641177990889776,0.19672021719991525,0.008973297824256814
3700,0.9617822023055513,0.01619145265945818,0.2065551671331677,0.008928049453885107
3800,0.9607546750429243,0.016879776251460334,0.22100532478069937,0.008901097966282943
3900,0.9584028828544855,0.017373351493736696,0.22466237090010457,0.00887764992914929
4000,0.9576506208239152,0.018048772205001524,0.2307593736776296,0.00888958317875441
4100,0.9565174371585018,0.01850302214824313,0.24145694852965394,0.00886761671582637
4200,0.9547023371578751,0.019543355587571965,0.25696236756709356,0.00880943712125378
4300,0.9530995070414051,0.020082840473592465,0.26213322668728495,0.008820180572857793
4400,0.9507054655375835,0.02100075415971488,0.27648267961465944,0.008804200245795191
4500,0.9484614567135511,0.021424321291201656,0.28333963323172057,0.00878301216089144
4600,0.9473196779565366,0.02243796462375272,0.2952516513224894,0.008737963032845093
4700,0.94447744332403,0.023099832044872752,0.30673369739967626,0.008718706909511119
4800,0.9427452307413396,0.024099635738493847,0.31987721820583787,0.008692087144177903
4900,0.940248271497344,0.024733031957393535,0.3336950700208071,0.008675917904723182
5000,0.938720101712508,0.0256223147830269,0.3468098003504544,0.008668378190098575
