miliseconds,G6P_F6P,FBP
0,3.717052892367378,0.0006355753407195611
100,3.719328558161776,0.0006307408014337892
200,3.720745564438327,0.0006295317948986362
300,3.723117699953756,0.0006304697808818761
400,3.724796261656859,0.0006312636934606093
500,3.7265717624008,0.0006335947881293737
600,3.7274316340901197,0.0006346878341353489
700,3.7291840578796323,0.0006346047448636536
800,3.7301205166197424,0.0006369079995510143
900,3.7320689759943857,0.0006381971236882638
1000,3.7339125849580386,0.0006386634126570238
1100,3.7357788020943734,0.0006390732910125112
1200,3.737770455866928,0.0006408700635873067
1300,3.739218953949753,0.0006415139041117816
1400,3.7414957966064963,0.0006426931722131802
1500,3.7426396841058467,0.000644880065453116
1600,3.743944249887272,0.0006450982972673623
1700,3.747897528386106,0.0006464907126716973
1800,3.7480936818775126,0.0006481138519562364
1900,3.7489446932606474,0.0006488785800937609
2000,3.7529772882699137,0.0006509456562436889
2100,3.754060034439673,0.0006510128642705116
2200,3.754255224718986,0.0006535865861737553
2300,3.757207251916448,0.0006543601464847616
2400,3.758263016169513,0.0006558126735228491
2500,3.7598237075809826,0.0006568789835199727
2600,3.7612380639610583,0.0006569190821473518
2700,3.764095256387785,0.0006580531325340214
2800,3.765329096808668,0.0006606274876088602
2900,3.7661172428358105,0.000661085099171865
3000,3.7692796822343237,0.0006616087873571476
3100,3.7707261312651545,0.0006631419407999119
3200,3.7707848631324237,0.0006650174718318249
3300,3.772993446736232,0.0006667249301724065
3400,3.774049279389778,0.0006667853941952714
3500,3.7772753026999766,0.0006681583816925496
3600,3.777904839665542,0.0006686381989061901
3700,3.7794455914194587,0.0006711451023071227
3800,3.7806600660811105,0.0006711744915076461
3900,3.7846498637024415,0.0006731962694131403
4000,3.785439121289221,0.0006737594196458615
4100,3.787508849915193,0.0006762331219090558
4200,3.7891000633030845,0.0006764299255285846
4300,3.7896461033676947,0.0006786393912126662
4400,3.792971276102162,0.0006788038325147216
4500,3.793045148705744,0.0006810295013229876
4600,3.794198682397873,0.0006808505421029464
4700,3.795557948216109,0.0006826062417538431
4800,3.7975023415861804,0.000684348352749698
4900,3.7999243491753747,0.0006846004542986268
5000,3.8003543979274546,0.0006860902959200326
