milliseconds,G6P_F6P,FBP
0,3.717739410440701,0.0006353773753139348
100,3.718262642701952,0.000631171631284419
200,3.720075392152033,0.0006299400611646232
300,3.7215513502732827,0.0006313432961747355
400,3.7236984258206207,0.0006313244281095483
500,3.725873820493422,0.0006331108363968506
600,3.7265296471041043,0.0006341760923153063
700,3.728224576816111,0.0006353204093364281
800,3.73052180017986,0.0006369981900509602
900,3.7328399257046665,0.0006376134090927277
1000,3.734666714469594,0.0006393059533114033
1100,3.7354222539399737,0.0006398113582031619
1200,3.7391359875546035,0.0006407626181283443
1300,3.7392250774693903,0.0006414573386821967
1400,3.7409034027767643,0.0006441805138869041
1500,3.743770241886669,0.0006440748455933237
1600,3.7441009325170933,0.0006457130333603106
1700,3.7473789210974426,0.0006467259430835829
1800,3.748145933058563,0.0006474190785212365
1900,3.7512259886177515,0.0006485103350086433
2000,3.7510231534089398,0.0006498150620283755
2100,3.7529057595138124,0.0006512960422145409
2200,3.7559373109731795,0.0006534780931855267
2300,3.757711553770934,0.0006540801217894409
2400,3.759321206471712,0.0006559393897657267
2500,3.7602380798918844,0.000656661073942478
2600,3.761843574158739,0.0006575189380316294
2700,3.7634961021612336,0.0006591615852957849
2800,3.7652892368100552,0.0006606723728144756
2900,3.7677348945365092,0.0006616165469997857
3000,3.7681372214440687,0.0006617351122263155
3100,3.770571407751831,0.0006632640122455801
3200,3.7728032599863233,0.000665405931086267
3300,3.773992856672442,0.0006664695136927631
3400,3.774665810945778,0.0006673318650349824
3500,3.7769324102818835,0.0006687812526437541
3600,3.779525598210747,0.0006700348701809524
3700,3.77911321920199,0.0006704295865689786
3800,3.780957500370217,0.0006726137333476415
3900,3.783007280685806,0.0006724975801227161
4000,3.7858648880902828,0.000673463483812892
4100,3.7871161293626203,0.0006757350152098427
4200,3.788723996774561,0.0006769192191477992
4300,3.7912231609777383,0.0006782209728250557
4400,3.791769459018689,0.0006797670055856693
4500,3.7935934173111354,0.0006800520910680296
4600,3.794491615685431,0.0006814084101948295
4700,3.7965146324541195,0.000683389139105213
4800,3.7986727135469,0.0006835610307068085
4900,3.798865172569098,0.0006855783776586623
5000,3.8027819816150705,0.0006858423569516653
