milliseconds,species_1,species_2,species_3,species_4
0,0.106841736842313,0.10174251479124197,0.10365612635180764,0.10024712587959825
100,0.11815853771489526,0.11117979846534538,0.17136814171803516,0.09089856134727399
200,0.118118980932376,0.12169110859931206,0.24846967758856991,0.08126188222619163
300,0.13982342279939652,0.1324657558912008,0.32407869369623615,0.07568550076319798
400,0.15437725393308366,0.13585193691944247,0.38005648525602453,0.06594904774270034
500,0.18031506848185055,0.13627291475336534,0.47016025671898665,0.059652866376719065
600,0.19245211270780482,0.1346504196786886,0.5167785697683913,0.056970625984864805
700,0.20327035694693094,0.13527832924192243,0.5644983587484478,0.04983147728868913
800,0.23442355831437564,0.13386832689158942,0.5853450392606032,0.044566820788592754
900,0.23287837593305163,0.13193801333578403,0.6387273511818504,0.03884642331365353
1000,0.2537903157149597,0.12718650549446478,0.6642950467052644,0.037387041950719374
1100,0.2890351023233876,0.12377744194142788,0.7142045954349426,0.0323361231075475
1200,0.304528427106384,0.12039160754208081,0.7514335176928763,0.029343758978674153
1300,0.30451677200250227,0.11358045031833786,0.7448866366708593,0.026687693421710786
1400,0.33539666179623023,0.11111488558612614,0.7583496124699668,0.023445271111611987
1500,0.35671027287607165,0.10454781793032013,0.8009537014945003,0.022524279509028904
1600,0.35832855639280975,0.10429419945487949,0.8031341828902363,0.018838522574495968
1700,0.3790743793248017,0.09275821022956687,0.8316765194627221,0.0187145711134232
1800,0.38799165148677756,0.09226046912190562,0.8364266497846835,0.015943872681698838
1900,0.39494504089307353,0.0896166260849527,0.8489425979985267,0.013572920996505481
2000,0.40924761188693665,0.08381373077055347,0.8918496317827278,0.015490358932066196
2100,0.4227784811757445,0.08082893605233427,0.8879923140348057,0.013777141556764587
2200,0.4387048700664682,0.07220003717536486,0.897954971969682,0.0108694584341226
2300,0.4367118914358956,0.0713539808184408,0.9304438571621729,0.010389879373975664
2400,0.4394564447928173,0.0636635354408184,0.9162842152821921,0.010424213357214275
2500,0.4508960156456154,0.06018291894179033,0.9321706538247869,0.011097344620985808
2600,0.4580764188888298,0.05963950022186626,0.954746722457422,0.01009020868539444
2700,0.4792582195146419,0.05626700127462884,0.953096244639332,0.011587399178757554
2800,0.4873579110819391,0.04906538550523519,0.9335853710142463,0.007721503658417592
2900,0.4912190384397124,0.04785028597632205,0.948954650709559,0.01111701419589232
3000,0.500079859218663,0.04961354449766083,0.9541949773170141,0.011366168335686006
3100,0.4898944609964145,0.041218065806802,0.9689105641517628,0.011522307876238277
3200,0.5063220750163088,0.04016623601815085,0.9771855338997497,0.008717252081955866
3300,0.5104304022901134,0.038929396036218186,0.9711275433220004,0.008553809381497902
3400,0.5266564903239624,0.03914513437396262,0.9532490751016963,0.00822445662818236
3500,0.5366543693857933,0.036815482110469616,0.9942159888209343,0.009834171554774694
3600,0.5235440677338074,0.03638308391312939,0.9623389781585735,0.012383895126594447
3700,0.521540362072002,0.03603238345219924,0.9619209107579961,0.012941615732646584
3800,0.5391878211036513,0.03909683890129087,0.9940751082897352,0.009943434031613668
3900,0.5262798356656216,0.032892062448824005,0.9708780328234051,0.011488986001824703
4000,0.5529732852984258,0.03302770960393786,0.9757775538930109,0.012034659060273881
4100,0.5404798082524658,0.034555633678549726,1.0023843599675537,0.012012540517762394
4200,0.545950550474571,0.03166043379107644,0.9880430550291224,0.014634829413121282
4300,0.552296478571582,0.038305795779746916,0.9916238628453251,0.01326592089312823
4400,0.5543298779944179,0.0368030817538938,0.9810326120587067,0.013497936807870793
4500,0.5527092841302259,0.03279116149147879,0.9809233088010032,0.017516301010869487
4600,0.5701292451693665,0.03382803519522119,0.968230470227118,0.016033307307308522
4700,0.5663049641736964,0.03329574698423422,0.9831499337311806,0.018242076982724155
4800,0.5733536729448182,0.03458324248648439,0.9695020308391143,0.018045506325724783
4900,0.5754914006407189,0.038785358738063956,0.9817595382372147,0.0174199565028206
5000,0.5587964720702542,0.03687602474035495,0.9946545876253683,0.019548395191675123
