miliseconds,IFNBm,IFNBenv,STATP2n,SOCSm,IRF7m,IRF7Pn,IFNam,IFNaenv,TNFam,TFNenv,STATm,STAT
2400,0.5352942418584619,1.0001422675090614,0.055116000843522445,0.02844973269906202,0.18382906344919095,418.6957418760867,170.64360010545292,1.0001446421649494,0.4363041719087395,1.0003195921461012,0.19886739724183528,402.79337404663164
2500,0.5278160654386004,1.0001542546322149,0.042990910845908,0.03319222752201878,0.18044660932165532,429.22361862489316,176.71900288850767,1.0001524093444287,0.4103383904622242,1.0003428602175943,0.19103098277838243,402.93288150905914
2600,0.5075056863485614,1.0001521358467824,0.047583867179121477,0.015461202634702239,0.1668236312760364,427.93796124155205,192.48085840783207,1.0001530874728166,0.41018136476065464,1.0003473420522928,0.1672142447178221,412.4925837595064
2700,0.4990283900140266,1.0001603692292842,0.03657936727700562,0.015576734057121122,0.15826689918641748,437.73601071894427,200.2896402771204,1.0001655326197127,0.39380570507950835,1.0003775167190387,0.16332040196751174,414.3869902537764
2800,0.4798155712683032,1.000171496965724,0.024257814049868456,0.017045540774906297,0.14587621323561967,441.11542704411073,207.096859681025,1.0001694143341207,0.38770013360187666,1.0003843167877438,0.1470556870893586,418.899554188636
2900,0.47277246053393196,1.0001735579084863,0.017370519806603875,0.0010076367280471947,0.13227466618257566,441.7136034739332,211.7062837191487,1.0001703448679329,0.366055828770711,1.000403599843117,0.14037045986965632,423.3192301335938
3000,0.459712158485529,1.0001789551505806,0.01597199299719828,0.02004361912562749,0.11951438782980321,455.4919956783392,221.24839867146747,1.0001787265571558,0.36325267371523395,1.0004032643231227,0.12341632587806978,422.3107386049471
3100,0.4499114350482643,1.0001848333162557,0.020048542780451473,0.01015633097371884,0.10587462492370711,459.12012883200873,237.70813608608634,1.0001835569675688,0.34639767397709065,1.000413120618533,0.11535462782781256,427.9345331878631
3200,0.4327307216180766,1.0001946426456048,0.007280457349855288,0.0163029045365792,0.1047651461819785,452.2723556202375,242.02465349095144,1.0001889925627645,0.34242062726086686,1.0004385233063287,0.12155074964053801,429.8112155930554
3300,0.42003433728832734,1.0001946876631373,0.017028614866380003,-0.0018503674272487359,0.08915472166805288,462.4063480462925,253.3677619293098,1.0001952724744565,0.3254005212813324,1.0004458772849145,0.09365728122225844,428.18199476765733
3400,0.42224420415913744,1.0002009997613936,0.02306075121998442,0.014572580041317658,0.09779937858732259,465.4805658686929,253.88549220706255,1.000202257360175,0.3110535130116924,1.0004686520430943,0.09319177485244308,423.8477929871588
3500,0.4069723721603543,1.000212997646004,0.0017693415056406186,-0.005017252148183503,0.07972372063295913,464.395795054543,267.41963707189547,1.0002146696478105,0.30602957338269693,1.0004820011613704,0.1035170011309859,434.3677596228739
3600,0.4098140911155569,1.0002133320291935,0.015894405701938143,0.012268256218000845,0.07941573071954294,465.6867547784481,267.3078273186098,1.0002118712961414,0.29931621971871897,1.000492602500854,0.09270754347709058,434.30636903040096
3700,0.3846911966458121,1.0002260019131861,0.0010481468247107804,-0.003675559396210662,0.06566840907009137,465.7786045677222,279.2632935902818,1.000217808624034,0.28075149775867203,1.000498174635268,0.06987829963061606,427.37435053544726
3800,0.37605580357092927,1.0002279685467557,0.01911196868108806,0.0003598142616700489,0.06766315492484216,469.01007796227077,292.39359251832514,1.0002290619661063,0.2608561071042565,1.0005169191238543,0.06179834888743786,435.7227824700553
3900,0.3733208705876752,1.0002376537940887,-0.000528463933388696,-0.00031285736428731574,0.07368126489660744,477.3079360888823,292.08420370676976,1.0002337366586849,0.26659351172729634,1.0005288854785837,0.06268830728372063,436.4990699749864
4000,0.3713421023033617,1.0002423300942107,0.011360518968473095,-0.006568271356080116,0.06458511775212983,472.73727200202075,299.1342262763998,1.0002439782497332,0.25979399900900985,1.0005524108462815,0.07659590398831942,428.6598097452054
4100,0.3578609264842404,1.000244316689309,-0.0011032461258138164,0.012435606314771266,0.06418912450780444,471.17460402438815,303.80193562238014,1.0002431514323664,0.25015915543482503,1.0005583193378313,0.050075244562383575,438.45442391907426
4200,0.3518028796224837,1.000250171826074,-0.006716276550666056,-0.0010576112805898332,0.04471564828061299,470.027009239717,318.91241674950913,1.0002550306992872,0.23313664008013338,1.00056799885998,0.04949735244440863,429.03402471546644
4300,0.3421839343664838,1.0002538962225127,0.003932392970213532,0.00838402053305692,0.04371789953962565,481.26579518380294,321.08330961600205,1.0002623333538307,0.22750146392693157,1.0005765947285286,0.049975547672247295,430.5124723478446
4400,0.34074783396459024,1.0002632546222436,-0.0010794307667990177,0.005800754660148321,0.05020810345248455,477.306295081752,327.38003194568415,1.0002598957757443,0.22108636704944234,1.000597871627703,0.06119048677000255,429.57553373888993
4500,0.32800054677261903,1.0002742102462379,0.0032148771476829693,0.00825155330958562,0.03128738801609197,483.6176499426769,332.1767439262025,1.000269553862178,0.21555905973077072,1.0006158712314062,0.04555573733639793,439.6854600371226
4600,0.30857044897500047,1.0002785641119727,0.0039272058770166655,-0.00043716606441096344,0.028148309096034746,478.02870373365664,333.51032270334423,1.0002772399345856,0.2042337529976163,1.0006191686012589,0.047542745575885385,439.80059990063245
4700,0.3083554988493517,1.0002836161106732,-0.005615677663298506,0.004219121210767501,0.03249900726272051,477.4850946771718,339.7373166861477,1.0002854298623318,0.19267504584525966,1.000632310248541,0.0277837071451939,428.60167946346667
4800,0.31020225099959575,1.0002893027519255,-0.0039271807620037385,0.011497775357351683,0.027470276263307006,481.75248393948664,342.15487171147424,1.0002865084675576,0.19717133143067528,1.0006447491408965,0.03309406462852,428.82409820947885
4900,0.2966765668468395,1.0002961764005,-0.00656634375932931,-0.00416967490083134,0.046162139855403635,477.28278129462507,355.5528700716172,1.000297778597119,0.1818291923856869,1.0006662938705144,0.03464129440943997,434.68887307815726
5000,0.2938793378015185,1.000296122717179,0.0011498615485642629,-0.009278036324042383,0.035533785074202524,486.6193970294475,348.6451500590981,1.0003005109759648,0.18874230644344775,1.0006750012984547,0.0275449257737848,429.5506161998298
