milliseconds,Ca_Cyt,IP3_Cyt,Ca_ER,S2a,S4,Oc,O_o,S2,Orai1,h
0,0.00046371135803061547,0.0004911040704942397,0.029542453260894497,0.06017347404453934,-0.00108282009396887,-2.19822175697632e-06,5.229156300901806e-07,0.5392163470793374,0.0010075598753537874,-0.008005759725431189
100,0.0008827271837267242,-0.0007184272678795199,-0.016411096090175985,0.1729158716648472,0.01904573964986778,1.9379289846399495e-05,9.217106455413911e-08,0.42518135209839264,0.0009247514377399841,0.016637452418554806
200,0.0006652682808390104,0.003492111855358103,-0.015277502623993437,0.21689192827994272,0.04454234992709031,3.16809397201144e-05,9.327025766403165e-07,0.3838473514603433,0.0008766577777054671,0.04448606321786275
300,0.0010753219278987216,0.0018199079112105026,0.005870612253154101,0.23146800188053696,0.06149755999181009,4.831878394810005e-05,1.8691392993959646e-06,0.3690743616752268,0.0007983638503159801,0.051413573860310494
400,0.0016405149541114039,0.0006526950877964805,0.026459114086092837,0.23597915797440458,0.07746250085573496,5.996005338539481e-05,3.2786472632376896e-06,0.3619646167310359,0.000736995854462209,0.08480314101980611
500,0.0033768347002958183,0.0035707441738369737,-0.00039475868394090515,0.238883427975513,0.08762828955474444,7.76992010771585e-05,3.809655345443737e-06,0.35999206667868977,0.0006864936876541907,0.09326215795036022
600,0.005442612133433588,0.0018079670730239514,-0.0130207913870901,0.2401053915419448,0.10577914496118267,8.499270109689598e-05,5.965378148621197e-06,0.35990581335182426,0.0006406372548143413,0.12163419234775497
700,0.0069306065220762205,-0.003225805469578304,0.023997338495496078,0.23972520513303575,0.11583023025366695,9.778524106313786e-05,7.688019068979741e-06,0.35903492334184883,0.0005761812032807759,0.12747706283139054
800,0.009634475154392643,0.0015603533617516096,-0.01398574475626143,0.24112531832226125,0.13038047566626318,0.00010805595808057277,8.889393848171533e-06,0.35908999828521315,0.0005205742092355913,0.15191783921618687
900,0.011940144006258646,-0.0015375039907344354,0.005858990127378191,0.2391612572319785,0.13860368363952957,0.00011841764512947796,1.0363909062259441e-05,0.35881294510243134,0.00046588068048546437,0.1622659699855491
