miliseconds,Ca_Cyt,IP3_Cyt,Ca_ER,S2a,S4,Oc,O_o,S2,Orai1,h
1100,0.01726973036243632,0.0009014181580265504,0.028687398823980633,0.2403781097167145,0.15693779355762116,0.00013764493022685296,1.3910249645371169e-05,0.36027974266318197,0.00040127997839483595,0.204369651874768
1200,0.02199212189733374,0.0022451170081475556,0.05137071178648231,0.23869310719354975,0.16814312797966333,0.00014796380175497242,1.542273262891132e-05,0.359352295944928,0.0003590194755962197,0.2124486410450016
1300,0.025196700056682973,0.007269837539095117,0.008467131501030158,0.24003099204678857,0.17991255481950721,0.00015643654523726794,1.719764228032571e-05,0.35875639342961985,0.0003013177351448094,0.2204569992783225
1400,0.02695704297757118,0.010661414027840078,0.040771258000325404,0.2412674366299345,0.18622357171060006,0.00016047889926801078,1.7846414374441256e-05,0.3585634106548756,0.0002876656571439379,0.24757697352453328
1500,0.02964361480344541,0.010463860111555787,0.07864071877056666,0.23896434468544114,0.18699506930128418,0.00017187973376852074,1.9257066969233658e-05,0.3598567948764159,0.00025598643448189023,0.2579249508698948
1600,0.032200004008722326,0.012780623506628841,0.06568501754884931,0.23878876488991457,0.19699698341717817,0.00017298099208066573,2.1200638550895994e-05,0.35982860863268207,0.00021060105407206216,0.2801601137530602
1700,0.03511164052196534,0.019228815747846302,0.14249019438574675,0.24121668260154566,0.2028131848396486,0.00018512761395762865,2.2568845579599858e-05,0.3584645657340195,0.00018712951772891648,0.2802460237860131
1800,0.03673032463186202,0.019693835107161398,0.14797195309205227,0.23925897979943395,0.20514683648299908,0.00018630799012915833,2.3886995368700608e-05,0.3583497506241049,0.00014697203446197113,0.29917431277027634
1900,0.03800221217010343,0.025963446141624012,0.16772189219048195,0.2409447688796188,0.2133605643643904,0.00019376087368256853,2.4787741696208884e-05,0.35898930045420624,0.00013304656828157636,0.3073697649275732
2000,0.04100818773178003,0.03184270018108069,0.23022464308357773,0.24045627715187942,0.2190337648822776,0.00020193069991180317,2.6385978079557564e-05,0.35867863341773465,0.00010448070282182532,0.3263953608049901
2100,0.041259248335104734,0.03803026588491553,0.22538616092771316,0.24055781850122843,0.22224549775265104,0.00020338076345945028,2.7490908030017177e-05,0.3595688193388477,8.342029866009195e-05,0.3391144931841857
2200,0.04289629355030354,0.03890646458575286,0.3047004425948891,0.2394237914274946,0.22868871821873005,0.00021042003120483072,2.808002156070231e-05,0.35982196684652307,4.1271466854903116e-05,0.34889150764330207
2300,0.04541974280026888,0.046515887249282316,0.315321560441566,0.2405290936265239,0.23037077190316627,0.0002107309913709648,2.955380432283149e-05,0.3584375105704569,3.203511197281468e-05,0.3698112075215016
2400,0.04577612647260509,0.05158011935103743,0.3839095827905299,0.2383508008003703,0.23231240526341762,0.00021084529605082167,3.125135767882693e-05,0.35869208309462974,2.739536058031615e-05,0.3685658092605535
2500,0.0467969058966608,0.055307994835761785,0.41220576377808243,0.2392161235470815,0.23500186586085003,0.0002102200506543373,3.1490052412853576e-05,0.35878121372781396,2.9710327494823173e-05,0.38271892483072245
2600,0.0484891758323359,0.06376124759968477,0.47564204093993184,0.23867186874200572,0.23553004960131144,0.00020905559598533352,3.21782363272994e-05,0.35821836416770514,1.711382794144143e-05,0.3950952185940679
2700,0.049574013267350794,0.07328146776087299,0.5470647127666641,0.2381959390309773,0.23721748529186412,0.00021141205933072283,3.295174731841826e-05,0.3567866317011597,3.615392832395949e-05,0.4051067201587703
2800,0.04958584134390114,0.07393662741966754,0.5693240992575611,0.23914035175083354,0.24197716979560968,0.00020885745799636467,3.364320333833956e-05,0.3563678145999561,1.5717059436518673e-05,0.4168460904669203
2900,0.049022638716739,0.08036824284217509,0.6130664078793067,0.2382602748508206,0.24149880212123243,0.00020938715471244794,3.3438536020166506e-05,0.35583685322811703,2.7205496970459456e-05,0.42731492009539485
3000,0.05015186182115306,0.09158478976797838,0.66390463748019,0.23711776053004235,0.24486166969756823,0.0002119940839562723,3.404349993733661e-05,0.3552097655554816,3.70232161249126e-05,0.43574737402031605
3100,0.05049895913448071,0.09724383265836054,0.7163670864339573,0.23744871459479153,0.2519361666208682,0.00021005844957957217,3.4116034594494414e-05,0.35505973824159914,3.691289321176292e-05,0.45190876081035836
3200,0.0509378057305884,0.10143169947947112,0.7819664044354125,0.23644767394470428,0.24747785924153873,0.0002078222963061908,3.448253421099722e-05,0.3548135001913578,2.4818386491036822e-05,0.46190044262773056
3300,0.0522273703060053,0.10789662702207008,0.835517843650871,0.23662510021076227,0.2518507661539097,0.0002086142209521633,3.4304534920848877e-05,0.35188630147520944,2.873996871690399e-05,0.47190562436841715
3400,0.05236394390685109,0.11763505052450163,0.8878753947842848,0.23523576801840188,0.2508127003296206,0.00021163443091689813,3.5143584374879675e-05,0.35249761849982497,1.4010655642378521e-05,0.4772441601763226
3500,0.051538900903282746,0.12530372498221426,0.9662310749950446,0.23596607202034747,0.253186541754761,0.00020751101558688474,3.475384904478357e-05,0.3525222831389866,3.722333410383512e-05,0.4844766673363078
3600,0.052368277407282435,0.13233808478939,1.0178107149436884,0.2358465671799774,0.25301451728422564,0.0002106983676716601,3.504431455358708e-05,0.3507544096663025,2.7688344045637187e-05,0.49223941592863696
3700,0.05196376371529366,0.13692357963379223,1.0745134401242808,0.2349969825172443,0.2595207315940977,0.0002096826980827442,3.4326284700821217e-05,0.3485902787832042,2.6177347671087703e-05,0.5109495025673713
3800,0.05152533894099628,0.14544450579397147,1.1112399306283995,0.23391917088602834,0.2556697403129077,0.00020849891368819243,3.43178683839368e-05,0.34783666732863683,3.4213188102186245e-05,0.505508155882807
3900,0.051846200703060306,0.14594021996762901,1.211619411578796,0.23339988228466604,0.25504074001324073,0.00021075326460794416,3.479841872223662e-05,0.348109590212875,2.5323722064383316e-05,0.5219735943370957
4000,0.053031558152140446,0.15283333487438588,1.2817270555506617,0.23302425608514035,0.2583534776054212,0.00020854196739705964,3.478950286763004e-05,0.3455160957542942,1.735366371194481e-05,0.521656651790839
4100,0.05144054313490179,0.16191310244511203,1.3268099949920618,0.23135000738447664,0.25653577394038307,0.00020578820283636862,3.529964606965985e-05,0.34627717982391665,3.7289789747061104e-05,0.5448083977228984
4200,0.05203540344395615,0.1641996138672847,1.4013886460754983,0.23052475082134433,0.26354359392693505,0.0002103676120209049,3.545435482180641e-05,0.3447408664290289,1.3154675935343108e-05,0.5467250948019766
4300,0.052522157128589333,0.17245219122476013,1.410581978922392,0.22934044968554798,0.26359285163935825,0.00020765997827158297,3.466497684104999e-05,0.3415083777256228,1.2330773849979265e-05,0.5604768240477613
4400,0.0522088294487157,0.1818736738908823,1.4732636417243987,0.22888261265305165,0.2641496823131265,0.0002087278102165841,3.456288625093558e-05,0.34197772425408024,2.1429342787720986e-05,0.5600282693972788
4500,0.05291545989209149,0.1834740674113708,1.5578447053043132,0.22751361222293734,0.2629580290294477,0.0002110407225544823,3.44914898540909e-05,0.3409878074552423,3.577873409190689e-05,0.5607673094560792
4600,0.05330321401208226,0.19075576444955447,1.6180158363771142,0.22673835582097857,0.262386533455461,0.00020737874212154424,3.424046018088122e-05,0.33808488642427836,3.614786969177936e-05,0.5706088086859404
4700,0.052904250404244894,0.20065731468179845,1.6586416456214064,0.2257083230477299,0.2621576882338542,0.00021004202390345524,3.4950278651935316e-05,0.3375401260494455,3.1864437245053856e-05,0.5891741348205414
4800,0.052782879919306025,0.20576684475561388,1.7372768620579044,0.22384787693982952,0.2663505097326799,0.00021049926154002087,3.51784389008454e-05,0.3360960743843775,2.9525996690417925e-05,0.5852552105929285
4900,0.0518437996374936,0.2091248960308961,1.779721202544978,0.22504351303896117,0.2663891518762404,0.00020574539617086295,3.4400953025515305e-05,0.33512509145905156,3.264737372827106e-05,0.5883294287302061
5000,0.05284211170795733,0.21685262267366429,1.8322291884977342,0.2230399371071327,0.26494869831723705,0.0002087262273370836,3.459508428123195e-05,0.3306444449943488,1.6077623279695124e-05,0.6029119157635968
