milliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,58.020755,0.0,2.5,0.0,0.0,0.0
100,59.67518142814049,0.214582833572016,2.0177657294205877,0.018995156864632518,5.782273952549527e-06,0.0
200,61.417674380646346,0.3695013583684696,1.6833502574868164,0.0678495247802771,2.0653702769278125e-05,0.0
300,63.231893246569925,0.4825567690588059,1.4530106345928995,0.13716191973206782,4.175224760639084e-05,0.0
400,65.10654144420565,0.5661927232518427,1.295974113956215,0.22034850459010363,6.7073580243973e-05,0.0
500,67.03403019130022,0.6291338347614912,1.1905761158357642,0.31279717320370554,9.521364403672477e-05,0.0
600,69.00944828573112,0.6775087232112985,1.1215616400537114,0.41128013625151305,0.00012518982163908053,0.0
700,71.02979582824771,0.7156300320218854,1.0781849716878487,0.5135418787790929,0.00015631549282917002,0.0
800,73.09342924466542,0.7465359570478367,1.0528768421744072,0.6180109852218969,0.00018811230253617942,0.0
900,75.19966511927785,0.7723686954590675,1.0403065923534516,0.7235977311637045,0.00022024853969764897,0.0
1000,77.348498983133,0.7946407727130396,1.0367191155637745,0.8295511450620624,0.00025249562116296404,1.0
1100,79.4855054546518,0.8135991220764234,1.0393875311802956,1.3867700225440265,0.000284682976514575,0.9656054448061991
1200,81.55980061694048,0.8293632986641899,1.0461304267106992,1.912183536741301,0.0003166416297049659,0.9323938605771903
1300,83.57711595644487,0.8427087131170626,1.0553609400067552,2.406954074378364,0.0003482373719592297,0.9003245697134643
1400,85.54310657546655,0.8541968034084679,1.0660023065457083,2.8722969574418453,0.00037937493688723297,0.8693582914639053
1500,87.46329707913247,0.864240915154472,1.0773254417126212,3.3094486235385827,0.00040998665700921487,0.83945707993057
1600,89.3430468559951,0.8731476281442292,1.0888468613415063,3.7196453374012433,0.0004400253761625936,0.8105842991644108
1700,91.18753468329476,0.8811462936643717,1.1002562072001676,4.104108857831617,0.00046945930887005256,0.7827045849707426
1800,93.00175867822257,0.8884117269967531,1.111361265243835,4.46403682014694,0.0004982680044279188,0.7557837847030179
1900,94.79053729707833,0.895081236007251,1.1220468322942407,4.800595423754196,0.0005264392769538265,0.7297889144018116
2000,96.55851840461499,0.9012631208471723,3.632254631530345,5.114916294453543,0.0005539676175333472,0.7046881268710893
2100,98.06235017474748,1.1071795029486027,3.157706541085568,5.425868143226892,0.0005862633751785154,0.6804506924174822
2200,99.52628349298402,1.2532830267645625,2.827081331793101,5.744250438839896,0.0006262956798204883,0.657046874982233
2300,100.94695911330294,1.3570257824227743,2.5973012045282946,6.061741132925068,0.0006712282364565804,0.6344480209264894
2400,102.32379395305271,1.430708618708397,2.438123218818926,6.372762068851882,0.0007190743940190856,0.612626445123989
2500,103.65801997997585,1.483031330743505,2.3282713285761165,6.673644122239313,0.0007684423951763392,0.5915554134463813
