milliseconds,T,B,E,R,V
0,2.9319064826285226,0.000527983589845262,101.129134644635,0.9952636089690406,0.0
100,3.175928690550049,-0.0013624230085478313,116.07172935613632,1.363602462412887,0.0
200,3.1242054837857824,0.00022085465832868598,123.08835388421356,1.3717375569013692,0.0
300,3.064774957736276,0.003381092659857559,134.0546854770198,1.4877345697440614,0.0
400,3.2756337202460872,0.002033521406092659,140.44016155865583,1.6638499920096586,0.0
500,3.3079038873397573,0.0039443172780624265,145.5633031051387,1.5236691668432518,0.0
600,3.3731492348425953,0.008020458843475482,148.81828403809618,1.6275963469051196,0.0
700,3.479081376181457,0.009773157457533488,151.68615168688103,1.9724482388649525,0.0
800,3.557981551158608,0.004615559293766199,157.97140227994012,1.9086884051364954,0.0
900,3.6495450553771107,0.008156864641091274,158.07099971505593,2.064779190441803,0.0
1000,3.504362282176861,0.010594964727994817,162.108281200713,2.653713243859365,0.0
1100,3.650323039885643,0.015266803013008418,167.00202671744262,2.5635408212752218,0.0
1200,3.7997085467940375,0.014603800822565875,169.12265102185538,2.738507087356748,0.0
1300,3.728946035313025,0.01293895403411248,168.10211423685388,2.7097187863304177,0.0
1400,3.956297520032743,0.0182903603051049,171.63234140358713,3.3301562238864344,0.0
1500,3.915915361740766,0.015042437604548004,175.46125942667047,3.164507293896892,0.0
1600,4.040574716730992,0.022051463357186534,175.28979659618778,3.2865925555979123,0.0
1700,4.285821694007759,0.017923404680652455,176.76225990943925,3.8277379096546285,0.0
1800,4.320315064863057,0.02238738519787903,178.40714840811998,3.6128920765129946,0.0
1900,4.285763316032349,0.023156206396948733,181.42577947024412,3.966900449710815,0.0
2000,4.431405263829099,0.028034445065753102,181.600283882615,4.214225485410744,0.0
2100,4.356682161356428,0.0298703571236081,183.5089128991043,4.508672950677561,0.0
2200,4.466379032367255,0.030363423342112457,185.04649556788817,4.317752194520503,0.0
2300,4.701189456047754,0.031233894080168155,185.7924956629985,4.478428706376924,0.0
2400,4.816679325677552,0.03527273395569953,188.02575229755308,4.985497887227846,0.0
2500,4.782480833642712,0.036351806092908695,187.7091400792429,5.161936538496359,0.0
2600,4.813043188921229,0.038471596532104246,185.81986344736973,5.057748124663974,0.0
2700,4.975540977484607,0.040020404948114076,189.7716154730858,5.5556711333493,0.0
2800,5.074752198558379,0.04359829877988941,187.3030314137063,5.521719878686429,0.0
2900,5.2018257879963254,0.04564955678187601,189.16623926115042,5.729651611708455,0.0
3000,5.34576062110179,0.046132763825113596,192.434684844372,6.072917601101328,0.0
3100,5.348714835525949,0.05083858288573262,190.62201822315322,6.305414641305572,0.0
3200,5.655218728667509,0.05274723890319686,190.24361370057602,6.270056683474741,0.0
3300,5.556327282561938,0.05670017649312953,194.2238686477458,6.667849674149927,0.0
3400,5.869926273604235,0.056868411909739305,191.50105957077508,6.677690526593914,0.0
3500,5.856668340159303,0.060498086917715646,194.4928153776103,7.032271300873271,0.0
3600,5.909114956604369,0.06792672649804524,193.74894250356718,7.324902593900635,0.0
3700,6.000560998097074,0.06722079797033922,194.64891653509125,7.409319582306964,0.0
3800,6.186981908368377,0.07428887539598886,193.6054457420854,7.314684992237279,0.0
3900,6.328750936337259,0.07333215009999491,196.28743516199555,7.884128525968578,0.0
4000,6.557518869713527,0.07678859873645062,196.2064594656924,8.200672564620657,0.0
4100,6.6891394960378125,0.08007419948203208,196.43518056170873,8.090438426953769,0.0
4200,6.6545576362176,0.08846220344694156,195.8070150802492,8.292999269229968,0.0
4300,6.9149771195913265,0.08831731376981276,194.0705065645141,8.489811214941545,0.0
4400,7.106607501637729,0.09426352214865263,195.8604501923534,8.804219686456085,0.0
4500,7.042465920026311,0.099890702157561,197.43166256631798,8.76709623999172,0.0
4600,7.296499690778278,0.10378080545071647,196.16030312902592,9.355756474280774,0.0
4700,7.343688391945555,0.10430644300428539,195.6571148620649,9.12818005792176,0.0
4800,7.54301933722404,0.10981898410766902,194.57783887135201,9.263778058381732,0.0
4900,7.553892426677178,0.1170830167942589,197.6349301735097,9.517791869797664,0.0
5000,7.729041600058531,0.12464807022862345,197.71907566503404,9.987015403424717,0.0
