milliseconds,T,B,E,R,V
0,3.0978499343533246,0.0034632030152480877,97.73375675063124,1.034789043660404,0.0
100,3.0773279614308193,0.0032721840872004682,113.45681635547533,1.2631354453994814,0.0
200,3.1653475099446196,0.0033780683945190547,124.6774245243741,1.3092754377878852,0.0
300,3.147207559734018,-0.0005801961441915431,133.67159677948274,1.6000180679380243,0.0
400,3.1624405996321845,0.004897718054220585,139.69065960239595,1.589748811438715,0.0
500,3.4280475997227637,0.0064587170287854125,145.5663806828378,1.553123428076975,0.0
600,3.4570084397502,0.005824618044433359,149.62935389532436,1.9272760252382288,0.0
700,3.4141129670732235,0.00806152372231421,152.2966177366019,2.1235077701885583,0.0
800,3.6014097187226843,0.005369153430780675,156.71281426133336,2.016238239511577,0.0
900,3.6516563019991244,0.012674675800055548,160.45639160143682,2.2830727624853044,0.0
1000,3.723218229418613,0.011869030518968728,163.8019479346112,2.169247061917953,0.0
1100,3.6181052604939516,0.011082972736058091,166.0594972705098,2.5081612114954406,0.0
1200,3.725486310464674,0.00999640649315301,166.5301492499651,2.4987210188476237,0.0
1300,3.7719869139062454,0.014969968309449374,169.87209893483123,3.17408448132144,0.0
1400,3.839415557477812,0.016814752654600213,174.27805684360368,3.0859394483588463,0.0
1500,4.0050348244941,0.01784949563163477,172.38193312247378,3.3255411682912475,0.0
1600,4.0495772504347665,0.015949253829699153,176.90699129164776,3.187877794685561,0.0
1700,4.023782249938775,0.019001629163159055,177.47256389441154,3.828400993428292,0.0
1800,4.185165464364303,0.020484641146674233,177.19282078428543,3.5481749492261194,0.0
1900,4.2072870695115006,0.025305348713080468,181.59769527203676,4.000196268072514,0.0
2000,4.441527735722724,0.026697747758199344,180.51736388158403,4.363046101115297,0.0
2100,4.577108038549998,0.029288975476192997,183.95429022667219,4.572007102929977,0.0
2200,4.641780919046537,0.026196184350524534,182.17716488907087,4.73613607568026,0.0
2300,4.5637588617737395,0.03415523541157326,183.16782067960858,4.757083871464288,0.0
2400,4.80616942835357,0.03312110197828216,183.70005700066142,4.8869682851336185,0.0
2500,4.787601417494596,0.032871991033259364,186.32861999935756,4.838389443334511,0.0
2600,4.9567076827666865,0.039615036502894344,187.38244111343272,5.344629935362074,0.0
2700,5.104905837746074,0.038762641639828045,189.52451705640883,5.49082132930393,0.0
2800,5.158354778908691,0.04078344076859015,187.59669361278608,5.735997971604303,0.0
2900,5.273952833631143,0.041684220558277814,187.6244799531768,5.729391178506066,0.0
3000,5.223579820965258,0.04429847277224155,190.9054010713255,6.22898332589781,0.0
3100,5.373484336944101,0.05055169711209166,192.842289743435,6.463977657125318,0.0
3200,5.558584661722874,0.05496651560984346,192.8311464394984,6.308333341441679,0.0
3300,5.597832568128197,0.0593937511680269,193.937800279767,6.424824037880174,0.0
3400,5.704729799284968,0.0618579612880573,190.72467909266703,6.6499368267078625,0.0
3500,5.98448747625706,0.06093691970833046,192.18641999154505,6.951754496406501,0.0
3600,5.887367611970847,0.06175888477369081,194.36097800825243,6.97966923885632,0.0
3700,6.23640583587604,0.06558585432504245,194.67033276710072,7.179346223411043,0.0
3800,6.233927723183048,0.06853911917084426,195.73981340687888,7.317884098430312,0.0
3900,6.470681403953936,0.07715067681174606,194.30986236759972,7.61882873531681,0.0
4000,6.521715938375139,0.07949949319093555,196.66379918072758,7.717158218135112,0.0
4100,6.710419312699609,0.08433875611343311,193.50225512824335,8.331519687998183,0.0
4200,6.706572732485003,0.08515340108084485,194.96011550068224,8.587716864726717,0.0
4300,6.941449271289059,0.09244997900005121,196.9539558904423,8.361773372146247,0.0
4400,7.000427354896278,0.0961621280676766,196.46713710177684,8.562664520678691,0.0
4500,7.007265615714669,0.09634672777109596,194.91615712988337,8.793678919082668,0.0
4600,7.334269244759221,0.10176392361104772,196.47124934195656,9.044044385498387,0.0
4700,7.489086106654912,0.10879522106852298,195.43901795805382,9.433295518135177,0.0
4800,7.502160334342973,0.11121869459733036,198.0712253796409,9.465478231712897,0.0
4900,7.623908082838586,0.11468629967803877,196.6401117993494,9.927580937337387,0.0
5000,7.863958521562933,0.12548940794957594,197.44953030887737,9.72375893963109,0.0
