milliseconds,T,B,E,R,V
0,3.10873380410639,0.0006482734609011991,101.85669310589084,0.8070893385451635,0.0
100,2.983798050483709,-0.0018520300546486007,114.32047361154433,0.985219568794017,0.0
200,3.1870421683696657,0.0010872562960564298,126.18923509982943,1.1021898169425297,0.0
300,3.08594297142734,0.0032142585753441,131.55608283060295,1.4578930423053946,0.0
400,3.21552202025497,0.0058496115233634925,139.73853786081415,1.6760378743286581,0.0
500,3.345520013983986,0.0032043317288125363,144.7970261419683,1.7307149260112218,0.0
600,3.3521332214628075,0.009178861780327455,148.18592459556425,1.6846268690634127,0.0
700,3.353025982367365,0.009043132026555939,151.925015206996,1.8480956559450428,0.0
800,3.394627353562352,0.011102125575540916,158.82257300701124,2.3441138055745774,0.0
900,3.500628949330083,0.008865198387070181,161.6333897699912,1.982806278383555,0.0
1000,3.57100479430356,0.008073003348106362,162.7545392951038,2.4606208511066674,0.0
1100,3.826084003766174,0.01343709083467351,165.5770515243047,2.574551480711082,0.0
1200,3.7619107611976417,0.0157315908827626,166.75852856709713,2.740694923025496,0.0
1300,3.8770353391018446,0.014664452382789947,169.13396201294412,2.7663402113287514,0.0
1400,3.912161696723511,0.01625552499522008,171.23582723803509,3.2381226024015866,0.0
1500,3.9585953783705845,0.019887007646993544,173.0615427796322,3.3939789883963463,0.0
1600,4.188005063983945,0.018661245105573793,175.45018164720437,3.480431865998944,0.0
1700,4.042700438134905,0.01956608597113457,175.20954559016792,3.7341950363776366,0.0
1800,4.152677862345705,0.019667949239057868,180.5480256856379,3.826614185335214,0.0
1900,4.251616248343403,0.023295641759195736,179.36056655442513,3.7526999494628774,0.0
2000,4.474818404420387,0.02311757829283348,181.27273828913192,4.389448687956277,0.0
2100,4.4463799721907105,0.028820203447176715,184.20594205212385,4.525679021747275,0.0
2200,4.467278645381233,0.027899249458494653,185.28681919777122,4.620086177156414,0.0
2300,4.745326150936465,0.03224950849410107,185.81704120431496,4.937187029106182,0.0
2400,4.742791227556267,0.031192073886730357,186.74733482097832,4.8247361126256765,0.0
2500,4.834535444369008,0.03722630323902219,187.32034191093229,4.831664966827924,0.0
2600,4.8571602553463125,0.035132592527282284,185.5563001938468,5.385819314577859,0.0
2700,5.159492655849721,0.0391530492942761,188.88874861329185,5.234235616830974,0.0
2800,5.236148867763311,0.04517637469513574,189.71688947213065,5.460418345483661,0.0
2900,5.121513527820721,0.04166636503433166,188.7722615262103,5.753633476049868,0.0
3000,5.197712986308691,0.05025516331452122,192.57711996609032,5.808354805593726,0.0
3100,5.469092438079751,0.04718700726314638,189.90091295447732,6.317856011839594,0.0
3200,5.436619632922069,0.05278125457669929,192.22724077758534,6.310906343063179,0.0
3300,5.525460961505656,0.05275597880109929,190.21093607105044,6.370824473656222,0.0
3400,5.788913136414016,0.05793004778618501,190.65850697036984,6.620128142149822,0.0
3500,5.930119734964844,0.05896976084193365,194.9607455267843,7.173644554602774,0.0
3600,5.894466626063222,0.06793577959578327,194.86213497141017,7.422520723774493,0.0
3700,6.061846987481411,0.07130158488069605,195.8382937648679,7.549906823715003,0.0
3800,6.2040282975690415,0.07325539985783852,193.5035008224191,7.5159036465186855,0.0
3900,6.384423775291622,0.07545327931908348,194.27041913033898,7.828970899920895,0.0
4000,6.3510897560477755,0.07975685665642207,194.52066277869577,8.022856186242077,0.0
4100,6.689417947557792,0.08515624236660137,195.019529314532,8.00181583858736,0.0
4200,6.62641071342539,0.08497676838159574,197.80635550964286,8.560399507858863,0.0
4300,6.710186979499441,0.08861710435305203,196.89586833379917,8.721222984349506,0.0
4400,6.997506994128559,0.0946555300537092,195.7787712520667,8.844819873578599,0.0
4500,7.167944275658797,0.10198064241843655,197.1947198988813,8.658023974277445,0.0
4600,7.32681654411282,0.10453474557754124,195.3197016696157,9.161420750147995,0.0
4700,7.448784401449866,0.1094922833126977,196.79791090681698,9.266028994567087,0.0
4800,7.509549785982473,0.10914853241235377,194.924617035867,9.303709046963842,0.0
4900,7.527114524286986,0.11969696899066994,197.3233190340633,9.865568572095837,0.0
5000,7.857977400586239,0.11994296100224842,199.37447823747482,10.031699227967287,0.0
