milliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
3600,0.9799501946744338,0.04921191493382991,4.160891542713478e-05,0.5076806466633356,0.25,0.24779747758910603,0.08936174031447064,0.4836993272887239,0.9903209801835723,9.136031186706186e-05,0.9357225649617685,-0.008452050431834354,0.02728471709064332
3700,0.978293160369604,0.051624378662802825,4.112708484023356e-05,0.5003877134638308,0.25,0.24774650179997182,0.09002638092678752,0.48381625661478284,0.9903205275066377,-0.00017654533792114594,0.9355722907211073,0.013567024763964222,0.02723823012302023
3800,0.9774383010621014,0.05171378907715141,4.095460674621428e-05,0.49511126198762373,0.25,0.24767369067388992,0.09028306515553079,0.48388032670800174,0.9903381382615232,-0.00017905965425018497,0.9356624061694037,0.005655753258278195,0.027234274999019436
3900,0.9763500190224685,0.05412407375404747,4.114780982877794e-05,0.4929530067508498,0.25,0.2476565829848552,0.09073658313473269,0.4839197404053501,0.9903364739769415,0.0001322010489394094,0.9354651058777578,-0.0004046178066059187,0.027210659223740167
4000,0.9755271346594088,0.05446854157487564,4.0791831205745654e-05,0.48725951056145284,0.25,0.2476149205093123,0.09092408756142913,0.48404705093102224,0.9903507104648829,4.2302888818467186e-05,0.9354085167895222,-0.005386389301463239,0.02722807728788411
4100,0.9742691787717254,0.055681928982086126,4.0921120978066605e-05,0.48009079107400976,0.25,0.24753242128051373,0.0914120624670802,0.4840258378148665,0.9903626672400484,-3.085908917288316e-05,0.9355373213062514,-0.006881697186125275,0.027195984226350466
4200,0.9739546285135628,0.0558951719300869,4.061169717169292e-05,0.47804848402513894,0.25,0.247487262433876,0.09196867861521878,0.4842036567235606,0.9903721976335514,0.00031956599118021484,0.9353232902899126,0.0006873312789576346,0.02720754165325855
4300,0.9722581733264987,0.05796217198168036,4.084388457237048e-05,0.47463570613418127,0.25,0.24744554080106274,0.09249444280648464,0.48419082265679153,0.9903785358967117,0.00019498389049110116,0.9352841442277793,0.01634314016830727,0.027194354202312154
4400,0.9715510255297163,0.05934203635398474,4.0723728141797084e-05,0.4668282134654208,0.25,0.2473895859149974,0.09242806306076731,0.484350711920732,0.9903828555772476,-0.00030186010704584044,0.9353196233491203,0.0035663758902149054,0.027167597671754886
4500,0.9707379836494049,0.06132070831457433,4.075128687232122e-05,0.4650579868919201,0.25,0.24731629849942566,0.09323315225472845,0.48434646057644615,0.9903889886184655,0.00011600761262550221,0.9351533418495178,0.0016764499223824057,0.027144189283526014
4600,0.9690153293715406,0.061202353180499484,4.0504967623419064e-05,0.45916145631210353,0.25,0.24724731000618597,0.09313621518781601,0.4843813755092244,0.9904028645810179,4.631732900006537e-05,0.9351004616060008,0.01725994881024495,0.027120514159158362
4700,0.96797327119179,0.06352926953918775,4.047387819661894e-05,0.45478154749530086,0.25,0.2471623109227752,0.09350382046651363,0.48445474626402696,0.9904076645329656,9.839574497709479e-05,0.9351728726457417,0.005723097972626675,0.027111418297402982
4800,0.9668568634434638,0.0638643504114046,4.048246261657121e-05,0.44976341553421106,0.25,0.24711620551887203,0.09368521645917641,0.48450910235011635,0.990425084202351,-0.0001723590724891764,0.9351619618435562,0.006153580974251309,0.02713529732776576
4900,0.9663926813353138,0.06608942295531468,4.0128548594248844e-05,0.440628707062305,0.25,0.24703630041713864,0.09430721504438351,0.484649962103532,0.9904270050276391,0.0003693646733981489,0.9350431868554573,-0.008874126420030132,0.02711817699499389
5000,0.9649592379168306,0.06580845859236507,4.0187380780757e-05,0.4375328317771159,0.25,0.24692696056427835,0.09461041514974526,0.4847028638784981,0.990434132044732,6.318577213771883e-05,0.9348726347932873,0.0012881406244770965,0.02710886913574097
