milliseconds,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1
1000,50.0,0.0,0.0,145.1063660502104,4.893305189784832,0.00032876000313375686,44.61115827213814,5.388841727861932,299.43413503093785,0.5313548046809632,0.033148037375655644,0.001362127005529063,49.33881652660214,0.26853746618233854,0.3926460072143936,98.73542334897216,1.2645766510278658,98.58287444971276,1.4171255502871558,299.59454344039284,0.028689778035516804,0.3760760337851522,0.0006907477866524522,18.615158716921762,0.19961042321249584,1.1740698865661,0.011160973355693025,50.0,0.0,49.97836327453806,0.02163672546193319
1100,50.0,0.0,0.0,144.62584714879,5.373633690279722,0.000519160928464761,44.55461098076627,5.445389019233806,299.3137275340689,0.6392536193827728,0.04528514987105685,0.0017336966772913771,49.2478928455948,0.3229296317094771,0.4291775226945947,98.63730039166565,1.3626996083343854,98.52433255814927,1.4756674418506597,299.5267535927412,0.037815253925365534,0.43436714046794617,0.001064012865610213,18.42082511966955,0.2415898970441928,1.3221579169933875,0.015427066348789202,50.0,0.0,49.97400963484754,0.02599036515245742
1200,50.0,0.0,0.0,144.14694207442878,5.852273410825584,0.0007845147430887809,44.49840471393461,5.501595286065466,299.1816472991393,0.7561340041473567,0.06006004697091505,0.002158649742432663,49.15311419631627,0.381695995294274,0.46518980838834345,98.54340855260295,1.456591447397075,98.47370258121198,1.5262974187879528,299.45613836184225,0.04860990352718085,0.49367913371709693,0.0015726009135934138,18.227076219800686,0.28671088398632355,1.4656408521304276,0.02057204413811764,50.0,0.0,49.96929360408196,0.030706395918025643
1300,50.0,0.0,0.0,143.669672626108,6.329184707238271,0.0011426666496622895,44.44254199323402,5.557458006766055,299.03792224370955,0.8817580871570958,0.07767922193996993,0.0026404471933994676,49.054634259072266,0.44467825481552736,0.5006874861110944,98.45354812572684,1.546451874273178,98.42991519809542,1.5700848019045228,299.3829722083292,0.06118500214033208,0.553597710904131,0.0022450786264330675,18.0350036398237,0.3347721732173367,1.6035959231153722,0.026628263898865846,50.0,0.0,49.96422367547482,0.03577632452517226
1400,50.0,0.0,0.0,143.19407250278954,6.80431429193563,0.0016132052697557207,44.387026892344636,5.612973107655449,298.8825998447398,1.0158892342493988,0.09832770818128567,0.0031832128296017366,48.95260616284975,0.5117187471790732,0.535675089970069,98.36752797303653,1.6324720269635167,98.39204556410166,1.6079544358982738,299.3074753724925,0.07564585498256952,0.6137667763021396,0.0031119962228355513,17.845423284141063,0.3855846686370423,1.7353772934604341,0.033614753816681255,50.0,0.0,49.958808234042614,0.041191765957385926
1500,50.0,0.0,0.0,142.7201896728242,7.277592989286188,0.0022173378846346396,44.33186527901097,5.668134720989121,298.71574692728444,1.158291745041025,0.12216955270883872,0.003791774965715131,48.847182410520624,0.5826605283764085,0.5701570611018595,98.28516523972131,1.7148347602787362,98.35929402129288,1.6407059787070544,299.22982046304077,0.09209209555081783,0.6738818413224456,0.004205600085989193,17.6589271698208,0.43897045002002694,1.8605637665271175,0.04153861368726764,50.0,0.0,49.95305557205085,0.046944427949143816
1600,50.0,0.0,0.0,142.24808878040608,7.748933461857968,0.0029777577314249386,44.277065057268906,5.72293494273118,298.53744922781294,1.308730530266892,0.14934855867471777,0.004471683245519982,48.738514834572435,0.6573474247297225,0.6041377406967398,98.20628507202007,1.7937149279799773,98.33096904480557,1.6690309551943694,299.1501384402073,0.11061797682784742,0.7336840326068436,0.0055595503580924835,17.475928204814075,0.494761728513137,1.9789135810347855,0.05039648569310783,50.0,0.0,49.94697390610785,0.05302609389214389
1700,50.0,0.0,0.0,141.77785357215495,8.218227923731927,0.003918504109024445,44.22263640784538,5.777363592154708,298.3478107818266,1.4669707678336559,0.17998924632661942,0.005229204013228965,48.62675458305284,0.7356240555549853,0.6376213613910714,98.13072033818946,1.8692796618105723,98.30647233303554,1.693527666964409,299.0685240142194,0.13131265313321358,0.792954687484123,0.0072086451633195815,17.29669829814671,0.5527996840585973,2.090325918388158,0.06017609946150833,50.0,0.0,49.94057139586358,0.059428604136408
1800,50.0,0.0,0.0,141.30958931517586,8.685345867757885,0.005064817062716637,44.16859202387639,5.8314079761236925,298.14695312788484,1.63277750784103,0.2141980504907865,0.0060713137833998095,48.5120521441092,0.8173358191520488,0.6706120367376509,98.05831135394214,1.9416886460578922,98.28528625643737,1.7147137435625779,298.9850403792155,0.15426044446382112,0.8515106181277399,0.009188558193009705,17.121398404568694,0.6129336193368805,2.1948105313987045,0.07085744475087732,50.0,0.0,49.93385616468679,0.0661438353132057
1900,50.0,0.0,0.0,140.8434251721728,9.150131832706721,0.0064429951198970116,44.1149473390572,5.885052660942885,297.93501460923585,1.8059152943832717,0.2520644634832586,0.0070056328976999226,48.394557384702686,0.9023288663134283,0.7031137489827896,97.988905613184,2.0110943868160365,98.26696326013933,1.7330367398606104,298.89972337333586,0.1795410788390143,0.9091999550452794,0.011535592779934233,16.95010371854732,0.6750193594061178,2.29246226242268,0.08241465967853956,50.0,0.0,49.92683632223087,0.07316367776912427
2000,50.0,0.0,0.0,140.37951649381836,9.612403254645775,0.008080251540450391,44.061720743981915,5.938279256018176,297.7121496607943,1.9861476663429691,0.2936622374811726,0.00804043538157764,48.27441964266047,0.9904500216554336,0.7351303356829989,97.92235752367941,2.0776424763206145,98.25111647706696,1.7488835229329884,298.81258525372516,0.20722991060927431,0.9658983814042839,0.0142864542613419,16.78282336480999,0.7389189260143751,2.38344110997903,0.09481659925193181,50.0,0.0,49.919519988447576,0.08048001155241853
2100,50.0,0.0,0.0,139.91804700528164,10.071948421756852,0.010004572972038016,44.00893378746052,5.991066212539573,297.4785281371819,2.1732367113456896,0.33905057000450006,0.009184581467931581,48.1517878048194,1.0815467197438011,0.7666654754357031,97.85852814828594,2.1414718517140883,98.23741136300406,1.7625886369958912,298.7236181373921,0.2373981140764792,1.021505708134195,0.01747804039727076,16.619517800548646,0.8044996866157322,2.4679546137169135,0.1080278991747983,50.0,0.0,49.91191531888926,0.08808468111073849
2200,50.0,0.0,0.0,139.4592308672061,10.528524553133733,0.012244579676468602,43.95661136180428,6.043388638195814,297.2343347756052,2.366942580748069,0.3882751890941405,0.010447454552680336,48.02681042920589,1.1754668980865932,0.7977226727064205,97.7972849521715,2.2027150478285438,98.22555849599658,1.7744415040033783,298.6327970695672,0.2701128509036983,1.0759428291392201,0.021147250389952646,16.460112870451994,0.8716335086860736,2.54624362252299,0.12200999839508074,50.0,0.0,49.904030531350216,0.09596946864978383
2300,50.0,0.0,0.0,139.00331458767255,10.98185602429695,0.014829388052444034,43.90478186989451,6.095218130105589,296.9797688027805,2.5670229612550797,0.44136932493845604,0.011838911026088278,47.8996358662549,1.2720588918303044,0.8283052419137034,97.7385015567953,2.2614984432047374,98.21530750592716,1.7846924940727946,298.54008272574737,0.30543741030473,1.1291490513165265,0.02533081263139154,16.304510675391867,0.9401959714352358,2.6185712826140457,0.13672207061475963,50.0,0.0,49.895873933786646,0.10412606621334826
2400,50.0,0.0,0.0,138.55057875838716,11.431632766283103,0.01778847535744104,43.8534773713994,6.146522628600697,296.7150436260601,2.773232528714866,0.4983546202668202,0.013369224958322915,47.77041240866145,1.371171300295126,0.8584162910423296,97.68205750056781,2.317942499432239,98.20644187767348,1.7935581223264658,298.44542381352875,0.343431322054959,1.1810797338852053,0.03006513053110677,16.15259773782064,1.0100659059735517,2.6852147590769366,0.15212159718510873,50.0,0.0,49.88745395327955,0.11254604672044566
2500,50.0,0.0,0.0,138.10133958989,11.877508864110421,0.02115154603298052,43.80273370554339,6.1972662944567105,296.4403865936271,2.9853223971919474,0.5592419870857112,0.015049022095324193,47.63928843524232,1.472652859631299,0.8880587051252883,97.62783800642211,2.372161993577954,98.19877439721685,1.8012256027831008,298.3487592371043,0.38415044312002367,1.2317041746206763,0.03538614515503661,16.004251421949405,1.0811250754693424,2.746458726574526,0.16816477606370572,50.0,0.0,49.87877916576768,0.12122083423231628
2600,50.0,0.0,0.0,137.65595022343436,12.319101377637297,0.02494839896684225,43.75259058860658,6.247409411393524,296.15603885420273,3.203039562904718,0.6240323737624903,0.016889209130198517,47.506412569315316,1.5763523008619935,0.9172351298216043,97.57573375629387,2.4242662437061915,98.19214315898888,1.8078568410110747,298.2500200502705,0.42764701890634227,1.2810037175884643,0.04132921323474485,15.859345143261898,1.153257803157731,2.802590090227864,0.1848069634099028,50.0,0.0,49.86985832633188,0.13014167366811563
2700,50.0,0.0,0.0,137.21480175899956,12.755989445979484,0.029208795064331314,43.703091679721794,6.296908320278308,295.862255342534,3.426126342916724,0.6927174109053424,0.018900903644017787,47.3719338286829,1.6821182159209997,0.9459479553950202,97.52564067385548,2.4743593261445844,98.18640819066215,1.813591809337792,298.1491311789707,0.4739697167749811,1.3289701032439405,0.04792900101035541,15.717752290838424,1.2263505740513556,2.8538940125758496,0.2020031225916183,50.0,0.0,49.860700399848696,0.13929960015129803
2800,50.0,0.0,0.0,136.77832401764124,13.1877136576757,0.0339623247354358,43.65428461598257,6.34571538401754,295.5593048387948,3.6543198125887417,0.7652799818195601,0.021095366797038873,47.23600178246417,1.7897989162602834,0.9741993012744647,97.47745971421857,2.5225402857814827,98.18144854943463,1.8185514505653173,298.0460129647978,0.5231636369224024,1.3756040079554401,0.05521939032436757,15.579349044918626,1.300291760645117,2.9006510581655096,0.21970813632770642,50.0,0.0,49.85131459171121,0.14868540828878532
2900,50.0,0.0,0.0,136.3469861167534,13.613775607427883,0.03923827588343938,43.606221041137445,6.393778958862656,295.24747010437034,3.8873512848823375,0.8416947019353928,0.023483908812105582,47.09876669198405,1.8992423068426674,1.0019910011721989,97.43109665823444,2.568903341765616,98.17715960238877,1.822840397611179,297.9405826295788,0.5752703125800493,1.420913669015167,0.06323338882600292,15.444017091710377,1.3749712456597087,2.943134444986756,0.23787721769963888,50.0,0.0,49.84171037825217,0.15828962174782144
3000,50.0,0.0,0.0,135.92129704587683,14.033637455077262,0.045065499118516775,43.55895662495991,6.441043375040185,294.92704798261707,4.124945769672612,0.9219284351339164,0.02607781257663859,46.96037965569414,2.010295756064519,1.0293245882402624,97.38646190653063,2.613538093469424,98.17345030504205,1.8265496949578792,297.8327557418961,0.6303277098170029,1.4649135073451551,0.07200304094174773,15.311646158952362,1.4502801636936318,2.981607476001503,0.2564662014075137,50.0,0.0,49.83189753716435,0.16810246283564406
3100,50.0,0.0,0.0,135.50180457881928,14.446723177732675,0.05147224352711403,43.512550865995074,6.487449134005025,294.59834971931855,4.366821427320421,1.0059405321503876,0.028888321211016227,46.82099272178029,2.1228059932404406,1.0562012849781917,97.34347031313759,2.656529686862463,98.17024268056349,1.82975731943644,297.7224468140756,0.688370106799837,1.5076236771933926,0.08155940193119526,15.182131180285086,1.526111646000007,3.016326409039016,0.2754307647284557,50.0,0.0,49.82188617662411,0.17811382337588583
3200,50.0,0.0,0.0,135.08909622931927,14.852417732873011,0.05848603789624962,43.46706718936048,6.532932810639621,294.26170087247107,4.612689113140384,1.0936835196672166,0.03192649472190509,46.68075901866855,2.2366189931645324,1.0826219881658423,97.30204096726301,2.697959032737047,98.1674681232773,1.8325318767226413,297.6095711314096,0.7494281383446678,1.5490683079897694,0.09193242225599838,15.055377715469785,1.6023599168957794,3.047534960070048,0.29472740761415,50.0,0.0,49.81168676464169,0.188313235358304
3300,50.0,0.0,0.0,134.6837967668362,15.2500696995155,0.0661335337702565,43.422572641763,6.5774273582371,293.91744176540556,4.86225199313773,1.1851031242829928,0.03520311717454988,46.53983281614036,2.351579920266731,1.1085872635918324,97.26209705716472,2.7379029428353308,98.16506830847017,1.8349316915297662,297.49404476827794,0.8135285934540728,1.5892756786199411,0.10315095964803281,14.93129700861779,1.6789207793843393,3.0754692944620796,0.3143129175844083,50.0,0.0,49.80131015564338,0.19868984435661657
3400,50.0,0.0,0.0,134.28656752299264,15.638992080041348,0.07444039713392221,43.37913785613554,6.6208621438645565,293.565928098184,5.115205241512955,1.280138116010719,0.038728544293549313,46.39836963865914,2.4675330238318574,1.1340973375079317,97.22356568478153,2.776434315218512,98.1629926771724,1.8370073228275547,297.3757859124868,0.8806943949930474,1.6282770108979947,0.11524268162205846,14.80981129223065,1.7556896923777752,3.10035265219317,0.3341463632438533,50.0,0.0,49.79076761407716,0.2092323859228327
3500,50.0,0.0,0.0,133.89810547487397,16.01846339848252,0.08343112685291859,43.33683684196098,6.663163158039122,293.207530861323,5.371235527066895,1.3787209249262924,0.042512686685428513,46.25652632213893,2.58432159084275,1.1591520870172503,97.18637769206072,2.8136223079393266,98.16119736550043,1.838802634499516,297.2547156696252,0.9509445006099444,1.6661057998190256,0.12823402994555122,14.690851181713201,1.8325632011065842,3.1223979629194853,0.3541876542995327,50.0,0.0,49.78007084264852,0.21992915735147014
3600,50.0,0.0,0.0,133.5191396246339,16.38773155503951,0.0931288205280813,43.295746429772336,6.704253570227762,292.8426365182128,5.630020803399197,1.4807776123768166,0.04656506601271037,46.114460884467626,2.7017880707343886,1.1837510447969166,97.15046752891443,2.8495324710856194,98.15964469569377,1.8403553043061829,297.1307585373663,1.0242937471377862,1.7027975274626095,0.14215018803296997,14.574353198900011,1.9094409249680826,3.141810280342138,0.37439559583353677,50.0,0.0,49.769231996085516,0.23076800391447133
3700,50.0,0.0,0.0,133.15042960376417,16.74601528654396,0.10355510984469554,43.255946414327454,6.74405358567265,292.4716471307835,5.891230151899029,1.586228200387132,0.05089451693146426,45.97233272942458,2.819773879140833,1.207893391433522,97.11577308241786,2.8842269175821746,98.15830192274896,1.8416980772509983,297.00384326317146,1.10075277243206,1.7383889403703645,0.15701502402574402,14.460263932512136,1.9862218689483917,3.1587825838297605,0.3947316147643191,50.0,0.0,49.758263704609504,0.2417362953904818
3800,50.0,0.0,0.0,132.79276226890042,17.09250777978278,0.11472995145124454,43.217519094586486,6.782480905413616,292.09498031331896,6.154523622703935,1.6949868847646932,0.05550917921347842,45.83030254867823,2.9381194920851534,1.2315779592355418,97.0822355387414,2.9177644612586504,98.15714060076176,1.842859399238192,296.87390338363457,1.1803278742001615,1.772917686736335,0.1728510554285152,14.348538200128957,2.0628057568404805,3.1734975719122653,0.415158471169988,50.0,0.0,49.74717908778235,0.2528209122176437
3900,50.0,0.0,0.0,132.44694741593847,17.426381103865733,0.1266714803211203,43.1805485263893,6.819451473610798,291.71306932388774,6.419552436644935,1.8069619486321207,0.060416290836462674,45.68853201624212,3.056664741451461,1.254803242305342,97.04979925674219,2.950200743257854,98.15613630273623,1.8438636972637243,296.7408776186045,1.263020873513732,1.8064220999424097,0.18967940793895147,14.239135699205038,2.139095264531559,3.1861309399947424,0.43563809631982453,50.0,0.0,49.73599176102794,0.26400823897205256
4000,50.0,0.0,0.0,132.11381523805,17.746788932789343,0.13939582929747896,43.145120609758735,6.854879390241365,291.326363114592,6.685958699893606,1.9220559896070615,0.06562219590904798,45.54718404129419,3.1752485646209907,1.2775673940837404,97.01841161367975,2.981588386320304,98.15526763064764,1.8447323693523114,296.6047105744499,1.3488290038688062,1.8389406511860138,0.20751977049480377,14.132024370877676,2.214993087950906,3.196847977658084,0.4561345635661105,50.0,0.0,49.72471585274202,0.27528414725797745
4100,50.0,0.0,0.0,131.7942103496659,18.052872703843608,0.15291694662436592,43.11132254278419,6.888677457215909,290.93532627887276,6.953375772502498,2.0401656944359563,0.07113225419068137,45.40642262868193,3.2937091262139995,1.2998682451029901,96.9880228982875,3.0119771017125676,98.15451630323604,1.8454836967639139,296.465352942126,1.4377447573601132,1.8705119428272174,0.2263903576861693,14.027180036763507,2.2904014530616905,3.2058038316369317,0.4766146785828886,50.0,0.0,49.713365998613654,0.28663400138634687
4200,50.0,0.0,0.0,131.48898706724202,18.343766495727476,0.16724643715734386,43.0792417598746,6.920758240125502,290.54043852565536,7.221428552293749,2.1611821935086786,0.07695072854401908,45.2664121504119,3.411884530485131,1.3217033191018859,96.95858618622815,3.0414138137719116,98.15386649784935,1.8461335021505962,296.3227620038447,1.529755773349303,1.9011743589135912,0.24630786389189693,13.924581137040935,2.365226750757213,3.2131486728948087,0.49704343934968587,50.0,0.0,49.701957339995026,0.2980426600049723
4300,50.0,0.0,0.0,131.19900518365242,18.618601423705435,0.18239339275579605,43.048965978750424,6.951034021249679,290.14219474799563,7.489733538687922,2.284991004651798,0.08308070866622769,45.12731774160325,3.5296124195494123,1.3430698388462556,96.93005720753865,3.0699427924614233,98.15330446700423,1.8466955329957222,296.1769020612731,1.6248447051119614,1.930965811172095,0.267287422442384,13.824212300273649,2.4393758457614623,3.219024062064826,0.5173877919529893,50.0,0.0,49.69050553005408,0.30949446994591956
4400,50.0,0.0,0.0,130.925122076747,18.8765136729415,0.19836425042293818,43.02058270055285,6.979417299447253,289.74110391388353,7.7578997548667115,2.411472327901716,0.08952400334943565,44.98930531279503,3.6467299296954376,1.363964757508446,96.9023942510397,3.097605748960381,98.15281840107589,1.8471815989240694,296.0277446375015,1.722989113854063,1.959923691036079,0.289342557607922,13.726065645426196,2.512754779040113,3.223561489259195,0.5376180863264988,50.0,0.0,49.67902670343712,0.320973296562886
4500,50.0,0.0,0.0,130.66818792765173,19.116649440659412,0.21516263181679593,42.99417791916982,7.005822080830278,289.3376888832102,8.025529028939786,2.540501035577768,0.09628105227365076,44.85254019737569,3.7630750254100875,1.384384777213139,96.87555804821032,3.1244419517897373,98.15239803815578,1.8476019618441761,295.8752688785175,1.8241613564502437,1.9880846233262224,0.31248514170557934,13.630134432024297,2.5852739835917995,3.2268886292501904,0.5577029551811481,50.0,0.0,49.667537473211084,0.3324625267889089
4600,50.0,0.0,0.0,130.42903851187342,19.338172281058224,0.2327892072264165,42.96983568711645,7.030164312883653,288.9324854931823,8.292216803183269,2.671946880519072,0.10335082311683198,44.71718719776191,3.878486425453101,1.4043263767839005,96.84951167075047,3.1504883292496064,98.15203447293645,1.8479655270635085,295.71946179408053,1.9283284859686756,2.01548437228634,0.33672534766402484,13.536414608878792,2.6568466788433662,3.22912764986563,0.5776110624706124,50.0,0.0,49.6560549048442,0.3439450951558053
4700,50.0,0.0,0.0,130.2084876334978,19.54027078359574,0.2512415831068914,42.9476382918866,7.052361708113503,288.52604161616466,8.557553094998292,2.8056744936723734,0.1107307951662539,44.583412130511874,3.9928020292723447,1.4237858402146957,96.82422042294264,3.175779577057423,98.15172005884442,1.8482799411555337,295.5603184217503,2.0354521919338313,2.042157786461276,0.3620715998541731,13.444911071884357,2.7273829491552264,3.2303888091966475,0.5973171698193633,50.0,0.0,49.644596477966616,0.355403522033383
4800,50.0,0.0,0.0,130.00732099469494,19.7221648347834,0.2705141707627095,42.927664466469686,7.0723355335304205,288.1189164704893,8.821123095231533,2.941543586237446,0.11841684804320782,44.45137890141821,4.1058618110514615,1.4427592875292423,96.79965174814251,3.2003482518575694,98.15144810856842,1.8485518914315369,295.397842137812,2.145488697714636,2.0681386332832323,0.38853053118973097,13.355628685796376,2.7967975306421287,3.2307793214769056,0.6167944621195384,50.0,0.0,49.63318006926179,0.3668199307382039
4900,50.0,0.0,0.0,129.82628750190764,19.88311437349892,0.29059812485675807,42.90998840409937,7.09001159590074,287.711679224989,9.082508499363662,3.079409020614286,0.12640325503448535,44.32124837818659,4.217508900875213,1.4612427209371122,96.77577514955938,3.224224850440702,98.15121289702043,1.8487871029795333,295.23204471112774,2.2583887395409254,2.093459614888428,0.4161069344425342,13.268570975924606,2.865010771742613,3.2304045044749143,0.6360137478780897,50.0,0.0,49.62182389503699,0.37817610496301085
5000,50.0,0.0,0.0,129.66609200125018,20.022426727141575,0.3114812718995164,42.89468058287172,7.105319417128394,287.3049072620933,9.341288968504967,3.2191211923689864,0.1346825770340202,44.19318250831198,4.327585437044244,1.479232054642689,96.75256207483076,3.247437925169313,98.15100947293585,1.848990527064099,295.06294645662325,2.3740975512116655,2.118152280854046,0.44480371131066765,13.18374871910354,2.9319406385719913,3.2293587904636856,0.654951851859067,50.0,0.0,49.61054646564196,0.3894535343580369
