milliseconds,NFAT_phosphorylated,NFAT_dephosphorylated
0,0.9966977950522508,-0.0010029770023887064
100,0.9605415999086006,0.03126217223004524
200,0.9275049210050615,0.06561312452638476
300,0.8955804959819147,0.09905616632981719
400,0.8698069339964631,0.1298492546432928
500,0.8390322568106254,0.1586809301906058
600,0.8107230842332241,0.18562520027666252
700,0.7880772099456993,0.21055445772016412
800,0.7655098213832812,0.22791779382390048
900,0.7376318624312806,0.24945204133784485
1000,0.7144347697414181,0.2751349291216131
1100,0.7214757273301667,0.269462396768213
1200,0.721633790975338,0.2599688556160432
1300,0.7338204151685975,0.2552159691757178
1400,0.7337359606833856,0.24756199935561438
1500,0.7360673536290203,0.24300957403014475
1600,0.7377440522126482,0.23843933203500156
1700,0.7451188968515632,0.24001639282995588
1800,0.7497429571521887,0.2307058301400186
1900,0.7468282315691356,0.22555781285943188
2000,0.7589039482354974,0.2209673333958484
2100,0.7538064494814746,0.21590611325537018
2200,0.7588146520607411,0.2096307933647482
2300,0.7642996874249143,0.20495350268263357
2400,0.7714191343037585,0.2019559096134307
2500,0.7675414133569785,0.20020591315215858
2600,0.769034267177753,0.1930076618066797
2700,0.7733801195419774,0.19591233551841555
2800,0.7769903408894564,0.18680053901782667
2900,0.7813854304907258,0.18217320209575463
3000,0.7849981507712736,0.17941940428693634
3100,0.7593541288581032,0.20229931891065825
3200,0.7327432991217064,0.2254936900323388
3300,0.712014773099441,0.24518850864316666
3400,0.6971287837308133,0.2672813107398818
3500,0.6686927792573312,0.28682573606377126
3600,0.652783300745723,0.30071637146609287
3700,0.638328828010096,0.32298426610351383
3800,0.6206928866408088,0.3376213694558051
3900,0.5962168336345304,0.35047800449284605
4000,0.5877732873657096,0.364204402245721
4100,0.5915382313412824,0.36076253761898097
4200,0.5963485074900148,0.34925283945105
4300,0.6008821595211014,0.3435688036447443
4400,0.6111339170905294,0.3355392723700135
4500,0.6067924003001385,0.3263011545107125
4600,0.618810141802734,0.31924587648082264
4700,0.6261321360434332,0.31203866557745435
4800,0.6254676926396763,0.31351232550731173
4900,0.6298305957043336,0.30693409925721893
5000,0.6392850520481291,0.29332310848124765
