milliseconds,x1,x2,x3,x5,x4,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0,100000000.0,908.5188896447661,0.0032655002927376693,2.261608586350078,2.4369030397791613,99.96880804499594,0.012197644879489437,-0.06712427193061148,1011.0328128742016,-6.82893498012219,100.08743129284595,-0.10565701998371362,0.28248327353580494,99.40699486898431,0.3318131017014683,100.27664150523236,0.12863541896581385,99.9835352681786,0.20154892035674118,96.30521604481544,4.841468966831115
100,100000000.0,497.82428509471316,1.19806636525012,340.696965757426,64.42459831540447,99.9486010443954,0.002813285212464701,0.009654228545621403,912.4415713625491,82.85146503739303,99.87533899058712,0.24409605456074665,0.3029276686919531,99.29026586497565,0.21481002592842316,100.20344808669499,0.07981914697609988,100.08835830370654,0.06526637492585106,95.84322925664571,4.494116639646946
200,100000000.0,279.0912091074122,0.6745548986360083,499.37761284209887,122.32400374737041,100.00968939005351,0.028791086527250345,0.04377064429790445,750.1913958030635,263.7978360589526,99.12328984285581,0.8737182181729088,0.8757448965508616,98.80398621939239,0.36827839443615845,99.19666429565606,0.4824316296872738,99.72537695539931,0.3929791286445048,95.17661750005195,4.003342361443959
300,100000000.0,173.94858959260569,0.4011836686069417,573.5760792198072,160.87245135712865,99.93953527908506,0.06472736253769912,0.2710452401799754,584.6507004565769,427.15465532510837,98.14418081665097,1.9574886536974023,1.5057724754140915,98.17602669389102,0.4744132305243817,98.37407612052763,1.5522482064040812,98.2352251605224,1.5135598750715795,95.65028136799563,4.825475525113914
400,100000000.0,109.37306892775702,0.23838681479424992,621.4088140529792,181.36855942670513,99.98130100242754,0.10957270498642879,0.39094897006693113,444.3932085965513,533.1776256193949,97.13789497337815,2.7741404388329856,2.119079667847757,96.980963782587,0.7840701807616115,96.55145408594215,3.5869951799718254,96.30547181260377,3.595143215609591,95.69967436290312,4.302747595086682
500,100000000.0,68.58795512007055,0.13525605268671057,649.5128788060551,192.11552976399608,100.01754036999345,0.13558192605010583,0.5398316963672618,391.3426979040591,600.8348786695876,96.3877140690153,3.649690636419559,2.549631279453937,96.19079695434107,1.165266258605232,94.63384489727534,5.092944987418365,94.79531038894874,5.569407283982957,94.1922336770747,5.688556366438703
600,100000000.0,39.60197130243098,0.11160554755599601,665.1749193732102,192.1511827730794,99.99997629388601,0.13901369519615828,0.6413513039554735,341.3531748487926,671.170011670633,95.9334744486076,4.003470562227848,2.8803565057592446,95.51220243759806,1.5772940964870914,93.1678162528706,6.813595495557167,93.42709441869076,6.795250411801698,94.05434612274837,4.669275540875689
700,100000000.0,21.121061722394344,0.08432310047515611,664.9276123978588,198.36629375275626,99.87733802869313,0.21332633963308262,0.6739713365306351,306.8257001689162,679.9551065835475,95.65633355855802,4.361749090654316,3.2708362706030187,94.90712432615217,1.8646610287938148,91.96205580945657,8.334149208056989,91.81686147576119,8.300114731085756,94.43727088208814,5.567244633866536
800,100000000.0,17.20991604800863,0.0580677410363338,673.298933399293,200.8996504902763,100.091965533545,0.21643037579136384,0.7265295617440194,269.50822902924557,714.6939234222019,95.46443451482948,4.529864048272609,3.2893491733259648,94.55089479196332,2.177956407416324,91.16357275395703,8.678281687587164,91.06196888109167,8.7246067846487,93.4449034321468,7.294220151033599
900,100000000.0,35.926427062868626,0.07967086790879666,660.9864088899232,204.39642548041164,99.99035117353993,0.23893227738244996,0.8735452081865511,283.3315422998153,731.4509744584846,95.28345996602039,4.823883520020398,3.5323652331904167,94.02324584975352,2.484922058633399,90.50038135215998,9.253444425583735,90.4547532924208,9.255415189055354,92.13683712987753,7.5081499708937525
1000,100000000.0,22.406881331012613,0.0732947703603142,668.2949900373188,202.79686688394148,99.98467487916004,0.30397389007325437,0.9268231396435792,279.1943582788888,745.1088302189711,95.1844089525102,4.861796748664693,3.5413083878483214,93.93741052660879,2.577795783644449,90.17657706386834,9.699179881759827,89.82986760638335,9.770006261302317,91.52805315924134,9.55869443035095
1100,100000000.0,13.691925990509224,0.05738429548608579,674.5649781320103,202.05040348736694,100.19200900468468,0.30103828713460706,1.0598234001518152,248.42723714278236,736.2229058761168,95.14665200096783,4.952309349145141,3.5671839016856586,93.58359108839518,2.8616848913567554,89.62454006094251,10.42610116902712,89.93529728448613,10.337391581283505,89.39297623118718,9.188926729831927
1200,100000000.0,16.268064860724166,0.06842408313097742,667.8047367155821,200.25283677956747,100.07602674030677,0.34596776056476247,1.2264673663275978,247.20612495386402,737.9391314772479,94.98785261241208,4.951905063029426,3.556853909903927,93.48064804480666,3.001181656292617,89.679253841761,10.281006375598366,89.50396510458432,10.175911367719452,89.4250717136352,11.608659714826695
1300,100000000.0,18.95635638269145,0.04036985564733729,675.7633833636897,200.20949903422485,100.15735189646414,0.3513069138323607,1.2523145231295651,259.71797157533064,743.607579915594,94.99183092592922,4.8771800062533055,3.565447393814133,93.46703709557178,3.1098148345475525,89.44098230113663,10.620766581759433,89.76012892737097,10.383573329971581,88.44398927457524,12.323391894101585
1400,100000000.0,16.48111854241914,0.06488140595966264,674.0824985611584,204.69010272742804,100.27384067525632,0.39755957580540086,1.3357478150091653,262.08738592635905,735.9239727801793,95.12382343126325,4.997316694359473,3.546477971415074,93.4155424256619,3.076297364988678,89.52948493733571,10.748581296362756,89.43286873319926,10.746777580602174,86.36801567969832,13.007026809877997
1500,100000000.0,18.69514491701848,0.0580815969459547,679.5410526187086,204.35170484580942,100.17823735884143,0.4046041361488212,1.346346583958314,251.63305431984006,732.2043566752607,95.01723379003913,4.881025449045963,3.6202741465888297,93.03275401274536,3.151491553589413,89.16479096701799,10.358285336772937,89.65678412699667,10.820806936410056,86.40704710289883,13.934547815369795
1600,100000000.0,32.697874439874454,0.07034370226482722,680.6521429402678,199.27256988578714,100.27420272375637,0.4581141991084591,1.420040238135751,270.43919806477857,747.0232862512962,94.98273521388417,4.919140623806269,3.653391683233847,93.0843225719356,3.2141483448061243,89.39888999919218,10.492915330859828,89.43412521566752,10.395378918036018,84.89588572751045,14.399166699318007
1700,100000000.0,8.660358719452113,0.05850811808394433,662.6636959739096,198.7261814202351,100.29350525415867,0.4578173298790066,1.5088330229281437,262.00212371164616,725.8971222662673,95.00463399913195,5.005585649565466,3.6417047546671752,93.25989855822812,3.2175626268343347,89.31601003945819,10.336365296250353,89.22534328945328,10.61014780871544,85.05312738935054,14.889176575842692
