milliseconds,x1,x2,x3,x5,x4,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0,100000000.0,900.5738821758503,-0.011237963478913423,-7.121796124589188,2.9272807931234324,100.00626290190884,0.00800934647896725,0.04957179088257202,985.9197598312086,14.358745583790162,100.11646817247143,-0.09527387726694313,0.26937972927608445,99.42356764173051,0.2499015770948065,99.94165373874446,-0.2795274516954327,100.26761798036807,-0.08572637031188798,95.5460787290995,3.9243786808753236
100,100000000.0,496.59996171026665,1.194532367753907,337.35836413445713,62.24438245612638,99.92256941386385,-0.007808941580030571,0.059673225625606216,898.946715358367,92.97782299790254,99.88417397470245,0.1646641879891621,0.3309171900607441,99.3821410771219,0.2925486738480775,100.10338482539002,0.3000275715654021,99.95600112295699,0.2673045340431982,96.31366656830943,4.024535129896043
200,100000000.0,291.44007534339835,0.6850553156780711,492.9817331712089,121.98538608498885,99.92585887796817,0.04952205715873323,0.12407220279392968,732.9302103359934,256.13105704764183,99.18190253153634,0.940098148896356,0.7336759125990204,98.99321261491893,0.4018322685163023,99.644395009013,0.6590966042059458,99.38047419613292,0.8028626926650773,95.07204285129069,3.846387585966673
300,100000000.0,147.39595160094126,0.3874977119310515,586.3033192563647,159.39647114340113,99.92446511787496,0.03885569652720203,0.2691028520961785,561.0087335422854,437.2951267960995,98.1223438848652,1.948023235709596,1.4519202072286785,98.0797646551382,0.4851882847639011,98.5338711348215,1.870732247447773,98.33162769273626,2.024734681194262,96.40731267279185,3.543092165074241
400,100000000.0,94.25388051972132,0.22993786660942028,622.6922240428307,177.44579539966304,100.03204394684448,0.08367417646396245,0.2815329268516323,446.85957663885273,530.541737923033,97.11921579162268,2.9252793250353264,2.0534672668739926,96.94638311592168,0.8404803735621212,96.22804958671725,3.695926968120894,96.61551874010041,3.1986463383586314,96.07583432186028,3.7943422910823927
500,100000000.0,74.59245693848781,0.13463190641266373,652.9659061121743,187.7355690832492,100.04475684744875,0.12006396935292453,0.46583292967234063,395.4811122256653,599.638850751857,96.36088350417513,3.5916021264308124,2.5472013026741287,96.36124351510968,1.0994410235443528,94.53955736621906,5.000414603028903,94.89276754171152,5.144497178598783,95.77514711620358,4.474505416284972
600,100000000.0,53.76212910702819,0.12243472969128306,654.9556945175351,192.97897169333183,99.86189738142657,0.14497758433917152,0.5909830740995392,332.5192122429167,671.3711708348993,96.0264794469129,4.171962224578217,3.0230021883478235,95.64706015779116,1.4665176271803562,93.3724898517217,6.809466860671134,93.12804292289493,6.778257253994713,93.85848745054683,5.327914036519557
700,100000000.0,35.77703153377634,0.08001183153188897,667.0392440948094,198.24850303376505,100.00834405635234,0.18215076304216302,0.7127414381653794,293.06842816237605,703.1585553054128,95.66244485253472,4.464220162686044,3.186310011360305,94.8381247882389,1.9092913736936201,92.0735125345876,8.185621438028768,91.9584643700867,8.201923842539063,93.16551249704038,6.959583471673343
800,100000000.0,32.407966119510114,0.052782442641027605,664.8662588937588,199.71172337009986,100.06884311737892,0.2033725219927182,0.8196655824538497,286.0955045090189,725.4115587850508,95.26273030659209,4.523744729402571,3.362266415019854,94.46248488614889,2.136140055108814,91.01790508565902,8.886993337983002,90.98936517173297,8.719313488416589,93.52604584056432,7.29348775930967
900,100000000.0,24.36106536528591,0.07967314603707264,675.3108422428147,201.7182963851432,100.04777962094617,0.24166065684897375,0.8976497967693582,261.4642054058255,721.1832289292621,95.25174117240648,4.88019160931835,3.4735880271748325,94.04093187175239,2.457250296830157,90.45801897477149,9.318458822144784,90.65805449358676,9.376097060519381,91.04509378262057,7.916496314678565
