milliseconds,CDK1_active
0,-0.002763116649587812
100,0.013043928599575452
200,0.007062478503300655
300,0.019448541670294948
400,0.04488297695121867
500,0.06257051078505
600,0.053303021227050586
700,0.0695540291318378
800,0.08234952884948554
900,0.09545736936712113
1000,0.10725390817009298
1100,0.09981144361224702
1200,0.11719850491394901
1300,0.12728192858830423
1400,0.13619759017976424
1500,0.14273352050761376
1600,0.1539172004428695
1700,0.1775737262892127
1800,0.182121208758123
1900,0.1948258711084873
2000,0.19181104850228922
2100,0.20454331835285744
2200,0.2216484588384646
2300,0.22148616639603944
2400,0.22779022339495106
2500,0.25155802071286093
2600,0.2496446978303832
2700,0.26257826769591247
2800,0.28353588590767326
2900,0.2884078006028317
3000,0.2939363699330983
3100,0.2976303459124822
3200,0.308210238472438
3300,0.33126138649215925
3400,0.3291572760191679
3500,0.33314979328369454
3600,0.35911416586001643
3700,0.3573884537595695
3800,0.3651721261639191
3900,0.3706681241307397
4000,0.37389953948591415
4100,0.3787196675687048
4200,0.3840135946634015
4300,0.3880338541006264
4400,0.3933395310676462
4500,0.403007244452951
4600,0.4129505678567446
4700,0.4213078715203005
4800,0.4229710762514191
4900,0.41710308136895113
5000,0.4226473589251511
