milliseconds,species_1,species_2,species_3
0,0.0004920167036909415,0.008936974943894695,0.3206780740622439
100,0.07668572380496881,0.07549522702063698,0.37645385329148245
200,0.16362779265120583,0.16755821904653637,0.42103957525610686
300,0.21826310261899207,0.21348026134777728,0.46013523304879567
400,0.30205261751784596,0.28424908514468517,0.5011355463061453
500,0.3391450888835511,0.3094985114714158,0.5445387897381327
600,0.35423890668393476,0.3686445938995649,0.5696883455399223
700,0.42114797191133607,0.41833466289629945,0.606913796492794
800,0.4373502666965857,0.44280510783518157,0.6352517995544841
900,0.4789299822150512,0.4591939032278088,0.6725058009954099
1000,0.5346456618524575,0.4978292119033925,0.6783404415528804
1100,0.5475642270840679,0.526601840959996,0.7116718022617167
1200,0.570931312655566,0.5183498850825845,0.7353480133008378
1300,0.6022010256082025,0.5542416228650878,0.7475575718831028
1400,0.6692400000957552,0.5415620648552999,0.7681362384013176
1500,0.6891684713626576,0.5741998730562105,0.7887946627664308
1600,0.70680806776769,0.5889796262179671,0.8233431827056704
1700,0.6915919768320355,0.5941308545461759,0.8245167912301145
1800,0.7392063892144626,0.6104435453920257,0.8290582950631267
1900,0.7602444437325642,0.6113721445198936,0.8327765394656597
2000,0.7665738966946228,0.6020844022274195,0.8497331287279861
2100,0.8001807184483941,0.6229779053825987,0.8358822858481394
2200,0.7995590036428845,0.6250031581533482,0.8417560956332255
2300,0.8420006783096963,0.608307919615676,0.8570219192758793
2400,0.8662726300924649,0.6259945696687922,0.8390351151871629
2500,0.8543632723555665,0.619803975905642,0.8463322409639489
2600,0.8836148429056021,0.6287458264119629,0.8328699362817336
2700,0.8957431148459327,0.6452219915846702,0.8162414218665417
2800,0.9127309117143216,0.6383143111269396,0.7874020886138813
2900,0.947597404290034,0.623312931486863,0.7759421478300214
3000,0.9645005489110905,0.6497836726667812,0.7800004075552169
3100,0.9806235185427649,0.6724442851348426,0.7518128879449294
3200,1.0015435955256409,0.6815957230733461,0.7419702293486711
3300,0.96411882897764,0.7062555750690473,0.7161750186516854
3400,0.9728080037790074,0.7143403696612552,0.6926645764407848
3500,0.9812945201454611,0.712519723686514,0.6672566947590808
3600,1.0048872529368098,0.7410670621333463,0.6553434797945097
3700,1.0377896856324114,0.7629250275658512,0.6319776480814736
3800,0.9988324414054616,0.7682605720166932,0.6140993550789166
3900,1.0366943108338817,0.7795866207790261,0.6043567786298893
4000,1.0423006904081433,0.7972468147344451,0.5680666433829068
4100,1.0109128191717174,0.8463950453612137,0.5722264047017297
4200,1.0288310183952303,0.8667275738964186,0.5575078478695953
4300,1.0176021485925892,0.8741729714624,0.5278727102076887
4400,0.9634840785218789,0.8998509649180334,0.5199573076625778
4500,0.9618130169761144,0.9118432272487758,0.4991713910391293
4600,0.9444185352100825,0.9432115226803554,0.5099243266630012
4700,0.9222045892747768,0.9604179640089807,0.49306744670528413
4800,0.8928332282704905,0.974071651466347,0.5110971298564315
4900,0.8937836437208478,0.9831217129277512,0.5023776133741414
5000,0.8700076148936964,1.0138154399021473,0.49401354648800977
