miliseconds,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
0,4.984496083036092,1.414990052672434,0.27781722299788036,0.1000345247006438,0.3887659628458513,1.201005767533798,0.10055316978332132,0.10229088551234916,0.09965185685406729,0.09784344710212207,3.3133566662350633,0.0409402484034055,0.049785643179068834,1.0038846767972878,0.09399919351281061,0.1131734907187738,0.4049540884464258,1.5990469303366521,0.10054151568462706,0.09742266578851798,0.10117155044115526,0.09389045165586721,0.00043417599986464244,0.08691181458122188
100,6.004986512615115,1.1384089878079875,0.12560476895871195,0.8761242096845386,0.11260306664885453,1.4771869965559439,0.0002486673365422391,0.34037734351339627,0.04028835895122433,0.06356902046881328,6.316793354695354,0.06384970544242924,0.03892746460192051,0.9577942962319835,0.13667965062640006,0.11819816826649714,0.5751074535309727,1.4301521909825023,0.08633727797707463,0.08707279880393803,0.08533235340406418,0.09767929433860456,0.02287100197621629,0.11083873266535017
200,6.59768286611581,1.4881619825721741,0.18063580274398738,0.9052221112672549,0.06693497870515064,1.5227138153689068,-0.00015064099619353658,0.3916150984252822,0.05081491476051946,0.08834656907157891,7.627131527276469,0.11173221889052688,0.038661624853992445,0.970761859152712,0.1798477248949567,0.14486237904708568,0.6903756840201677,1.3079615992700475,0.07625396003744944,0.0801411835238892,0.08151056363142489,0.11741159407802253,0.018289293879453147,0.09141730594866894
300,6.856700245434385,1.7449946019732265,0.2211794075561171,0.9746522889942013,0.05922999315616292,1.533431117946099,0.0009118463546875861,0.4596156178134852,0.05913508463602517,0.10802907185501728,8.59947134097557,0.13272502064355143,0.04026994195601981,1.0238684877382718,0.22887844060269702,0.16043135440393996,0.7541682549946226,1.2390856315423673,0.08333735815106878,0.0794260536450288,0.07711005185077875,0.12961194030906625,0.01830418439098163,0.08589154561053876
400,6.984528844953933,1.9264963727123139,0.24995884714027083,1.0423136313961285,0.053043462138304465,1.5353584605282582,0.0003740669720540379,0.4979309438025564,0.0635131097307911,0.12159601972617226,9.329728979131296,0.14429803076844186,0.04194268573389116,1.0575596091089114,0.28114003453957076,0.20249375201707898,0.7885377999252721,1.2109600336959596,0.08834383914914841,0.09062189797587383,0.0904259669786473,0.12905168261701272,0.01806496251502154,0.08342926813022333
500,7.071880653349457,2.065055526859108,0.2739501377569475,1.0966794984900872,0.05125091622004773,1.5412167287746605,0.0009917886693368212,0.521323505601984,0.06894966410288478,0.1381393819155082,9.84812633125434,0.15353966093338206,0.042843710183938,1.0849080876958086,0.3375269215105393,0.23682278032953613,0.7826217999157217,1.2150406041218562,0.0983360153408632,0.09684852850106758,0.09400810016768928,0.14503346129420258,0.01869879867818576,0.08153217566967545
600,7.122908424238036,2.2058112136996075,0.2915834904835297,1.1441327058980546,0.046542217367003966,1.5426651951591777,0.0009905316072970315,0.5554670621036932,0.0740581018142407,0.15205888422846256,10.213832516476586,0.1607173227203708,0.044078351418278545,1.1181522717398455,0.37632878038930245,0.2683962443865204,0.7788050450633011,1.2200265335202725,0.1025879356924496,0.10309456647269791,0.1062418188640014,0.16670436610275244,0.019873673882146968,0.08043903708638607
700,7.2050013666837,2.2802346359840575,0.3127531417347894,1.1854228728343643,0.0475247831432324,1.541814521036913,0.0009264299437394341,0.5873051953276908,0.07880023411858109,0.16364250044928766,10.63727219471038,0.16328019198104068,0.04500038044485196,1.1353121911005952,0.42011528044946345,0.28597666813484207,0.7540164525804699,1.2344956070940176,0.11387081423544425,0.1130750678964109,0.11661253150412658,0.19465091981895663,0.019904739703266342,0.07990914751630679
800,7.240874002515861,2.3730977735596817,0.32526531574573114,1.2075553697243482,0.047757809958972726,1.5425580794062919,0.0005116356621523173,0.620803269589342,0.08245803365447436,0.16985671302511027,10.869345275527518,0.1676408784964328,0.04567646083166873,1.160980784354123,0.4426726054749072,0.3445901105176365,0.7412795431993985,1.265888032541498,0.1288651636014346,0.12803715840249347,0.12446404400838618,0.20574508800500255,0.021720057744620345,0.07919300679524463
900,7.248632009517493,2.457210740647772,0.3416978244644004,1.2527354315912271,0.047611525121183204,1.5468597841895042,0.0014025632551028506,0.6437571557680947,0.08577938818884628,0.18023341256024425,11.228504292143318,0.17007923376336437,0.04673636510026495,1.1664930356317138,0.46726961070925505,0.37848367573164016,0.701380177945329,1.2952694340131017,0.1365532320114723,0.13422104887080122,0.13496478502407938,0.23199916482858404,0.02340989178054971,0.07886790239653077
