milliseconds,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
0,4.98058351132399,1.3838084712497989,0.2840101182124703,0.08636180016230496,0.3912458907046416,1.2012081371459566,0.099328995472438,0.09643970574616825,0.10036748581769539,0.09902378107498942,3.3318119158201323,0.039630322106278204,0.05022294334904901,1.0033225187605443,0.0949711398695535,0.1079340923745232,0.4047609143999616,1.601310351775798,0.0964850419553231,0.09801526081502598,0.10252601038970426,0.09253836661673165,9.140779407060446e-05,0.08688315042174351
100,5.979689083112974,1.1252071289596668,0.1184368345555513,0.8887334686478962,0.11498446900351626,1.4755803516656845,0.0002640106861328146,0.33941380545753147,0.0413562978414422,0.05717156497505806,6.13246277842057,0.06455068613020831,0.03918228895726768,0.9492967068308673,0.13436966562391334,0.11893132687598061,0.5775221830096813,1.4235108331817126,0.081902954691358,0.08694786330045651,0.08228214027774153,0.09746337250435423,0.022706374723063586,0.11040250819260794
200,6.617781746096217,1.5116507301990212,0.17625029943260448,0.889814486080464,0.06460435040776388,1.522271825979485,0.0010259005790961091,0.39769310239354994,0.05177734528075249,0.08251698512639387,7.687604800853602,0.11124446184904399,0.03887763997527893,0.970418817142702,0.18079074713816334,0.12907509954521906,0.6965313693603841,1.3048174460772461,0.07603252661648394,0.07764258543333087,0.08148040064470975,0.11399251309891595,0.018699975356802734,0.09155875835373346
300,6.85622108705025,1.7369380559406515,0.21600873905342485,0.9770061082996627,0.05722404944396511,1.5353967796710672,0.0007586436858996947,0.44334524825369515,0.05859018210174712,0.10381272526059696,8.651495347857107,0.13389817094973067,0.04033348342680268,1.0134999938280955,0.23098199973879668,0.1733698096122211,0.749919981391376,1.2440392533328724,0.07981893022604472,0.08282192704563743,0.07804282686319104,0.11517684961618564,0.01817103532873423,0.08590384458605906
400,6.980026835425495,1.8990824161961952,0.2501027647859063,1.0271325799600153,0.05343475437411264,1.539098736120128,0.0005149859169483004,0.5002305998725989,0.06454224798386747,0.12051054044581165,9.306687453783846,0.1442181923865334,0.041477943038658635,1.0587609131057398,0.28877809437267227,0.19220081550322526,0.776131446541948,1.215186999345626,0.08406464534540851,0.08557032681468553,0.0836360495075519,0.1312290706512611,0.017499977717720088,0.08315136060103408
500,7.085154559243035,2.0793928915965374,0.27679696892630096,1.0715590630819694,0.047681000758707674,1.5396279759661873,0.0010466123515520793,0.5227131222382331,0.06854318964789681,0.13531815644171913,9.848395435157487,0.1539346634529051,0.04318844007619473,1.0909729619533097,0.3363951869265174,0.2159881099977011,0.7849284097440842,1.2043671539887284,0.09289417572317467,0.09887449565441732,0.09886906034231198,0.15256294742226686,0.018665794993228603,0.08149638584859013
600,7.120314734313567,2.2119072038241203,0.29654828261190985,1.1331463441065945,0.04792591247014645,1.541783739593342,0.0006241036740052803,0.5569593837613097,0.07543529498826845,0.1532414307143231,10.327949007311007,0.1598532455243088,0.04378652133096741,1.1171679386364974,0.37684634713079274,0.2702632664872154,0.7752800750577997,1.2226609583831838,0.10731293139173881,0.1034422855312345,0.1083156785173477,0.16788388477991104,0.01968208589195476,0.08075963403078401
700,7.196546289855996,2.2801102114084495,0.3122786795721704,1.1847523633716388,0.048108924054631005,1.542154498284478,0.001099031929792293,0.5967168756101094,0.07881765797985599,0.16134075454770253,10.573764509620155,0.16329359185169418,0.044697852907609616,1.1380356227313344,0.4085321288535149,0.31109789957772993,0.753944558870634,1.239506090577524,0.11454649654044134,0.11708371588245578,0.11371602541828137,0.1897556398975126,0.020957516263691387,0.07987127994860549
800,7.210535786101643,2.383558800517514,0.3243824346313916,1.208610230161308,0.044819788577113655,1.5458119355069309,0.0009782530330812917,0.6217406510741894,0.08171392949519496,0.17106956944351717,11.036898428327259,0.16765921542652765,0.045544544447721054,1.1533349808500863,0.4455992418810943,0.3433980644427864,0.7352919399834968,1.2652036600240844,0.12869687452766426,0.12292437227340974,0.12173076083287813,0.20757149533829206,0.022179825567552654,0.07939155238482574
900,7.250939898414364,2.4535498923292125,0.33641056374877054,1.2429597420502514,0.04748351194982561,1.5469665505150523,0.0011832036704342596,0.6422032634613593,0.08565175733510265,0.18097919582803587,11.16747682919667,0.17208928112420535,0.04671858143166133,1.1681679588834635,0.47566388324853104,0.37312676205428535,0.7130342674849757,1.2967753993374844,0.1346428554155634,0.1361070092002434,0.1315358023895264,0.22805422652752788,0.023186485025063337,0.07853764097385173
