miliseconds,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
2000,7.389872017774038,3.002681336741258,0.43073818679144155,1.5188424226736081,0.04329719730142324,1.5487525297543179,0.0012934810714094033,0.7953905091885374,0.10861387925499483,0.2470256758197056,12.84586353213004,0.18684791874132944,0.05213049918279887,1.2984134007092316,0.5940921759785294,0.6795133894631256,0.4580544507760961,1.5306488263272273,0.22457661433559406,0.22373725977389067,0.21855704611980428,0.44296249221966455,0.03641092660797192,0.07658562308929079
2100,7.412486771271031,3.0543517965838416,0.4304431168152115,1.5326830832124545,0.04143353510856434,1.5465654963940714,0.0011153678315400145,0.8071804851757007,0.11012121317268152,0.2574887650748075,12.809629769817384,0.18727319096064296,0.05212598795149804,1.3041606737670075,0.5979259794855837,0.7012430909670068,0.45068137237643974,1.5468486334144766,0.2239482206986679,0.22513343981741368,0.22587599766284935,0.4525422057622222,0.037488507374694294,0.07692737656508121
2200,7.4043093403224765,3.079326601732177,0.43430482091921346,1.552249041648913,0.04302245590157347,1.5458966466660158,0.002239598454615296,0.8125155631281964,0.11114037777846415,0.26004518362378826,13.00178327476702,0.18620443284842975,0.05265798275789269,1.3156124652859364,0.5995964476114674,0.7272897323939854,0.43237530146067216,1.5700682182846841,0.23206676882258745,0.2295126632760108,0.23243882475449096,0.46335802592810327,0.0381745093372936,0.07659766743085573
2300,7.415823142388398,3.1081074882351674,0.44129455223540925,1.5659489406476799,0.03979181371888148,1.5485327108397422,0.0020218016833829433,0.8301489455326727,0.11360555312794561,0.2599876835247909,13.07014549137565,0.18713209745040935,0.052766276443036615,1.3237711542171382,0.5924219397650479,0.7491706917943971,0.4302234153661952,1.570729423520829,0.23648807612669168,0.23479098041369534,0.23744068063358026,0.4810086027081067,0.040047793298458687,0.0764348989622542
2400,7.4332066608518925,3.1226119436614423,0.44741825585201767,1.597766616161967,0.043572052994079326,1.5494165243911227,0.0024414653704421135,0.8401059728108009,0.11536627630502251,0.26309612835435486,13.075411087720225,0.18788561231176698,0.05352383728469401,1.3347167847979726,0.6015213637391326,0.7738744238760144,0.4094720561346565,1.5907581833209217,0.24719980018692705,0.24137879983599,0.238347777265448,0.5027268169537917,0.04014914806113985,0.07674315754223873
2500,7.440456337578534,3.1330298547682744,0.4483148462495748,1.6142959536827222,0.04241788325475806,1.547544773778281,0.0024117356312164514,0.8472776420692003,0.1157744209446398,0.26674802585599244,13.052049909783324,0.1885241123440752,0.053566526608826326,1.33083767811447,0.6043411777634831,0.7689707904940238,0.4081527116413665,1.5973064814353235,0.24890803621070273,0.24497434936488482,0.2450130880643197,0.5120273364990102,0.04074140060835356,0.07631241386744858
2600,7.44595078695027,3.1855506547369847,0.45196337277769877,1.6330318350064348,0.041699395273632284,1.5488204218146802,0.0014619630542083925,0.8518661396158432,0.11606829159193428,0.2721870229855707,13.22123245039054,0.1878460636884043,0.05370335155634115,1.337321124030396,0.6005969556679988,0.7911239836683708,0.4044481356370178,1.6053402147307454,0.2500383466238693,0.25038569214890694,0.24763657780415857,0.5367056825523405,0.0413146285040658,0.07664338705434207
2700,7.459878415838466,3.1945902379036126,0.4509369184285844,1.6336934879273495,0.04004796467631344,1.5479106140703274,0.0015867267110126308,0.8598093818026767,0.11683822637915897,0.2773020609172784,13.257892988296001,0.18964661801576102,0.05432557550214221,1.3451549620670693,0.5994542398681421,0.8151859864416491,0.39459934303628375,1.6112453914892226,0.25681172950629466,0.25642920454231055,0.2530078420537337,0.535175487133221,0.042733726405478775,0.07650448273878625
2800,7.459774442912012,3.196541374124283,0.4575522552969854,1.6415538671659133,0.040935777310037495,1.5484302637582792,0.002155012887048466,0.8694318601400609,0.11923855534348639,0.27657550388208596,13.251700899224648,0.19149730792262515,0.05438915433307151,1.347824484601896,0.6093944201584112,0.8135375786496621,0.38660849761483645,1.6216475387292242,0.2581272582910081,0.25804017798091394,0.26133496231043946,0.544177246345148,0.04352826761846194,0.07639607882369982
2900,7.4461403698118005,3.236168763947713,0.4589383348194928,1.6559326984283418,0.04224511393224849,1.5494831745540938,0.0014674115639058568,0.8612810001560295,0.12061811378382249,0.2814195023715528,13.393921496032933,0.19121602708972915,0.05435059709793973,1.3524957202291383,0.6056988206236069,0.8206358215905067,0.37837653940183275,1.6297143197152695,0.26260733356467725,0.2658345203083385,0.2633113055496478,0.5574627217717321,0.04390810183567642,0.07652668302873059
3000,7.450419048171164,3.231691647140983,0.46642170399518224,1.673736495019419,0.04077937143124317,1.5500661935756894,0.0024957691349756722,0.8762588760504311,0.12021124528479472,0.28561995762292813,13.440337418984107,0.1916346235326603,0.054530231627499925,1.3581732266976094,0.5982539056570598,0.847374163981272,0.36375906134670394,1.6297318949832782,0.27125191534734616,0.2702148760119264,0.2641713918891944,0.5823674108770631,0.04460385386764088,0.07624043832419854
3100,7.468470914225984,3.2360968813778856,0.464033113041812,1.6797037632533758,0.039448770136591545,1.5485509145719716,0.0019427042865371887,0.8771666777203145,0.1224214011251413,0.28653794282707745,13.357861896836221,0.19227107039259667,0.05500231098614226,1.3639085088612457,0.6087478138618863,0.8684134297634271,0.35684156074133,1.6394051170317585,0.2739842992072633,0.27595839513727555,0.27021044221827206,0.5875188046246932,0.045454437891730856,0.07631343160809484
3200,7.44837087445681,3.2871156758153672,0.4742244819445824,1.6913399743887314,0.04368290368337772,1.550358078308759,0.001820502858780492,0.8854129671442998,0.1235078996104269,0.288855832913682,13.406385045942644,0.1910188347213526,0.05505246979344233,1.3678177072934545,0.6035274041811111,0.8805017351058916,0.3588009780248528,1.6462181758862175,0.27327256980923825,0.2789620913348683,0.2727109208257345,0.5997220690927039,0.045575123116498736,0.07605185692550018
3300,7.476308797149391,3.2954328585505657,0.47224496162737495,1.7205132069902729,0.04251822589898631,1.5499846124174772,0.0017782943170089453,0.8846960236289441,0.12334464005850442,0.2883097290950107,13.574485618969145,0.19068553004806993,0.05548746590306671,1.3783755048662003,0.6005513904060543,0.8844369675502819,0.3542008852663084,1.653918542266395,0.2799879118087174,0.2829443382242497,0.2743820003362538,0.604762039761585,0.04642685564489641,0.07647033394878992
