miliseconds,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
1000,7.276624027292721,2.581633337606338,0.35593854505214073,1.2913503257855732,0.0464769492607971,1.5464950968312645,0.0013381525781824117,0.658857592103568,0.08785840796909536,0.18827433117139064,11.494588715548927,0.17549342588330552,0.04732365146832007,1.1954256535090066,0.48915416058982775,0.40816416319315896,0.6731523922329143,1.3282180026115082,0.14761864985817852,0.14108857641919567,0.14538411978157953,0.2525378934564902,0.024601351832923352,0.07820165890846278
1100,7.283075846976213,2.6224013129411197,0.3579410192909867,1.306421711886794,0.042324071747095356,1.5479244596760438,0.0015820153631178123,0.6826006137355298,0.09185847576541244,0.20158873290369167,11.707447439995006,0.17674707000171247,0.04804522492512415,1.2059563758024303,0.5097496756016546,0.4414148964917606,0.6526747151628501,1.3503682463779554,0.15318704065156563,0.15564893127955412,0.15018187934789146,0.26653717485578826,0.025552028543866918,0.07796852657962029
1200,7.335262677126418,2.664531134861462,0.3703159900560877,1.3561403488122226,0.0437150868410939,1.5475090606538884,0.0006580958313014501,0.692448678102571,0.09297492028561315,0.2091885299948787,11.81673387063217,0.1787159841227264,0.0484780275428152,1.220344805783675,0.5248603538945891,0.47461301953780616,0.6233556936550533,1.369455928462103,0.16099617503728575,0.1621216690964336,0.16510797632301275,0.2841296876530784,0.026698843873099645,0.07795095296617664
1300,7.347535080087488,2.7023007384280633,0.38416259691473226,1.3786143597091156,0.04520889449662769,1.5457762578480363,0.0006851752992134017,0.7027605884714564,0.09632628890629913,0.21443049632022151,11.989401252423441,0.17909381085949164,0.04872590848250501,1.23751462720976,0.5474370395859449,0.5021696978404405,0.5927273327104374,1.3992766005893722,0.17285592075331518,0.16803047842598443,0.17298438470052802,0.3149052583724505,0.028173032420439417,0.07744352920015467
1400,7.332818643436227,2.774010769191313,0.38773385137844735,1.39382939211901,0.042036807203318594,1.5449097275310881,0.0009117052445528097,0.7180740026911733,0.09902697136145507,0.22195265075105974,12.240066121784807,0.17953207010671043,0.0496196299535711,1.2443960426486402,0.5537921800182498,0.541995683859351,0.5710611148477578,1.4291777465185171,0.17862801624691735,0.17787393645736965,0.17805038983037294,0.3290440714201699,0.029732194042938368,0.07762326653194038
1500,7.338728886932824,2.8285358755773298,0.39903177088306585,1.4203265751017062,0.04296852833533847,1.5489366281624797,0.0013168410103852344,0.7477605910491165,0.09985124847979966,0.22568830458282468,12.179000895947729,0.18069511689490478,0.049777310227082365,1.252153877124079,0.560002812054396,0.5650284145560378,0.5579243875311055,1.449805472068243,0.18460883935916952,0.185594767208578,0.1879081602748442,0.34768693273806633,0.030513521504242858,0.07738319882069263
1600,7.383320730586931,2.8368323291822017,0.3990970057178728,1.44312713932487,0.045004506825100085,1.5467507438298367,0.0014946875664398986,0.7489260668309415,0.10201287528373652,0.22866914972719354,12.328432506429037,0.18249737601182334,0.05048368521140674,1.2694074266737299,0.5782765366133353,0.5769673959235672,0.5277450948049758,1.4680741114493634,0.19822466119841486,0.1921826253365215,0.19616731661535025,0.36576309059548007,0.03220628204150961,0.07699601126467472
1700,7.375155140495488,2.8945675640759716,0.40598814701032704,1.479510647501111,0.04521756031412699,1.5490076966971575,0.0013638204615812615,0.7732903416374732,0.10541332884257468,0.23682618633878233,12.496780571571628,0.18511537208468198,0.05072920858120574,1.2808596324952977,0.5805889447992874,0.605094443809257,0.5065223502795723,1.4906769961211381,0.19858592361933652,0.20534899930847572,0.20394622587254438,0.38997882895256286,0.03293204482489335,0.07699019637909005
1800,7.368986654964356,2.955721214528409,0.41713290514408674,1.4928558130305798,0.04357648993973685,1.5477848066256092,0.0015853162884688552,0.7707965365171784,0.10677116087720903,0.23807711697442882,12.660403151269492,0.18585707264807563,0.0515050362073496,1.2863399248078438,0.5816044985406681,0.6520806499626131,0.4951564048288573,1.5134455986422866,0.20729121567622585,0.2113574033412419,0.21003882818761507,0.3977717466963622,0.03430692665874597,0.07681869163976346
1900,7.386354250169148,2.9553597211205043,0.42487328936583213,1.4985288879693184,0.04218285097899243,1.54806662691085,0.0011077067647155925,0.7787480450838751,0.10703055531769583,0.24303772375558705,12.628394260059773,0.1867763080279223,0.05177272869333851,1.2924060119073317,0.5820869227045113,0.6579986512549242,0.4847331506418975,1.529551708050067,0.21252948952043382,0.2172875089022597,0.21762949579773422,0.4330905193897369,0.03563150917004207,0.07685242719796494
2000,7.399081388721124,2.9907534594959615,0.4301833476865451,1.5197543311669608,0.04342487039415622,1.5487079812700464,0.0015633678770081963,0.7987735818591832,0.10823657488006903,0.2500211641411901,12.711753838559023,0.18558096667993645,0.052184381333643955,1.2977239765688502,0.5854817202898452,0.6817597753989406,0.45549485227291314,1.5431981293518493,0.2188188413227436,0.22174031513315665,0.2179456778461552,0.43258961392205214,0.036385507237444985,0.07657194817457717
2100,7.403102234857727,3.0079646014732697,0.4268601217699758,1.5604920626970396,0.041254425958269836,1.5459846158187152,0.0017910695872421884,0.8132103381505742,0.11090892646350697,0.2555132041791508,12.814016760419447,0.18705145769279038,0.05251766181367281,1.3024457446388416,0.5922115487771775,0.6968901379556851,0.448880824449287,1.5525033349239195,0.2276464795738092,0.2259004624608838,0.22665383848691353,0.45379886574926903,0.03820580494385978,0.0769007217480231
2200,7.424382415991734,3.0907596821574326,0.4351762129074576,1.5540071181808206,0.04270596338062184,1.5477369147957842,0.0018938369134785355,0.8194722346235295,0.11227591568081244,0.25741309909361,12.84138386272569,0.18833159008042472,0.052751014090978765,1.3189662068771362,0.5925887429539115,0.7253240031677914,0.44402050014240013,1.5673544108267103,0.22946045428677983,0.2313879715352236,0.23446881547074552,0.46887172404620014,0.038252895284591915,0.0764940333883855
2300,7.413930367566834,3.0763417031425884,0.43936386326487537,1.569143315344308,0.04215218122783845,1.5502400885127214,0.002090792142883427,0.8188909254210808,0.11243994605769686,0.2601071653612598,13.085093727108166,0.18674783448792634,0.05272617051814736,1.3170176202543666,0.5925613086997024,0.7338784779103069,0.4320003948871293,1.573451432164399,0.23828989709296985,0.2392458519284053,0.2372012732366311,0.47659620886070225,0.03936798035140942,0.07680140427291758
2400,7.4275846518751605,3.1009300692983373,0.4432986150163996,1.5822787317690286,0.041260271727122905,1.548382118639854,0.0012571248110912524,0.833190163851423,0.11386700779699294,0.2622680169058243,13.163152119164328,0.18884109330425008,0.053237125186362325,1.330556827516991,0.5964858776680396,0.7536815927380895,0.416749690326164,1.5804012294289278,0.24419921542633163,0.24661052270333242,0.23968092581040962,0.5015771858237796,0.039751913941511056,0.07668430752682726
2500,7.429462023905176,3.1198471431917976,0.4522720354773351,1.5966568254268474,0.04048034733531885,1.546949306894901,0.001672564490608718,0.8365278694691779,0.11677378752521696,0.2685415368772018,13.228622102158685,0.19010120226515959,0.053780230515124684,1.3363524781764837,0.5947572992242505,0.7732612401798615,0.4015421691612925,1.5927106670142956,0.24558196656760875,0.24549859978642816,0.24445424366650975,0.5224571788520062,0.04119071213132948,0.07676626901272926
2600,7.447153479035023,3.1637009614284426,0.44942441561069524,1.6165208689279476,0.0436572594624367,1.5502539350618125,0.002287376793022272,0.8458079630014192,0.11700207933287106,0.27023188108844387,13.266669793197904,0.18894917187637017,0.05367811595427047,1.3385332341736764,0.5976591318101989,0.7867507470200787,0.3937519101546068,1.6070115731178656,0.24918249140614962,0.2558485950930335,0.25114488934375784,0.5182064319187558,0.04240048422646976,0.07672061788808002
2700,7.457934057508222,3.2052418564343728,0.4586421493391522,1.6343520836815424,0.03968298030930278,1.5506263146460117,0.001310117611021679,0.8632607623135742,0.1180732791739845,0.278644922414174,13.2888230334546,0.1885738313883356,0.05421042072308011,1.349200091906679,0.5996165556635482,0.8122105641072149,0.38340398094869477,1.6189522085692194,0.25544769844687987,0.2571813214508451,0.254139473236133,0.5316603648443631,0.04276919318774569,0.07641483803479328
2800,7.432893770744629,3.1888261513171434,0.4560673072499284,1.6371489157274646,0.03949106983524861,1.5502100749941237,0.0013430521542136045,0.8566026274350168,0.11985645088730182,0.27900918479761877,13.320509425246087,0.1889521216411789,0.05449914482871071,1.3584878682330395,0.6094799422942323,0.8096599884951889,0.37619483684898464,1.6191229883226423,0.26006165953187577,0.25859518658936725,0.25836064413528287,0.5522612091625425,0.0429515574727547,0.07651599593707051
2900,7.432552863567013,3.2081811073400095,0.45918204752823555,1.6697849022010356,0.041654006083805414,1.549626270731199,0.0021222652107707584,0.8621297222584205,0.11937612277278038,0.2790323288510145,13.30357098825748,0.189446693584562,0.05437821744532354,1.3586949339368009,0.608757568460368,0.8439837549189918,0.3678625301748797,1.6255050147152528,0.26346876738046066,0.26826401941443445,0.2641021477205319,0.5698025928631493,0.04434893104801687,0.07656594020656164
3000,7.437141435668144,3.2626954286562295,0.4623641753322953,1.68939973491773,0.039783235268453856,1.5469948600101535,0.0023833627830022693,0.8676304990793012,0.12141876952614282,0.2862272395375174,13.344423099249376,0.191036125062532,0.054526926148307425,1.3687211672177506,0.6096612927405349,0.8505912452654865,0.36676098974450955,1.6353241990171803,0.26833790704200505,0.2718469494838207,0.2706317396917674,0.5690012247453395,0.044248935608898816,0.076073491770478
3100,7.434368680862828,3.233782822004649,0.468109340678249,1.699768251310343,0.04037664708205453,1.5501240319155376,0.002174754210857852,0.8851846726815841,0.12205734783527226,0.2866844418775815,13.431554698934963,0.19017586150199942,0.0547285684612461,1.363367421863047,0.608418420160071,0.8640214169236653,0.3610611468080447,1.6456178726359016,0.27219056774017997,0.2708777249653623,0.2723486673945247,0.5817241261835137,0.04553683356373212,0.0761219158194784
3200,7.466429544743656,3.255966264502507,0.4704438019413069,1.713878970990128,0.04260550789621005,1.549100766537861,0.0025007115380390474,0.8875828324376328,0.1229837927820516,0.29098610285280313,13.470498720144837,0.19161037985640342,0.05536958764612346,1.378060050913484,0.5992915411092242,0.8677027958766,0.35647864700580684,1.6364296555576763,0.2779923300392869,0.27908266063489706,0.2767586449354948,0.5995423690333631,0.045803927660553446,0.07653326238708649
3300,7.458671731813726,3.298185048499089,0.47574072347359786,1.7245235099211018,0.041011277111582374,1.5502172461900539,0.002092492285660947,0.897305505263047,0.12259728629690951,0.28876283435533384,13.402082118925804,0.1920951114272711,0.055187485898604054,1.3758335679794498,0.6114772924298005,0.882704650362962,0.35454360417815667,1.6494965900837342,0.28228735450802867,0.27585718953846733,0.27914803728838383,0.5990304047109718,0.046216523708930785,0.07600185436435374
3400,7.453581575570388,3.300010150458129,0.47607387378908306,1.73082689429501,0.03990223975751802,1.5508770422117222,0.0013565764841094877,0.9065584061966601,0.12327077871164939,0.29385173087894323,13.540757680498523,0.19257686043097666,0.0556366495343455,1.3812339905770543,0.610303307079145,0.8835061532658178,0.33867346844145135,1.6508314476079378,0.28168676544431787,0.2788608075796603,0.2829514608910584,0.6094397823087965,0.046651340568162454,0.07643076576408576
3500,7.4618014014089535,3.3108638364629037,0.47315270456587327,1.720857932002691,0.04215598484146399,1.5499753255835496,0.0018886279520609554,0.8999500100635796,0.1256411823976041,0.29613522032288836,13.589350406044199,0.1911734316518909,0.05575388059134639,1.3798935897311433,0.6120173836458522,0.9060421828854083,0.34860487874300705,1.6631638470264982,0.28884603576051127,0.2878834641718343,0.28112796517052646,0.6162109499739403,0.047680862373833954,0.0763130705427135
3600,7.48322059119218,3.30807007617242,0.4771575782417444,1.7451232826436434,0.04334888038621012,1.5486085578218514,0.001767689896875223,0.9123993617560413,0.12439530818929621,0.29711958639972297,13.573652590303153,0.1922119464655463,0.05587058479323579,1.3839368480712795,0.6026590214134403,0.9019840683774959,0.34195380006406845,1.657820392172367,0.29111357055823955,0.2899259988739397,0.2831286271339722,0.6295037989709682,0.0477880271712744,0.07608205994961552
3700,7.484305349844604,3.344360492798066,0.4797690968608068,1.7409531569984344,0.04150359599438606,1.54868401031789,0.0021089722372046524,0.9190849645250998,0.12657407151868552,0.30061702659086287,13.518775389376458,0.1933586481942427,0.056103311760857685,1.397014187330693,0.6121179818223589,0.9078323257864864,0.3410456432097332,1.6607545010580045,0.2912875381228989,0.2897471640797228,0.28687876232008136,0.6357337702308062,0.048331964436106,0.07604209457313797
3800,7.465791934892506,3.3417752156478127,0.4834300911064688,1.771358890454287,0.039692944494335365,1.550554605909028,0.002652939957467163,0.9233007703239973,0.12670888606303826,0.3045079410692036,13.663930682230257,0.19173733569839418,0.05599823934632196,1.3911578754851766,0.6040544957845397,0.9282718821182935,0.3266849353674912,1.6636733730106135,0.2964810006438506,0.29230796862889136,0.29513469504422013,0.6495750083445938,0.048400705592338715,0.07611957402121157
3900,7.488813170136216,3.3852604250721283,0.4872438011155946,1.772191573954621,0.04302549049264357,1.5491289589667732,0.0023398013783594417,0.9287830114286163,0.12714417753961407,0.3041583473382457,13.694139099507533,0.1917744253297634,0.056201599751753054,1.3953896896437967,0.6103523250500617,0.9440050672203221,0.3346008743957302,1.6779095802624655,0.29271649384600446,0.29317242801817944,0.2933707958093881,0.6580151214384207,0.0494027572047273,0.07612733858366963
4000,7.474314649342432,3.384333954211001,0.48448060290902795,1.7711926341319297,0.03962402528400709,1.5467247655132565,0.002748901079587006,0.9198561837769834,0.12715311872337504,0.3044779644702154,13.686149488002417,0.19333539847528242,0.056261702427928724,1.4067966969743735,0.6083809763928247,0.9387969106943536,0.3193054914806395,1.6765445800768781,0.2970012043649729,0.299836991846947,0.29385745737671265,0.6701422748043518,0.04991088492948324,0.0759605872619683
4100,7.496622162770807,3.4073600201154246,0.48490631910930565,1.7745489166147221,0.04059310107249919,1.5484006699029162,0.0014845709939117087,0.9321809388220287,0.12916066218431196,0.30946932545075784,13.67048127071625,0.1932964611129217,0.05661309267002322,1.4013907344939704,0.6080995761910467,0.9419319460957121,0.3285815062585955,1.6810664979659389,0.2970365929792412,0.3008301508678468,0.30178430204119294,0.6772178103444293,0.049930867066795837,0.07585523887953301
4200,7.459896743786498,3.3810626116425286,0.4944839337980598,1.7918655885263473,0.03947573028506725,1.5499745173660704,0.0014847952204032166,0.9284762710723931,0.12813993025580753,0.30457635068881533,13.834304350118481,0.19201125516949097,0.056967951411439816,1.4049153064196123,0.6057044827837819,0.9442123095502778,0.3152318750581565,1.684089609526942,0.30399896873391646,0.3054001438637501,0.3021274382917173,0.6807949338487022,0.05080265820352041,0.07598002570963636
4300,7.484960355609755,3.3893107076287077,0.4958121174265082,1.791581631897274,0.041687948029011795,1.549150114826613,0.0015227182277962879,0.932220326090591,0.129954944082402,0.31070835915081885,13.856608395121665,0.194113717762502,0.057110968957171,1.4166096327003528,0.6037551561316734,0.9612749623963319,0.3230802041090363,1.6792552238718768,0.30171726342849364,0.3061356967647643,0.30202952017150414,0.6780434128685461,0.05118246214818942,0.07608216411860545
4400,7.4931421409084535,3.4184409858351823,0.4931189174364733,1.808001328222302,0.041740371768962996,1.5473479444310496,0.0019621099500156318,0.9307957754549796,0.12912530045781043,0.311680366225238,13.855599362215633,0.1934676798433368,0.057092635428760106,1.4117134764769363,0.6054140985611675,0.9582924895393244,0.305453342187114,1.6906970875264586,0.3065117811363894,0.3071281324595078,0.3025083027019588,0.6900550915474839,0.05037201877597824,0.0758586343670723
4500,7.485228726183063,3.4011109661855348,0.4993731332446869,1.8159328335400937,0.03996598651841715,1.5474277198944966,0.0025956774472657767,0.9372049892318707,0.13088369218489962,0.30900905613657914,13.815927058354655,0.19316936736505294,0.05708828808230104,1.410708806105401,0.6141243549567074,0.9754284879451085,0.3153904020750043,1.6929615364276862,0.3075477048338073,0.3080694095935252,0.3101059200561809,0.6953452853532336,0.05091735009222168,0.07604022435809596
4600,7.494691053651914,3.4446970500930516,0.49340447458514797,1.8263636519207518,0.04246244495708209,1.5477586382051436,0.0020725750317711848,0.9441706961294948,0.12983591638725392,0.3124443403343268,13.79169365427406,0.19484244466785133,0.05698482739231142,1.4173784597916699,0.6147000151912022,0.9665821659982303,0.3079283198615521,1.683713674128458,0.3102757088901999,0.31306095708903936,0.3056469315389053,0.6901456597944404,0.05169040607943888,0.07614948071814
4700,7.489098595678622,3.4488630717944107,0.4982050204250857,1.8085015374937756,0.040614956253021806,1.54791531101674,0.002144875148958792,0.956060104662241,0.13202396110299153,0.31700880701529416,13.784671912507259,0.19417277376510475,0.05706212302423374,1.4253037859638966,0.6108491198033883,0.9916096143235282,0.30978374567264566,1.6921481693056035,0.31239180417635964,0.31028905891591707,0.30684060554844667,0.7002922466231585,0.0524388441009235,0.07606986650396017
4800,7.492131123777587,3.4246962248859663,0.49602787761010714,1.832718610869638,0.04235778651312411,1.5478351885814925,0.0028576561453504865,0.9455508546815696,0.13194609976826754,0.3160813722067405,13.78736559736183,0.19399356952345298,0.05748042908633966,1.4268832424811648,0.6052686766291416,0.9748637774023183,0.30145129921726566,1.6884390800236078,0.31649456381554386,0.3119766874853029,0.31003844401382236,0.7090517709729761,0.05277608632227433,0.07579147128678561
4900,7.5021400282020885,3.450129332240642,0.4993703081574299,1.821842214231399,0.042749622988233156,1.5477691992730283,0.0023208048417706134,0.9608036035141188,0.13256159881859614,0.3135895322373738,13.897838349191586,0.19387211547737257,0.057319567159042434,1.420953257853159,0.6150808508311367,0.9838554140204281,0.297017420786938,1.705079018575273,0.31934598778051904,0.31513905246607277,0.30982200359879425,0.7191285978424353,0.05247004752502562,0.07583028021678334
5000,7.46929788649884,3.44898918985257,0.4974624666668653,1.8408243350468845,0.0405340171699387,1.5509480457556166,0.0019168541794251674,0.9533634390812203,0.13359345715450918,0.32073100446448605,13.862129981681914,0.19316474921867338,0.057362609971791344,1.4303708096276475,0.6153773788110797,1.0043602457839877,0.2958627810905467,1.6966231363468658,0.31769934209640144,0.31746130332763295,0.3156594032574426,0.7195166780261089,0.0527361067711389,0.07578868561992258
