milliseconds,delta1,delta2,notch1,notch2
0,1.0196892698859623,1.0087785938068614,1.0008832556657123,1.0014757138618604
100,0.898346756470692,0.8876430226655014,0.9861261526065693,0.9968103120515205
200,0.843503049486764,0.8049569736460004,0.9945326937184242,0.9725918115695368
300,0.7480899592284374,0.7414372893084386,1.0164484256490331,1.013511642312452
400,0.6864429280394967,0.688834123030332,1.0015982270750012,0.9950169986865609
500,0.6029280597500576,0.6024035913514911,0.9852271151986187,0.9736366571535969
600,0.5661640867451733,0.5295341377249901,0.9647876522558575,0.9656031461114974
700,0.5006650791788213,0.5056208661781244,0.9793941804176715,0.9683292804070978
800,0.44553129316056367,0.471048855332018,0.9726618907514727,0.9765802529363666
900,0.40769490012439424,0.41495855309549895,0.9921374199375663,0.96698713089036
1000,0.37794640812945707,0.3831001228053967,0.9682720263423339,0.977645477308106
1100,0.3506179238754511,0.34568240162247293,0.9961578277448387,0.9603678409263307
1200,0.32992727081292644,0.29671430137087074,0.9542314928709293,0.9648414322950933
1300,0.2572746934522768,0.2685858643368405,0.9751946859974359,0.9347728550711178
1400,0.23825016453290915,0.2379814075317675,0.9434534115429896,0.9422544972916246
1500,0.21277485499895016,0.23714493310355553,0.926212769611396,0.9276247617528459
1600,0.19884995762392643,0.22286807947313547,0.9047046586687949,0.9515875736885843
1700,0.1867244761613307,0.21062202438889316,0.9311083963780435,0.9108857201756299
1800,0.1959466801935058,0.17516656434591768,0.9284339475542238,0.9027112982438982
1900,0.15723541547153594,0.1664070381980535,0.874451340548379,0.8698955529072327
2000,0.16292131352714995,0.15570878705651955,0.8717013436772586,0.8702702531302821
2100,0.14858712242442088,0.15041681865776438,0.8463134623316506,0.8500565215572401
2200,0.14099666632002655,0.09873668465660605,0.8326264120072265,0.8127256272157335
2300,0.10763455302932111,0.13325074105961507,0.8079284992120565,0.8017303985515309
2400,0.10360660084465874,0.09355709453134134,0.7828271166546014,0.7990113780438155
2500,0.07101000196947509,0.09268581707371698,0.7277235355787809,0.7406105907447591
2600,0.1090483255588028,0.06673674901400184,0.6929709143770653,0.7365691892680609
2700,0.08737985819133036,0.07781931885985033,0.669839864404478,0.6923715778789108
2800,0.09193501858221126,0.08772993355407309,0.6833433964641409,0.6726515261455663
2900,0.0792875761503666,0.08003587898914291,0.6375292847993776,0.6498201693292368
3000,0.06565854182111522,0.04766105599417541,0.5881609156160897,0.6168942184366295
3100,0.05567108416852522,0.08568551858953441,0.5844799026794849,0.5597580326520449
3200,0.07728439399108038,0.05446076565513599,0.5537087810747108,0.559041037489803
3300,0.054957687966759,0.05398102491165062,0.49926709639946565,0.5348694919541153
3400,0.05518250358974012,0.04809703249335634,0.45907472683626094,0.4853943216069044
3500,0.0380502123818328,0.051111304888889215,0.4418359343243514,0.48830939884453306
3600,0.06245561384181158,0.050871574955221356,0.45965759248761995,0.4208842731688473
3700,0.062450331910764614,0.05546876334770776,0.39288668014947586,0.40644246573713194
3800,0.061268138131478425,0.07596348362021527,0.4196245427070997,0.3906345589300016
3900,0.05338727716835187,0.051803280434966986,0.399805972030668,0.3911464853011847
4000,0.06752813713853556,0.038445559178664726,0.376551138234345,0.3947119912648708
4100,0.05173719067599808,0.06974871883469896,0.36426862023489986,0.3684421637020071
4200,0.04818771604268399,0.05417973722524912,0.32108990078042554,0.34096473037919306
4300,0.0525390823152717,0.050896564068867896,0.3353332554884191,0.36046439037055095
4400,0.055975715880669914,0.08047997571670959,0.3238984454825848,0.32070473596728694
4500,0.051548607938528695,0.048626964822966856,0.3250529886689056,0.3064536384957498
4600,0.0772816747164577,0.0473754189698702,0.2966544725590938,0.34612475112740193
4700,0.08399573615226313,0.053598101788179565,0.3113311366052988,0.3034951988212672
4800,0.05811006663930504,0.07276356200962511,0.3367199804085023,0.3167856732706721
4900,0.08168316133640892,0.07713290621653147,0.3065909747225439,0.3254572292829809
5000,0.08400354031038497,0.08347386131925162,0.3341822201645973,0.3138170190079669
