milliseconds,delta1,delta2,notch1,notch2
0,0.989590168982358,1.0012498588033636,0.9744112514497205,1.011793956243917
100,0.9036884042171802,0.907741750819581,1.021322831729849,0.9766843776057715
200,0.7988056251675744,0.8167751898771226,1.0132210400188852,0.9876779984298731
300,0.7405939662419359,0.7371578570163665,1.0137023854707816,0.9789228088272441
400,0.6949368510026579,0.6534465203285987,0.9802145271540473,1.002454856082529
500,0.6004830877143932,0.593820305143189,0.9773907208199946,1.005888399467973
600,0.5552228208471127,0.5721088304435736,0.998628875141115,0.9735022628874298
700,0.48581544194476,0.49086244633732395,1.0000987336332179,0.9855715229555562
800,0.4393735466072098,0.43803252065984893,0.9912403372720191,0.9976720601238821
900,0.42674434916545684,0.4189242208123773,0.9637210960667284,0.9841765558245634
1000,0.3805593037048201,0.38422344533506636,0.9930859254058916,0.9570089905618664
1100,0.3170177473069156,0.3488806237871525,0.9705141602890657,0.9576794454027978
1200,0.31197488158888065,0.28125118468717825,0.9563606954384479,0.9525760743229112
1300,0.26783318801523304,0.26546683895360335,0.9733308327430288,0.9340082357466944
1400,0.27128851784926555,0.2600377439297387,0.9424058638639835,0.9282723708938019
1500,0.2421664817947005,0.2524540399421186,0.9178145517818382,0.9331660664141234
1600,0.18802626292935298,0.20143440693051157,0.9419113802261659,0.9281542291002368
1700,0.19888356717203304,0.18678328031779237,0.9210984685275805,0.9354014755688635
1800,0.15684858750104821,0.18703351201396504,0.9225068751991184,0.8816644620308527
1900,0.15009830351025114,0.16696534086173076,0.870836626763533,0.8871852050298049
2000,0.1344273448919216,0.15222164909863733,0.874968242528549,0.8737203853452398
2100,0.1282158442956753,0.11941386290126954,0.8377308397130602,0.828599214801879
2200,0.13647503196110586,0.11123694056479123,0.805402941698271,0.8399673511100788
2300,0.1351835013808667,0.13075584102442137,0.7776318369007392,0.7935046659458379
2400,0.12166477084132905,0.1225500871173618,0.752779409301061,0.7640502182904066
2500,0.1139564194809714,0.10576436705934686,0.7260564773289463,0.7609799469008546
2600,0.0786258487116267,0.07433329640220243,0.7227771685927509,0.7135489875472671
2700,0.0811504565857873,0.07282532215603701,0.6884098575040642,0.6820616797799202
2800,0.06131086027702566,0.05414669133758152,0.6406357678616386,0.6743282218776838
2900,0.07365924981119536,0.06568706163680295,0.6166184515419849,0.6194524270802289
3000,0.05761748456047813,0.04460561086932702,0.6118028434856799,0.5888099846939424
3100,0.041547325775008796,0.07215305345298587,0.572726197252133,0.5709070767463702
3200,0.06352336045029001,0.05780842416679182,0.5641825571184094,0.5351715295946787
3300,0.03548383256907949,0.07835996513305042,0.5178698027128787,0.5311620699268372
3400,0.04969283248051647,0.07122454707996759,0.4926707102549981,0.4735807501383799
3500,0.03026309170588663,0.05733879918496083,0.45780043000783266,0.4599335911117244
3600,0.043390171731045396,0.07213157119882257,0.4149828291879437,0.43781276353479887
3700,0.033615464524263526,0.06334356048925271,0.4359602284349414,0.42757810253621026
3800,0.036545336251847776,0.06065755049255816,0.4034064317134565,0.3939490428480268
3900,0.04843420702546482,0.06635531410432344,0.4004705918293546,0.4096173452349739
4000,0.04728779888305017,0.04462797922397345,0.3425074010042375,0.39456584557496827
4100,0.03967636458157912,0.03324868530426716,0.33162726009674554,0.3834451985371558
4200,0.05670252041715782,0.07628390729354326,0.3384851299310713,0.3515211361369751
4300,0.040377031332837814,0.06580187581467795,0.3477079265402996,0.36311274336691424
4400,0.05939730185116963,0.07846109718766621,0.30880517688491455,0.3089637312090091
4500,0.06900304125484041,0.06859234595726786,0.32275113427640467,0.33686927841711617
4600,0.0903014981196294,0.056099184033861604,0.30775319879409524,0.3056748880867185
4700,0.09368608665068365,0.08255114358561436,0.33659735936886875,0.30519863517069906
4800,0.054403659290005006,0.06891009657584413,0.33485187396448374,0.34109265188932486
4900,0.05891549357964308,0.07469415412143866,0.3033356946579434,0.31740064507504867
5000,0.06659855630589522,0.08155098054036591,0.33104197537425756,0.3243938339857119
