milliseconds,H,T
0,0.6012414262147271,0.00010001836828053448
100,0.5992819435091508,0.00010253021925708957
200,0.5966761889382551,0.00010169195175992746
300,0.5955842865244809,0.00010492924451921289
400,0.5951655661530172,0.00010595685057584565
500,0.5946535929249319,0.00010684417923507498
600,0.5921816809111218,0.00010730136493435945
700,0.5917588681518409,0.00010931139147124203
800,0.5918683720706454,0.00010833000945465922
900,0.5903375276078028,0.0001099160696051566
1000,0.5884775259075282,0.0001130847382814764
1100,0.5886696624549662,0.00011467936834719293
1200,0.5874297140836053,0.00011283752681297412
1300,0.5866674911528357,0.00011683242317243024
1400,0.5846439920729417,0.00011712582442406004
1500,0.583332875850572,0.00011966365936888968
1600,0.5833935680239196,0.00011808453719704092
1700,0.582401752222653,0.00011997734984601152
1800,0.5806091612667861,0.00012390964556033073
1900,0.5805952688478693,0.00012544701928999974
2000,0.5802140141799684,0.00012442457485787708
2100,0.5779464438895006,0.00012800541919109264
2200,0.5764328172085427,0.0001272708861032603
2300,0.5756766034931984,0.00012858700945589106
2400,0.574831154200328,0.00013100704143052125
2500,0.5751598690122577,0.00013289571297192893
2600,0.5734473918697354,0.00013484303600233346
2700,0.5736317920130242,0.0001383142989076342
2800,0.5730600358962714,0.00013612958560913776
2900,0.5721569606105279,0.00013894244946875502
3000,0.5693966398951663,0.00013916739482057258
3100,0.5706566894080302,0.00014359823481351335
3200,0.5688246031259167,0.0001445752993992812
3300,0.5675858954124,0.00014943966257569956
3400,0.5675994313832677,0.00014842372629172512
3500,0.566447304425347,0.0001499602253739596
3600,0.5657764483966069,0.00015434946753607284
3700,0.5663053601784299,0.00015498604091158857
3800,0.5635907093551348,0.00015984283088211926
3900,0.5648090850015003,0.0001607574463823799
4000,0.5631964275168868,0.00016288147658529925
4100,0.5627837742424365,0.0001662664894587399
4200,0.5607672134237385,0.0001651957655965055
4300,0.5609621828481772,0.0001699550322599091
4400,0.5605332362877196,0.00017009907786534292
4500,0.560377976340606,0.00017494706744093655
4600,0.5579306434034679,0.00017475030010957003
4700,0.5569716415205821,0.00017747861130532354
4800,0.5565712668960797,0.00018287130676318796
4900,0.5570462388990642,0.00018403992932375482
5000,0.5550069696103767,0.0001872029514785463
