milliseconds,H,T
0,0.5991673106955305,9.887371586513226e-05
100,0.5995655729696482,0.00010340615900262349
200,0.5981433075526862,9.969751955956824e-05
300,0.5954631613977235,0.00010197843894701855
400,0.596231637058331,0.00010410842264235373
500,0.5929946966117116,0.00010336262311856132
600,0.5931610501402111,0.00010789914803847803
700,0.5923795898182127,0.0001093358057071566
800,0.5898491409865739,0.00010863957546737349
900,0.5891780418273097,0.00011004232609689409
1000,0.5899472353450932,0.00011145648374126156
1100,0.5885480284168594,0.00011048097829542672
1200,0.5879828672230861,0.00011488403642885565
1300,0.584497606324626,0.00011281234368700526
1400,0.5852195077653489,0.00011684110490841949
1500,0.5841799371923458,0.00011857338990178823
1600,0.5839452520085814,0.00011832124045079268
1700,0.5828795752749342,0.00011989812784249914
1800,0.5809183869575746,0.00012080139193433196
1900,0.5809220124682413,0.00012401022780878903
2000,0.5780906749786674,0.0001232325027988941
2100,0.5787398857640893,0.00012471663715103436
2200,0.5764981898894359,0.000127942016447235
2300,0.5772098363905548,0.00013181365001532118
2400,0.5757255029627918,0.00013167183319356124
2500,0.5733948291695219,0.00013449259593538117
2600,0.5743748546017658,0.00013314406793656574
2700,0.5720650300703538,0.00013742836599131173
2800,0.5716833027916778,0.00013967208213270713
2900,0.5717917464239901,0.0001415477222930055
3000,0.5708898573568181,0.00014256050243274807
3100,0.5696626687728359,0.00014519850335482
3200,0.569677936974857,0.0001462889108993096
3300,0.569156889185929,0.00014740720427065354
3400,0.5666609869070567,0.00014717382313232883
3500,0.5675041791288868,0.0001500776671117644
3600,0.5652840848710219,0.0001539529427687093
3700,0.5644983474205313,0.00015452347570786307
3800,0.5650087625362488,0.00015828490840782218
3900,0.5635589201953871,0.0001590984570052983
4000,0.5637432138988873,0.00016061132191906016
4100,0.561273085541065,0.0001637732328694769
4200,0.5621463270694667,0.00016436753345493732
4300,0.5600121359449326,0.00016736366430593255
4400,0.5614137738461499,0.00017155745504455382
4500,0.5586571044962996,0.00017196889004825582
4600,0.5581771510526916,0.00017373534527991542
4700,0.5589333606069669,0.00017988962505632313
4800,0.5563973775748967,0.00018206091324328772
4900,0.5559952607420023,0.00018098182235996168
5000,0.5549687587625068,0.00018699813034880113
