milliseconds,solution0,solution1,solution2,solution3
0,0.1750964181579294,4.975398726952499,0.5354429738275098,0.7496090304709927
100,0.1689557893561882,4.822805850316109,0.5441723760196322,0.7393007934268084
200,0.16986945574033685,4.86439881750013,0.4963317886669441,0.7119251428965793
300,0.18027029442973957,4.646489761325099,0.4856449179748594,0.6802595098161386
400,0.17446707033894748,4.60608702866739,0.4616831790600964,0.675435574013856
500,0.17770970536421382,4.378447139208637,0.4688185706908569,0.6499054618041492
600,0.1652644539788717,4.299363544997479,0.4563272211127048,0.6378849409439392
700,0.16434261015072713,4.21459082498342,0.4368786595850001,0.6013550952872876
800,0.1755897635010515,4.138750717793038,0.42818837294215717,0.5866941585405191
900,0.16664992517523408,3.9162601531890306,0.38527322958967153,0.5853505613316545
1000,0.16486478109839708,3.875198178015121,0.40379925614850776,0.5663358225771679
1100,0.16094179255940713,3.670619893621882,0.36693459127948225,0.5379098531154756
1200,0.16193354646809802,3.6754673033434475,0.373430765815256,0.5343696347395056
1300,0.16086188342915894,3.512537265919725,0.35999691145852764,0.5034855378169809
1400,0.16571619199837062,3.4526217923952545,0.3561190362348611,0.4878580900067318
1500,0.17150928835215312,3.2642220571730562,0.3428837732044363,0.48745744265048785
1600,0.1733810387961891,3.1281596948883568,0.3353129256433377,0.46694231920484847
1700,0.1677751912737144,3.0885421132058526,0.3552900330623021,0.4595250882763599
1800,0.18373472487027454,2.9428045686749607,0.3428091928565415,0.45019198613170947
1900,0.18313047381053718,2.766786567413952,0.3287279072395666,0.4240090028943422
2000,0.17843962720109457,2.688254175048016,0.3203773880897138,0.42992201833141236
2100,0.18109899910782945,2.5971304942966054,0.3557046142536588,0.4144985844448307
2200,0.1996629870570692,2.5687221477368523,0.31967076711309644,0.4075515748516471
2300,0.1889111797565761,2.479767796122356,0.3205232839112056,0.3928960801929561
2400,0.20784647091260788,2.371186627735447,0.32222031857869304,0.405169772038566
2500,0.2150148854595185,2.450795828554229,0.33921089694153367,0.3796749656945405
2600,0.20883613082110003,2.2722699573649354,0.335101454578659,0.38372443466240747
2700,0.21447073297703606,2.260736082281977,0.3883414221977334,0.39117156884740867
2800,0.23110768618887195,2.262962731515339,0.36147370092753955,0.3773022841265756
2900,0.24291459908344115,2.1919098302057254,0.3935552154636512,0.37637211844250307
3000,0.2442592410715286,2.2217076926683266,0.4270961824567038,0.38011686131568617
3100,0.2574909119869978,2.0778215177037738,0.4176706761063731,0.3813243585555131
3200,0.2588805619988633,2.159346944648733,0.4552349818699644,0.3910680298318477
3300,0.2787383112272682,2.175531369416886,0.4739672708402439,0.40254811301404214
3400,0.28141598107882093,2.0311254250542805,0.4897699358833691,0.4140187861195419
3500,0.2974258491041867,2.09366966444413,0.5165614019228559,0.41152328576780856
3600,0.31305554328574886,2.0907686992100922,0.5591472985462141,0.4379439188765979
3700,0.3148071521572258,2.1466558780020324,0.5753658673814697,0.4335755331697227
3800,0.3304525724735214,2.2670921460779025,0.640059714136112,0.45269286426776406
3900,0.35522563333478346,2.252298953012791,0.6758369663641226,0.4667772164774985
4000,0.3624683715260175,2.268693596389503,0.7170271248212973,0.48827434670374253
4100,0.3721001476205118,2.349995210727871,0.7686838438614679,0.5227629418370452
4200,0.3903278840988041,2.5316833864858843,0.8254797173990088,0.5518758984205524
4300,0.3997846765731572,2.5902201866669428,0.8427139741480947,0.5694657050507707
4400,0.40514417123280927,2.8470820206960714,0.8888736653971459,0.5903738568258086
4500,0.3983427804009353,2.9481899602706094,0.967756171609449,0.6283477560995937
4600,0.4106502830111438,3.070776084379202,0.987569116100283,0.6685858152480051
4700,0.41630619791027745,3.2736072978041224,1.0426855567529023,0.6996559747341605
4800,0.42103820550069554,3.3461756611125564,1.0933874992206578,0.7356503690301694
4900,0.4117844089942389,3.47161331315619,1.143661760120684,0.7607722909934586
5000,0.4166796612967891,3.605255762103742,1.1628533644912984,0.8027770422321664
