milliseconds,x,y,z,h1,h2,h3
0,92.46573596281942,243.12385758873214,12203.631417327555,107.10010710643168,108.91873967373077,101.6728297588456
100,92.1816194696604,243.0266261624222,12201.327870729532,106.9993772105648,108.9077913809023,101.75104908314611
200,92.48777138605239,243.02595450595126,12195.392541777737,106.97099391260471,108.87798685859846,101.93721436800345
300,92.24855730757454,242.96760426484647,12178.932213005843,106.57683294396767,108.87218683048924,101.97024414723163
400,91.94503536350517,242.91746213406313,12167.491081571918,106.68787441681503,108.84916095948327,102.02621372136234
500,91.48130251180888,242.76900549968133,12154.341985094356,106.60000310105202,108.84275410683094,102.12623914718057
600,91.5893161988225,242.71094114087776,12160.767761427895,106.36789808839042,108.79893657106486,102.15688810265523
700,91.53963018168575,242.64291637487844,12150.743858434835,106.07869849188054,108.78839331796338,102.10488596970016
800,91.01995481758875,242.5854422547615,12137.90933514467,106.14012873431344,108.75460572559716,102.28022357121897
900,90.62077401384548,242.5760754613428,12126.143174345121,106.09637035252969,108.75181023774545,102.37955968181056
1000,90.86150458487472,242.45523957265658,12118.724668804498,105.84395213843702,108.7303245879593,102.41289007380327
1100,90.69469196721069,242.37498713828586,12115.731432329003,105.74502249893544,108.68953301940242,102.43535284324416
1200,90.39959421543786,242.32966100660823,12093.713525867797,105.7340450083502,108.68352572860398,102.38969037119294
1300,90.05742667878695,242.23632685729288,12099.113873434459,105.45768838751987,108.64143906912878,102.54094826345796
1400,89.99055984052289,242.1779197278225,12072.036505127899,105.41992094221969,108.60909603259503,102.50226783527897
1500,90.07648784330236,242.13832951478537,12082.367463982902,105.08344406316904,108.59733749992054,102.509703458004
1600,89.37077430636414,242.01275034136194,12069.23670357821,105.21734026905932,108.54961217054897,102.62104016293547
1700,89.33687231010116,241.93002801393595,12065.928997941273,105.08482681994082,108.54595469036089,102.78580507577034
1800,89.36827688948101,241.8822032209147,12037.876551705616,104.80502086632386,108.5154940533054,102.84243572981438
1900,88.97048110538917,241.79415592427563,12041.54734286138,104.8369808999024,108.46191696715204,102.69694164694977
2000,88.6630254407087,241.73603322505923,12033.451338401637,104.48625737497773,108.43851442433586,102.89377579747521
2100,88.69500911947381,241.66159206767122,12031.620558922448,104.51673607119132,108.41595178457797,102.80114773124141
2200,88.61913270611774,241.5461529515984,12030.615953703218,104.22515634807519,108.36163818435685,102.96267508564775
2300,88.50420094644599,241.46882556399956,12015.767335156988,104.23400281402051,108.32959649899924,103.01113576856577
2400,88.16283087623822,241.37040040730287,11996.73949959783,103.90968302867199,108.3143910583731,102.94021582165794
2500,88.07416463418325,241.3068415604812,12003.383177314876,103.76425469927719,108.25605551160339,102.96196816945896
2600,87.64975483203104,241.18246023760346,11995.42421742715,103.72878097105517,108.22890816235454,103.0436425678501
2700,87.67428696339641,241.08642451750273,11978.500828741118,103.61078743001019,108.1937329668037,103.11518347801619
2800,87.53037227454524,241.0084777293058,11962.715422750587,103.6264928568676,108.16297653201786,103.1856463317089
2900,87.33323643747411,240.90700757746873,11953.960265286518,103.23191422367339,108.12887098338842,103.19785187965243
3000,87.36306553438844,240.82855708040336,11959.238217919097,103.15175954867837,108.08044104628365,103.36398735213118
3100,86.90942040371229,240.76204173649037,11939.855929000983,103.15176977448897,108.0505656007996,103.24472491026755
3200,86.78175741562835,240.68988997413624,11937.773348441528,102.91070619680632,107.98644954286398,103.45350867485422
3300,86.28160868947177,240.6049004728038,11941.801525698325,102.93340863411359,107.94415152307367,103.50117257957031
3400,86.35936524317756,240.4536203382569,11919.829332216459,102.64276725809673,107.89923064769783,103.32035506420638
3500,86.17735180240807,240.36480949377747,11910.859744999576,102.58044458009228,107.86636842380474,103.37514271502734
3600,85.81664696592081,240.2957280805255,11900.500701535853,102.5124288200161,107.82096128655162,103.52059642986877
3700,86.11776693250553,240.22425694557498,11901.600430304585,102.17317973180056,107.78429478554209,103.5441211974738
3800,85.82268281007173,240.13747243022826,11878.705962499567,102.09774818505856,107.73273280964119,103.51609556939529
3900,85.72135171185607,240.03033785249096,11882.36642737467,101.92056215353763,107.69613287614219,103.57731574900912
4000,85.58854525460046,239.86813157524534,11880.85368224607,101.80736862723307,107.6462323475795,103.63620986856598
4100,85.21911586606583,239.80373862449537,11868.092334024228,101.83440612952043,107.57457591061655,103.69580134819745
4200,84.87130578178827,239.67579140950568,11852.526652589666,101.4616056481264,107.54409459296137,103.81400463642855
4300,84.92629479437302,239.61662406977527,11846.01573321588,101.55661860397176,107.49388252931448,103.66755471762966
4400,84.86432588903293,239.51512975006275,11845.180113645798,101.42341792305153,107.4352272011109,103.7558398224987
4500,84.6004798167113,239.4005131656694,11831.644997570116,101.08798592000932,107.38028197803965,103.72695872115321
4600,84.55881532241074,239.3115108521893,11827.564546209105,100.98520891497154,107.33796161047324,103.91030811042465
4700,84.41139317258387,239.20379616487094,11831.648256190652,100.80129456861846,107.2714814081709,103.90493022760823
4800,84.11698618381945,239.04764347259706,11818.223172595677,100.80620739197678,107.22880472090539,103.89532937881118
4900,83.65753794054527,238.92521676812675,11800.761754599036,100.58593699067698,107.17563640174411,103.80609374873454
5000,83.86829495553515,238.81606529026237,11812.51199276228,100.58243597537714,107.11473363598851,103.88045110046414
