milliseconds,sigb,lacz,x
0,0.0,0.0,0.0
100,991.7997376837124,0.004558651313805316,6.011946695294651
200,1980.8114478019652,0.010827352344775821,10.45320933376192
300,2966.6290459088614,0.018261613988152573,13.742511845587355
400,3948.7324236261884,0.02673750928585378,16.41544837689522
500,4926.898351389971,0.03614936602652488,18.71225322172859
600,5901.024100875939,0.04641023850777856,20.75332041630922
700,6871.059642902043,0.057448907762787084,22.606649875386424
800,7836.9808416326805,0.06920636521547291,24.314493358471204
900,8798.777476699413,0.08163294026058393,25.905250348463667
1000,9756.447646527331,0.09468609117444736,27.399019418489505
1100,10709.994659210797,0.10832892798400771,28.810680270809243
1200,11659.425256547123,0.1225290121860498,30.151651432939328
1300,12604.748650570995,0.13725750746268742,31.430842333902195
1400,13545.975751276497,0.1524885848651753,32.65541723201757
1500,14483.11869239138,0.16819891801299414,33.83126329242422
1600,15416.19053642883,0.18436725761493203,34.963280920537606
1700,16345.20508936066,0.2009741299171677,36.05556603514298
1800,17270.176754409113,0.21800159431456753,37.11155390246783
1900,18191.120314905325,0.23543308155391907,38.134234223239936
2000,19108.050845516696,0.25325321936702044,39.126238372660055
2100,20020.9837085097,0.2714476596085183,40.08984203156762
2200,20929.934501181022,0.290002956711569,41.02701683426069
2300,21834.918961546773,0.30890649249754126,41.93952393681646
2400,22735.952932838554,0.3281463998222569,42.82894905445826
2500,23633.052381303263,0.3477114762721608,43.696684371014484
2600,24526.233269213088,0.36759112860209964,44.544054789651554
2700,25415.51169442076,0.3877752951046092,45.37217874643854
2800,26300.903762960686,0.408254422143673,46.18209512818104
2900,27182.425626874294,0.4290194032723784,46.974725460020686
3000,28060.093423946044,0.45006156893679644,47.75093411852896
3100,28933.923274485333,0.47137264691775077,48.51153153760093
3200,29803.931290793887,0.4929447238006599,49.25726479649785
3300,30670.13359111926,0.5147702134502677,49.98880379953053
3400,31532.546290874423,0.5368418308713995,50.706750121211854
3500,32391.185460820423,0.5591525867362048,51.41167889792886
3600,33246.06713738462,0.5816957610090527,52.10412866465206
3700,34097.20730800161,0.6044648982336176,52.78461622192016
3800,34944.62196481266,0.6274537651451944,53.45358316390158
3900,35788.32700826377,0.6506563640719268,54.111492252279966
4000,36628.33834591055,0.6740668978728097,54.758729097798756
4100,37464.6718157289,0.6976797675700391,55.39567879251851
4200,38297.343164216654,0.7214895664677509,56.02274797062657
4300,39126.36819743608,0.7454910613121675,56.64021460724442
4400,39951.76254796291,0.7696791818522454,57.248460250864085
4500,40773.541907956256,0.7940490101957788,57.84773820350586
4600,41591.72188370489,0.8185957682653054,58.43831855352183
4700,42406.31801880516,0.8433148241307014,59.020465435424626
4800,43217.345783947436,0.8682017039582371,59.594447575892204
4900,44024.82061392444,0.8932520314364213,60.16050132818297
5000,44828.75786487104,0.9184615975612284,60.718874032110065
