milliseconds,pc3,c3,iap,survivin,cascade,iapc3,iapsmac,sursmac,smacmit,smac
2700,0.1,0.840564502732099,0.40981109519880066,0.0,0.0,0.3428222002910967,0.003602733661338818,0.0,9.99999999999994,0.008822333622220742
2800,0.1,0.8413089279639354,0.4097563899046759,0.0,0.0,0.3429593197198194,0.003600471986041278,0.0,9.99999999999994,0.008820993707501609
2900,0.1,0.8420423474235292,0.40969065491735157,0.0,0.0,0.343107356585933,0.0035983225688765125,0.0,9.99999999999994,0.008819543739033707
3000,0.1,0.8427670213364833,0.40961617464718736,0.0,0.0,0.3432640506645992,0.0035962621383196715,0.0,9.99999999999994,0.008818006885859896
3100,0.1,0.8434847144558465,0.4095347326300704,0.0,0.0,0.34342763720547353,0.0035942726163033963,0.0,9.99999999999994,0.008816401146779292
3200,0.1,0.844196829632524,0.4094477465904112,0.0,0.0,0.34359671336143516,0.003592339686985408,0.0,9.99999999999994,0.008814740774611474
3300,0.1,0.844904484708365,0.4093563461701474,0.0,0.0,0.3437701612953575,0.003590451990774747,0.0,9.99999999999994,0.008813037078805484
3400,0.1,0.845608560552246,0.4092614214895701,0.0,0.0,0.3439471001438307,0.0035886006198847043,0.0,9.99999999999994,0.008811298927620656
3500,0.1,0.8463097562802188,0.4091636789687742,0.0,0.0,0.3441268307968671,0.003586778539231014,0.0,9.99999999999994,0.008809533324741438
3600,0.1,0.847008683692197,0.40906373680876873,0.0,0.0,0.3443087414607207,0.0035849795835872565,0.0,9.99999999999994,0.008807746407425994
3700,0.1,0.8477057183924022,0.40896197443146604,0.0,0.0,0.34449245653846483,0.0035832000685731198,0.0,9.99999999999994,0.008805941843485354
3800,0.1,0.848401390899868,0.40885892795220297,0.0,0.0,0.34467744551729856,0.003581434603428966,0.0,9.99999999999994,0.00880412499862053
3900,0.1,0.849095838670474,0.40875473609768315,0.0,0.0,0.3448635709494953,0.0035796819521156744,0.0,9.99999999999994,0.008802297103036953
4000,0.1,0.8497894545569799,0.4086497958571261,0.0,0.0,0.34505043998911455,0.003577938125418106,0.0,9.99999999999994,0.008800462127139636
4100,0.1,0.8504823616117652,0.408544231450421,0.0,0.0,0.34523792959176197,0.0035762019874185174,0.0,9.99999999999994,0.008798621201002338
4200,0.1,0.8511747124086128,0.40843819696428946,0.0,0.0,0.3454258871915132,0.0035744720694328887,0.0,9.99999999999994,0.008796775785910444
4300,0.1,0.8518666315548045,0.40833181823450837,0.0,0.0,0.34561418818901896,0.0035727471760421134,0.0,9.99999999999994,0.008794927071010242
4400,0.1,0.8525581755694568,0.4082251522767682,0.0,0.0,0.3458027760733391,0.003571026815366321,0.0,9.99999999999994,0.008793075544995772
4500,0.1,0.8532494084015128,0.4081182636242485,0.0,0.0,0.34599158690370724,0.0035693104104318973,0.0,9.99999999999994,0.00879122178130206
4600,0.1,0.8539403851350298,0.4080112078808052,0.0,0.0,0.3461805656042114,0.0035675974463961436,0.0,9.99999999999994,0.008789366291352315
4700,0.1,0.8546311476848106,0.4079040273351843,0.0,0.0,0.3463696702682741,0.003565887548050893,0.0,9.99999999999994,0.008787509447602392
4800,0.1,0.8553217008153258,0.4077967267287184,0.0,0.0,0.34655889613977936,0.0035641807218497537,0.0,9.99999999999994,0.008785651242511704
4900,0.1,0.8560120997234397,0.40768936180536225,0.0,0.0,0.3467481880300047,0.003562476425765984,0.0,9.99999999999994,0.008783792214509315
5000,0.1,0.8567024133383956,0.4075820022017761,0.0,0.0,0.3469374770177864,0.0035607739634608048,0.0,9.99999999999994,0.008781933055614567
