milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
0,5.001062376511127,5.000271082703766,94.99941958270615,9.999888328387916,9.999999999990173,2.980637901831132e-18,200.0,1.1160645407907926e-21,-7.70062855332431e-19,0.0,-2.341926000636809e-11,-6.708987138249563e-16,99.56847076922801,100.34841287613551,0.9229755522881984,0.21075564616502018,500.0000000122222,4000.4571538523496,200.0,200.0,200.0,0.0017805812790469935,-7.754153985394476e-05,3.46737812303447e-05,3.9483311668196074e-06,6.125854560151139e-06,-1.4497428318931987e-06,2.3493376327991076e-07,-8.388899426710601e-08,-5.3358835989248884e-09,-7.214452201572366e-21,1.0464363754964298e-21,1.2381046851474188e-23,2.3534643995375342e-25,1.2140170695532043e-09,2.4961386355998275e-12,2.825571912234005e-28,500.0001851962823,3.4831329557409628e-06,-1.515554284676823e-23,1.1697298004369476e-06,1.2528002452772892e-20,4.883355579875096e-33,-0.0004750035234003099,-4.048512099526767e-05,-1.6426797146194397e-06,99.9996001758726,2.54243614112077e-13,1.7972167633621383e-17,-5.0159929549473775e-08,50.0,1.6900001470027e-27,-5.4346946507847667e-17,0.0,100.0,-1.5256123015885694e-37,5.3606391657513515e-71,0.0,0.0,0.0,0.0,0.0,-4.892646910687011e-35,0.0
100,4.996000143515018,5.0046824900768385,95.00093523305836,9.999751851076327,10.000000000011587,-1.4360978740179185e-18,200.0,-2.6290790182835512e-21,-7.251340630834e-17,0.0,1.7538817374816203e-11,-1.795242823112052e-16,95.49926992523493,100.01288954962348,6.001810079172882,0.08033716491185498,500.00000009925924,3993.956444113958,200.0,200.0,200.0,-0.0002877887466524641,-0.00021020168382714243,-6.794834561207925e-05,-4.6847538596068034e-06,2.200819859254088e-09,1.2999194109099407e-05,2.6298519031372933e-07,-4.2959743428929156e-08,-2.2755725076441179e-10,-5.315328995524903e-21,1.7134825859470287e-22,1.9690383356200978e-23,1.0237872087841853e-24,1.8537470763207103e-09,4.95750899020818e-13,-2.7349873312666544e-29,499.9991449327303,0.0006140803561399319,1.446275333841891e-23,1.2637929763889558e-06,1.9047848370369555e-20,4.0754564075206655e-31,0.0010959546849926465,-3.6341643332592625e-05,7.724280032283111e-06,99.99853209223602,2.6986228418141195e-13,-8.565912466913437e-18,5.484541610163655e-08,50.0,-4.503380599853739e-27,3.1340288765368696e-16,0.0,100.0,5.3108907650762685e-36,2.941402226621455e-71,0.0,0.0,0.0,0.0,0.0,-1.1039577025335495e-36,0.0
200,4.9971172392972205,5.007323834448321,95.00368683518978,9.999398328143322,9.99999999998659,2.49432300047812e-17,200.0,-8.645024651454238e-21,8.185096822361501e-17,0.0,-4.0567628673549995e-12,-7.920831993879882e-16,89.78912892183652,100.16619061849333,10.978946037574747,-0.21284294929830427,500.0000000485087,3989.657027479984,200.0,200.0,200.0,-0.0023809304448445,-0.00038815653109820775,-5.94089652421262e-06,2.248395057058172e-06,1.5841467366459201e-06,-1.1127476110917092e-05,3.7137074440463973e-07,-5.428421791001446e-08,-2.57691706901267e-09,2.8504723943384663e-21,1.7339158848143147e-22,2.083276901083385e-23,-1.5274892628409558e-24,4.388906386594509e-11,2.876244117500426e-12,4.655048730318915e-28,499.99925060834653,0.0012714370308262502,-7.960113171055507e-24,4.550321885353436e-06,-1.3366247757390638e-20,-2.6118102831646643e-31,0.0015045437679230146,-4.2627614858096305e-05,-3.556518794893381e-06,99.99860753893488,-3.67129458869818e-13,-1.5585406004765867e-17,1.580319589141535e-07,50.0,-1.1775141161892569e-27,3.1350159853731277e-16,0.0,100.0,-3.0654620845653425e-36,7.820052149884577e-71,0.0,0.0,0.0,0.0,0.0,-2.5182584636387075e-35,0.0
300,4.994776497667908,5.012192614265095,95.00765989417198,9.99921096363795,9.999999999998025,2.191483802964983e-17,200.0,-7.179165807534986e-21,-4.664070488910504e-17,0.0,-2.8587963433578094e-11,-5.0283099003223665e-16,85.43340111614596,99.64032813169719,14.68880303539757,-0.10306239628670733,499.9999999059434,3986.488851794028,200.0,200.0,200.0,-0.0014134639594816536,-0.0004041954455696795,-4.594636759030028e-05,-5.605159785812326e-06,7.0774012457900475e-06,-1.4400986235776315e-05,1.1782397068291443e-06,-4.456133733343586e-08,1.2394305844472659e-09,-1.6021584014702568e-20,8.683044079511746e-22,2.840397583976296e-23,-4.933546565049251e-25,-1.120391209279523e-09,2.7363709946438934e-12,-4.589467154997743e-28,499.9983346804697,0.0013978729040869872,-1.823308604179731e-24,6.212238471493241e-06,5.292083723013877e-22,-3.194723215752676e-31,0.0028865195103144337,1.8600876824781423e-05,-3.2869178192591868e-06,99.9968213425914,2.387949529319101e-13,2.362963666713036e-17,9.43942100566402e-08,50.0,4.568129654253354e-27,1.2575381321945411e-16,0.0,100.0,-1.0169338286225883e-35,-1.7318821810040008e-71,0.0,0.0,0.0,0.0,0.0,-9.29576188438756e-36,0.0
400,4.99166696959976,5.012207098273697,95.01287990342944,9.998886259923957,10.000000000026194,-5.585055874559405e-18,200.0,-1.6344239275948538e-20,1.3695928791989487e-16,0.0,-9.999038360997515e-12,-4.501713874420939e-16,81.8744483188092,99.42680347525341,18.693001145237915,-0.01394220808487251,499.9999999733713,3980.0368884641703,200.0,200.0,200.0,0.0023770132278556136,-0.00043416320136032777,6.137783697925511e-05,-5.619077098083305e-06,2.507577869927323e-06,-6.353250733969989e-06,3.696071411243038e-07,-5.382847301946225e-08,3.114076227632869e-09,1.608164695276313e-20,-1.3519895881836424e-23,-2.87238037497918e-23,4.13888896584189e-27,-1.7574736288571776e-09,-3.0399934493254853e-12,2.2018728476334155e-28,499.99784555000844,0.001929124116727748,1.1571981462837756e-23,6.824163759894181e-06,6.79254114764005e-21,3.838795690826773e-31,0.003504353549112629,9.323882685046256e-05,6.423362308770539e-06,99.9959008910543,2.025914032643102e-13,1.4028751012078047e-17,-1.3686341223624057e-09,50.0,-2.5293183352706954e-28,2.245177250605951e-16,0.0,100.0,1.0907094430233231e-35,4.237615184578927e-71,0.0,0.0,0.0,0.0,0.0,2.604311205345743e-36,0.0
500,4.98794789659504,5.0172791969735675,95.01350953706721,9.998808317830497,10.000000000031521,-3.692249335573638e-18,200.0,-3.626426470383082e-21,7.465913501907734e-17,0.0,1.0886020264242799e-10,7.966710912235935e-16,77.56776938258183,99.14287437108312,23.25810232883267,0.9078784807584659,500.00000002048904,3975.462338950096,200.0,200.0,200.0,-0.0009895697969376075,0.0005771159867904257,8.01009694439232e-05,4.308689991466458e-06,-4.6222056448499e-06,-1.3091452691985593e-05,6.9080569252894744e-09,-9.718537098435038e-08,2.047509629929262e-09,-1.2007812102461223e-20,-2.76664653983315e-22,4.522618266956806e-23,-5.085350075830105e-25,1.6015799701249163e-09,-2.5471268991394104e-12,2.8765138128622926e-29,499.9976930172033,0.00248162926270702,-9.227794101900066e-24,8.012879543889329e-06,-1.5552407252245752e-20,8.705368015432361e-32,0.004957841706840558,0.00018134283464727206,1.9528410511623513e-06,99.99479127814917,1.662422628068656e-13,2.0925143844116524e-17,1.871430051431414e-07,50.0,-3.0848044931978738e-27,1.2887251028266925e-16,0.0,100.0,5.2273416182554364e-36,5.600268647328334e-71,0.0,0.0,0.0,0.0,0.0,3.8488961098541707e-35,0.0
600,4.9850300019387355,5.023972248660933,95.01650094400807,9.998492133179221,10.000000000050006,1.7308142155739138e-17,200.0,-4.899788573788333e-21,-8.28436950001779e-17,0.0,3.8994221552224335e-11,1.9875922328131855e-16,73.04015846819107,99.14258240808199,27.50223123767333,1.2106848058542212,499.9999997983519,3972.226692855301,200.0,200.0,200.0,0.0034895093766764613,-0.000539308714771711,4.775955022478168e-05,1.959238804370355e-06,-1.3557020606887929e-06,1.0939114536070601e-05,1.0300382397617456e-06,-2.0453888849493283e-08,-5.83343827127184e-09,1.1971727720575552e-20,1.000474793838103e-21,3.428900452393788e-23,-7.75978015422932e-25,2.0022956056788595e-10,-2.7588413647929163e-12,4.0486248059529515e-28,499.9971920022569,0.003196877670580786,1.1855296152018141e-23,1.176114523453176e-05,-4.5237962220508195e-21,7.503943374330256e-32,0.005996525018594846,0.0001891196540402204,4.217247650173323e-06,99.99384593959327,-6.046434256928962e-14,2.4253784090217752e-17,2.8414200559199955e-07,50.0,1.2192837271486563e-28,-1.4110490520955066e-16,0.0,100.0,4.33695877722758e-36,6.042024777349979e-71,0.0,0.0,0.0,0.0,0.0,4.652790160811445e-35,0.0
700,4.985542367834339,5.026833219122914,95.0164830542171,9.998435699795598,10.000000000015314,-1.883899582646091e-17,200.0,-9.110969700984597e-21,3.2108608923075994e-17,0.0,3.87561471548459e-11,3.8696067318049494e-16,70.16210106076109,98.7741899689394,30.874054035939892,1.0038024436622837,499.99999990668937,3968.7350184278794,200.0,200.0,200.0,0.0005185604029268806,-0.00045693046603468364,1.7806562819141936e-07,5.167125063761237e-06,1.4841710196376995e-06,1.2273069392335217e-05,-8.355957731458352e-07,7.530801027847639e-08,3.4196034665667295e-10,-5.023283013666974e-21,-7.79556648202281e-22,1.8177356543680204e-23,1.2020593796550773e-24,2.3479221533162358e-11,2.5977827234297764e-12,5.013826681361009e-28,499.9963494495231,0.0037212019290862436,-2.2445543376262005e-24,1.3391266509206557e-05,-5.510454165714286e-21,-1.5796940394956435e-33,0.006307725359665263,0.0002474790133502843,2.8241710363637045e-06,99.99327953489939,2.1099340729650607e-14,-1.7567618398282595e-17,3.067964537639074e-07,50.0,-4.355070922805523e-27,-1.3811386660400284e-16,0.0,100.0,2.9384605303369e-36,5.252706749488177e-71,0.0,0.0,0.0,0.0,0.0,-1.509742981036811e-35,0.0
800,4.98270536825049,5.03132534787576,95.02124421331487,9.997874718483658,10.000000000026109,-1.4250594806283428e-17,200.0,-1.8692652057368067e-21,1.1740097723412242e-17,0.0,1.075341362072236e-10,3.8391124484102114e-16,66.57364862789377,98.6032218573641,34.073120306165855,1.1378038452303665,499.99999966372997,3966.506291381181,200.0,200.0,200.0,0.001139886415916292,0.0006360708802349954,-8.642381819942059e-05,-2.853546591327927e-06,5.873548723601379e-07,1.4125223925895405e-05,-5.548179242691325e-07,-8.088415491050555e-08,2.963262350361338e-10,-4.704535104629729e-21,-3.5235890714661574e-22,-1.812334803873616e-23,-1.2428439483754424e-24,-8.915317816061713e-10,-2.3581695344399503e-12,-6.045371506996787e-28,499.99625327138415,0.004000183680935507,1.4359481120574504e-23,1.449292682485268e-05,-5.124497852092842e-21,-2.97011890226014e-32,0.0079930857233072,0.0002175540329231962,1.3666709552606521e-05,99.99266940104849,3.933226099873175e-15,2.4896954472393308e-17,2.8081221938508853e-07,50.0,-4.680001140594082e-27,2.885200930719476e-16,0.0,100.0,2.5690422054273705e-36,-5.329008290485772e-71,0.0,0.0,0.0,0.0,0.0,-3.60210010503199e-35,0.0
900,4.980786764561854,5.033291241806178,95.02283751298147,9.997679003544224,10.000000000060014,-1.4832266436660653e-17,200.0,2.375345498371951e-21,1.4727156069160643e-16,0.0,1.1349413043296206e-10,1.1618912036660337e-15,64.65329551879437,98.05948681828733,35.985410399183756,2.16637934058024,499.99999972086806,3961.6979105743603,200.0,200.0,200.0,0.004632123400987763,0.00016162740314597137,-2.6802714947667077e-05,-2.4635858946216403e-06,1.39493043319728e-06,1.2940407500186553e-05,-4.170915079032334e-07,-2.371828410178572e-08,1.6339878070619345e-09,1.0874764809975311e-20,-2.123551182470172e-22,-4.5861283362820094e-23,3.485748398024864e-25,2.4316007847784875e-09,1.0163581737801124e-12,-1.8433124554835358e-28,499.99513061359625,0.004186390780420752,-6.11714871804559e-25,1.8175236043205203e-05,4.1811072020869554e-21,-1.678139439385681e-32,0.008588173574554513,0.00039530790317837135,9.593686921253011e-06,99.99156879933733,3.3709361165999617e-13,2.6012652734050473e-17,3.9160523009646287e-07,50.0,5.416125228770567e-27,3.333040374715792e-16,0.0,100.0,-2.338437935453079e-36,7.874801455234193e-71,0.0,0.0,0.0,0.0,0.0,-2.8246178383159656e-36,0.0
