miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
0,5.000407224991277,5.001511857812005,95.00116419702479,9.999868374511106,10.000000000012596,-2.3283057167444038e-17,200.0,9.325099884972297e-21,-6.770344289055005e-17,0.0,6.351432738087223e-11,-7.787000876095822e-16,101.03119904766446,100.10840292760058,-0.34560328876898766,-0.24399852311140735,499.99999999435414,4000.9601808711654,200.0,200.0,200.0,0.002188673408656341,-0.00028381315214178994,-7.700415329298136e-05,-3.3307672360653754e-06,7.496395965643114e-06,-1.6462496153388742e-05,1.3748119027421922e-06,-4.337621856478755e-08,3.459944406209776e-09,1.6418200294929047e-20,-9.981158463630421e-22,1.0621954212408087e-23,1.7154569251923298e-24,2.402271101925181e-09,2.7280803479454506e-12,-4.951889055847916e-28,499.9997236802912,0.00036518603673634236,3.572056090165383e-24,-1.1833324113195873e-06,5.340493932420119e-21,-4.075497379055085e-31,-0.0005004200272600407,-1.7139072993490985e-05,-5.652993409958368e-06,99.99974202777197,-1.6455293231343147e-13,8.704072503540328e-19,8.530539105408508e-09,50.0,-1.7627983526216732e-27,-8.1192555972676e-17,0.0,100.0,-7.809710523835837e-36,1.633734342506464e-71,0.0,0.0,0.0,0.0,0.0,-2.582570942153971e-35,0.0
100,4.996769827886206,5.005456705942661,95.00426736904289,9.999898641416479,10.000000000031061,-1.4199598059968249e-18,200.0,2.6616826203920976e-21,5.615271934073681e-17,0.0,-5.7004153528306496e-11,-5.474097299234074e-16,95.75115499179984,99.99120445423094,4.97922348881844,-0.3189258979418213,500.00000000691176,3994.8147723940383,200.0,200.0,200.0,-0.0008207822140711147,0.00037715445592733976,-6.842820011966028e-05,-3.509476417356738e-07,-7.243003770395742e-06,-4.666154218482804e-07,4.86544825215929e-07,7.086349319892253e-08,1.6724810246350499e-09,6.3320068492323375e-21,-9.480180862876325e-22,3.3790643856277567e-23,4.0196691903059226e-25,-1.4030498379025456e-09,2.9486183017895885e-12,-5.087661302325843e-29,499.9991365663988,0.0006651563688007451,-3.231468174764973e-24,2.6612162722894047e-06,5.8110733139612684e-21,4.886234416905939e-32,0.0005431369357486704,-1.9476224202167412e-05,7.876223965716473e-06,99.99879485616694,1.6855690469751093e-13,8.457705702513078e-18,-1.8796135318345572e-08,50.0,4.808646946309447e-27,2.7403287924574786e-16,0.0,100.0,3.965857029785717e-36,-7.620673813380676e-71,0.0,0.0,0.0,0.0,0.0,1.8071198479369935e-35,0.0
200,4.996435682704169,5.006378162630704,95.00416577771023,9.999335863810108,10.000000000002338,-2.4382372116059502e-17,200.0,-1.5007494767394095e-21,-1.455364764738531e-16,0.0,6.628492175293978e-11,1.6096154422546658e-16,90.55384601736723,99.817878417226,8.877528378152409,0.0043146481938508285,500.0000001229222,3989.6055817780407,200.0,200.0,200.0,0.0017348082101739993,-0.00047317930377913363,7.120522334394862e-05,-2.673101921042244e-07,-9.740150510863112e-07,-8.252558531094267e-06,1.2159920696603507e-06,8.916855103131753e-08,-5.723772394594432e-09,-1.103903661792337e-20,1.032126453465117e-21,2.0323186790028954e-23,-3.331108814321872e-25,-7.134358733314124e-10,-2.976088814624211e-13,-2.106651471406969e-28,499.99897373961,0.0009157552693466953,5.087489307399639e-24,3.451002395411172e-06,7.061678746288066e-21,3.9142193191329545e-33,0.0016604907848212615,2.595912013906551e-05,-2.0035518785468465e-06,99.99783061988578,-1.9924408995011307e-13,3.760824545751604e-18,1.3960844455361873e-07,50.0,-6.227839445148254e-28,-1.217956859334682e-16,0.0,100.0,-1.486333379866429e-35,-6.731659512294166e-71,0.0,0.0,0.0,0.0,0.0,-2.5667372549193146e-35,0.0
300,4.994397915495362,5.013861496607211,95.00754098788408,9.999320012086917,10.00000000002802,1.624553140308571e-17,200.0,-7.923417570464269e-21,7.902242196943769e-17,0.0,8.798033577879779e-11,-9.521976325818063e-17,86.25658845311814,99.72656472484171,15.006471029291234,0.10822780084123783,499.9999999140498,3985.344630603718,200.0,200.0,200.0,0.0019380843098905625,0.000222702350804016,7.498908453772012e-06,-1.267605207057306e-06,-7.070258650245154e-06,-8.932821119788356e-06,-2.3843113129244143e-07,1.0091910040401384e-07,-2.0508729720633534e-09,-1.2491888766648352e-20,-4.326988484235488e-22,3.9260493092510876e-23,5.744234179861646e-25,2.39228641764113e-09,2.4912716837160674e-12,-2.028112085847694e-28,499.9985988345028,0.0012140803213150583,-1.0945494781816241e-23,4.188992254989043e-06,-1.7118605982748107e-20,2.794235511144774e-31,0.002935227758430319,-2.2527714053028053e-05,2.089957303785557e-06,99.99693298950804,-1.9286083813732537e-13,1.885693308547143e-17,-1.0147796638499668e-07,50.0,4.994379115835502e-27,-9.865302672055189e-17,0.0,100.0,-6.338843057420193e-36,8.818028877683844e-72,0.0,0.0,0.0,0.0,0.0,-1.2100115702335723e-35,0.0
400,4.9892690310624,5.017421715877434,95.01148267307569,9.999015207457592,9.999999999983512,2.5760035857434493e-17,200.0,-1.0919475307001441e-21,6.670505755518079e-17,0.0,6.454497070239176e-11,2.8595842076918997e-16,81.15935701278917,99.38248682860595,19.028432019665008,0.42495817869560454,500.0000000159082,3981.7929504934505,200.0,200.0,200.0,0.0025956557515147026,4.904524920441764e-05,-7.37558514055628e-05,5.0881534152164685e-06,5.677381938411109e-06,9.076543583116647e-06,-4.3165915467350686e-07,-5.4486489260168806e-08,-2.2623046065410876e-09,-4.305487398709731e-21,9.949849059491297e-22,-3.5727728120838495e-23,6.426990017593478e-25,-3.240610027833189e-09,2.428903541943594e-12,-6.782081955061804e-29,499.9980779896345,0.002367916899702422,-1.426060581869413e-23,8.715983831137032e-06,-5.9862946338252636e-21,1.780072190658851e-31,0.004381529991718927,9.367458558820271e-05,-7.571688235551314e-06,99.99589329682935,2.890204018684729e-13,-1.1979975207545732e-17,1.1635265499808584e-07,50.0,-9.117399689156096e-28,-8.808143205313647e-18,0.0,100.0,-1.3248395093757384e-36,7.467312451724241e-71,0.0,0.0,0.0,0.0,0.0,-3.4092405961009965e-35,0.0
500,4.9875399694547315,5.017034236501256,95.0151715998065,9.998659833266824,10.000000000019325,9.681887788256933e-18,200.0,-1.0696196952423912e-20,3.0371228601350344e-17,0.0,7.38726341558064e-11,-8.071262965321705e-16,76.70275520909759,99.05390576965141,21.732991196128964,0.9862252216482189,499.9999999003404,3975.7637636683567,200.0,200.0,200.0,-0.0012726941207367368,-0.000558379758566918,-6.231350599815254e-05,1.6236342207165842e-06,1.6321886877746948e-06,1.1777891871321697e-05,-1.1115511148245508e-06,-5.004019289183488e-08,-4.969971220877543e-09,-1.154425582056553e-20,2.3740357596522835e-22,2.8331349009431265e-24,-2.627501738293543e-25,8.963859110292985e-10,-3.103772572318267e-12,1.6346831360719578e-28,499.9977388498608,0.002232887897322199,4.066395797203441e-24,9.581843560801286e-06,-8.040326865804836e-21,3.4239238848615333e-31,0.004477851773466148,0.0001227769971352592,-8.773853812663886e-07,99.99499434773806,-1.868408842405408e-13,2.056589257424599e-18,7.613918697797175e-08,50.0,-4.137294888464591e-27,-2.4187745896763224e-16,0.0,100.0,-7.984064733365653e-36,4.8524011974028344e-71,0.0,0.0,0.0,0.0,0.0,2.795737165091953e-35,0.0
600,4.98694077109501,5.023926706751356,95.01602424660662,9.99854072674374,10.00000000002409,1.8653408776996794e-17,200.0,1.844897147813727e-21,2.8288668041790637e-17,0.0,6.573962219539262e-11,1.6246336444115044e-16,74.11933279305143,99.11900947208495,26.187796311117758,1.1055492919665715,499.9999997719917,3972.797762098227,200.0,200.0,200.0,0.0029007520670240455,-9.952281813830247e-05,-9.682609760590998e-05,-1.224473994405302e-06,2.812617644912091e-07,8.79395131943808e-06,-1.0160257376000904e-06,8.532001061226008e-08,2.934086357871773e-09,2.598564513999259e-21,1.9108030408462285e-23,-3.99325058406089e-24,-8.28476126783428e-25,3.0668172308914404e-09,-1.689568442195863e-12,1.2587034344575492e-28,499.99675120241596,0.0029939518365675634,-4.838361586600565e-24,1.1148624006668483e-05,-4.688434138905254e-21,3.88177331364836e-31,0.006117260797470092,0.00013437743107611047,7.667859619135156e-06,99.99362458362064,2.1752009508710047e-13,-1.3884749396152518e-17,3.448577827426029e-08,50.0,3.1630352545163258e-27,4.326457469370873e-17,0.0,100.0,-9.103756166853824e-36,1.878500363801306e-71,0.0,0.0,0.0,0.0,0.0,-3.2661580018973295e-35,0.0
700,4.984612400262001,5.026861994877081,95.01765446192275,9.998080936539026,10.00000000005825,2.242730920426631e-17,200.0,9.771626760564695e-21,-9.411061108271285e-17,0.0,4.895883596517677e-11,-8.038673746134858e-16,69.16315393931433,99.04543359380605,29.626332747447094,1.4316113905267294,499.9999998447351,3968.738968931526,200.0,200.0,200.0,0.003324201200116628,0.00011820445196856049,-6.857450558423939e-05,4.4050424152989395e-06,-1.639118029009647e-06,-5.688095874110159e-06,-6.951386610327116e-07,8.029299062768158e-08,-7.614995111265159e-10,1.4563990369299477e-20,7.779060633760291e-22,1.1649171746055838e-23,9.630034157711791e-25,-2.815913286519005e-09,-8.422518515367505e-13,-2.965122003152462e-28,499.99615504207827,0.0033406819260565893,2.588794728551604e-24,1.330102464619551e-05,-4.874241500990888e-21,3.438469724891569e-31,0.006336791867521692,0.00020965963895191027,5.695779510354527e-06,99.99302368288657,5.726861384077098e-14,2.3812621764868875e-18,3.2720642330204e-07,50.0,-6.750063383849134e-28,2.431974933319887e-16,0.0,100.0,9.89204272026984e-37,-4.155934390656155e-71,0.0,0.0,0.0,0.0,0.0,-2.8430408348514134e-35,0.0
800,4.980759819434898,5.030469214545193,95.02198274425709,9.998028557121678,10.000000000093374,-4.500179077796792e-18,200.0,1.5151958802249716e-20,7.439969853388658e-17,0.0,9.92512715130696e-11,-4.680907543481301e-16,66.36797759796198,98.85994047339436,34.33416113424266,1.1337456828078274,499.99999979102245,3964.621242338986,200.0,200.0,200.0,0.0010877916049551496,0.00028876808732528124,-4.388279071719163e-05,4.932306257833606e-06,-3.222086874635774e-06,7.338135178927869e-06,9.041725956868922e-07,-7.722712765366936e-08,1.6584393705496407e-11,-1.1557077524024273e-21,-1.0482306211249351e-21,-4.0200232971958433e-23,-1.8646255986380093e-24,3.097894096072107e-09,2.0150126642720004e-12,1.0086916551318792e-28,499.9958479868775,0.004075465416832668,1.6383610631720286e-24,1.6251355608796642e-05,4.714990819013083e-21,3.668188025406114e-31,0.006997766608652511,0.00021937935306292226,9.192370849926356e-06,99.99243012929723,-1.9523422334929304e-13,9.447075560133263e-18,3.3470388923633095e-07,50.0,5.810819078404797e-27,-3.55127435236981e-17,0.0,100.0,7.765697186818114e-36,5.772312626850985e-71,0.0,0.0,0.0,0.0,0.0,-4.814670074933643e-35,0.0
900,4.978831018355984,5.034682274111832,95.02342118163818,9.997812564548477,10.000000000108958,2.6676711487438748e-17,200.0,-6.495745352214633e-22,1.0934714959257446e-16,0.0,1.6162350303634605e-10,-5.455005454376599e-16,63.71104523306504,98.39807675484953,36.462777905881254,1.683449156082067,499.9999996848899,3962.461416496478,200.0,200.0,200.0,0.0006311250276110352,0.0005279468483745929,-6.351694603155807e-05,-4.756826483905986e-06,-1.9844495978426964e-06,1.3255451720171838e-05,1.2356561069889289e-06,1.0840084924466612e-07,-2.712865980526672e-09,-7.484188754302686e-21,4.920285866902754e-22,2.2348093726434944e-24,9.069999089303364e-25,1.344063879506592e-09,3.2113944205377498e-12,1.8722009221458388e-29,499.99521777217774,0.0043471557785815995,3.6776333911124716e-24,1.7008314770245548e-05,-1.4089447773466457e-20,-3.958155082657561e-31,0.008839766211410492,0.00032882183976008447,3.53394166860905e-06,99.99151497846204,1.2379365944350442e-13,-1.0168535359677853e-17,4.835304080013181e-07,50.0,-2.7175955460700467e-27,2.3259295219118616e-16,0.0,100.0,-1.388329051266718e-35,1.2969785442269503e-71,0.0,0.0,0.0,0.0,0.0,4.046861887504761e-35,0.0
