milliseconds,x,y,z
0,4.57,1.9,1.01
100,4.572308414852429,1.8974085968042191,1.0309214622460214
200,4.574585996828901,1.894795563891757,1.0516690530974862
300,4.576828816771899,1.8921616486253137,1.0722343664200884
400,4.579033744182919,1.8895076504395873,1.0926117533361048
500,4.581197373864742,1.886834418139304,1.1127951871200192
600,4.583316280813116,1.8841427763467697,1.1327787903704476
700,4.585387360725155,1.8814334310353622,1.1525575398410877
800,4.587407117605424,1.878707234769258,1.1721253586576572
900,4.58937237239888,1.8759649288607334,1.1914770270515194
1000,4.591280271700212,1.8732071411802638,1.2106082061393595
1100,4.593127970126017,1.8704345098868453,1.2295145873107958
1200,4.594912683033975,1.8676476515122982,1.248192024496667
1300,4.596631901487468,1.8648471156921278,1.2666371129342637
1400,4.598282998850421,1.8620334852825255,1.284846120051865
1500,4.599863661073462,1.8592072741159857,1.3028161275678585
1600,4.601371563992831,1.856369004378478,1.320544169221946
1700,4.602804518425127,1.853519171846421,1.338027619710115
1800,4.6041606871560194,1.850658219231211,1.3552646778597301
1900,4.605437992648039,1.8477866266964318,1.3722529744917251
2000,4.6066344159732315,1.8449048655076168,1.3889902776984486
2100,4.607748665672751,1.8420133067532343,1.4054760099872126
2200,4.608778849603991,1.8391124041679263,1.4217082281317863
2300,4.609723378909455,1.8362025710464955,1.4376856712231216
2400,4.610581192411448,1.83328416119483,1.4534082038310552
2500,4.611350882809729,1.8303575646919639,1.4688749679341384
2600,4.612031309375355,1.8274231429496655,1.4840856646256184
2700,4.612621528510198,1.8244812464764604,1.4990403422322258
2800,4.6131206269470875,1.8215322095289723,1.5137391948333156
2900,4.613527823826253,1.8185763590097401,1.528182642317233
3000,4.613842404666234,1.8156140254798079,1.5423711496764072
3100,4.614063826729072,1.8126455097137206,1.556305637392771
3200,4.614191608018848,1.8096711137416732,1.5699870758158327
3300,4.614225312023754,1.8066911412872912,1.5834164538113598
3400,4.614164685078523,1.8037058717011456,1.5965952020171563
3500,4.614009513791178,1.8007155853405064,1.6095247581603778
3600,4.6137596448643965,1.7977205594331498,1.622206629168755
3700,4.613415075684755,1.7947210553327064,1.6346426580205653
3800,4.612975840968035,1.791717333012333,1.6468346938280127
3900,4.612442045756522,1.7887096469384367,1.6587846876202539
4000,4.611813920788576,1.785698240575959,1.670494849141374
4100,4.611091723437838,1.7826833552111598,1.6819673741293226
4200,4.6102757871539275,1.7796652258344143,1.6932045782132352
4300,4.609366555446177,1.77664407855327,1.7042089870672297
4400,4.608364426778413,1.7736201412374482,1.7149829475813851
4500,4.607269906793019,1.77059363340456,1.7255290029801456
4600,4.606083621945757,1.7675647653271185,1.73584992616952
4700,4.604806252267669,1.7645337424361702,1.745948555290453
4800,4.603438559057295,1.7615007635076465,1.7558278614466705
4900,4.601981388104305,1.7584660204512372,1.7654909565888273
5000,4.600435329768683,1.755429718297655,1.774940296653947
