milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
0,0.023674222826867087,0.12054266982343083,0.41650072157440554,0.9935336322143762,0.05579606881531248,0.044426090369156374,0.007774369933920729,0.8167028737296593,0.023686319641041294,0.07391493101042958,0.050835340849430526,0.3621913357946028,0.3911543594159631,0.24858814009767233,0.24040614931303117,0.100825168244567,0.09328803339664385,0.07612849056147651,0.3231858645682023
100,0.017247727414067836,0.1490698231242241,0.43860211875519445,1.008970365220894,0.0612202602827691,0.04488350322729387,0.0017593062479779407,0.7798793985328305,0.021529120569099097,0.08561684232968575,0.08890655315863392,0.44258953143872853,0.39091981775889945,0.24523440017598408,0.23786872197195208,0.10197547057176153,0.10730243333805263,0.08654706446013913,0.32032083882786355
200,0.012778054657411546,0.18528049462323007,0.45655134131397185,1.0042853162373855,0.06584684570157236,0.04253602278924408,0.006810682859457714,0.7346141396477772,0.020185363011238834,0.09045346897682435,0.09088822022891575,0.5282384804411255,0.38510345671748475,0.24027140899359348,0.23699419874507513,0.10398971110666703,0.12589399462965425,0.09180540945066909,0.31886752894583903
300,0.010165736757171568,0.21876886819083208,0.47727474620570937,0.9923574395099259,0.06957467371773961,0.042549159500434024,0.00816735243172828,0.6853989156217791,0.01742801399933265,0.11433983306915602,0.1436694498592933,0.6285089988243532,0.3854599182821494,0.23457508814918923,0.23301074885407416,0.10676791822157902,0.14233595620960707,0.09487293742236344,0.3186836603430735
400,0.008841198153514614,0.24613497699737089,0.5010254982759815,0.9642049182437469,0.07326730303058757,0.04045211711421957,0.010252619656528903,0.6434982381114908,0.020102830420927507,0.11826438244591976,0.15768544753619732,0.7313032584966078,0.38133095719564464,0.22721894823314406,0.23153014943788464,0.11004206343657909,0.15649376743070312,0.09889697680430984,0.31897910215055436
500,0.008401737535064076,0.2796585696340232,0.5197065118856304,0.9295359610812547,0.08015444827846843,0.038118353733147536,0.01143968734330041,0.5914800729630006,0.04032936452601678,0.13594611635131926,0.20096359816315196,0.8022019635628621,0.38048567176552317,0.22486763642922042,0.22874656092043583,0.11484007093920041,0.1712203877082498,0.1064457618004517,0.31927855698418456
600,0.008178025113631573,0.3009445072109471,0.5324950738816903,0.9123536472897824,0.08491909625574816,0.037256416572060774,0.0021110433962927555,0.5419653359417166,0.04179581744655124,0.14211073701472562,0.2705788080206534,0.8706999245937488,0.378612818145712,0.21741786507832941,0.22702653135655168,0.11828005243797254,0.18265620616667644,0.11021075506770665,0.31933487295722673
700,0.00825729421977913,0.3247405835281912,0.5543252254082482,0.8739330107351194,0.09077047728767886,0.03794907873758841,0.009773858849266927,0.4858748746588287,0.03935018707161783,0.1428142708320982,0.3148248291851065,0.9122619109072967,0.3747173162599298,0.21235534669435546,0.2238587119292084,0.12270328705018249,0.19287673792287335,0.11365843555439953,0.3189849802633796
800,0.008397164430389958,0.343141898463023,0.568788984202615,0.8166898960872762,0.09250942261650198,0.03693154179806256,0.0014745644120243177,0.4544729162724113,0.043423316550681997,0.17738742844676994,0.3546784883716151,0.9628023390821965,0.3727168955677539,0.20794421285538092,0.22164629797479135,0.12832110666329669,0.19708015182343264,0.12135149795358392,0.3184725404870313
900,0.008439027943805407,0.3557878595569878,0.5821098278029007,0.779569141963794,0.10019305025492221,0.03571977179414526,0.011500617532314548,0.39436347877514166,0.059847610150688464,0.1996471318385019,0.4223253069092002,0.96373053729746,0.3713632767366109,0.20246251708695862,0.21780718268942323,0.1334700841253977,0.20185242720361493,0.12184502520435045,0.3176269619681928
