milliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
1000,0.2,0.008219832413316986,0.23168936024841436,0.005914255209985739,0.11181550883179024,0.00275110079624622,0.418947156423475,0.6320564744392783,0.39563077218566145,1.0690796722795801,0.3120974234334468,0.00815246556427021,0.9991717275577698,0.0008272823923958563,0.012563683504395861,0.0050138595250718634,0.05824144581204349,0.37876336376916697,0.17065885508645307,0.005413791684047736,0.00014575217507167466,7.3509818263507245e-06,0.04483133199014745,0.1,0.01,0.5573726785275003,0.023234899044135258,0.9322767499200212,0.09342344534428353,0.016615962869651883,0.11351018513586489,1.3760386857387485,0.31168001202552975,0.11384630406907287,0.003599373796237091,0.025381208412674425,0.898000900815563,0.00854200527403887,0.7822664632036709,0.030098124640485016,2.1066658541877534,0.4964756389251158,0.9660915418768623,0.4262399457332967,0.11973357231000635,0.033999756051849836,0.008235193922186789,2.643230346728435,0.0070121019693650645,0.46961590295174654
1100,0.2,0.008576549749780374,0.22665732022026622,0.005282179659104382,0.1127489316225573,0.0025697470500635187,0.40625792421308643,0.6292476531387348,0.3896094477646869,1.03283881614373,0.3354028010137593,0.007835361581808519,0.9993027308337318,0.0006962801059888663,0.010216694079914577,0.0034400664219543173,0.05760618402297569,0.38630858046489136,0.16027367983052565,0.004652949216105632,0.00014629946718070448,6.217421887502032e-06,0.04045246278940269,0.1,0.01,0.5578021119850933,0.024157223441204145,0.9201961404963284,0.09463043222882944,0.016079078374461184,0.11286607447839325,1.396785784875703,0.3025608021165089,0.1295966009460598,0.0035211415877544655,0.025975723299423895,0.8920249967037657,0.007851229814490008,0.7714525747582247,0.03012131404719504,2.105604511205298,0.5083173085312673,0.988693229617073,0.40708282300591647,0.11891126198364332,0.03402372334265162,0.006596398628561053,2.6436999509297445,0.007281790466227494,0.4803759210858057
1200,0.2,0.00890234075994874,0.2213873105924838,0.0047663204699396056,0.1131253460633232,0.0024180009726501527,0.3940857875966055,0.6264004822511182,0.3834822603163292,0.9978699151018942,0.358215365574995,0.007602349994751446,0.9993940590728665,0.0006049528554200172,0.008452768383705213,0.0024114531447138065,0.056980578278145205,0.3937142982919234,0.1501831982105482,0.00403099280256226,0.000146359345863408,5.3415462541938e-06,0.0363764336671488,0.1,0.01,0.558231876304068,0.025092001171472558,0.9086082060927225,0.09541629499440989,0.015574226698228269,0.1122961877063437,1.4160969902619964,0.29437095090336596,0.145960109260579,0.003486387892458535,0.026440866530560006,0.8860223093262021,0.007229170715100723,0.7607666506357357,0.03014452132041967,2.104553728761968,0.5201836074749745,1.0113270827264087,0.38882059045923906,0.11810650107280476,0.03404770595690881,0.005396694623962025,2.6441681484295576,0.0075028053590498805,0.49114347525143426
1300,0.2,0.009206710249049772,0.21596421013211553,0.004343646031898168,0.11310815030500912,0.002290958766480081,0.3824619826129707,0.6235181732665801,0.377271242094177,0.9641378462328788,0.3804535031305126,0.007443207319359363,0.9994551041463541,0.0005439087695102829,0.007097420262770871,0.0017693191325458728,0.05636415702136367,0.40097874082756524,0.14048617145887615,0.003520238665602917,0.00014608453684343997,4.661105515696146e-06,0.032602721538943225,0.1,0.01,0.5586619717393397,0.026036245111242563,0.8975472791647405,0.0959109792804286,0.015098655478532293,0.11180001430957756,1.434100259783645,0.2869511593820262,0.16270328622335947,0.0034907659196656868,0.026805336034749036,0.8800026733004268,0.006668542442538507,0.7502017950601801,0.030167746473924346,2.103513401778642,0.5320538662167101,1.0339548835952383,0.37141168655126366,0.1173191738463942,0.03407170390220212,0.004492883339254407,2.6446349434416545,0.007685583217517066,0.5019010173785281
1400,0.2,0.009496119490939934,0.21044857696981267,0.003994874303065991,0.11283804888634177,0.002184355021729096,0.3713911088266144,0.6206033237860805,0.37099659320821926,0.9316029260507109,0.40207510319103895,0.0073472648520116705,0.9994941502484772,0.0005048636539778089,0.006033542273776744,0.0013770057425447986,0.055756527605289326,0.40810133951366223,0.1312410557680771,0.0030979609060233474,0.0001455909263396882,4.129442465220475e-06,0.029127078681086747,0.1,0.01,0.5590923985460206,0.026987831358218754,0.8870201914138339,0.09620387472699378,0.014649969345837564,0.11137646685084653,1.4509125570763828,0.28017976031875785,0.17963890493588727,0.0035293894155686814,0.02709018845027033,0.8739744445676227,0.00616260312119417,0.7397519330915312,0.03019098952148511,2.102483426221755,0.5439111050859559,1.0565452546183614,0.3548160102207558,0.11654913001942058,0.03409571718611293,0.0037941178514428573,2.6451003401671933,0.007837587042720862,0.5126341495324055
1500,0.2,0.009774618941928184,0.20488428106933054,0.0037043057550580198,0.11241860439218006,0.0020945949792534895,0.3608612446957068,0.6176580219562339,0.36467671960287157,0.9002235021357172,0.4230645324248332,0.007304280344332141,0.9995180905086816,0.00048092437937811684,0.005182371168216287,0.001134318981492883,0.05515735455431343,0.415082388132079,0.12247811547838906,0.0027459385470284935,0.00014495895246387328,3.7114834619858815e-06,0.025942116583814075,0.1,0.01,0.559523156979419,0.027945304255226438,0.8770165841423351,0.09635383774619849,0.014226052810784725,0.11102400634794693,1.4666407822548375,0.27396167214234957,0.19663211355758908,0.0035973014690462296,0.02731106680119365,0.8679447339461976,0.005705257767111511,0.7294116927230335,0.030214250476888627,2.101463699092894,0.5557415372305089,1.0790727384529664,0.3389950120180224,0.11579618878885228,0.03411974581622318,0.0032416885408476236,2.645564342794749,0.007964275200365007,0.5233312012224574
1600,0.2,0.010044601690379453,0.1993041139003707,0.0034594244238902515,0.11191707473822322,0.0020186977602455257,0.35085055546480304,0.614683933156621,0.358328298625558,0.8699574997780332,0.44342330511655653,0.007304955972261743,0.9995321519950648,0.00046686387761444475,0.004490020695690941,0.000976748675556537,0.054566346116427134,0.42192281092098916,0.114208387440708,0.00244979353114593,0.00014424087054437307,3.38078491391518e-06,0.023037806566287792,0.1,0.01,0.5599542472950401,0.028907731589642313,0.8675156609570116,0.09639881887925937,0.013825016924239519,0.11074074650164756,1.4813826204270317,0.26822094252666046,0.21359367415078648,0.003689815242800838,0.027479794618553013,0.8619195987540378,0.00529107395658077,0.719176308157887,0.030237529353932164,2.1004541184184955,0.5675340637161305,1.1015168639324475,0.32391173999180584,0.11506014282948357,0.03414378980011539,0.0027966138104042067,2.6460269555003464,0.008069943984435958,0.533982800216317
1700,0.2,0.010307445263601493,0.19373339813631546,0.0032504031129930245,0.111373119321384,0.001954210004901002,0.3413316030285324,0.6116823720294399,0.3519663621188899,0.8407633300933351,0.46316378571143424,0.007341175163664792,0.9995399600728418,0.000459056783472782,0.0039187958167571585,0.0008668460512678392,0.05398324621414008,0.428624003055067,0.10642996608606219,0.0021982898576050295,0.00014346940342691003,3.117348991241841e-06,0.020401939708391534,0.1,0.01,0.5603856697485861,0.029874601021503563,0.8584906012148816,0.09636348454741915,0.013445161863732699,0.1105245405856475,1.4952273116424843,0.2628956685686342,0.23046762838217433,0.0038027128599255108,0.027605469438668363,0.8559042030292159,0.00491524987766415,0.7090415398650655,0.030260826166423647,2.099454583239651,0.5792798035711845,1.1238612753888777,0.3095308530097328,0.11434076212997099,0.034167849145372686,0.0024322553913613855,2.6464881824475035,0.008158155266216308,0.5445814718176933
1800,0.2,0.010563959696665286,0.18819222341108482,0.0030696036840239214,0.11080869132034848,0.0018991199643580484,0.3322741827661367,0.608654362544007,0.3456043904803756,0.812600420053306,0.4823049994163099,0.00740604673968951,0.9995438487214001,0.00045516911756678905,0.003441719376039921,0.0007844152806166467,0.05340782876056964,0.4351877167688252,0.09913237525804473,0.0019826872903182563,0.00014266500124091665,2.905998691823117e-06,0.018020570819497313,0.1,0.01,0.5608174245959558,0.030845766939106897,0.8499114500122877,0.0962644656955927,0.013084949558349471,0.11037305408851883,1.5082563309688504,0.25793447986702217,0.2472193202017403,0.003932326087851645,0.027695213430633706,0.849902952802345,0.00457356070596336,0.699003607864123,0.030284140928181616,2.098464993602009,0.5909716797042951,1.1460929643737023,0.2958186090195117,0.11363779756525591,0.034191923859578734,0.002129904723046186,2.6469480277872672,0.008231898688316943,0.5551212846694072
1900,0.2,0.010814651928497818,0.1826968364088628,0.0029111243231046456,0.1102356887019452,0.0018517823157407221,0.32364707533169423,0.6056006878309754,0.3392544136817207,0.7854295067798969,0.5008698919631919,0.007493829470312874,0.9995452468431554,0.00045377197748169195,0.003039100362732592,0.0007189371643751374,0.05283989289825826,0.44161597828032356,0.09229958057971419,0.0017961919064481218,0.0001418407880706524,2.735178769832909e-06,0.015878453337034554,0.1,0.01,0.5612495120932457,0.031821351832662936,0.8417469686114969,0.096113542996241,0.012742982940160632,0.11028382489353289,1.5205440724808086,0.2532941027332797,0.2638265860853195,0.004075533714924481,0.027754687492360812,0.8439196102720016,0.004262297093872024,0.6890591360266567,0.030307473653035266,2.0974852505457826,0.6026040698865075,1.1682016214364048,0.28274283358086233,0.11295098414890155,0.034216013950317786,0.0018761141772377639,2.647406495658248,0.008293652583259823,0.5655975515498974
2000,0.2,0.011059870605506669,0.1772605736756225,0.002770417673576572,0.10966072401268902,0.0018108544667025691,0.3154192355631108,0.6025219319786289,0.3329271157042169,0.7592127958207779,0.5188834885787338,0.007599804302693561,0.9995450019769437,0.00045401782438237294,0.0026962604604243916,0.0006648638651722644,0.05227925873616435,0.44791102401019534,0.08591211297340336,0.0016335109497802214,0.00014100557233412444,2.596055976769726e-06,0.013959460894311035,0.1,0.01,0.561681932496749,0.032801723768873595,0.833965845885049,0.09591951029804892,0.01241798909911673,0.1102543132922797,1.5321584173652334,0.24893760316750446,0.28027429487296207,0.004229717300583437,0.027788457351671823,0.8379573901279092,0.003978204734063315,0.6792051048618988,0.030330824354824447,2.0965152560958487,0.6141725184329219,1.1901791004350581,0.27027287573280706,0.11228004397287475,0.03424011942517467,0.0016609881862824766,2.6478635901866605,0.008345449154394394,0.5760065820021362
2100,0.2,0.011299877980683415,0.17189448315576675,0.00264398090386251,0.10908772434924886,0.00177524264985415,0.3075605416579106,0.5994185148902945,0.32663194024332176,0.7339140269349473,0.5363716994077442,0.007720127036689727,0.9995436169822233,0.0004554037988116509,0.0024020622238112507,0.0006190744576171011,0.05172576370122337,0.4540752512615162,0.07994852665992865,0.0014905024689665007,0.00014016553710310218,2.481850697789404e-06,0.01224698515953868,0.1,0.01,0.5621146860629569,0.0337874894038365,0.8265374544884773,0.0956892085576729,0.01210880555567258,0.11028194291937952,1.5431612469489615,0.24483312464508172,0.2965513530678454,0.004392698063527135,0.027800251904029922,0.8320190408994449,0.003718427372566313,0.6694388115105614,0.030354193047399673,2.095554913251954,0.62567350296113,1.2120189851512349,0.25837955541233565,0.111624688844521,0.03426424029173476,0.0014771002011325053,2.648319315486357,0.00838894029166538,0.5863454821901048
2200,0.2,0.011534884991658863,0.16660776968034294,0.0025291123925330387,0.10851921027231282,0.0017440567944885846,0.3000421699464123,0.5962907214701147,0.3203771955492367,0.7094984836973856,0.5533605296878878,0.007851686709787777,0.9995413965452989,0.0004576252144654798,0.002147905585225445,0.0005796430633558777,0.051179259485325604,0.4601111787608688,0.07438641317089112,0.0013639055639675446,0.00013932517026641106,2.3873377820589963e-06,0.01072429912129329,0.1,0.01,0.5625477730485579,0.03477940331234417,0.819432316313924,0.09542811787918425,0.011814368538365995,0.11036413397975578,1.5536090016371535,0.24095295439544775,0.31264917357120725,0.004562672012440585,0.027793151016476527,0.8261069134568513,0.0034804554586112778,0.6597578355963513,0.030377579744622123,2.0946041259790134,0.6371042476405827,1.2337162423639079,0.24703510639296009,0.11098462263820574,0.03428837655758398,0.0013187698784952536,2.648773675658869,0.008425468435709266,0.5966119947233253
2300,0.2,0.011765069105166923,0.16140811564584767,0.002423723463814187,0.10795690499212232,0.001716572778942551,0.2928369004909111,0.593138726086678,0.31417015672581905,0.6859329670112362,0.5698755686745739,0.007991978564516092,0.9995385330752735,0.0004604896622422292,0.0019270473201968782,0.0005452693385268865,0.05063960958809145,0.4660214146900361,0.06920309632615707,0.0012511345096193943,0.0001384877977880538,2.3084730320156333e-06,0.00937487592037568,0.1,0.01,0.5629811937104385,0.03577840251892204,0.8126223735679227,0.09514071795508193,0.01153370293251765,0.11049832983708967,1.5635530787757004,0.2372728199308965,0.3285609040536467,0.004738150143962977,0.027769723345080436,0.8202230187216977,0.0032620806941169485,0.650160009932463,0.03040098446036368,2.093662799197508,0.6484625743456865,1.2552669454240228,0.2362131172656352,0.11035954338041182,0.034312528230308836,0.0011815801584770958,2.6492266747934416,0.008456128575284725,0.6068043710783363
2400,0.2,0.011990584034921755,0.15630192007941354,0.0023261942231880437,0.10740203129491109,0.0016922012561509244,0.2859192397881288,0.5899626131078765,0.3080171640904966,0.663185746666092,0.5859416602327225,0.008138995310300186,0.9995351535999722,0.0004638701143174115,0.0017341269788351894,0.0005150145108295894,0.050106687351327964,0.47180863038151805,0.06437610824780149,0.001150122515211021,0.00013765591007627094,2.242112992505495e-06,0.008182656763040724,0.1,0.01,0.5634149483056828,0.03678558614514748,0.8060811318360755,0.09483072334076449,0.01126591348917458,0.11068201793382514,1.5730402515636521,0.23377134742219385,0.3442810168833492,0.004917906516808988,0.02773212962694672,0.8143690763967196,0.0030613562752331534,0.6406433952797095,0.030424407208506872,2.0927308387739747,0.659746784329104,1.2766680545829259,0.22588847204444928,0.10974914508496038,0.03433669531749633,0.0010620453471515713,2.6496783169670692,0.008481819453316174,0.6169212702538218
2500,0.2,0.012211565716878819,0.1512944831785828,0.0022352636520959032,0.10685546899664107,0.0016704620638307236,0.2792653566527578,0.5867623941587473,0.30192371645417443,0.641226499966273,0.601582697161086,0.008291135912579576,0.999531345636065,0.00046767905402219924,0.0015648306775888356,0.00048817111291006555,0.04958037439741677,0.47747553854611113,0.05988351051180906,0.0010592033927619385,0.00013683137814739186,2.1858041392589924e-06,0.007132264556081623,0.1,0.01,0.5638490370915733,0.03780209434828547,0.7997837170374118,0.09450124814092545,0.011010177100155429,0.1109127458758186,1.5821131568387092,0.23042963802012853,0.35980506613442115,0.0051009342413218355,0.02768220108170437,0.8085465560846954,0.002876562442977229,0.6312062585102545,0.030447848002944956,2.0918081515115956,0.6709555641605232,1.2979172424274168,0.21603729141283853,0.10915311935566852,0.034360877826734026,0.0009573784310345245,2.6501286062445355,0.008503284052379488,0.6269616782668935
2600,0.2,0.012428136258026494,0.14639015103631342,0.002149945935237797,0.10631784966767348,0.0016509634303998957,0.2728533089479546,0.5835380226572331,0.2958945585309865,0.6200262436731798,0.6168214989160528,0.008447130277854889,0.999527171262028,0.00047185440288167324,0.0014156498479245755,0.00046419044931837646,0.049060559379228215,0.4830248751469379,0.055704106545517926,0.00097702181884237,0.0001360156050304546,2.1376236385897705e-06,0.0062091640657356804,0.1,0.01,0.5642834603255905,0.03882933012246525,0.7937068803630589,0.09415492625662708,0.010765735946884106,0.11118813345763827,1.590810410441611,0.22723092575131118,0.37512952524673643,0.00528640873929903,0.027621499929747356,0.8027567120518615,0.0027061767697038265,0.6218470536338058,0.030471306857581888,2.0908946451408768,0.682087910786937,1.319012754842597,0.20663687518383608,0.1085711567760608,0.034385075765610035,0.0008653257056961814,2.6505775466784463,0.00852114069247549,0.63692484405566
2700,0.2,0.012640406795204338,0.14159243517251077,0.002069465533390191,0.1057896209238862,0.001633384831753262,0.266662733934157,0.5802894062268332,0.289933762420679,0.5995572634496603,0.6316797438073798,0.008605976137962481,0.9995226757043334,0.00047635093442432774,0.0012837003926755963,0.0004426366677466382,0.048547136958615386,0.4884593841274324,0.051817581201350625,0.0009024639437585257,0.00013520963804728107,2.0960563219236344e-06,0.005399775262755035,0.1,0.01,0.5647182182654134,0.039868683910620435,0.7878289640223877,0.09379400383033192,0.01053189137718609,0.1115058814994053,1.5991671941361452,0.22416030024011535,0.39025166457125743,0.005473656519736996,0.027551367475578542,0.7970006130162263,0.0025488483193087173,0.6125644050866915,0.03049478378633232,2.0899902283104175,0.6931430707848205,1.3399532983373552,0.1976656462436857,0.1080029481177553,0.03440928914171296,0.000784044175571685,2.6510251423092686,0.008535907834456175,0.6468102275525348
2800,0.2,0.012848479460858125,0.13690411724811438,0.0019932099359032313,0.10527108919014604,0.0016174636466665716,0.26067487766866676,0.5770164168875866,0.28404480149496497,0.5797930431228384,0.6461779453416232,0.00876688999177953,0.9995178917873087,0.00048113582432385494,0.0011665850863187353,0.00042315835693309753,0.04804000700714823,0.49378180508460334,0.04820457741114653,0.0008346068476561685,0.00013441424773866003,2.0599055927535814e-06,0.004691534347150424,0.1,0.01,0.5651533111689195,0.04092161756901158,0.7821298466872415,0.09342040671542792,0.010307998528804952,0.11186377738297125,1.6072154539166073,0.22120447899250667,0.4051694490163016,0.005662130830273537,0.027472960417003384,0.7912791669524648,0.002403375758560394,0.6033570934267711,0.030518278803121655,2.0890948105777807,0.7041204937455369,1.3607379536129423,0.18910309652913904,0.10744818534707712,0.034433517962631985,0.0007120092010446589,2.651471397165367,0.008548024050303816,0.6566174598674054
2900,0.2,0.01305244898407105,0.13232730185517125,0.0019206925669298944,0.10476244303899035,0.0016029841967692491,0.2548727604690617,0.5737188999170407,0.2782306182478128,0.5607081964225756,0.6603354622782781,0.008929264759888384,0.9995128432167077,0.00048618536682703065,0.0010623322163981384,0.0004054770484547241,0.047539073934409634,0.4989948627282093,0.04484672927910738,0.0007726788848073573,0.00013362998799801686,2.0282226884351154e-06,0.004072922408538807,0.1,0.01,0.565588739294185,0.04198989856901639,0.7765908747626344,0.0930357963043748,0.01009346142239278,0.11225969862632135,1.6149839273864028,0.21835161454498248,0.4198814987777698,0.005851389669478785,0.0273872811032746,0.785593142287779,0.00226868858336473,0.594224042552206,0.030541791921885986,2.088208302400447,0.7150197934127678,1.3813661035178773,0.18092973480241403,0.10690656249490078,0.034457762235956736,0.0006479713966194677,2.6519163152630365,0.00855785511446816,0.6663463101051095
